 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
1278,294.602,328.588,316.027,330.163,319.551,309.899,316.054,327.863,328.321,324.225,328.526,326.757
1279,294.553,327.531,316.662,329.303,319.202,308.780,315.595,328.681,330.217,326.171,330.074,326.318
1280,294.185,326.539,316.980,328.844,318.268,307.641,315.120,329.173,331.513,327.881,331.290,325.427
1281,293.769,325.875,316.973,328.592,317.344,306.889,314.705,329.690,332.379,329.229,332.493,324.191
1282,293.842,325.626,316.912,328.228,317.141,306.689,314.593,329.928,333.344,330.158,333.556,323.243
1283,294.353,325.707,316.998,328.061,317.716,306.894,314.973,329.525,334.539,330.957,334.181,322.966
1284,294.711,326.125,317.229,328.190,318.532,306.854,315.741,328.927,335.453,331.771,334.277,322.929
1285,294.565,326.851,317.391,328.401,319.107,306.281,316.420,329.055,335.803,332.405,334.085,322.667
1286,294.380,327.588,317.464,328.395,319.302,305.491,316.705,329.847,335.765,332.726,333.782,322.442
1287,294.502,328.366,317.691,328.344,319.408,305.106,316.654,330.468,335.693,332.881,333.364,322.532
1288,294.702,329.339,318.223,328.639,319.650,305.153,316.393,330.356,335.762,333.058,332.988,322.996
1289,294.447,329.943,319.090,329.024,319.836,305.470,316.100,329.934,336.031,333.175,332.912,323.978
1290,293.845,329.537,319.728,329.306,319.578,305.748,315.551,329.770,336.396,332.951,333.298,325.030
1291,293.553,328.371,319.528,329.558,318.738,305.863,314.802,329.867,336.793,332.441,333.864,325.787
1292,293.942,327.135,318.644,330.075,317.739,305.795,314.561,329.963,336.853,331.894,334.218,326.120
1293,294.459,326.542,317.713,330.646,317.179,305.729,315.241,329.854,336.273,331.472,334.068,325.689
1294,294.663,326.612,317.112,330.609,317.298,305.613,316.490,329.581,335.129,331.113,333.655,324.423
1295,294.918,327.057,316.854,329.789,317.684,305.648,317.651,329.317,333.943,330.787,333.371,322.918
1296,295.480,327.759,316.848,328.432,317.839,305.908,318.437,329.126,333.052,330.442,333.543,322.213
1297,295.982,328.577,317.199,327.327,317.684,306.181,318.598,329.028,332.610,330.083,334.035,322.240
1298,296.204,329.046,317.812,326.990,317.451,306.095,318.156,329.180,332.439,329.779,334.300,322.547
1299,296.249,328.938,318.093,326.901,317.367,305.569,317.641,329.560,332.195,329.732,334.067,322.757
1300,296.362,328.377,317.812,326.405,317.305,304.974,317.439,329.904,331.768,329.930,333.445,322.899
1301,296.325,327.534,317.567,325.881,316.914,304.750,317.563,329.980,331.269,330.175,332.924,323.105
1302,295.942,326.767,318.002,325.942,316.302,304.938,317.785,329.719,331.035,330.132,332.555,323.345
1303,295.450,326.501,319.068,326.293,315.885,305.120,317.795,329.332,331.066,329.754,332.158,323.146
1304,295.252,326.943,320.005,326.330,315.885,304.776,317.593,328.909,331.094,329.228,331.773,322.491
1305,295.359,327.705,320.247,326.139,316.130,303.788,317.224,328.659,331.100,328.821,331.494,321.858
1306,295.459,328.079,319.757,326.010,316.285,302.804,317.022,328.613,331.144,328.607,331.225,321.390
1307,295.119,327.756,318.920,326.034,316.347,302.436,317.093,328.471,331.333,328.281,330.852,320.955
1308,294.410,326.986,318.119,325.986,316.183,302.865,317.137,328.041,331.401,327.647,330.552,320.843
1309,293.903,326.672,317.424,325.697,315.672,303.602,316.854,327.437,331.217,326.837,330.517,321.730
1310,293.973,327.260,316.717,325.503,314.937,304.314,316.461,327.119,330.888,326.124,330.634,323.386
1311,294.462,328.160,316.139,325.602,314.456,304.790,316.383,327.295,330.484,325.572,330.404,324.371
1312,294.960,328.526,315.689,325.901,314.514,304.830,316.678,327.762,330.014,325.136,329.454,323.974
1313,295.389,328.339,315.470,326.286,314.945,304.361,317.037,327.930,329.453,324.940,328.306,322.592
1314,295.465,327.832,315.404,326.575,315.474,303.667,317.127,327.717,328.828,325.102,327.870,321.498
1315,294.915,327.203,315.420,326.452,315.828,303.302,317.010,327.367,328.452,325.420,328.267,321.461
1316,293.921,326.350,315.671,325.901,315.890,303.441,316.756,327.162,328.538,325.536,328.861,322.472
1317,292.699,325.938,316.177,325.391,315.610,304.174,316.671,327.225,328.972,325.560,329.189,323.775
1318,291.657,326.428,316.868,325.255,315.298,305.335,316.627,327.455,329.321,325.418,329.116,324.554
1319,291.240,327.482,317.402,325.395,314.876,306.165,316.702,327.735,329.320,325.136,328.756,324.472
1320,291.815,328.580,317.519,325.738,314.459,306.356,317.073,327.859,329.095,325.035,328.313,323.820
1321,292.924,329.309,317.097,326.129,314.133,306.392,317.556,327.567,329.045,325.054,327.987,323.363
1322,294.021,329.493,316.369,326.218,314.009,306.571,317.868,326.986,329.247,325.016,327.719,323.528
1323,294.511,329.263,315.728,326.252,313.942,306.401,317.856,326.494,329.521,324.754,327.408,323.936
1324,294.310,328.927,315.523,326.150,313.885,305.835,317.427,326.288,329.485,324.524,327.110,324.142
1325,293.824,328.962,315.585,325.670,314.006,305.278,316.822,326.290,329.108,324.408,327.038,324.232
1326,293.602,329.561,315.792,324.701,314.227,305.043,316.195,326.179,328.588,324.304,327.159,324.086
1327,293.647,330.114,315.910,323.796,314.049,305.205,315.766,325.908,328.174,324.006,327.091,323.772
1328,293.824,330.187,316.038,323.238,313.244,305.764,315.356,325.728,327.848,323.435,326.724,323.775
1329,293.924,330.011,316.196,322.983,312.413,306.300,315.083,325.654,327.306,322.765,326.527,324.288
1330,293.967,330.051,316.229,323.480,312.147,306.417,314.917,325.410,326.412,322.247,326.662,324.925
1331,293.985,330.038,315.973,324.755,312.333,306.271,315.054,324.917,325.803,322.084,326.733,324.914
1332,294.204,329.829,315.654,326.065,312.603,306.413,315.617,324.528,325.896,322.195,326.440,324.341
1333,294.714,329.810,315.344,326.306,313.077,306.812,316.251,324.353,326.461,322.565,326.052,323.903
1334,295.040,330.146,315.143,324.976,313.890,307.137,316.461,324.188,326.860,322.845,326.007,324.112
1335,295.143,330.339,315.104,322.891,314.704,307.061,316.124,323.970,326.727,322.722,326.060,324.858
1336,295.283,330.371,315.311,321.347,314.828,306.828,315.737,323.885,326.164,322.194,325.915,325.464
1337,295.736,330.466,315.607,320.983,314.198,306.705,315.598,324.011,325.581,321.450,325.649,325.225
1338,296.380,330.797,315.742,321.259,313.454,306.655,315.778,324.110,325.158,320.766,325.445,324.285
1339,296.720,330.913,315.625,321.218,313.239,306.438,316.054,324.120,325.100,320.334,325.336,323.401
1340,296.453,330.458,315.316,320.639,313.727,305.983,315.961,323.988,325.289,320.299,325.415,323.105
1341,295.578,329.756,314.941,319.728,314.641,305.656,315.224,323.737,325.436,320.583,325.560,323.356
1342,294.845,329.450,314.537,318.878,315.347,305.411,314.300,323.631,325.438,321.191,325.583,323.663
1343,294.927,329.808,314.016,318.282,315.377,305.201,313.771,323.869,325.020,321.789,325.677,323.412
1344,295.982,330.504,313.589,318.054,315.060,305.203,313.717,324.139,324.124,321.999,325.876,322.401
1345,297.164,330.959,313.501,318.143,314.874,305.394,313.827,324.032,323.120,321.700,325.943,320.940
1346,297.669,330.913,313.841,318.633,315.132,305.450,313.907,323.613,322.547,321.036,325.720,319.828
1347,297.538,330.550,314.338,319.551,315.531,305.130,314.015,323.245,322.538,320.290,325.466,319.963
1348,297.371,330.195,314.878,320.299,315.745,304.462,314.159,323.153,322.639,319.920,325.363,321.109
1349,297.474,330.122,315.448,320.493,315.692,303.715,314.056,323.119,322.447,320.155,325.273,322.180
1350,297.195,330.496,315.801,320.626,315.506,303.264,314.093,322.839,322.174,320.680,325.079,322.682
1351,296.353,331.111,316.112,321.286,315.152,303.436,314.417,322.318,322.539,321.000,324.792,323.124
1352,295.401,331.659,316.744,322.561,314.742,304.151,314.710,321.816,323.661,321.066,324.503,323.880
1353,294.644,331.984,317.678,323.956,314.387,305.021,314.854,321.656,324.780,321.052,324.377,325.022
1354,294.222,332.014,318.574,325.031,314.189,305.533,314.871,321.936,325.175,320.984,324.448,326.285
1355,294.079,331.691,319.137,325.901,314.066,305.595,314.668,322.398,324.828,320.598,324.654,326.951
1356,294.264,331.301,319.614,326.609,314.098,305.443,314.215,322.586,324.187,319.880,324.769,326.251
1357,295.006,331.068,320.026,326.932,314.325,305.450,313.827,322.405,323.839,319.128,324.662,324.521
1358,296.246,331.220,320.347,326.687,314.278,305.627,313.849,322.149,323.909,318.818,324.280,323.037
1359,297.252,331.702,320.530,325.952,313.704,305.977,314.241,321.850,324.147,319.083,323.779,322.876
1360,297.392,332.103,320.490,325.156,312.768,306.297,314.632,321.398,324.407,319.455,323.470,323.903
1361,296.736,332.119,320.113,324.806,312.137,306.597,314.749,320.706,324.725,319.339,323.560,325.584
1362,296.112,332.024,319.600,324.891,312.014,306.722,314.759,320.230,325.035,318.695,324.020,327.052
1363,295.672,332.328,319.247,325.194,312.213,306.427,314.527,320.244,325.177,318.014,324.608,327.648
1364,295.043,332.591,319.307,325.741,312.647,305.660,314.027,320.428,325.184,317.783,324.964,327.262
1365,294.310,332.466,319.576,326.497,313.525,305.066,313.383,320.398,325.224,318.141,324.920,326.464
1366,293.912,332.556,319.839,327.344,314.452,305.094,313.000,320.177,325.214,318.670,324.464,325.723
1367,294.109,332.965,320.090,327.616,314.845,305.509,313.127,320.226,324.934,318.736,323.840,325.738
1368,294.334,333.203,320.225,327.187,314.615,305.602,313.398,320.632,324.238,318.313,323.202,326.652
1369,293.809,332.664,320.219,326.361,314.271,305.030,313.510,321.023,323.220,317.761,322.779,327.689
1370,292.739,331.415,320.104,325.558,314.149,304.283,313.637,321.096,322.124,317.493,322.629,328.060
1371,291.924,330.100,319.956,325.575,314.069,304.179,314.263,320.825,321.555,317.330,322.579,328.041
1372,291.815,329.537,319.801,326.388,313.902,304.917,315.190,320.456,321.677,316.988,322.439,327.970
1373,292.079,329.973,319.530,327.367,313.508,305.927,315.612,320.141,322.098,316.524,322.306,327.749
1374,292.441,331.005,319.159,327.697,313.113,306.351,315.024,320.074,322.379,316.348,322.325,326.989
1375,292.881,331.954,318.845,327.316,312.859,306.205,314.210,320.267,322.421,316.371,322.552,325.775
1376,293.790,332.396,318.852,326.891,312.814,306.149,314.124,320.813,322.421,316.314,322.805,324.779
1377,295.033,332.577,319.102,326.901,312.876,306.540,314.802,321.529,322.476,316.154,323.050,324.502
1378,296.216,332.892,319.486,327.224,312.765,306.962,315.337,322.123,322.541,316.171,323.261,324.921
1379,296.717,333.014,319.854,327.690,312.399,306.870,315.139,322.317,322.495,316.383,323.327,325.637
1380,296.502,332.667,320.004,328.017,312.005,306.243,314.429,321.974,322.435,316.611,323.120,326.386
1381,295.836,332.149,319.558,328.323,311.824,305.526,313.802,321.447,322.459,317.083,322.714,326.843
1382,294.809,331.951,318.543,328.531,311.860,305.111,313.578,321.130,322.396,317.709,322.232,326.712
1383,293.757,332.144,317.464,328.524,312.057,305.113,313.605,321.126,322.326,318.318,321.935,326.221
1384,293.195,332.298,316.839,328.024,312.425,305.476,313.515,321.076,322.462,318.728,321.970,326.052
1385,293.359,332.455,316.753,327.486,312.859,305.917,313.202,320.778,322.700,318.937,322.178,326.629
1386,294.052,332.851,316.929,327.473,313.218,306.378,312.998,320.392,322.803,318.916,322.261,327.479
1387,294.666,333.423,317.135,327.541,313.149,306.715,312.973,320.092,322.877,318.665,322.076,327.895
1388,294.909,334.051,317.327,327.245,312.526,306.715,312.932,320.234,322.863,318.446,321.855,327.738
1389,294.915,334.474,317.554,326.364,311.910,306.681,312.907,320.754,322.743,318.347,321.792,327.536
1390,295.109,334.255,317.837,325.476,311.917,306.832,313.154,321.191,322.653,318.118,321.919,327.371
1391,295.495,333.295,318.168,325.061,312.400,307.486,313.678,321.406,322.558,317.749,322.046,327.360
1392,295.760,332.003,318.814,325.575,312.890,308.679,314.117,321.545,322.263,317.545,322.092,327.738
1393,295.857,331.092,320.165,327.034,313.445,310.177,314.227,321.576,321.989,318.094,322.254,328.206
1394,296.116,330.862,322.122,328.667,314.362,311.618,314.229,321.390,322.524,319.344,322.720,328.307
1395,296.243,330.995,323.949,329.602,315.601,312.830,314.480,321.275,323.770,320.537,323.680,327.921
1396,295.821,330.916,324.863,329.500,316.750,313.760,315.107,321.867,324.932,321.169,324.801,327.727
1397,294.967,330.388,325.044,329.126,317.544,314.358,315.661,323.207,325.356,321.618,325.694,328.041
1398,294.155,329.547,325.020,329.211,318.110,314.622,316.129,324.804,325.135,322.138,326.184,328.659
1399,293.614,328.607,325.272,330.065,318.489,314.429,316.827,326.037,324.968,322.673,326.324,329.213
1400,293.407,328.179,325.824,331.442,318.778,313.918,317.759,326.540,325.065,322.868,326.302,329.614
1401,293.523,328.333,326.272,332.707,318.962,313.361,318.610,326.300,325.224,322.894,326.199,329.757
1402,293.909,328.656,326.300,333.503,318.986,312.938,318.973,325.793,325.032,322.911,325.998,329.682
1403,294.416,328.683,325.907,333.626,318.819,312.776,318.768,325.581,324.745,323.186,325.750,329.614
1404,294.863,328.154,325.658,333.037,318.621,312.604,318.598,325.770,324.648,323.499,325.646,329.914
1405,294.848,327.401,325.797,332.320,318.411,312.208,318.788,326.208,324.882,323.688,325.792,330.569
1406,294.547,327.049,326.122,332.184,318.350,311.825,319.246,326.618,325.060,323.520,325.900,331.262
1407,294.547,327.461,326.331,332.582,318.311,311.738,319.571,327.032,325.031,323.191,325.845,331.715
1408,295.043,328.220,326.574,333.020,318.340,312.030,319.685,327.624,325.048,322.974,325.854,331.839
1409,295.301,328.691,327.029,333.150,318.555,312.321,319.771,328.087,325.187,322.884,325.962,331.693
1410,294.772,328.623,327.481,333.218,318.801,312.464,319.763,328.042,325.275,322.592,326.005,331.431
1411,293.909,328.293,327.693,333.398,318.885,312.528,319.739,327.514,325.117,321.988,326.020,330.760
1412,293.593,328.127,327.415,333.697,318.679,312.479,319.654,326.842,324.704,321.364,326.100,329.663
1413,293.994,328.157,326.810,333.823,318.353,312.000,319.512,326.342,324.201,321.009,326.153,328.479
1414,294.596,328.545,326.049,333.537,318.035,311.184,319.480,326.088,324.078,320.978,326.205,327.749
1415,294.805,328.824,325.404,332.639,317.877,310.611,319.668,325.733,324.522,321.239,326.136,327.498
1416,294.295,328.634,325.293,331.616,317.871,310.655,319.637,325.244,325.132,321.510,325.949,327.532
1417,293.128,328.244,325.665,330.976,318.161,311.038,319.112,324.963,325.364,321.587,325.828,327.933
1418,292.055,328.285,326.135,330.653,318.543,311.161,318.422,325.054,325.152,321.576,326.027,328.678
1419,291.754,328.824,326.168,330.473,318.791,310.859,317.861,325.314,324.613,321.755,326.416,329.330
1420,292.395,329.214,325.726,330.486,318.557,310.410,317.632,325.490,324.135,322.035,326.582,329.446
1421,293.477,329.230,324.850,330.697,317.940,309.847,317.515,325.441,323.736,322.185,326.142,328.775
1422,294.261,328.892,323.814,331.014,317.195,309.189,317.212,325.452,323.484,322.111,325.236,327.659
1423,294.362,328.285,322.998,331.823,316.656,308.573,316.763,325.815,323.290,321.762,324.390,326.783
1424,293.881,327.591,322.686,332.816,316.459,308.212,316.727,326.536,323.032,321.480,323.998,326.569
1425,292.994,327.469,322.803,333.259,316.578,307.924,317.578,327.053,322.707,321.494,324.036,326.809
1426,292.106,327.943,322.863,332.935,316.994,307.359,318.890,327.049,322.361,321.475,324.131,327.258
1427,291.596,328.656,322.536,332.459,317.445,306.483,319.598,326.751,322.146,321.191,324.130,327.764
1428,291.559,329.379,321.976,332.194,317.601,305.861,319.493,326.475,321.828,320.636,324.022,328.375
1429,291.629,330.360,321.678,332.051,317.426,305.835,319.112,326.260,321.138,320.137,323.888,329.240
1430,291.690,331.417,321.751,331.578,317.156,306.417,318.790,325.861,320.399,319.746,323.769,330.097
1431,292.237,331.932,321.828,330.395,317.072,307.194,318.463,325.424,320.267,319.418,323.652,330.566
1432,293.429,331.436,321.667,328.724,317.028,307.571,318.441,324.966,320.748,319.120,323.676,330.378
1433,294.666,330.290,321.338,327.320,317.063,307.189,318.846,324.330,321.363,318.834,323.933,329.940
1434,295.413,329.547,320.894,326.850,317.071,306.193,319.115,323.816,321.791,318.787,324.350,329.685
1435,295.426,329.509,320.393,327.439,316.951,305.372,318.790,323.752,321.989,319.201,324.868,329.431
1436,295.085,329.591,320.355,329.099,316.698,305.502,318.002,324.127,322.418,320.072,325.633,329.052
1437,294.711,329.328,320.702,331.044,316.655,306.415,317.166,324.589,323.367,321.131,326.498,328.543
1438,294.571,328.865,320.952,332.442,317.014,307.413,316.656,325.005,324.816,322.047,327.039,328.202
1439,294.623,328.631,320.852,332.905,317.880,307.918,316.839,325.460,326.387,322.856,327.118,328.345
1440,294.547,328.561,320.940,332.735,319.005,308.014,317.732,326.000,327.748,323.678,326.899,328.659
1441,294.389,328.439,321.483,332.248,319.779,307.967,319.037,326.452,328.808,324.507,326.504,328.820
1442,294.672,328.160,322.059,331.673,320.071,307.965,320.156,326.539,329.760,324.900,326.047,328.700
1443,295.286,327.745,322.208,331.510,320.371,308.120,320.588,326.246,330.727,324.766,325.780,328.296
1444,295.687,327.263,322.075,331.735,321.281,308.359,320.563,325.900,331.508,324.431,325.796,327.745
1445,295.438,326.846,321.920,331.891,322.646,308.627,320.715,325.633,331.968,324.074,325.972,327.371
1446,294.565,326.732,321.969,331.697,324.071,308.630,321.220,325.379,332.002,323.653,326.183,327.281
1447,293.529,327.152,322.068,331.415,325.075,308.347,321.863,325.130,331.656,323.197,326.371,327.393
1448,292.897,327.913,321.984,331.344,325.324,308.002,322.317,325.077,331.115,322.930,326.404,327.273
1449,293.027,328.241,321.651,331.643,324.865,307.814,322.663,325.153,330.648,322.974,326.056,326.959
1450,293.599,327.691,321.060,332.085,324.199,308.056,322.820,325.269,330.226,323.226,325.403,326.760
1451,293.751,326.531,320.197,332.398,323.732,308.795,322.598,325.298,329.607,323.492,324.826,326.876
1452,293.322,325.417,319.395,332.020,323.406,309.948,322.044,325.350,328.945,323.573,324.705,326.850
1453,292.745,324.881,319.117,331.082,323.419,311.111,321.722,325.467,328.846,323.497,325.113,326.517
1454,292.216,324.908,319.726,330.639,323.747,311.898,322.454,325.455,329.273,323.477,325.668,326.142
1455,291.863,325.190,321.155,331.289,324.213,311.920,323.946,325.138,329.834,323.749,326.185,325.993
1456,291.720,325.575,322.898,332.731,324.652,311.462,325.071,324.633,330.596,324.435,326.866,325.843
1457,291.881,325.973,324.422,334.190,325.252,311.082,325.495,324.199,331.605,325.393,327.980,325.955
1458,292.380,326.301,325.406,335.099,326.143,310.875,325.934,323.924,332.851,326.473,329.150,326.318
1459,292.915,326.217,326.093,335.340,327.121,310.708,326.822,323.968,333.948,327.598,329.789,326.614
1460,293.301,325.686,326.894,335.490,327.690,310.769,327.749,324.434,334.593,328.732,329.878,326.434
1461,293.255,325.165,327.857,335.820,327.554,311.071,328.298,324.931,334.524,329.384,329.986,325.933
1462,292.863,325.268,329.011,336.119,327.018,311.524,328.495,325.011,334.114,329.374,330.297,325.457
1463,292.705,325.580,329.998,336.027,326.440,312.141,328.368,324.710,333.903,328.880,330.519,324.955
1464,293.158,325.293,330.495,335.711,326.012,312.776,328.124,324.465,333.985,328.282,330.611,324.708
1465,293.894,324.501,330.453,335.235,325.934,313.151,328.224,324.491,334.065,327.690,330.834,325.037
1466,294.228,324.268,330.161,334.833,326.201,313.116,328.937,324.494,333.975,327.213,331.172,325.449
1467,294.176,324.951,329.607,334.986,326.232,312.677,330.056,324.208,333.668,326.787,331.378,325.251
1468,294.164,325.575,328.830,335.554,325.669,311.741,330.893,323.931,333.344,326.537,331.393,324.419
1469,294.371,325.463,327.931,335.772,324.937,310.625,331.051,323.877,333.151,326.374,331.266,323.655
1470,294.474,325.081,327.393,335.361,324.626,309.712,330.402,323.986,333.046,326.458,331.089,323.622
1471,294.356,325.051,327.040,334.714,324.825,309.281,329.495,323.869,332.908,326.728,330.774,324.112
1472,294.346,325.461,326.686,334.289,325.196,309.276,328.822,323.375,332.682,326.908,330.375,324.700
1473,294.435,325.973,326.753,334.405,325.541,309.451,328.761,322.798,332.315,326.671,329.972,325.236
1474,294.350,326.195,327.311,335.340,326.092,309.528,329.556,322.635,331.796,326.096,329.700,325.933
1475,294.134,326.420,328.055,337.173,327.051,309.635,330.902,322.758,331.416,325.670,329.644,326.434
1476,294.158,326.775,328.773,339.265,328.316,309.929,332.024,322.912,331.528,325.511,329.728,326.416
1477,294.617,327.068,329.782,340.361,329.448,310.318,332.371,322.940,332.003,325.406,329.775,326.401
1478,294.742,326.932,331.004,339.935,330.201,310.717,332.300,322.873,332.561,325.415,329.746,326.861
1479,294.419,326.241,332.082,338.680,330.847,311.446,332.529,322.747,333.026,325.806,329.673,327.225
1480,293.985,325.298,332.644,337.728,331.567,312.682,333.393,322.428,333.616,326.383,329.462,327.101
1481,293.574,324.531,332.574,337.293,332.285,313.984,334.502,322.180,334.272,326.743,329.073,326.734
1482,293.334,324.098,331.912,336.799,332.966,314.547,335.663,322.265,334.889,326.797,328.542,326.498
1483,293.237,324.060,331.190,336.020,333.615,314.448,336.663,322.399,335.083,326.973,327.957,325.940
1484,293.419,324.398,331.018,335.320,334.233,313.969,337.190,322.099,334.602,327.345,327.394,325.101
1485,293.799,324.837,331.623,334.878,334.748,313.606,337.080,321.539,333.691,327.525,326.879,324.558
1486,293.991,325.100,332.680,334.915,335.140,313.380,336.602,321.165,333.144,327.107,326.680,324.581
1487,293.781,325.073,333.614,335.163,335.445,313.267,336.324,321.041,333.292,326.247,326.883,324.798
1488,293.283,325.041,334.333,335.252,335.840,313.312,336.590,321.028,333.796,325.256,327.134,324.742
1489,292.672,324.984,335.071,334.959,336.462,313.727,337.417,321.217,334.155,324.331,327.126,324.273
1490,292.353,324.756,336.176,334.605,337.183,314.356,338.237,321.716,334.112,323.752,327.064,323.858
1491,292.331,324.377,337.614,334.293,337.597,314.726,338.659,322.272,333.748,323.696,327.076,324.352
1492,292.675,324.049,339.236,334.037,337.762,314.752,338.378,322.559,333.286,324.103,327.085,325.622
1493,293.407,323.816,340.728,333.915,337.724,314.788,337.629,322.472,333.074,324.656,326.889,326.633
1494,294.119,323.493,341.947,334.167,337.630,315.160,336.834,322.169,332.982,325.140,326.468,327.146
1495,294.620,322.992,342.870,334.531,337.410,315.451,336.410,321.727,332.934,325.462,325.928,327.449
1496,294.897,322.669,343.494,334.854,336.962,315.135,336.359,321.290,332.932,325.495,325.380,327.150
1497,295.134,322.618,343.644,335.034,336.353,314.193,336.224,321.078,333.135,325.089,325.167,326.022
1498,295.195,322.921,343.196,334.952,336.259,313.172,336.015,321.143,333.492,324.503,325.231,324.614
1499,295.125,323.396,342.757,334.711,336.819,312.510,335.861,321.179,333.842,323.849,325.404,323.779
1500,294.967,323.707,342.792,334.721,337.603,312.227,335.502,320.972,333.737,323.241,325.362,323.682
1501,294.897,323.753,343.093,335.129,338.092,311.885,334.590,320.770,333.123,322.818,325.219,323.397
1502,294.915,323.626,343.309,335.480,338.293,311.392,333.578,321.116,332.455,322.546,324.963,322.633
1503,294.593,323.491,343.367,335.357,338.152,311.014,333.205,321.908,332.298,322.335,324.665,321.978
1504,293.897,323.266,343.307,334.459,337.770,310.970,333.610,322.365,332.481,322.286,324.473,322.007
1505,293.070,322.710,343.059,333.323,337.350,310.953,334.015,322.012,332.386,322.578,324.518,322.453
1506,292.711,322.041,342.764,332.412,337.064,310.656,333.832,321.154,331.808,322.865,324.922,322.787
1507,292.979,321.499,342.247,332.088,336.887,310.253,333.122,320.451,331.035,322.568,325.550,322.757
1508,293.359,321.225,341.718,332.248,336.632,309.854,332.310,320.211,330.361,321.646,325.776,322.356
1509,293.416,321.472,341.274,332.425,336.268,309.585,331.778,320.380,329.765,320.603,325.384,321.876
1510,293.140,322.271,340.991,332.330,335.770,309.523,331.473,320.495,329.502,319.978,324.698,321.596
1511,292.827,323.198,340.923,332.146,335.192,309.467,331.146,320.218,329.645,319.712,324.101,321.674
1512,292.720,323.751,341.033,331.844,334.667,308.753,330.922,319.871,329.896,319.567,323.792,321.730
1513,293.109,323.862,340.971,331.327,334.405,307.656,330.856,319.871,329.983,319.537,323.701,321.850
1514,294.246,323.759,340.580,330.653,334.420,307.116,331.029,320.068,329.765,319.554,323.892,322.202
1515,295.526,323.829,339.903,330.020,334.466,307.349,331.659,320.062,329.381,319.458,324.130,322.843
1516,296.322,323.818,339.186,329.582,334.291,307.592,332.310,320.035,328.911,319.238,324.182,323.341
1517,296.191,323.683,338.693,329.456,333.736,307.424,332.368,320.093,328.710,319.185,324.128,323.588
1518,295.660,323.612,338.585,329.378,332.962,306.948,331.576,320.077,328.624,319.323,324.142,323.764
1519,295.012,324.000,338.777,329.136,332.359,306.326,330.566,319.953,328.227,319.675,324.219,323.861
1520,294.064,324.591,338.850,328.755,331.929,305.573,329.883,320.051,327.588,320.194,324.387,323.850
1521,293.012,325.100,338.475,328.048,331.414,304.849,329.395,320.432,327.026,320.493,324.500,323.685
1522,292.298,325.081,337.713,326.895,330.776,304.648,328.666,320.625,326.654,320.189,324.355,323.472
1523,292.094,324.558,337.004,325.728,330.284,305.229,327.910,320.138,326.590,319.450,324.011,323.431
1524,292.289,323.913,336.956,325.531,330.021,306.212,327.480,319.298,327.164,318.953,323.931,324.000
1525,292.699,323.623,337.614,326.585,329.998,307.036,327.363,318.893,328.395,319.076,324.325,324.929
1526,293.289,323.873,338.477,327.946,330.044,307.293,326.902,319.383,329.922,319.600,324.992,325.618
1527,293.924,324.453,339.320,328.571,330.080,306.998,326.195,320.507,331.149,320.282,325.660,325.640
1528,294.799,325.154,340.172,328.480,330.049,306.399,325.663,321.808,332.038,321.150,326.338,325.363
1529,295.623,325.550,340.878,328.357,330.020,305.712,325.690,323.149,332.700,322.180,327.095,324.891
1530,296.313,325.607,341.207,328.418,330.163,305.153,326.020,324.421,333.209,323.186,327.848,324.408
1531,296.781,325.458,341.247,328.439,330.356,304.712,326.244,325.314,333.661,324.040,328.517,323.985
1532,296.945,325.485,341.333,328.517,330.462,304.281,326.024,325.832,334.123,324.749,329.096,323.509
1533,296.705,325.821,341.516,328.861,330.178,303.774,325.571,326.168,334.720,325.202,329.456,323.041
1534,296.116,326.285,341.431,329.139,329.448,303.481,325.012,326.391,335.227,325.128,329.391,322.906
1535,295.094,326.734,341.093,328.939,328.620,303.339,324.061,326.629,335.461,324.537,329.143,322.951
1536,293.638,326.989,340.810,328.323,328.201,303.019,322.759,326.946,335.180,323.977,328.872,322.734
1537,292.377,326.949,340.605,327.816,328.296,302.547,321.627,327.142,334.776,323.762,328.693,322.442
1538,292.021,326.743,340.287,327.684,328.587,302.441,321.310,327.283,334.558,323.859,328.480,322.895
1539,292.429,326.531,339.824,327.782,328.449,302.873,321.868,327.618,334.696,323.869,328.134,324.251
1540,292.933,326.352,339.232,327.789,327.722,303.344,322.946,328.149,334.945,323.598,327.767,325.753
1541,293.167,326.092,338.640,327.806,326.590,303.155,323.949,328.440,335.207,323.102,327.456,326.221
1542,293.182,325.873,338.285,327.905,325.713,302.519,324.444,328.391,335.438,322.634,327.061,325.667
1543,293.040,325.607,338.108,327.990,325.330,302.066,324.446,328.287,335.783,322.292,326.515,324.891
1544,292.729,325.406,338.066,328.037,325.360,301.993,324.180,328.414,336.120,322.078,326.045,324.296
1545,292.322,325.385,338.130,328.078,325.489,302.120,323.778,328.710,336.077,321.942,326.057,323.569
1546,292.438,325.539,338.282,328.017,325.477,302.165,323.441,329.076,335.424,321.908,326.327,322.742
1547,293.043,325.406,338.230,327.857,325.298,302.151,323.098,329.257,334.272,321.801,326.510,322.240
1548,293.629,324.940,337.735,327.711,324.911,302.250,322.841,329.152,333.212,321.609,326.443,322.573
1549,293.508,324.594,336.901,327.480,324.466,302.524,322.739,328.786,332.656,321.480,326.218,323.468
1550,292.860,324.602,336.271,327.449,323.983,302.771,322.878,328.218,332.542,321.411,325.993,324.176
