 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9
1399,789.900,775.761,764.858,722.041,727.478,722.931,722.975,713.694,723.262
1400,791.344,775.292,764.968,722.084,727.786,724.278,722.999,713.818,722.529
1401,792.908,774.128,764.490,723.273,729.111,725.606,722.986,714.917,723.616
1402,792.975,772.917,763.844,724.368,730.173,726.291,722.977,716.790,725.097
1403,791.468,772.022,762.598,725.573,730.369,726.693,722.749,717.806,724.131
1404,790.402,771.383,761.239,725.947,730.074,726.730,722.074,715.457,722.604
1405,790.671,771.159,761.443,725.279,729.707,726.106,721.796,714.364,722.732
1406,790.452,770.903,762.034,725.449,729.901,726.852,721.810,716.358,722.861
1407,790.215,769.778,761.997,726.964,729.096,728.351,721.803,716.528,722.443
1408,790.025,768.272,762.422,727.301,727.381,728.188,722.148,714.389,722.573
1409,789.537,767.805,762.996,724.955,726.540,726.792,722.240,713.133,723.441
1410,788.975,768.311,762.425,722.588,726.251,726.141,721.962,713.272,723.646
1411,788.149,768.647,761.191,722.037,726.307,726.287,722.296,714.185,723.046
1412,786.996,768.646,760.851,722.472,726.695,725.781,723.029,714.056,723.145
1413,786.781,768.531,761.772,723.489,726.676,725.213,722.813,713.318,724.841
1414,787.495,768.395,762.994,724.840,726.536,724.971,722.092,714.052,726.620
1415,788.588,768.168,764.208,725.617,726.554,724.971,721.788,714.923,726.942
1416,790.018,767.884,765.283,725.575,726.200,724.974,722.036,715.256,726.227
1417,790.442,766.921,765.926,725.871,725.208,724.557,722.530,715.046,725.742
1418,789.227,765.314,766.061,726.637,723.989,724.296,722.600,714.877,725.318
1419,788.396,763.776,765.661,727.599,723.187,723.842,721.553,714.133,724.710
1420,788.515,762.551,766.049,728.137,722.724,723.872,721.150,713.232,722.980
1421,788.104,762.539,766.875,727.567,723.091,724.181,722.652,713.784,721.256
1422,787.505,763.017,767.259,727.704,723.970,723.590,724.616,714.392,721.115
1423,786.881,763.088,768.256,728.343,724.208,722.641,725.115,714.028,722.529
1424,785.720,762.701,769.459,728.185,724.023,722.051,724.552,714.528,723.247
1425,784.179,762.948,770.134,727.725,723.702,721.888,724.857,715.546,722.807
1426,782.570,763.785,770.583,727.265,723.867,722.114,725.378,714.315,723.086
1427,781.838,764.043,770.818,726.993,723.854,722.609,724.381,712.732,723.535
1428,782.758,764.014,770.324,726.211,722.761,722.604,722.093,712.988,723.260
1429,783.686,764.154,769.431,725.973,722.226,723.008,720.772,714.302,722.537
1430,783.895,763.815,768.960,727.348,722.570,724.134,720.855,713.268,722.416
1431,784.779,763.320,768.144,728.621,723.462,724.624,721.780,711.636,722.402
1432,785.568,762.723,766.329,728.193,724.985,723.996,722.877,711.272,721.843
1433,785.425,761.387,764.258,727.261,726.748,724.251,723.208,712.105,721.254
1434,784.774,760.526,763.212,727.807,727.351,725.764,722.982,713.034,720.759
1435,784.510,760.012,763.067,729.136,727.307,725.698,723.251,714.074,720.141
1436,784.646,759.886,762.368,729.244,727.214,724.514,723.439,714.009,720.435
1437,785.267,761.042,760.699,727.849,727.370,724.129,723.005,712.518,721.046
1438,785.918,761.900,758.924,726.119,727.831,723.794,722.633,712.009,721.954
1439,785.171,762.391,758.155,725.877,727.854,723.137,722.410,713.605,722.823
1440,784.398,761.763,759.073,726.663,727.728,722.984,723.199,715.315,722.656
1441,784.988,759.651,760.764,726.927,727.693,724.237,724.109,715.500,722.143
1442,785.776,757.647,762.678,726.287,728.127,725.176,723.820,714.886,721.960
1443,785.573,756.229,763.961,725.495,728.669,724.557,723.635,714.898,721.569
1444,784.372,755.011,764.286,725.943,729.193,723.556,724.229,715.392,720.980
1445,783.045,754.084,764.384,726.345,729.759,723.514,723.951,715.293,721.292
1446,781.798,752.853,764.865,725.092,730.605,723.750,724.061,715.265,722.489
1447,781.744,751.043,766.071,724.197,731.325,723.586,724.898,714.191,723.368
1448,781.170,749.540,767.635,724.104,731.411,723.720,725.093,712.719,722.795
1449,778.991,748.763,768.847,723.633,731.134,724.812,724.671,712.642,721.314
1450,776.900,748.468,770.056,723.784,731.562,725.439,724.452,712.954,720.169
1451,776.173,748.681,772.072,723.885,732.097,724.808,725.087,713.265,718.751
1452,775.444,749.019,773.768,722.547,731.436,724.424,725.146,713.151,717.851
1453,773.357,748.701,774.685,721.861,730.268,723.809,724.086,711.870,718.165
1454,770.879,748.535,775.090,722.264,729.990,722.877,724.005,710.948,719.785
1455,769.411,748.452,774.358,722.287,729.916,723.027,724.643,710.525,721.107
1456,768.999,747.848,773.439,721.861,729.755,723.439,724.504,710.901,720.292
1457,768.605,747.098,772.987,721.605,729.232,723.121,724.168,712.111,720.628
1458,767.737,746.696,772.365,721.933,728.749,722.376,724.003,711.821,722.742
1459,766.951,746.448,771.873,721.540,728.395,721.283,724.884,711.275,723.266
1460,766.344,745.982,772.293,720.671,728.325,720.387,725.578,711.756,721.767
1461,765.771,745.982,773.687,720.044,728.214,720.181,725.269,711.614,720.016
1462,765.829,746.437,774.717,720.185,727.759,720.359,724.929,710.747,719.362
1463,767.978,746.763,774.584,721.053,727.370,720.786,724.332,709.701,720.131
1464,769.865,747.054,774.474,720.640,727.377,721.394,723.590,708.457,722.459
1465,770.297,747.188,774.957,719.756,727.820,722.429,723.660,708.901,723.429
1466,770.297,747.143,775.555,720.052,727.553,722.752,724.191,709.951,722.010
1467,770.322,746.967,775.239,721.103,726.136,721.776,724.579,709.556,720.350
1468,771.397,747.065,773.985,722.669,725.105,720.502,723.581,708.463,719.940
1469,773.159,748.034,773.145,723.368,724.929,719.248,721.937,708.809,720.135
1470,774.443,748.529,772.566,722.587,724.415,719.200,721.723,710.287,720.348
1471,776.124,747.888,771.491,722.603,723.220,720.829,722.418,710.534,720.592
1472,778.505,747.714,770.389,722.789,722.807,721.856,722.434,709.778,721.159
1473,780.088,748.336,770.307,722.324,722.666,722.085,722.843,709.349,721.338
1474,780.731,749.052,771.047,722.033,722.854,722.617,723.729,709.577,721.340
1475,780.259,749.321,771.646,722.519,723.540,722.995,723.904,709.265,720.610
1476,779.507,749.179,771.566,723.448,723.955,724.034,723.657,708.707,719.338
1477,779.279,749.084,771.103,724.379,723.972,724.949,723.164,708.846,718.720
1478,778.837,749.077,770.521,724.549,724.057,723.119,723.083,709.009,719.378
1479,777.454,748.987,769.900,724.376,724.236,720.995,723.279,709.506,720.278
1480,776.319,748.447,769.235,724.767,725.043,720.761,723.497,711.130,720.525
1481,775.715,747.726,767.951,724.875,726.208,721.044,723.617,712.296,721.083
1482,775.260,747.125,766.595,724.720,727.018,720.689,724.066,711.228,721.054
1483,775.522,746.157,765.892,723.955,727.256,720.390,724.742,708.086,719.755
1484,776.609,744.370,765.305,723.359,726.556,720.893,725.029,707.259,718.620
1485,777.511,742.680,764.721,723.597,725.436,721.044,724.932,709.895,718.249
1486,777.742,742.992,764.909,723.243,724.652,720.036,724.272,711.552,718.129
1487,778.211,744.301,765.696,722.256,724.353,719.133,722.589,710.148,718.274
1488,779.256,744.435,765.820,721.712,724.425,719.813,721.261,709.083,719.676
1489,780.580,743.781,765.263,721.649,724.438,720.480,721.716,709.768,721.213
1490,781.351,743.045,765.038,721.501,724.453,720.516,722.824,710.457,721.332
1491,780.841,742.221,764.484,720.985,724.108,719.687,722.947,711.617,720.990
1492,780.031,741.370,763.240,720.453,723.523,719.675,721.997,712.738,721.489
1493,779.546,740.646,762.578,720.391,723.102,720.092,721.082,712.414,722.191
1494,779.407,740.445,763.109,720.871,723.500,719.351,721.025,711.435,722.048
1495,780.243,741.494,764.470,721.712,724.757,718.514,721.822,710.620,722.012
1496,780.574,742.850,765.169,721.987,725.994,718.498,722.422,710.562,721.839
1497,779.281,743.948,765.519,720.613,726.281,718.531,722.164,710.386,720.988
1498,777.854,745.055,766.672,718.627,726.550,718.685,722.168,709.704,720.227
1499,776.698,745.201,768.434,718.117,726.409,718.516,723.904,709.951,720.855
1500,776.389,745.062,770.034,718.899,726.029,717.602,724.510,710.367,721.976
1501,775.793,745.821,771.074,718.827,725.876,716.767,722.516,710.855,722.258
1502,774.359,746.747,770.980,717.392,725.630,716.132,721.403,711.960,721.513
1503,772.588,747.101,769.851,716.381,725.526,715.695,722.208,712.154,721.736
1504,771.380,747.693,768.747,716.291,726.044,715.995,721.686,711.306,723.233
1505,770.751,748.497,767.875,716.459,726.365,716.259,720.697,711.253,724.368
1506,770.132,749.664,766.812,716.459,726.315,716.388,721.570,712.321,724.155
1507,769.605,750.531,765.692,716.164,725.951,715.819,722.624,713.639,723.205
1508,770.421,750.321,765.255,715.739,724.737,715.332,723.161,713.963,721.968
1509,771.437,749.910,765.766,715.717,723.664,715.218,723.893,713.018,721.113
1510,771.431,749.820,766.348,715.861,722.715,715.148,723.164,711.932,720.195
1511,771.136,749.609,766.355,715.585,721.641,715.491,722.238,711.083,720.320
1512,771.175,749.817,765.993,714.235,721.089,715.627,722.769,711.198,722.167
1513,771.093,750.070,765.201,713.283,721.176,715.447,723.176,711.923,722.787
1514,770.294,749.016,763.938,713.609,721.384,715.823,722.463,712.256,721.519
1515,769.075,747.497,763.001,713.580,721.392,715.727,721.489,711.732,720.618
1516,768.925,746.955,762.390,712.883,721.481,713.731,720.628,711.861,721.740
1517,769.996,747.058,761.379,712.341,721.608,711.222,721.007,712.877,723.274
1518,769.811,746.556,760.445,712.648,722.064,710.789,722.716,713.716,723.089
1519,768.465,746.465,759.476,713.492,722.422,710.885,724.321,713.627,721.871
1520,767.679,747.403,758.745,714.396,722.784,711.246,725.378,713.015,720.823
1521,767.812,747.443,758.690,715.280,723.344,712.422,726.376,712.775,720.072
1522,767.662,747.239,758.678,715.079,723.770,713.993,727.052,712.164,719.650
1523,767.243,748.214,757.999,714.528,723.636,715.369,726.639,711.552,719.948
1524,767.465,749.083,757.096,714.059,722.832,714.903,725.777,712.386,719.805
1525,767.678,749.367,756.844,713.725,721.661,713.372,725.764,713.290,719.592
1526,767.227,749.614,756.987,713.573,720.495,713.268,726.318,712.966,719.241
1527,766.336,749.785,756.989,713.743,719.602,713.542,726.152,711.522,718.435
1528,764.943,749.984,756.672,714.417,719.133,713.055,725.445,711.105,718.074
1529,763.499,750.162,756.447,714.072,719.407,712.639,725.818,711.867,718.563
1530,762.926,750.180,756.908,713.769,719.762,712.359,727.385,711.015,719.260
1531,763.068,749.577,757.720,713.697,719.560,711.639,728.288,707.827,719.400
1532,764.136,747.841,758.031,713.993,718.992,710.137,727.869,705.352,719.304
1533,766.100,745.857,758.331,714.901,718.583,709.674,727.348,706.537,719.509
1534,767.575,744.728,759.120,715.589,718.728,710.043,727.281,708.935,719.992
1535,768.232,744.094,760.017,715.949,719.344,710.361,726.887,709.389,719.831
1536,768.651,743.354,760.462,715.965,719.385,710.937,726.301,707.988,719.253
1537,769.599,742.545,760.724,715.503,719.690,711.158,725.691,707.194,718.867
1538,770.889,741.403,760.587,715.188,720.454,711.034,725.097,707.210,719.129
1539,771.968,739.825,759.767,715.341,720.828,710.583,725.090,708.062,719.746
1540,772.076,738.735,759.630,716.287,720.909,710.462,725.570,708.911,719.833
1541,771.813,738.688,760.579,717.005,721.029,710.645,725.424,708.574,719.517
1542,771.362,739.333,761.573,716.680,721.765,710.176,724.152,708.015,719.404
1543,769.925,739.396,762.377,717.007,723.526,709.984,723.190,708.577,719.054
1544,768.021,738.079,763.031,717.813,724.633,710.966,723.316,710.198,719.040
1545,766.381,735.841,763.890,718.424,725.128,712.380,723.969,710.991,718.829
1546,765.621,733.761,764.801,718.771,725.398,713.471,725.064,710.562,718.382
1547,765.140,732.374,765.156,717.977,725.456,712.949,724.959,709.216,718.097
1548,764.686,731.548,765.596,716.877,725.129,712.147,723.387,708.676,719.155
1549,765.066,730.836,766.119,716.877,723.941,712.008,723.413,709.299,719.849
1550,765.155,730.130,766.537,718.164,723.219,711.882,724.736,709.102,719.632
1551,765.275,729.785,766.755,719.589,723.434,711.409,724.971,708.846,719.352
1552,765.544,730.623,766.390,719.500,723.675,711.266,723.257,708.923,719.058
1553,766.040,732.566,765.385,718.229,723.383,711.705,721.836,709.404,719.294
1554,767.855,734.135,764.768,718.073,722.340,711.819,721.997,709.531,719.344
1555,768.792,734.621,764.447,718.231,721.217,711.498,722.847,709.948,719.290
1556,767.890,734.494,763.607,717.852,721.043,711.480,724.030,710.830,719.793
1557,766.703,734.877,762.775,718.451,722.235,712.034,723.710,710.985,720.459
1558,766.689,735.335,762.226,720.004,723.776,712.542,722.083,711.049,720.622
1559,766.914,735.558,761.581,720.829,724.856,711.658,721.702,711.577,720.185
1560,767.003,735.866,761.106,721.273,725.009,710.388,722.158,711.241,719.547
1561,766.830,736.004,761.710,722.192,725.121,709.767,721.932,710.809,720.167
1562,767.054,736.190,762.913,722.672,725.300,709.728,721.601,711.247,721.054
1563,768.241,737.217,763.272,722.651,724.650,709.830,722.067,711.574,721.555
1564,768.764,738.380,762.557,722.740,724.653,710.200,722.380,711.948,721.755
1565,769.099,738.945,761.560,722.936,724.908,711.538,721.805,712.833,720.680
1566,769.588,739.628,760.953,723.335,724.232,712.303,721.738,714.179,719.332
1567,770.367,741.294,760.582,723.611,724.137,712.582,722.680,714.006,719.775
1568,771.505,743.520,760.796,723.755,724.256,712.831,723.795,712.358,720.934
1569,772.118,745.654,761.584,723.581,723.853,712.465,723.679,710.901,721.390
1570,771.119,747.165,762.357,723.159,723.904,711.885,722.322,710.685,721.630
1571,769.810,747.918,762.785,722.896,725.070,711.347,721.366,712.972,721.221
1572,770.026,748.348,762.861,723.504,726.380,711.450,721.541,714.750,720.588
1573,770.082,748.577,762.693,723.789,726.681,712.446,722.199,713.423,720.278
1574,769.638,748.173,762.569,722.457,725.433,713.044,722.008,711.620,719.952
1575,769.470,747.765,762.539,721.881,724.156,712.564,721.163,711.164,719.755
1576,769.280,747.738,762.052,722.607,724.374,712.180,721.081,711.108,719.457
1577,768.582,747.952,761.658,722.492,725.137,712.151,720.924,710.818,719.857
1578,767.907,748.879,761.844,721.927,725.305,712.287,721.023,710.052,720.298
1579,768.063,750.603,761.432,722.185,724.083,712.468,721.694,709.161,718.928
1580,769.575,752.441,760.469,722.255,722.728,712.001,721.537,708.713,718.060
1581,771.049,754.336,760.305,721.676,722.458,711.907,720.757,708.812,718.809
1582,771.604,755.854,760.591,721.445,722.923,712.458,719.613,708.849,719.974
1583,772.318,757.178,760.331,721.633,722.798,712.761,719.488,709.762,720.913
1584,772.864,759.153,759.768,721.373,722.387,712.774,720.679,712.299,721.453
1585,773.357,760.840,759.607,720.460,722.308,712.771,721.728,712.380,721.712
1586,774.026,761.242,759.354,719.180,722.474,711.632,722.175,708.836,721.495
1587,775.037,761.139,758.516,718.544,722.287,710.064,722.359,707.765,720.775
1588,775.537,761.226,757.305,718.525,721.610,708.971,722.367,711.309,719.588
1589,775.763,761.655,756.129,718.704,721.720,708.930,722.158,714.525,718.151
1590,775.721,762.046,755.105,718.757,722.336,710.117,722.053,715.151,718.789
1591,775.232,761.897,755.075,718.843,721.983,711.344,722.255,714.417,721.141
1592,774.444,761.393,756.451,718.625,720.877,711.520,723.271,713.568,722.316
1593,773.521,760.579,757.662,718.055,720.728,711.339,724.094,714.000,721.720
1594,773.329,759.643,757.439,718.739,721.511,711.621,724.198,714.272,721.149
1595,773.999,758.997,756.930,719.777,722.163,712.048,724.586,711.775,720.668
1596,774.678,758.083,756.896,719.872,722.517,711.837,725.171,709.870,720.753
1597,774.338,756.787,756.375,720.173,722.407,710.737,725.161,711.667,721.598
1598,772.934,754.978,755.546,720.877,722.527,709.492,724.949,713.732,721.402
1599,772.314,753.277,755.424,721.777,722.555,710.128,725.228,713.204,720.006
1600,772.773,752.381,755.923,721.645,722.331,711.881,725.772,711.336,719.396
1601,773.229,751.637,756.210,721.135,722.518,712.698,726.068,710.238,719.374
1602,773.281,750.487,756.354,721.407,722.713,712.187,725.809,709.759,719.427
1603,772.925,748.875,756.303,722.413,722.372,711.508,725.018,709.753,720.249
1604,772.541,747.240,755.398,723.685,722.140,712.645,724.477,710.765,720.569
1605,771.749,745.961,754.259,724.260,722.567,713.191,724.522,711.698,719.728
1606,770.704,745.697,753.990,723.743,723.205,712.070,724.732,711.404,719.414
1607,769.677,746.672,755.063,722.887,723.971,711.763,725.213,711.914,719.813
1608,768.560,747.881,756.220,722.032,724.851,711.875,725.229,713.398,720.342
1609,767.611,748.830,757.101,721.351,724.761,711.861,724.245,713.969,720.978
1610,766.573,750.365,757.571,721.108,724.340,712.322,723.549,714.071,721.716
1611,765.715,751.983,757.066,720.828,724.442,713.243,722.794,714.293,722.040
1612,765.145,753.020,756.325,720.485,724.483,713.055,722.410,714.698,722.056
1613,764.153,753.888,756.243,719.991,723.931,712.616,723.337,714.812,723.235
1614,763.843,754.628,756.302,719.581,724.537,712.520,724.307,713.864,723.779
1615,764.114,755.381,756.300,719.801,726.138,712.086,724.833,713.710,722.109
1616,764.015,755.794,756.257,720.275,726.357,712.631,725.714,714.009,720.938
1617,764.507,755.630,756.523,720.655,725.379,714.289,726.169,714.244,721.706
1618,765.779,755.512,756.852,720.364,725.202,715.787,725.518,715.043,722.720
1619,765.786,755.672,757.186,720.728,725.916,716.653,725.613,715.651,722.712
1620,764.005,755.356,757.597,721.893,726.395,716.779,726.303,717.423,722.423
1621,762.841,754.846,758.068,722.485,725.573,716.595,726.898,718.176,723.012
1622,763.118,753.963,758.789,722.543,724.447,716.630,726.964,716.531,724.093
1623,763.643,752.694,758.823,723.076,724.535,716.896,725.734,715.025,724.078
1624,763.559,751.481,758.330,723.365,724.825,716.043,724.585,713.741,723.328
1625,763.080,750.840,758.713,723.020,724.414,714.166,724.714,713.114,723.089
1626,762.716,750.525,759.338,722.508,724.246,712.783,725.378,713.522,722.851
1627,762.786,750.085,759.695,721.961,725.045,712.608,725.876,713.898,721.966
1628,762.668,749.396,759.586,720.905,725.786,713.722,725.842,714.012,722.054
1629,761.756,748.313,759.133,720.553,725.676,714.573,725.137,713.546,722.795
1630,761.444,747.103,758.628,721.440,725.074,713.672,724.499,712.753,722.893
1631,762.785,746.666,758.150,722.221,724.162,712.254,724.049,713.386,722.807
1632,763.834,747.190,757.622,723.256,724.062,712.325,723.436,714.605,722.571
1633,763.813,747.902,756.968,724.563,724.930,713.054,722.960,715.241,723.026
1634,763.255,748.536,756.250,724.328,725.536,712.199,722.001,715.151,723.803
1635,762.590,749.653,756.060,724.009,725.092,711.199,721.255,715.685,723.742
1636,761.944,751.276,755.764,724.681,723.907,710.967,721.843,717.071,722.433
1637,760.656,752.581,755.374,725.060,722.705,711.678,723.157,716.549,721.189
1638,759.652,753.135,755.544,725.009,722.562,712.418,723.992,714.089,722.670
1639,759.398,753.453,755.734,725.071,722.729,712.100,724.012,712.515,726.048
1640,759.876,754.166,755.971,724.657,722.362,711.118,724.490,712.383,727.491
1641,760.465,755.283,756.528,723.908,722.643,710.429,724.503,713.772,726.105
1642,760.147,756.707,757.667,723.496,724.061,709.853,724.255,716.543,724.958
1643,759.484,758.338,759.103,724.332,725.025,710.001,723.719,717.414,724.040
1644,759.766,759.334,759.325,724.656,725.003,709.981,722.081,715.556,722.074
1645,761.134,759.343,757.828,723.785,724.077,709.208,720.448,714.025,721.378
1646,761.927,758.724,756.786,723.071,722.880,707.941,720.538,714.268,722.147
1647,761.542,758.997,756.989,722.872,722.444,707.221,721.053,715.602,723.300
1648,761.189,760.680,757.214,722.216,722.437,707.332,720.646,716.250,724.722
1649,760.904,761.967,756.759,721.587,722.786,708.225,719.709,715.802,725.390
1650,761.129,762.254,756.707,721.833,723.754,709.454,719.026,714.880,726.008
1651,761.988,762.394,757.653,723.488,724.585,709.587,719.411,714.722,726.066
1652,762.301,763.092,758.618,725.369,724.728,708.255,720.857,717.355,724.445
1653,762.349,763.968,759.579,725.820,724.386,706.898,721.805,720.475,723.231
1654,762.257,764.462,760.452,726.035,724.326,707.041,721.208,720.506,723.115
1655,761.619,764.565,760.867,727.363,724.920,708.192,719.910,718.657,722.376
1656,760.622,765.121,760.942,728.781,724.299,708.114,718.791,716.960,721.553
1657,759.477,766.656,761.072,729.652,722.772,707.206,718.007,715.562,723.066
1658,759.176,768.439,761.199,729.335,722.265,707.145,717.296,715.188,725.980
1659,760.026,769.557,760.452,728.141,721.538,707.904,717.612,715.049,726.350
1660,761.165,769.908,758.740,728.007,720.353,708.962,717.359,713.849,724.304
1661,761.784,769.152,757.420,729.375,720.278,709.735,716.365,713.549,722.618
1662,761.208,768.000,757.093,730.869,720.777,709.621,716.560,715.417,722.670
1663,759.786,767.392,756.573,730.873,720.694,709.077,716.911,716.244,723.626
1664,758.788,767.743,755.433,730.464,720.750,709.457,717.786,714.886,724.221
1665,758.354,769.141,754.563,730.317,722.048,710.107,718.307,714.232,724.901
1666,757.578,771.328,753.396,729.097,723.527,710.691,718.751,715.059,725.352
1667,755.964,772.634,751.708,727.345,723.647,711.475,720.076,714.728,725.046
1668,754.508,772.777,750.179,726.452,723.331,711.059,720.122,713.753,724.167
1669,753.632,774.207,749.155,726.981,723.339,709.975,719.596,713.673,722.934
1670,754.136,776.130,748.457,728.252,723.352,709.173,719.634,714.389,722.569
1671,755.838,776.670,747.976,728.851,723.220,707.896,719.264,715.179,723.588
1672,757.504,776.949,748.160,728.269,723.473,706.909,719.171,714.685,724.223
1673,758.630,777.421,748.487,728.251,724.549,707.977,720.007,714.373,723.332
1674,760.301,777.661,748.811,728.972,725.672,709.813,720.869,715.846,722.753
1675,761.733,777.940,749.603,729.189,725.845,710.929,720.881,716.114,722.388
1676,762.443,778.097,750.410,728.565,726.137,710.908,719.792,714.299,721.586
1677,763.116,777.637,750.537,727.955,725.895,709.889,719.016,713.293,721.087
1678,763.835,776.130,751.456,728.421,725.352,709.037,718.973,714.627,720.505
1679,764.540,774.110,753.747,729.747,725.363,709.508,719.094,716.661,720.716
1680,766.027,772.603,756.492,730.411,724.997,710.130,719.436,717.475,722.280
1681,767.004,771.401,758.466,729.907,724.619,710.516,720.014,716.349,723.121
1682,766.225,770.490,759.262,729.553,725.592,710.586,720.930,713.448,723.167
1683,765.754,769.917,759.817,729.080,726.596,709.763,720.279,710.849,723.213
1684,766.471,769.160,760.274,728.512,726.390,709.484,719.657,711.198,723.410
1685,766.175,767.974,761.268,727.961,726.098,710.001,720.372,713.756,723.930
1686,764.355,767.222,762.552,727.084,726.540,711.741,721.495,715.321,724.119
1687,762.524,766.699,763.184,727.171,726.871,713.318,722.411,715.130,723.487
1688,761.925,765.892,763.807,727.292,726.438,712.782,723.049,714.963,722.994
1689,761.456,764.460,764.524,727.169,726.041,711.912,722.850,714.827,722.497
1690,759.888,763.044,765.065,727.205,726.038,711.480,721.224,713.444,721.942
1691,757.762,762.181,766.428,727.248,725.304,711.745,720.057,711.611,721.636
1692,756.553,761.395,768.152,728.008,724.446,712.465,721.138,710.457,720.829
1693,756.819,761.179,769.086,728.325,724.534,712.781,722.385,710.836,719.901
1694,757.546,761.336,769.371,728.352,724.383,712.945,722.714,711.194,720.241
1695,758.527,761.238,769.244,728.963,723.870,712.741,723.387,712.253,721.579
1696,759.071,761.125,768.766,728.657,723.904,712.261,723.232,715.574,722.592
1697,758.785,760.458,767.999,727.197,723.968,712.395,722.485,716.589,723.175
1698,757.897,759.528,767.254,725.937,724.074,712.364,722.811,714.809,723.807
1699,757.293,758.997,767.029,725.844,724.966,712.126,723.157,713.469,725.219
1700,757.449,759.368,768.103,726.465,726.106,712.302,722.682,713.046,726.330
1701,758.302,760.347,770.280,726.339,726.844,712.818,722.367,712.333,725.358
1702,758.845,761.308,772.298,725.148,726.486,713.752,722.499,710.809,723.654
1703,759.918,762.270,773.337,724.688,725.820,715.221,722.113,710.784,722.946
1704,762.771,763.122,773.174,725.467,726.287,716.712,722.122,712.327,722.479
1705,765.686,763.534,772.430,726.463,727.104,716.879,722.537,713.089,722.135
1706,766.788,763.503,771.977,727.317,727.863,716.501,723.041,714.188,722.549
1707,767.410,762.795,772.343,727.468,728.534,717.080,724.141,715.531,723.111
1708,768.782,761.558,772.839,727.027,729.011,718.203,725.546,715.664,723.402
1709,770.372,759.691,773.194,726.525,729.252,719.354,726.492,715.710,722.922
1710,770.786,757.051,773.998,728.116,729.076,718.748,725.727,716.241,721.956
1711,770.135,755.517,774.966,730.647,729.168,716.857,724.202,716.395,721.690
1712,769.659,756.145,775.447,730.905,729.713,716.687,723.344,716.343,722.557
1713,770.979,757.368,775.094,730.249,729.867,717.491,723.299,716.503,723.646
1714,773.166,758.441,774.603,731.084,730.178,717.599,723.261,716.268,723.503
1715,774.433,760.295,774.195,732.747,730.801,717.682,722.469,714.574,723.984
1716,774.954,761.752,773.609,734.193,731.281,717.982,721.934,711.880,724.932
1717,775.236,761.293,773.094,735.167,731.618,718.521,721.847,710.725,725.475
1718,775.493,760.585,772.831,735.047,731.816,719.318,721.313,711.339,725.630
1719,776.070,760.903,772.734,734.412,731.230,719.977,720.943,711.753,724.924
1720,777.948,761.314,772.395,734.100,730.507,720.033,721.786,712.040,724.358
1721,779.607,760.779,772.167,734.440,729.891,719.082,723.026,714.228,724.380
1722,780.140,759.992,772.070,735.100,729.173,717.265,723.214,716.059,724.095
1723,780.522,759.441,771.768,735.552,728.706,716.311,723.466,715.111,724.213
1724,781.090,758.914,771.069,735.247,728.288,716.627,723.633,713.040,725.155
1725,780.784,759.536,769.624,735.436,727.589,716.292,722.617,713.361,725.113
1726,779.255,760.825,768.601,736.308,727.357,716.538,722.665,714.843,723.757
1727,778.011,761.733,767.872,736.223,728.074,718.534,724.594,715.185,723.215
1728,778.499,762.097,766.316,736.284,729.227,720.070,726.332,715.370,723.750
1729,779.116,762.559,764.152,737.797,730.146,719.672,725.769,714.892,724.239
1730,778.813,763.506,762.289,739.248,730.283,718.108,723.735,714.620,724.322
1731,778.286,764.165,761.513,739.303,729.918,716.738,722.682,714.824,723.278
1732,777.374,764.313,760.926,738.225,729.623,716.174,723.083,714.448,722.095
1733,776.845,764.689,760.094,736.749,729.475,716.176,723.555,714.759,722.111
1734,777.791,764.820,760.267,735.584,729.343,716.996,723.117,714.778,722.404
1735,778.496,764.285,761.466,734.975,729.193,717.759,722.093,714.889,722.123
1736,777.999,763.129,762.873,735.408,729.670,718.232,721.880,716.571,722.584
1737,778.164,762.306,763.806,735.609,729.671,719.250,722.825,718.429,724.676
1738,779.885,762.305,764.712,734.837,728.992,719.351,724.290,719.065,726.052
1739,781.421,762.411,765.900,733.969,728.366,717.122,725.228,718.383,726.594
1740,782.073,762.314,767.512,733.636,728.314,715.582,725.100,715.330,726.404
1741,783.180,762.282,769.005,733.764,729.447,716.081,723.844,712.466,725.288
1742,784.001,762.634,769.885,733.659,730.284,717.262,722.758,712.339,724.664
1743,783.534,763.711,770.382,733.160,730.274,717.427,722.426,714.676,724.153
1744,782.870,764.748,771.283,732.567,729.906,716.454,722.419,716.821,723.081
1745,782.208,765.032,771.781,732.161,729.543,715.351,723.342,717.596,722.936
1746,780.775,765.094,771.138,732.253,730.259,714.538,724.699,718.898,723.805
1747,780.193,764.964,770.170,732.735,731.563,713.342,724.479,720.562,725.724
1748,780.746,764.415,769.995,733.523,732.300,712.436,722.791,719.923,727.024
1749,780.576,763.776,771.114,734.509,731.662,713.085,722.324,717.108,725.801
1750,780.029,762.837,771.879,734.985,730.599,714.128,723.589,714.012,723.223
1751,780.697,762.598,771.593,733.753,730.390,714.819,724.739,712.142,722.330
1752,783.058,762.630,770.852,732.796,731.060,715.248,724.713,712.296,723.511
1753,784.332,761.639,770.227,732.851,731.291,715.553,724.025,714.423,723.839
1754,783.390,759.962,769.921,732.868,730.906,716.444,723.937,717.478,721.944
1755,782.189,758.453,770.287,733.180,731.564,716.731,723.675,719.469,720.883
