 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9
601,799.048,801.011,766.221,748.945,746.355,745.553,723.002,744.908,686.130
602,798.547,801.100,765.076,747.196,746.052,744.410,722.935,745.391,685.436
603,797.947,800.757,764.703,746.155,746.060,743.352,723.012,746.037,685.157
604,797.476,800.002,764.490,745.648,746.097,743.011,723.409,746.115,685.280
605,796.884,798.976,764.119,745.388,745.691,743.074,723.974,745.592,685.506
606,796.056,797.789,763.784,745.334,744.784,742.571,724.371,745.148,685.709
607,795.207,796.165,763.783,745.660,743.709,741.513,724.432,745.104,685.900
608,794.642,794.102,764.031,746.229,742.764,740.901,724.163,745.053,686.049
609,794.511,792.087,764.370,746.572,741.903,741.248,723.695,744.539,686.243
610,794.907,790.705,764.665,746.220,741.039,741.823,723.240,743.529,686.195
611,795.448,789.832,764.855,745.168,740.391,741.749,723.149,742.469,685.712
612,795.538,788.982,764.961,743.739,740.312,741.068,723.399,741.762,685.316
613,795.217,788.345,765.145,742.253,740.496,740.102,723.743,741.771,685.367
614,795.108,787.905,765.637,741.149,740.772,738.967,723.794,742.615,685.678
615,795.503,787.554,766.588,740.690,741.373,738.118,723.733,743.906,685.826
616,795.934,787.393,767.692,740.653,742.116,737.885,723.786,744.752,685.861
617,795.904,787.467,768.680,740.542,742.378,737.664,724.043,744.373,686.236
618,795.380,787.509,769.646,740.099,742.021,737.014,724.462,743.379,686.840
619,794.644,787.585,770.656,739.231,741.669,736.394,724.914,742.830,687.090
620,794.102,787.976,771.603,738.388,741.376,736.330,725.277,743.094,686.697
621,793.898,788.655,772.274,738.267,740.985,736.361,725.454,743.693,685.924
622,793.888,789.532,772.461,738.822,740.737,736.107,725.275,744.273,685.350
623,793.864,790.307,772.200,739.222,741.158,735.625,724.845,744.701,685.244
624,793.713,790.626,771.627,738.933,741.950,735.190,724.198,745.010,685.478
625,793.575,790.439,770.873,738.370,742.501,734.783,723.523,745.244,685.981
626,793.719,789.792,770.408,738.026,742.573,734.543,723.102,745.750,686.602
627,793.971,788.744,770.702,737.663,742.333,734.392,723.228,746.592,687.000
628,793.788,787.253,771.555,737.082,741.974,734.298,723.849,747.518,686.920
629,793.023,785.678,772.324,736.354,741.943,733.934,724.513,748.354,686.456
630,791.904,784.524,772.624,735.868,742.181,733.515,725.051,748.666,685.855
631,790.623,783.900,772.320,735.659,742.291,733.287,725.540,748.141,685.418
632,789.443,783.340,771.458,735.592,742.174,733.256,726.159,747.107,685.551
633,788.574,782.494,770.290,735.434,742.262,733.253,726.607,746.150,686.248
634,787.913,781.711,769.167,734.853,742.680,733.306,726.489,745.785,686.674
635,787.020,781.430,768.485,734.023,743.162,733.582,726.177,746.104,686.332
636,785.818,781.735,768.205,733.442,743.121,733.956,726.055,746.500,685.520
637,784.519,782.235,767.866,733.217,742.326,733.890,725.723,746.354,684.978
638,783.468,782.640,767.139,733.243,741.493,733.477,725.159,746.195,685.090
639,782.992,782.965,766.095,733.335,741.037,733.272,725.002,746.482,685.572
640,783.272,783.083,765.008,733.307,740.708,733.279,725.303,747.104,685.908
641,784.076,782.551,763.947,733.285,739.813,733.319,725.578,747.572,685.896
642,784.936,781.370,762.811,733.645,738.246,733.316,725.931,747.303,685.614
643,785.556,780.063,761.454,734.483,736.966,733.228,726.128,746.473,685.335
644,785.817,778.897,759.989,735.164,736.653,732.975,725.866,745.900,685.451
645,785.939,777.837,758.620,735.398,737.328,732.356,725.230,745.949,686.048
646,786.135,777.027,757.487,735.191,738.355,731.435,724.992,746.326,686.656
647,786.266,776.648,756.459,734.844,738.990,730.706,725.283,746.727,686.954
648,786.385,776.402,755.417,734.560,738.911,730.527,725.583,747.264,687.137
649,786.584,775.721,754.247,734.454,738.016,730.724,725.440,747.682,687.440
650,786.803,774.459,753.129,734.678,736.632,731.003,724.902,747.510,687.644
651,786.852,772.977,752.109,734.826,735.376,731.352,724.100,746.945,687.444
652,786.789,771.673,751.199,734.589,734.952,731.688,723.139,746.307,687.095
653,786.720,770.808,750.299,734.240,735.549,731.807,722.420,745.744,686.979
654,786.648,770.278,749.352,734.302,736.607,731.771,722.444,745.156,687.181
655,786.505,769.639,748.492,734.871,737.139,731.931,723.489,744.551,687.654
656,786.372,768.633,747.854,735.401,736.706,732.126,724.839,743.799,687.959
657,786.125,767.409,747.457,735.074,735.777,731.695,725.405,743.119,687.795
658,785.444,766.621,747.161,734.238,735.137,730.943,724.990,743.041,687.414
659,784.444,766.661,746.982,733.795,735.281,730.892,724.163,743.617,687.063
660,783.893,767.409,747.039,733.566,735.674,731.885,723.729,744.449,686.699
661,784.222,768.525,747.261,733.115,735.712,732.799,723.811,744.857,686.456
662,785.187,769.710,747.423,732.821,735.572,732.631,723.804,744.758,686.505
663,786.179,770.845,747.393,733.082,735.590,731.653,723.666,744.215,686.751
664,786.876,771.880,747.179,733.522,735.688,730.807,723.664,743.695,686.861
665,787.120,772.683,746.964,733.521,735.401,730.543,723.544,743.168,686.451
666,786.959,772.972,746.680,733.033,734.911,730.584,723.008,742.660,685.946
667,786.478,772.741,746.253,732.490,734.510,730.582,722.591,742.729,685.817
668,785.832,772.512,745.774,732.384,734.355,730.562,722.529,743.273,686.054
669,785.281,772.845,745.321,732.455,734.725,730.345,722.334,743.633,686.317
670,784.705,773.579,744.712,732.220,735.116,729.849,721.709,743.301,686.452
671,784.036,774.133,744.044,731.557,734.709,729.389,720.937,742.580,686.325
672,783.285,774.277,743.474,730.727,733.664,729.137,720.670,741.865,685.984
673,782.482,774.188,743.072,730.074,732.835,728.680,721.045,741.568,685.660
674,781.645,774.341,743.029,730.143,732.738,727.790,721.446,742.043,685.713
675,781.066,774.647,743.608,730.800,733.417,727.141,721.291,742.727,686.207
676,780.761,774.532,744.709,731.533,734.330,727.083,720.986,743.078,686.712
677,780.616,773.790,745.995,732.244,734.675,727.741,720.790,743.189,686.933
678,780.465,773.008,747.095,733.029,734.069,728.716,720.470,743.553,686.907
679,780.094,772.388,747.938,733.745,733.473,729.242,719.910,744.223,686.733
680,779.329,771.663,748.705,734.328,733.575,728.761,719.637,744.869,686.383
681,778.387,770.854,749.413,734.589,734.205,727.730,719.845,745.180,685.805
682,777.782,770.070,749.727,734.328,734.641,727.234,720.371,745.111,685.384
683,777.608,769.106,749.402,733.856,734.491,727.648,720.884,744.691,685.273
684,777.669,767.861,748.676,733.692,734.145,728.617,721.226,744.250,685.179
685,777.880,766.599,748.114,734.165,734.081,729.414,721.668,744.174,684.887
686,778.238,765.491,748.125,735.141,734.378,729.697,722.287,744.416,684.936
687,778.513,764.854,748.552,735.830,734.480,729.532,723.043,744.662,685.554
688,778.735,765.061,749.097,735.769,734.107,729.206,723.603,744.941,686.152
689,778.975,766.054,750.041,735.431,733.627,728.669,723.660,745.182,686.164
690,779.129,767.066,751.671,735.478,733.166,728.124,723.291,745.268,685.795
691,779.074,767.449,753.861,735.703,732.913,728.171,722.752,745.215,685.662
692,778.764,767.224,755.907,735.722,733.409,729.137,722.179,745.217,685.761
693,778.256,766.776,757.291,735.797,734.591,730.275,721.754,745.477,685.698
694,777.473,766.316,758.083,736.130,735.695,730.892,721.540,745.902,685.354
695,776.359,765.943,758.836,736.457,736.047,730.943,721.670,746.152,685.230
696,775.284,765.659,759.818,736.580,735.853,730.733,721.835,746.354,685.595
697,774.961,765.274,760.792,736.921,735.753,730.754,721.837,746.393,686.130
698,775.497,764.467,761.605,737.671,735.969,731.333,721.800,746.195,686.768
699,776.218,763.532,762.111,738.231,736.338,732.192,722.138,746.094,687.234
700,776.238,763.099,761.863,738.123,736.567,732.796,722.878,746.598,687.144
701,775.550,763.383,761.073,737.615,736.544,732.752,723.495,747.215,686.620
702,774.593,764.025,760.609,737.616,736.376,732.314,723.625,747.412,686.274
703,773.401,764.405,761.102,738.296,736.110,732.017,723.281,747.143,686.255
704,771.895,764.303,762.508,739.159,735.475,732.187,722.725,746.861,686.259
705,770.141,763.875,764.274,739.609,734.645,732.628,722.358,746.535,686.034
706,768.452,763.376,765.926,739.527,734.003,732.978,722.413,746.199,685.581
707,767.302,762.875,767.403,739.179,733.522,733.218,722.976,746.158,685.177
708,767.002,762.397,768.820,738.701,733.024,733.513,723.798,746.234,685.082
709,767.254,761.885,770.204,738.062,732.759,734.020,724.185,746.137,685.096
710,767.525,761.531,771.212,737.551,732.971,734.443,723.715,745.840,685.091
711,767.516,761.416,771.735,737.437,733.572,734.433,722.640,745.717,685.201
712,767.419,761.099,772.242,737.936,734.205,733.989,721.648,745.861,685.490
713,768.040,760.432,773.182,738.903,734.709,733.504,721.328,746.189,685.889
714,769.784,759.944,774.322,739.901,735.023,733.405,721.607,746.297,686.074
715,772.020,760.165,775.071,740.511,735.110,733.818,722.106,746.033,685.933
716,773.620,760.646,775.170,741.041,735.003,734.565,722.356,745.531,685.576
717,774.258,760.913,774.778,742.114,734.670,734.975,722.183,745.201,685.055
718,774.777,761.236,774.137,743.299,733.708,734.650,721.768,744.975,684.837
719,776.162,761.714,773.262,743.788,732.483,734.144,721.580,744.719,685.269
720,778.350,761.994,772.352,743.522,731.979,734.069,721.637,744.689,686.105
721,780.463,761.745,771.998,743.199,732.538,734.027,721.676,745.174,686.852
722,781.875,761.283,772.625,743.147,733.591,733.463,721.784,746.203,687.283
723,782.523,761.036,773.677,743.299,734.265,732.600,722.383,747.068,687.394
724,782.711,761.089,774.346,743.420,734.459,732.155,723.377,747.471,687.276
725,782.703,760.951,774.350,743.399,734.743,732.416,724.124,747.240,687.121
726,782.774,760.358,773.894,743.188,735.304,733.075,724.224,746.619,687.110
727,783.035,759.722,773.116,742.903,735.646,733.546,723.798,746.299,687.165
728,783.405,759.607,772.196,742.877,735.775,733.821,723.167,746.621,687.203
729,783.723,760.061,771.246,743.132,736.181,733.958,722.326,747.197,687.156
730,783.858,760.663,770.514,743.404,736.685,733.997,721.407,747.334,686.817
731,783.536,761.083,770.172,743.601,736.614,733.984,720.694,747.162,686.283
732,782.764,761.218,770.183,743.643,735.771,733.934,720.583,746.898,686.214
733,781.739,760.980,770.277,743.349,735.031,733.926,721.055,746.508,686.604
734,780.507,760.409,770.304,742.894,735.200,734.199,721.917,746.146,686.806
735,779.137,759.694,770.244,742.697,735.932,734.843,722.772,745.816,686.781
736,777.789,758.987,770.150,742.539,735.969,735.473,723.234,745.342,686.918
737,776.353,758.195,770.077,741.986,734.977,735.641,723.444,744.596,687.226
738,774.872,757.240,769.767,741.290,733.704,735.286,723.855,744.396,687.383
739,773.847,756.083,768.807,740.991,732.990,734.840,724.562,745.646,687.255
740,773.535,755.000,767.315,741.176,733.139,734.666,725.033,747.725,687.082
741,773.849,754.746,766.002,741.419,733.443,734.669,724.927,748.826,686.989
742,774.760,755.711,765.072,741.188,733.005,734.860,724.511,748.121,686.690
743,776.232,757.431,764.228,740.530,732.073,735.482,724.073,746.844,685.968
744,777.775,758.917,763.307,739.832,731.325,736.193,723.556,746.316,685.255
745,779.206,759.508,762.569,739.272,731.010,736.570,723.165,746.264,684.989
746,780.566,759.405,762.132,738.575,731.199,736.534,722.927,745.898,685.145
747,781.761,759.689,761.853,737.819,731.670,736.110,722.729,745.217,685.354
748,782.717,760.800,761.587,737.505,731.708,735.471,722.521,744.727,685.455
749,783.402,762.184,761.696,737.565,731.187,735.068,722.442,744.734,685.551
750,783.817,762.969,762.386,737.766,730.806,735.187,722.558,745.137,685.716
751,783.982,763.057,763.605,738.196,731.002,735.375,722.729,745.514,685.858
752,784.225,762.622,764.831,738.824,731.473,735.286,722.750,745.553,686.013
753,784.563,762.083,765.797,739.545,731.758,735.246,722.652,745.457,686.252
754,784.545,761.693,766.588,740.545,731.679,735.314,722.682,745.199,686.523
755,784.053,761.357,767.721,741.847,731.435,735.254,722.572,745.082,686.414
756,783.656,760.784,769.261,743.030,731.218,735.237,721.878,745.365,685.858
757,783.818,759.950,770.729,743.712,730.952,735.647,720.988,745.854,685.278
758,784.435,758.998,771.665,743.851,730.359,736.262,720.660,746.135,685.172
759,785.207,758.127,772.107,743.653,729.766,736.794,721.143,745.744,685.467
760,785.925,757.541,772.395,743.519,729.674,737.240,721.770,744.764,685.881
761,786.581,757.410,772.758,743.870,730.359,737.292,722.014,743.756,686.064
762,787.100,757.811,773.062,744.791,731.598,737.190,722.061,743.197,685.874
763,787.509,758.368,773.228,745.877,732.921,737.614,722.395,743.240,685.610
764,787.919,758.799,773.373,746.457,734.002,738.716,723.057,743.674,685.604
765,788.487,759.138,773.503,746.220,734.775,739.659,723.511,743.879,685.736
766,789.344,759.521,773.476,745.915,735.441,740.235,723.475,743.693,685.515
767,790.329,759.852,773.521,746.263,735.708,740.735,723.136,743.551,684.904
768,791.091,759.661,773.858,747.029,735.617,741.316,722.758,743.791,684.544
769,791.235,758.935,774.329,747.552,735.498,742.041,722.369,744.066,684.840
770,790.715,758.207,774.805,747.596,735.643,742.845,722.149,744.123,685.423
771,789.860,757.773,775.216,747.226,736.144,743.582,722.279,743.885,685.599
772,789.247,757.476,775.535,746.598,736.733,744.031,722.389,742.973,685.102
773,788.862,757.265,775.625,746.232,737.037,743.860,722.318,741.293,684.449
774,788.343,757.555,775.386,746.370,736.961,742.819,722.534,739.695,684.485
775,787.809,758.773,774.674,746.668,736.819,741.452,723.045,739.084,685.507
776,787.537,760.984,773.450,746.678,737.050,740.849,723.124,739.549,686.839
777,787.561,763.774,772.020,746.385,737.509,741.284,722.332,740.365,687.619
778,787.595,766.829,770.664,746.085,737.614,741.644,721.285,740.904,687.430
779,787.199,769.899,769.363,746.184,737.006,741.072,720.638,740.824,686.687
780,786.173,772.659,768.105,746.725,736.073,740.031,720.503,740.135,686.263
781,784.839,774.790,766.865,747.329,735.696,739.392,720.593,739.340,686.408
782,783.925,776.303,765.595,747.698,736.344,739.399,720.656,739.090,686.628
783,783.859,777.523,764.663,747.769,737.415,739.743,720.601,739.744,686.524
784,784.213,778.822,764.596,747.565,737.763,740.052,720.713,740.920,686.266
785,784.237,780.094,765.557,747.219,737.061,740.138,721.130,742.273,686.186
786,783.687,781.001,767.304,747.199,735.953,739.989,721.375,743.236,686.380
787,782.954,781.225,769.463,747.642,735.278,739.692,721.028,743.639,686.731
788,782.628,780.892,771.548,748.129,734.872,739.119,720.401,743.760,687.007
789,782.892,780.602,773.226,748.223,734.443,738.507,720.059,743.734,686.992
790,783.458,780.896,774.445,747.672,734.144,738.190,720.248,743.918,686.789
791,783.755,781.917,775.095,746.607,734.302,738.088,720.921,744.385,686.583
792,783.559,783.112,775.211,745.707,734.632,737.691,721.517,744.309,686.418
793,783.185,783.594,775.027,745.610,734.785,736.976,721.644,743.656,686.276
794,782.818,783.328,774.704,746.170,734.682,736.509,721.208,743.303,686.142
795,782.314,783.241,774.186,746.413,734.583,736.650,720.291,743.883,685.908
796,781.608,783.903,773.612,746.106,734.528,737.129,719.346,744.885,685.582
797,781.097,784.753,773.157,745.584,734.312,737.432,719.061,745.309,685.319
798,780.903,784.879,772.839,745.006,733.851,737.501,719.699,745.316,685.450
799,780.861,784.082,772.695,744.352,733.507,737.595,720.880,745.527,685.976
800,780.673,783.025,772.676,743.668,733.672,737.487,721.802,745.725,686.810
801,780.148,782.444,772.659,742.982,734.005,736.794,721.935,745.303,687.568
802,779.622,782.244,772.632,742.106,734.179,735.777,721.546,744.600,687.823
803,779.024,781.987,772.610,741.032,734.192,735.245,721.776,744.367,687.417
804,778.150,781.422,772.822,739.927,734.103,735.421,722.878,744.746,686.817
805,777.083,780.738,773.401,739.118,733.921,735.710,723.613,745.182,686.473
806,776.166,780.279,773.984,739.130,733.984,735.537,723.637,745.420,686.192
807,775.567,780.235,773.893,739.502,734.385,735.130,723.650,745.531,685.734
808,775.377,780.629,773.104,739.533,734.753,734.917,723.888,745.754,685.127
809,775.489,781.181,772.327,739.660,734.905,735.168,724.004,746.619,684.657
810,775.580,781.598,771.865,740.267,734.937,735.785,723.617,747.654,684.768
811,775.612,781.740,771.334,740.656,734.964,736.826,722.601,748.236,685.253
812,775.919,781.777,770.588,739.939,734.948,738.082,721.360,748.051,685.564
813,776.793,781.583,769.781,738.267,735.008,738.991,720.821,747.557,685.431
814,778.201,781.379,768.783,736.669,735.212,739.102,721.505,747.779,685.219
815,779.643,781.434,767.593,735.923,735.166,738.392,722.711,748.678,685.038
816,780.561,781.892,766.539,735.938,734.451,737.199,723.493,749.406,684.932
817,780.818,782.717,766.184,736.390,733.221,736.066,723.348,749.684,685.082
818,780.682,783.639,766.848,737.123,732.480,735.540,722.363,749.750,685.558
819,780.351,784.248,768.327,737.979,732.871,735.989,721.493,749.631,685.873
820,780.234,784.396,769.940,738.778,733.864,736.871,721.206,749.084,686.063
821,780.430,784.478,771.350,739.477,734.481,737.185,721.020,748.492,686.396
822,780.788,784.417,772.561,739.989,734.317,736.634,720.725,748.689,686.757
823,781.455,784.047,773.543,740.124,734.029,735.912,720.861,749.746,686.902
824,782.848,783.539,774.190,740.238,734.330,736.278,721.674,750.789,686.862
825,784.812,783.234,774.805,740.695,735.307,737.758,722.440,751.156,686.841
826,786.872,783.055,775.627,741.357,736.365,739.154,722.623,751.127,686.875
827,788.478,782.968,776.472,741.854,737.339,739.882,722.505,750.777,686.629
828,789.714,783.151,776.739,741.856,738.385,740.135,722.436,749.926,686.101
829,790.688,783.551,776.280,741.331,739.288,740.480,722.436,748.684,685.580
830,791.531,784.066,775.509,740.426,739.796,741.102,722.083,747.381,685.230
831,792.431,784.770,774.761,739.581,739.853,741.805,721.515,746.564,685.198
832,793.506,785.757,773.944,739.305,739.716,742.210,721.173,746.787,685.581
833,794.673,786.923,772.949,739.857,739.588,742.223,721.275,748.041,686.193
834,795.730,788.036,772.010,740.883,739.517,742.133,721.499,749.248,686.526
835,796.550,789.042,771.339,742.138,739.615,741.882,721.497,749.555,686.468
836,797.018,789.871,770.884,743.323,739.992,741.170,721.248,749.012,686.258
837,796.985,790.452,770.631,744.099,740.438,740.479,721.136,748.111,686.043
838,796.371,790.912,770.609,744.411,740.792,740.149,721.766,747.182,685.732
839,795.368,791.541,770.548,744.184,740.792,739.986,723.053,746.635,685.451
840,794.526,792.487,770.187,743.712,740.363,739.670,723.819,746.537,685.471
841,794.075,793.436,769.427,743.747,739.809,739.129,723.083,746.727,685.622
842,793.510,793.786,768.516,744.463,739.565,738.691,721.411,746.830,685.652
843,792.701,793.557,767.703,745.041,739.777,738.995,719.886,746.508,685.498
844,792.264,793.203,767.110,744.948,740.215,739.860,719.153,745.811,685.247
845,792.654,793.001,766.518,744.733,741.068,740.779,718.974,745.387,685.064
846,793.843,792.867,765.682,744.939,742.556,741.650,719.316,745.539,684.989
847,795.372,792.858,764.746,745.648,743.995,742.516,720.181,745.691,684.879
848,796.472,792.997,763.933,746.628,744.696,743.097,721.342,745.113,684.638
849,796.679,793.420,763.358,747.393,744.591,743.226,722.240,744.070,684.611
850,796.281,793.714,763.373,747.264,744.192,742.879,722.650,743.461,684.836
851,795.820,793.587,764.237,746.519,743.796,742.546,722.633,743.400,685.293
852,795.423,793.015,765.598,745.921,743.727,742.699,722.452,743.658,686.063
853,795.023,792.461,766.784,746.208,744.016,743.262,722.582,744.439,686.795
854,794.705,792.382,767.360,747.021,744.700,743.969,722.912,745.543,686.960
855,794.480,792.821,767.259,747.659,745.363,744.812,722.823,746.178,686.388
856,794.356,793.095,766.867,747.791,745.407,745.678,722.438,746.131,685.646
857,794.132,792.829,766.490,747.496,744.784,746.195,722.481,745.896,685.454
858,793.431,792.899,766.273,746.941,744.184,745.829,723.226,745.717,685.866
859,792.289,793.998,766.216,746.237,744.142,744.725,724.033,745.381,686.355
860,791.208,795.608,766.296,745.733,744.462,743.666,724.473,744.443,686.461
861,790.644,796.407,766.339,745.666,744.754,743.122,724.859,743.156,686.144
862,790.785,795.874,766.076,745.804,744.754,743.036,725.138,742.488,685.637
863,791.514,794.941,765.310,745.653,744.475,743.338,725.055,742.664,685.264
864,792.369,794.676,764.300,744.877,744.202,744.317,724.513,743.180,685.362
865,792.882,795.364,763.758,743.807,744.058,745.531,723.585,743.719,685.721
866,792.960,796.299,764.001,743.222,743.955,745.904,722.513,744.305,685.976
867,792.689,796.825,764.614,743.341,743.742,744.967,721.583,745.066,686.068
868,792.058,796.777,765.124,743.575,743.359,743.677,721.077,745.881,686.110
869,791.219,796.386,765.380,743.719,743.005,743.523,721.200,746.068,686.014
870,790.410,795.911,765.556,743.830,742.976,744.868,721.774,745.639,685.701
871,790.035,795.307,765.797,743.710,742.892,747.077,722.141,745.025,685.264
872,790.333,794.401,766.179,743.231,742.643,748.892,722.145,744.619,684.860
873,790.993,793.450,766.691,742.665,742.430,749.601,721.782,744.393,684.644
874,791.271,793.025,767.029,742.273,742.304,749.327,721.196,744.365,684.630
875,790.770,793.447,766.963,742.032,742.289,748.713,720.527,744.447,684.788
876,789.789,794.146,766.615,742.158,742.530,748.038,719.955,744.424,685.160
877,788.951,794.362,766.156,742.921,743.034,747.232,719.778,744.324,685.671
878,788.636,793.845,765.728,744.285,743.666,746.584,720.212,744.090,685.863
879,788.803,792.869,765.480,745.451,744.023,746.721,720.910,744.037,685.618
880,789.327,791.700,765.595,746.152,743.556,747.793,721.214,744.332,685.252
881,789.858,790.426,766.109,746.721,742.297,749.116,721.202,744.975,685.155
882,790.171,788.974,766.958,747.466,741.126,749.984,721.470,745.445,685.211
883,789.947,787.464,768.228,748.134,740.523,750.078,722.428,745.576,685.088
884,789.415,786.225,769.821,748.376,740.047,749.700,723.695,745.672,684.811
885,789.190,785.258,771.446,748.461,739.223,749.220,724.534,746.025,684.635
886,789.579,784.345,772.897,748.660,738.134,748.906,724.597,746.215,684.454
887,790.137,783.414,774.006,748.651,737.286,748.772,724.253,745.578,684.381
888,790.458,782.393,774.878,748.291,736.887,748.881,723.876,743.875,684.800
889,790.429,781.295,775.984,747.901,737.090,748.846,723.483,741.951,685.493
890,790.255,780.658,777.375,747.707,737.848,748.320,722.772,740.713,685.836
891,790.191,781.044,778.686,747.668,738.722,747.301,722.373,740.641,685.538
892,790.461,781.845,779.797,747.989,739.218,746.064,722.251,741.170,685.152
893,791.176,782.117,781.137,748.555,739.318,744.843,721.886,741.883,685.314
894,792.063,781.888,782.916,749.211,739.296,744.229,721.344,742.613,686.124
895,792.606,781.915,784.809,749.927,739.315,744.485,721.175,743.055,687.013
896,792.731,782.176,786.219,750.690,739.548,745.185,721.491,743.117,687.238
897,792.708,782.269,786.810,751.002,740.218,745.308,721.988,743.127,686.732
898,792.829,782.336,786.801,750.486,740.948,744.476,722.556,743.258,686.038
899,793.034,783.008,786.624,749.360,740.942,743.498,723.153,743.254,685.667
900,793.324,784.623,786.361,748.357,740.478,743.276,723.548,743.055,685.715
901,793.936,786.651,785.839,748.056,740.462,743.480,723.542,743.146,686.066
902,794.981,788.248,785.129,748.510,741.187,743.603,723.000,743.668,686.581
903,795.919,789.066,784.350,749.182,742.275,743.576,722.033,744.457,687.050
904,796.410,789.269,783.517,749.481,743.239,743.645,721.385,745.168,687.210
905,796.734,789.290,782.906,749.246,743.937,743.713,721.660,745.389,686.863
906,796.907,789.409,782.916,749.058,744.354,743.451,722.743,745.031,686.211
907,796.661,789.665,783.548,749.252,744.504,742.986,724.177,744.582,685.596
908,796.000,789.807,784.456,749.900,744.628,742.774,724.837,744.375,685.333
909,795.156,789.741,785.375,750.798,744.956,743.345,724.621,744.422,685.581
910,794.159,789.832,786.003,751.583,745.360,744.534,724.397,744.236,686.273
911,793.078,789.954,786.017,751.778,745.302,745.673,724.821,743.479,687.115
912,792.010,789.648,785.466,751.117,744.889,746.490,725.334,742.475,687.542
913,791.230,789.095,784.610,749.968,744.690,747.110,725.285,741.965,687.193
914,790.634,788.981,783.860,749.009,745.275,747.633,724.487,742.084,686.299
915,789.896,789.335,783.479,748.560,746.207,747.873,723.411,742.533,685.598
916,789.291,789.850,783.314,748.493,746.787,747.900,722.762,743.088,685.411
917,789.078,790.456,783.237,748.680,746.756,747.826,722.743,743.590,685.487
918,789.209,791.082,783.556,749.030,746.291,747.746,722.770,743.445,685.592
919,789.710,791.630,784.154,749.347,745.662,747.826,722.375,742.666,685.706
920,790.658,792.341,784.556,749.511,744.916,748.628,721.829,742.402,685.873
921,791.817,793.388,784.613,749.523,744.288,749.929,721.310,743.209,686.180
922,792.825,794.633,784.563,749.819,744.139,750.984,720.931,744.699,686.570
923,793.608,795.722,784.548,750.557,744.596,751.451,721.147,745.859,686.817
924,794.405,796.418,784.505,751.675,745.451,751.818,721.982,746.092,686.711
925,795.273,796.695,784.258,752.912,746.069,752.166,722.919,745.512,686.343
926,795.885,796.883,783.905,753.900,745.968,752.047,723.438,745.244,686.041
927,796.184,797.227,783.495,754.590,745.207,751.323,723.741,746.016,685.970
928,796.273,797.367,783.002,755.099,744.758,750.532,724.031,747.043,685.999
929,796.158,796.993,782.695,755.370,745.150,750.025,724.037,747.324,685.908
930,795.966,796.180,782.822,755.328,745.897,749.496,723.686,747.137,685.700
931,795.448,795.535,783.190,755.111,746.444,748.755,722.947,746.947,685.522
932,794.648,795.617,783.461,754.876,746.708,748.075,722.285,746.598,685.222
933,793.994,796.473,783.608,754.851,746.759,747.444,722.365,746.320,684.791
934,793.902,797.461,783.946,755.193,746.624,746.702,722.953,746.174,684.515
935,794.126,798.059,784.514,755.882,746.666,745.890,723.035,745.830,684.438
936,794.064,798.357,784.977,756.642,747.094,745.240,722.094,745.393,684.423
937,793.573,798.538,785.050,756.991,747.541,744.515,720.784,745.799,684.204
938,792.943,798.281,785.010,756.549,747.947,743.603,720.037,746.811,683.775
939,792.468,797.439,785.309,755.847,748.512,742.587,720.141,747.334,683.574
940,792.012,796.208,785.871,755.684,749.032,741.446,720.784,746.797,683.794
941,791.236,794.875,786.332,755.964,749.176,740.196,721.493,746.047,684.134
942,790.670,793.644,786.598,755.766,749.105,739.283,721.974,746.102,684.366
943,791.022,792.608,786.580,754.832,749.092,739.105,722.328,746.678,684.739
944,792.226,791.659,786.156,753.847,749.370,739.331,722.831,746.916,685.453
945,793.440,790.558,785.435,753.181,749.918,739.187,723.128,746.871,686.133
946,794.142,789.149,784.559,752.739,750.315,738.532,722.855,747.098,686.522
947,794.404,787.638,783.461,752.689,750.431,737.802,722.246,747.283,686.680
948,794.515,786.469,782.062,753.097,750.486,737.262,722.084,746.914,686.646
949,794.701,785.631,780.476,753.422,750.682,736.796,722.519,746.373,686.489
950,794.501,784.694,779.227,753.558,751.102,736.361,722.972,745.957,686.294
951,793.689,783.339,778.939,753.781,751.320,735.983,722.637,745.775,686.176
952,792.494,781.776,779.547,753.725,750.835,735.545,721.550,745.740,685.865
953,791.376,780.443,780.226,753.217,750.061,735.097,720.489,745.838,685.094
954,790.472,779.440,780.557,752.857,749.843,734.648,720.356,746.084,684.339
955,789.773,778.568,780.914,752.865,750.262,734.217,721.322,746.213,684.080
956,789.402,777.661,781.739,752.551,750.573,733.896,722.440,746.162,684.456
957,789.520,776.621,783.074,751.986,750.375,733.658,722.906,745.596,685.200
958,789.921,775.629,784.636,751.785,749.882,733.441,722.768,744.574,685.739
959,790.352,775.194,785.964,752.015,749.397,733.278,722.440,743.781,685.570
960,790.876,775.866,786.657,752.179,749.039,733.308,722.279,743.670,684.896
961,791.628,777.560,786.831,752.208,748.717,733.672,722.271,743.928,684.581
962,792.582,779.637,787.261,752.153,748.460,734.320,722.206,744.277,684.754
963,793.450,781.262,788.540,752.052,748.317,735.184,721.992,744.727,685.086
964,793.798,781.877,790.310,751.707,747.774,736.003,721.862,745.021,685.277
965,793.578,781.476,791.778,751.164,746.472,736.634,721.827,744.803,685.389
966,793.331,780.472,792.468,750.475,744.813,737.196,722.010,744.178,685.557
967,793.313,779.481,792.380,749.833,743.628,737.890,722.574,743.365,685.844
