 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7
1517,852.437,845.630,838.131,792.536,798.864,803.091,793.577
1518,852.275,845.969,841.223,791.338,799.420,801.595,794.515
1519,851.282,846.427,842.840,791.608,800.772,799.695,796.082
1520,849.364,845.244,844.927,791.528,798.627,800.012,791.573
1521,850.780,844.369,845.711,790.975,798.361,797.895,790.668
1522,849.981,842.596,847.749,793.617,802.008,797.971,794.162
1523,850.919,842.372,849.125,793.760,802.828,799.157,794.307
1524,850.931,841.518,849.553,792.269,802.657,801.193,792.710
1525,847.513,840.111,849.681,792.676,802.962,800.998,792.728
1526,845.446,841.200,849.122,791.154,802.678,799.488,791.505
1527,844.247,839.821,847.497,790.660,802.548,800.023,793.301
1528,844.420,839.448,847.023,791.176,800.069,797.646,792.325
1529,843.547,838.360,847.154,789.891,800.936,800.269,793.024
1530,844.237,838.220,846.301,791.163,800.000,799.958,794.794
1531,843.743,840.095,846.618,792.095,800.045,799.416,795.582
1532,844.061,839.219,847.030,790.932,801.860,799.399,795.575
1533,845.752,836.738,847.016,792.398,801.696,799.436,793.987
1534,843.669,836.504,848.771,793.554,801.387,799.066,792.971
1535,842.915,840.062,850.935,791.326,801.097,798.844,791.635
1536,843.507,838.210,852.995,790.734,800.169,800.821,791.389
1537,846.639,838.866,851.757,789.846,803.411,798.933,792.916
1538,847.582,838.703,854.290,789.970,803.777,797.772,794.077
1539,847.474,839.514,855.563,788.099,805.401,796.177,794.173
1540,846.728,840.343,856.458,788.086,808.828,795.060,794.766
1541,847.126,840.849,857.812,789.536,808.296,795.405,796.641
1542,847.604,841.456,857.928,792.385,807.188,793.256,796.832
1543,846.786,842.255,859.120,792.114,807.695,793.679,793.387
1544,845.861,842.327,861.531,791.851,806.279,795.526,792.547
1545,845.079,843.910,863.840,792.741,807.249,796.386,793.515
1546,846.754,843.130,865.407,793.677,804.232,796.488,791.471
1547,844.151,842.661,867.037,794.977,804.876,796.549,791.818
1548,843.284,841.733,870.049,794.932,806.038,795.945,792.557
1549,845.880,840.694,870.580,794.191,805.785,795.419,793.188
1550,845.603,840.093,870.435,794.666,804.176,796.345,791.015
1551,847.860,842.910,870.712,794.540,806.200,795.727,789.330
1552,848.640,843.548,869.419,797.286,805.932,795.770,792.100
1553,848.893,846.273,870.013,798.061,805.123,795.252,790.885
1554,849.190,846.039,871.587,797.721,806.379,792.858,794.215
1555,851.045,845.993,870.947,796.829,806.358,793.201,793.500
1556,852.191,846.903,868.167,795.583,805.391,792.296,794.487
1557,852.614,846.088,866.013,794.106,806.924,791.763,797.480
1558,851.604,847.591,867.362,795.898,806.842,789.507,797.246
1559,851.116,843.748,866.584,795.564,806.804,790.609,795.896
1560,852.707,843.376,864.156,795.695,807.958,790.755,793.830
1561,853.886,843.668,864.498,795.818,806.894,790.990,797.214
1562,854.472,842.656,864.419,792.421,806.931,789.748,797.361
1563,855.487,841.828,863.145,792.173,807.770,788.520,794.682
1564,856.379,839.759,862.268,792.421,808.758,790.080,799.217
1565,855.427,836.696,859.375,791.843,808.764,789.871,796.978
1566,854.514,839.303,860.072,791.681,808.783,790.373,797.547
1567,854.303,839.872,859.224,790.181,811.207,791.276,794.812
1568,854.124,840.677,859.593,791.225,810.405,792.146,795.109
1569,854.634,841.268,857.956,791.474,808.816,792.571,794.748
1570,854.858,840.902,859.854,793.626,809.729,792.952,793.068
1571,855.180,842.190,859.486,791.413,812.247,792.623,795.653
1572,855.542,844.503,859.571,790.151,810.971,790.680,796.184
1573,855.600,845.385,858.429,790.786,810.755,790.622,793.929
1574,853.506,844.483,859.840,790.665,809.853,792.859,794.573
1575,851.579,843.662,858.732,792.621,808.238,791.880,791.763
1576,850.715,845.090,856.164,791.918,808.605,792.317,792.943
1577,850.377,845.440,854.796,793.734,808.623,791.662,795.504
1578,850.142,843.982,854.307,792.716,807.251,791.101,794.973
1579,852.200,844.051,854.549,793.636,805.798,790.252,796.391
1580,852.192,842.929,852.375,793.246,807.654,788.215,794.622
1581,849.494,842.293,849.904,791.811,808.575,788.379,794.724
1582,850.936,843.918,847.042,789.760,806.989,790.512,797.248
1583,853.281,842.902,847.703,786.596,809.063,790.978,794.841
1584,853.728,840.363,849.458,788.324,808.052,791.238,795.432
1585,852.511,840.367,851.157,790.077,806.763,791.696,797.206
1586,854.157,838.219,853.010,788.329,807.609,792.325,797.766
1587,854.955,835.703,853.800,787.773,807.688,793.958,795.755
1588,855.022,834.220,853.256,787.820,806.530,795.891,793.068
1589,856.609,835.989,852.913,787.575,804.847,796.363,793.838
1590,855.517,833.256,853.458,784.689,802.887,798.065,795.796
1591,855.135,832.076,852.451,784.215,804.751,798.726,795.907
1592,853.938,831.101,853.300,785.488,803.375,796.485,793.763
1593,855.437,829.773,849.912,786.976,803.677,797.404,794.434
1594,856.340,830.613,851.971,787.363,801.492,797.064,794.445
1595,854.325,831.561,855.442,789.159,802.199,793.985,795.352
1596,854.821,831.216,856.372,789.645,801.832,795.368,795.661
1597,853.069,834.093,855.718,787.621,799.745,796.497,794.732
1598,853.170,836.392,858.617,786.995,800.244,794.141,792.777
1599,853.680,837.427,861.275,789.021,799.718,795.097,791.947
1600,853.141,836.348,859.935,790.162,801.507,795.120,796.161
1601,854.747,835.588,860.400,789.833,803.256,795.329,795.416
1602,854.951,835.016,860.700,792.391,803.309,796.993,794.363
1603,857.209,834.402,859.766,791.166,801.824,797.177,794.766
1604,858.936,835.428,860.944,790.995,803.104,796.504,793.814
1605,859.713,835.492,859.620,791.979,801.090,795.873,795.779
1606,858.969,835.036,859.043,791.626,799.202,796.136,796.978
1607,859.610,836.229,857.479,792.362,798.138,797.004,795.982
1608,859.253,838.157,855.443,791.679,800.030,796.167,794.217
1609,858.482,840.192,854.982,790.170,800.147,794.344,794.695
1610,858.714,842.167,851.227,789.603,800.751,796.133,794.391
1611,857.680,842.682,849.487,788.958,799.135,796.461,792.084
1612,858.377,841.635,849.349,791.374,797.606,794.318,794.318
1613,860.230,840.729,847.784,792.819,797.520,794.729,792.889
1614,859.878,838.610,848.870,790.692,801.480,795.496,793.735
1615,857.915,837.998,848.251,790.533,800.516,794.268,795.148
1616,858.171,838.469,845.408,791.556,799.713,795.307,796.011
1617,860.044,836.724,845.931,791.538,801.518,798.053,797.148
1618,860.420,837.787,846.801,790.927,801.110,796.905,796.005
1619,860.955,837.543,847.991,791.052,801.587,797.519,795.077
1620,859.392,836.637,846.601,791.665,800.155,798.473,795.232
1621,859.351,834.811,844.941,789.898,801.437,796.540,795.518
1622,858.593,837.505,845.832,790.973,799.808,795.054,797.889
1623,859.326,838.357,847.829,791.247,800.268,794.907,796.027
1624,857.648,837.986,849.247,789.512,800.049,794.226,797.381
1625,857.021,835.654,850.280,790.872,801.350,798.237,796.549
1626,854.776,833.313,850.919,792.498,802.706,799.346,793.927
1627,854.827,832.397,852.980,792.822,801.139,797.849,791.232
1628,853.998,833.927,854.065,793.530,800.755,796.916,791.900
1629,850.748,833.927,856.677,793.701,800.873,795.421,795.852
1630,848.205,833.139,856.177,792.900,802.162,796.991,797.628
1631,848.245,835.031,856.995,793.767,802.698,797.328,797.254
1632,847.834,835.266,858.706,794.998,802.850,797.027,795.328
1633,845.130,837.003,857.854,794.603,804.008,796.137,792.099
1634,846.329,839.318,857.075,794.115,804.935,796.306,795.730
1635,845.723,838.828,857.056,795.337,803.594,797.121,795.177
1636,845.230,838.084,855.893,797.131,805.550,796.739,793.752
1637,846.635,836.642,857.162,797.491,806.673,795.629,793.389
1638,846.730,837.720,858.259,797.387,805.624,794.843,793.250
1639,847.174,838.927,859.681,796.436,805.941,795.089,792.763
1640,846.419,839.355,861.418,795.500,805.958,793.965,795.208
1641,846.719,841.254,858.305,794.531,804.399,794.271,796.022
1642,849.589,840.565,855.613,796.625,803.516,794.751,795.958
1643,848.752,839.897,854.323,797.043,803.515,793.206,796.403
1644,846.257,839.942,854.953,796.210,803.146,790.741,795.527
1645,846.419,840.705,854.192,795.238,801.745,789.113,794.714
1646,848.653,839.893,852.801,795.030,801.937,790.746,793.035
1647,849.780,840.447,850.915,796.664,803.305,789.946,792.870
1648,851.907,841.242,850.907,797.369,805.184,788.593,791.954
1649,853.320,842.318,850.904,798.914,806.281,789.990,793.226
1650,853.253,843.534,853.238,798.104,806.467,791.039,796.104
1651,851.138,843.536,853.632,798.114,807.798,793.302,797.234
1652,849.981,842.991,852.880,798.784,808.275,792.932,795.248
1653,849.391,843.687,851.861,797.690,807.304,792.004,794.263
1654,852.510,843.932,853.664,795.651,804.380,791.646,796.109
1655,853.474,844.553,852.372,793.365,806.559,792.949,792.870
1656,852.447,845.424,854.406,792.869,805.954,793.443,791.779
1657,850.218,843.220,854.069,793.369,804.871,792.316,794.436
1658,850.140,843.217,856.436,793.471,806.655,791.675,795.609
1659,850.908,845.496,854.284,792.912,807.102,790.218,796.283
1660,853.537,846.765,852.817,792.278,807.699,790.989,795.241
1661,852.813,847.865,854.355,793.078,808.807,792.799,795.907
1662,852.457,848.065,855.073,793.691,807.681,793.161,793.874
1663,849.864,846.899,855.342,795.186,804.436,793.807,794.677
1664,850.266,845.719,855.314,795.408,804.496,794.306,792.290
1665,846.471,844.696,856.771,790.929,804.831,793.288,790.504
1666,845.439,843.481,856.043,790.484,803.264,793.017,790.524
1667,845.529,843.494,855.991,790.242,804.432,793.193,795.248
1668,846.725,841.426,857.134,793.794,805.041,795.029,794.359
1669,847.368,839.616,860.354,793.357,805.285,794.244,794.874
1670,848.800,838.779,862.599,791.847,804.845,794.558,796.016
1671,849.941,837.998,861.923,791.368,803.691,794.793,795.578
1672,850.442,836.314,863.006,790.924,802.146,795.369,795.557
1673,848.121,835.583,865.769,793.289,803.550,795.208,797.137
1674,847.479,834.130,866.886,793.687,804.617,796.333,799.252
1675,848.304,831.679,865.299,795.247,803.421,797.374,795.557
1676,847.781,830.725,862.524,794.292,803.093,798.399,796.266
1677,848.285,828.807,863.446,792.966,802.744,797.975,793.033
1678,846.660,828.660,863.067,792.361,801.159,797.064,795.580
1679,848.766,828.396,861.646,793.402,800.774,797.518,792.664
1680,849.519,826.930,859.964,794.191,801.723,796.548,790.708
1681,847.365,823.718,856.650,796.412,798.873,796.896,791.599
1682,846.643,824.482,857.181,795.018,801.225,796.069,792.496
1683,846.467,822.145,857.897,794.017,800.451,795.079,794.912
1684,847.224,825.930,854.478,794.886,800.868,796.566,795.938
1685,848.742,826.916,850.755,795.436,799.974,796.569,795.398
1686,847.552,826.721,849.946,795.949,798.188,795.748,793.432
1687,846.175,827.427,848.677,795.135,797.218,794.725,794.336
1688,846.096,828.102,849.029,793.643,797.272,794.667,793.542
1689,847.459,828.222,851.502,792.033,796.207,793.396,793.741
1690,846.875,825.732,853.947,794.636,794.880,793.600,795.505
1691,846.525,824.751,855.034,795.851,796.651,795.991,794.566
1692,847.729,826.937,854.078,795.497,799.914,797.529,797.816
1693,848.896,828.292,851.973,797.070,799.601,796.028,796.266
1694,850.544,831.009,851.987,797.098,798.732,794.782,793.509
1695,851.382,828.739,850.873,795.911,797.155,796.339,793.246
1696,851.411,828.478,851.706,796.641,795.347,797.851,792.075
1697,849.173,828.288,852.290,796.264,798.016,798.288,793.628
1698,848.092,828.724,852.325,795.803,795.629,799.627,795.578
1699,849.007,827.797,852.407,796.399,795.907,798.918,795.108
1700,846.298,827.635,850.356,796.238,798.673,800.440,793.832
1701,846.746,826.165,849.717,795.797,798.116,800.862,794.675
1702,849.056,824.444,847.908,796.993,798.210,796.794,794.515
1703,847.911,823.854,848.479,798.644,797.736,795.346,792.546
1704,847.839,822.081,850.791,800.493,797.753,797.506,793.135
1705,849.135,819.914,853.541,799.760,798.824,798.035,794.416
1706,851.576,822.557,857.148,799.561,799.510,797.052,793.086
1707,849.826,824.521,858.581,800.366,799.316,798.068,795.113
1708,849.633,826.594,859.298,799.251,800.454,796.179,797.243
1709,849.250,830.820,859.512,801.398,797.673,794.908,795.998
1710,848.969,832.251,858.454,802.413,797.418,794.592,793.569
1711,849.012,833.952,856.381,802.476,798.838,794.201,794.872
1712,847.898,833.567,856.743,802.761,798.026,793.297,794.318
1713,848.386,834.356,858.444,800.475,794.287,794.400,795.911
1714,847.406,835.212,858.663,800.528,794.493,793.346,793.943
1715,849.427,834.690,858.929,801.338,794.962,793.363,794.657
1716,849.082,835.083,856.805,799.908,797.526,793.754,795.538
1717,847.514,834.685,855.916,798.731,798.200,792.406,793.182
1718,850.803,834.046,856.330,801.519,796.245,790.646,795.546
1719,850.373,833.939,854.462,800.222,794.418,790.286,794.781
1720,848.910,831.736,854.475,801.078,793.461,790.235,791.818
1721,849.887,829.237,853.381,799.396,795.056,790.260,791.518
1722,848.519,830.314,851.982,800.213,796.639,791.855,792.027
1723,846.017,829.962,851.734,799.696,795.947,793.383,795.376
1724,846.512,830.308,852.124,799.320,794.875,792.607,797.155
1725,848.448,832.230,850.866,800.744,793.699,793.192,795.547
1726,847.718,832.012,849.942,800.800,797.559,791.836,795.699
1727,849.747,831.677,846.978,801.564,797.903,793.406,793.858
1728,850.676,832.980,845.663,802.360,800.004,794.285,791.294
1729,851.175,831.717,847.896,802.331,798.394,794.941,794.425
1730,849.649,829.803,849.001,802.117,797.268,793.579,794.270
1731,850.292,828.799,850.472,802.536,800.223,794.176,792.363
1732,852.320,829.016,850.196,801.677,800.827,795.160,793.206
1733,850.690,828.576,849.753,800.378,799.398,796.124,793.002
1734,849.259,827.230,849.665,799.358,798.783,795.098,795.162
1735,850.775,826.924,852.313,799.733,799.263,795.741,795.896
1736,850.499,826.375,852.561,799.235,798.601,796.708,796.064
1737,848.347,825.526,853.204,798.346,799.674,796.228,791.203
1738,849.676,824.616,853.043,798.859,798.804,795.086,791.597
1739,850.660,826.007,856.051,798.848,798.202,794.079,793.591
1740,852.555,826.865,857.727,798.505,795.691,793.646,794.283
1741,854.147,827.334,856.813,797.067,797.012,794.573,793.985
1742,855.570,828.342,858.348,797.070,798.822,795.666,792.328
1743,856.937,829.982,858.273,798.942,798.236,796.044,795.259
1744,856.610,834.160,859.624,799.646,796.561,795.612,795.066
1745,853.813,838.513,860.885,797.891,797.571,795.853,794.509
1746,853.008,840.184,862.810,798.098,800.613,795.489,792.776
1747,854.276,840.148,864.651,799.031,802.338,793.606,793.520
1748,855.946,840.208,865.517,796.930,801.094,793.770,796.069
1749,854.590,839.864,863.784,796.877,801.030,794.209,793.907
1750,854.854,842.112,864.663,797.977,802.041,794.981,797.057
1751,852.549,841.302,868.440,797.079,800.767,794.405,794.060
1752,852.519,840.619,871.061,796.700,799.514,794.411,790.728
1753,854.225,840.962,870.287,797.609,796.767,794.087,792.349
1754,855.012,842.709,868.180,796.799,799.192,794.957,790.626
1755,856.230,842.288,868.986,795.170,800.598,796.186,791.608
1756,853.979,842.724,869.748,794.998,801.093,796.183,794.880
1757,853.690,843.033,869.260,795.588,801.136,794.864,793.254
1758,853.944,841.739,868.081,795.918,802.461,794.383,793.719
1759,851.176,841.343,867.839,796.257,801.899,795.153,792.383
1760,851.704,844.496,868.449,795.936,801.617,794.479,792.418
1761,852.268,845.171,870.924,793.115,801.110,795.325,793.219
1762,852.937,845.600,869.448,793.270,800.001,795.158,791.135
1763,851.503,843.541,868.595,793.433,800.768,796.278,791.672
1764,853.870,841.169,867.695,793.120,800.241,795.889,791.878
1765,855.424,841.459,867.280,795.356,800.023,796.267,789.741
1766,854.623,844.702,865.990,795.396,800.853,795.040,790.294
1767,853.832,846.437,863.629,793.555,802.781,794.474,794.033
1768,851.557,848.589,862.877,793.272,801.635,794.639,795.077
1769,850.794,847.761,862.136,793.612,800.846,796.758,794.783
1770,852.315,849.492,862.254,794.704,798.892,795.395,792.394
1771,849.670,850.967,862.136,791.969,799.992,794.210,790.445
1772,848.328,849.808,864.736,792.433,799.319,794.033,793.274
1773,848.755,849.130,865.813,792.682,797.722,793.540,794.487
1774,848.822,849.093,865.360,794.313,797.324,793.401,790.958
1775,851.680,849.394,864.895,793.830,798.129,794.142,792.164
1776,854.732,848.469,865.201,791.836,800.075,795.943,791.947
1777,852.723,848.164,863.608,793.694,801.647,796.296,792.808
1778,853.140,846.651,863.792,792.754,802.275,796.093,793.323
1779,855.061,843.986,862.720,790.341,801.090,797.312,791.745
1780,854.757,845.564,860.947,788.388,800.890,797.256,789.219
1781,852.927,842.437,859.815,790.684,801.401,796.629,789.436
1782,854.930,844.101,857.473,789.606,801.695,796.233,790.984
1783,856.196,843.742,854.211,791.266,801.181,795.404,792.604
1784,857.357,844.115,852.763,791.433,800.534,795.180,790.666
1785,856.532,845.358,852.043,791.480,801.545,793.992,792.027
1786,855.364,845.203,851.084,790.515,798.847,795.863,791.752
1787,856.543,841.749,851.814,790.248,800.256,795.397,792.374
1788,855.628,843.531,851.039,789.883,802.920,795.574,791.464
1789,853.632,843.690,851.455,790.360,801.787,796.865,791.520
1790,856.870,841.524,852.329,791.743,801.955,797.387,790.347
1791,857.691,839.988,853.746,792.741,801.140,799.011,788.392
1792,858.142,841.043,853.843,791.891,800.574,798.498,789.836
1793,859.032,840.853,853.061,790.388,801.647,797.857,795.493
1794,857.063,839.420,854.075,791.376,801.669,798.929,791.599
1795,858.511,839.031,854.361,790.496,800.195,797.479,790.633
1796,858.971,838.088,854.316,791.585,798.781,796.143,788.460
1797,856.895,838.900,853.710,791.204,798.969,795.407,790.907
1798,855.969,837.328,854.948,793.905,799.204,794.768,792.799
1799,857.578,836.797,852.988,793.430,799.098,796.599,792.405
1800,858.550,838.170,852.854,793.507,799.477,797.062,794.715
1801,856.050,842.090,851.337,793.586,799.812,795.359,795.876
1802,855.968,843.128,851.510,794.597,800.875,797.491,797.774
1803,855.811,842.924,851.478,793.261,800.005,798.571,799.000
1804,856.647,842.880,851.992,792.705,799.481,798.155,795.901
1805,855.857,843.018,851.198,794.802,798.148,798.145,794.755
1806,854.334,841.865,849.133,794.369,800.148,798.262,794.978
1807,852.273,842.417,846.578,793.946,800.655,797.332,793.642
1808,851.585,843.011,845.116,796.292,799.549,798.463,794.600
1809,850.467,842.563,846.513,796.965,801.116,799.688,793.901
1810,852.618,844.602,844.670,798.273,802.302,798.230,796.354
1811,853.732,844.942,843.564,801.463,802.905,796.089,797.748
1812,852.357,847.595,839.940,800.443,803.450,796.231,799.788
1813,852.978,849.737,838.838,801.013,803.371,797.042,797.474
1814,850.740,850.014,838.392,799.685,803.162,796.389,797.058
1815,850.756,849.948,837.551,799.869,805.959,795.445,794.553
1816,850.815,848.320,836.898,801.294,803.965,795.318,795.142
1817,851.001,848.927,837.015,801.771,802.022,796.162,796.018
1818,851.219,848.905,833.527,801.051,803.845,796.053,798.270
1819,851.165,851.277,831.012,799.645,801.688,795.310,796.385
1820,850.865,851.032,830.698,798.009,803.466,794.682,794.752
1821,849.988,851.003,829.436,796.396,802.800,795.937,794.918
1822,849.863,851.457,828.141,797.550,802.416,795.739,794.327
1823,849.566,852.080,828.802,800.261,800.755,795.813,793.613
1824,850.456,848.633,830.468,797.991,798.969,795.386,795.093
1825,851.557,848.464,831.768,796.690,798.744,796.990,795.077
1826,851.280,847.748,836.522,796.475,801.311,796.759,794.224
1827,851.522,845.235,838.847,796.328,800.008,798.780,795.460
1828,850.455,846.964,838.075,793.201,798.026,799.668,795.135
1829,850.661,847.375,841.626,794.359,799.093,801.062,793.471
1830,852.087,845.511,843.229,794.663,801.262,801.171,794.361
1831,852.581,843.815,843.529,793.991,799.339,802.033,795.345
1832,853.603,843.605,843.301,793.856,798.579,800.593,798.487
1833,856.605,846.496,842.554,793.079,799.854,801.011,795.422
1834,853.114,845.583,842.844,791.309,799.206,801.339,792.254
1835,852.941,844.345,842.798,791.320,798.311,801.256,794.170
1836,853.723,846.082,839.010,792.701,799.452,802.606,792.843
1837,854.030,848.453,838.470,794.037,800.550,802.417,794.770
1838,854.839,850.753,839.588,792.304,798.941,801.445,797.721
1839,855.529,851.145,837.722,790.944,798.272,802.511,797.945
1840,855.168,852.586,840.327,791.228,797.112,803.813,798.036
1841,855.506,853.061,840.635,791.631,796.689,803.478,794.135
1842,857.462,852.871,839.883,791.154,795.758,803.369,793.535
1843,858.558,853.091,839.673,791.263,795.544,805.234,793.177
1844,855.092,851.481,841.784,791.642,793.986,803.703,792.834
1845,854.486,851.427,841.256,791.472,792.591,801.835,791.962
1846,854.504,849.593,840.174,791.815,792.777,803.041,794.330
1847,855.707,848.838,840.142,790.996,792.525,802.399,796.276
1848,854.229,846.840,841.368,791.656,793.328,799.989,796.914
1849,853.890,849.047,840.798,791.619,793.673,798.751,794.953
1850,856.237,846.477,841.862,791.229,793.838,798.264,795.723
1851,855.560,846.115,843.192,791.871,792.944,797.878,798.068
1852,856.178,848.462,844.960,792.344,793.937,797.913,799.277
1853,854.181,848.760,847.422,791.018,792.896,797.041,801.100
1854,851.501,848.358,847.840,791.201,795.371,797.785,798.473
1855,854.277,847.890,847.549,789.194,794.787,797.741,796.279
1856,854.462,843.991,846.226,788.688,794.282,796.925,795.661
1857,853.913,842.645,847.169,787.114,794.805,796.989,795.150
1858,853.048,841.786,848.344,787.818,795.135,798.623,798.558
1859,853.856,843.520,847.794,789.177,791.655,797.653,798.047
1860,853.839,843.737,845.915,789.161,792.978,798.032,795.403
1861,853.360,840.569,845.744,793.566,794.518,797.769,795.595
1862,854.783,840.442,845.384,793.881,793.877,798.625,794.055
1863,856.881,838.174,848.103,792.649,794.639,797.553,795.350
1864,858.212,838.462,849.126,793.972,793.545,796.254,795.617
1865,857.737,838.392,849.230,794.376,793.614,797.017,792.248
1866,859.028,840.682,851.089,794.201,797.910,795.396,792.049
1867,858.846,841.321,850.553,794.732,794.601,794.763,794.126
1868,859.953,842.999,853.346,794.311,792.459,794.608,793.245
1869,858.728,844.294,854.689,794.745,791.936,793.195,792.493
1870,858.168,844.706,856.394,794.613,790.584,793.914,791.717
1871,858.283,845.454,858.585,793.489,791.853,795.049,792.883
1872,857.297,846.157,858.296,794.547,791.218,794.085,794.845
1873,856.936,849.143,861.310,794.483,793.080,794.420,794.617
1874,856.659,848.644,861.267,796.864,794.345,793.377,793.454
1875,856.535,848.199,863.874,797.226,796.399,794.040,796.892
1876,855.535,847.365,865.744,797.197,795.958,794.623,798.863
1877,854.190,845.888,865.909,796.524,795.650,795.661,797.894
1878,853.387,845.004,864.529,795.316,795.452,794.734,794.774
1879,853.150,846.828,862.851,795.167,793.646,793.351,791.100
1880,853.112,843.702,863.614,795.188,793.650,793.431,792.088
1881,853.429,842.640,862.272,795.238,793.685,793.995,791.513
1882,855.110,840.901,861.075,795.633,794.440,791.911,791.920
1883,854.595,840.772,859.835,794.139,793.074,793.159,793.172
1884,854.908,839.895,856.083,791.718,793.140,793.725,791.515
1885,857.997,841.127,856.755,794.047,791.740,791.618,790.055
1886,858.056,839.349,857.265,793.818,790.756,792.616,792.310
1887,857.877,838.154,855.576,791.507,790.539,793.067,790.597
1888,856.263,836.274,852.205,790.797,789.527,791.346,790.628
1889,856.582,836.372,850.397,792.373,790.822,791.784,791.670
1890,854.378,834.348,852.308,791.799,791.356,790.914,793.772
1891,855.185,832.091,853.083,792.639,790.582,789.141,795.894
1892,856.201,831.837,852.372,793.452,790.614,791.591,792.797
1893,856.697,832.910,850.442,791.931,792.271,792.191,791.100
1894,857.092,836.461,852.924,791.580,792.839,791.022,790.732
1895,856.408,834.335,854.856,792.218,793.176,791.033,792.838
1896,857.230,836.969,853.323,793.006,795.586,791.388,792.201
1897,858.937,838.818,853.383,791.533,795.131,791.764,794.235
1898,858.959,841.740,850.756,790.737,795.702,793.756,793.876
1899,857.760,843.943,850.452,791.028,795.933,793.739,792.759
1900,856.049,844.414,850.570,793.001,795.620,793.170,793.575
1901,855.794,844.603,851.832,793.668,795.714,794.433,790.818
1902,854.320,845.951,851.757,791.300,794.832,794.956,791.042
1903,853.081,846.007,853.443,790.630,795.497,794.711,793.471
1904,854.430,844.326,852.560,791.530,795.772,794.888,788.109
1905,855.056,844.135,848.952,789.589,795.665,795.451,787.706
1906,855.711,841.347,847.195,791.272,795.014,795.307,791.564
1907,854.559,840.526,848.482,790.852,796.995,795.091,791.241
1908,852.315,841.264,848.730,790.135,795.565,795.442,793.746
1909,850.723,841.813,846.702,789.660,794.181,795.760,792.591
1910,849.827,842.068,845.866,790.546,797.644,796.038,792.057
1911,849.897,840.269,845.408,790.315,799.153,795.757,790.516
1912,852.546,841.179,843.814,789.061,799.711,795.106,791.785
1913,854.572,842.609,841.347,789.767,798.165,795.534,791.493
1914,853.854,843.302,836.717,788.969,799.119,795.807,794.016
1915,852.364,843.239,834.165,789.001,799.518,793.253,794.307
1916,850.425,841.598,834.976,789.507,799.120,793.382,794.414
1917,851.310,839.340,835.372,789.769,800.823,792.340,795.451
1918,854.777,839.537,834.266,787.814,801.828,793.738,796.210
1919,857.632,841.056,834.104,787.962,800.087,795.177,790.805
1920,857.561,837.759,835.279,789.537,802.138,793.357,794.356
1921,856.877,837.016,837.245,789.732,802.272,794.503,798.004
1922,855.151,834.964,838.425,789.706,802.451,796.299,796.566
1923,857.128,834.610,841.172,788.996,801.853,796.234,792.325
1924,858.249,836.060,842.716,789.964,801.183,795.863,793.168
1925,858.468,835.232,843.428,789.610,800.381,795.951,793.327
1926,857.443,833.756,843.743,790.085,799.579,798.857,794.396
1927,854.604,835.001,843.507,789.678,799.241,798.815,796.383
1928,854.149,835.335,843.788,786.939,800.696,797.204,793.980
1929,855.123,836.164,842.740,786.852,800.057,797.566,792.604
1930,855.377,836.160,842.952,788.831,797.726,797.939,793.608
1931,856.758,836.865,842.542,788.561,797.910,797.639,793.903
1932,857.751,835.917,839.428,791.529,798.646,797.639,795.068
1933,857.601,833.345,839.138,790.736,795.387,798.498,794.248
1934,856.957,832.483,839.200,791.432,795.616,798.649,793.898
1935,855.775,834.700,839.411,793.505,796.305,797.241,795.650
1936,854.869,834.768,840.236,794.044,795.658,798.197,796.161
1937,854.690,834.472,843.847,793.312,795.268,796.832,794.564
1938,853.718,834.243,846.623,792.301,795.725,798.077,791.863
1939,853.855,833.902,848.498,793.594,794.484,798.872,790.967
1940,854.258,834.699,849.447,793.296,791.965,800.240,793.440
1941,854.375,835.380,849.776,793.329,794.352,799.654,792.823
1942,853.354,831.482,851.755,792.460,792.760,798.528,791.139
1943,853.352,830.312,852.571,793.508,793.147,798.271,793.925
1944,853.478,829.337,854.595,793.989,794.094,798.934,796.246
1945,852.334,827.394,852.504,790.903,791.896,796.650,794.170
1946,849.357,827.007,852.685,791.132,794.402,797.006,792.953
1947,849.337,828.596,853.941,793.441,792.198,795.629,793.084
1948,848.438,829.509,855.458,793.048,791.477,795.006,793.692
1949,847.137,831.894,853.781,791.625,793.045,797.470,792.133
1950,848.666,834.315,853.081,790.784,792.234,796.396,794.956
1951,849.704,832.453,852.776,791.835,792.661,797.075,793.870
1952,848.234,830.440,851.705,793.155,791.406,795.910,792.137
1953,850.188,828.425,852.055,793.411,791.041,795.456,792.708
1954,850.373,828.844,855.548,793.908,791.098,793.435,793.653
1955,851.211,830.004,856.706,795.637,792.161,794.618,792.237
1956,848.274,828.080,857.477,794.136,792.594,794.081,791.055
1957,847.523,827.640,858.179,793.043,793.445,792.282,790.900
1958,849.816,826.511,858.897,791.794,793.572,792.104,795.027
1959,850.244,824.214,858.377,790.959,790.148,791.922,792.786
1960,847.732,823.430,857.597,790.935,791.248,791.302,793.117
1961,846.546,822.969,858.981,790.463,792.965,789.489,794.372
1962,849.242,821.219,858.472,791.547,793.711,788.499,794.418
1963,851.111,823.099,854.852,793.577,793.470,787.167,794.179
1964,851.922,825.493,852.772,793.576,791.350,788.938,792.710
1965,850.931,827.422,850.875,791.747,791.888,790.648,793.931
1966,852.427,830.911,850.859,791.689,791.838,792.330,792.292
