 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
1630,693.216,673.842,703.266,678.507,685.966,729.965,702.352,702.220,699.637,703.429,689.580,693.861,696.000,680.862,667.903,690.170
1631,692.957,674.709,702.451,677.605,686.269,729.857,701.866,702.154,699.316,702.813,689.992,694.415,695.416,682.158,666.911,689.892
1632,692.426,674.996,702.122,676.867,686.666,729.602,701.418,701.421,699.054,702.461,690.373,695.195,695.406,683.924,666.636,688.948
1633,691.648,674.724,702.395,675.894,686.539,729.031,700.920,700.027,698.852,702.328,690.770,696.232,695.680,685.664,666.985,688.090
1634,691.543,674.230,702.720,675.011,685.957,728.371,700.364,698.216,698.757,702.500,691.175,697.201,696.206,687.033,667.554,688.299
1635,692.588,673.357,702.241,674.751,685.768,727.961,700.131,697.228,699.000,702.621,691.363,697.765,696.641,688.464,667.870,689.639
1636,694.023,672.386,700.797,675.337,686.874,727.978,700.441,697.880,699.601,702.047,691.251,697.721,697.132,689.905,668.052,691.104
1637,694.653,671.916,699.068,676.496,689.230,728.601,700.477,699.440,700.170,701.005,691.402,697.245,697.769,690.622,668.413,691.997
1638,694.324,672.013,697.825,677.645,691.930,729.930,699.613,700.622,700.611,700.291,691.979,696.533,698.352,690.431,668.766,692.451
1639,693.923,671.962,697.650,678.180,694.190,731.580,698.728,700.660,701.032,700.281,692.512,695.864,698.249,689.901,668.844,693.260
1640,694.134,671.304,698.257,678.103,695.889,732.931,699.033,699.487,701.292,700.591,692.313,695.136,697.598,689.447,668.770,694.233
1641,694.619,670.532,698.463,677.597,697.476,733.669,700.160,697.668,700.993,700.714,691.734,694.483,697.182,689.286,668.929,694.736
1642,694.574,670.215,697.329,676.589,698.831,733.948,701.099,695.988,700.273,700.015,691.128,693.663,697.310,689.382,669.033,694.747
1643,694.023,670.508,695.346,675.215,699.594,734.071,701.322,694.880,699.642,698.539,690.149,692.842,697.527,689.799,668.918,694.795
1644,693.864,670.890,693.682,673.897,699.752,734.123,701.153,694.753,699.304,697.030,688.655,692.316,697.512,690.362,668.520,695.122
1645,694.378,671.302,692.883,672.867,699.630,734.029,700.892,695.089,698.993,696.163,687.282,692.291,697.335,690.681,668.060,695.146
1646,694.906,671.711,693.098,672.233,699.682,733.825,700.601,695.421,698.530,695.766,686.590,692.396,696.957,690.543,667.576,694.851
1647,694.903,671.973,694.199,672.358,699.955,733.622,700.155,695.429,698.479,695.451,686.535,692.146,696.135,689.780,667.673,694.781
1648,694.364,671.492,695.799,673.186,700.061,733.433,699.777,695.077,698.764,695.034,686.807,691.882,695.139,688.641,668.379,694.986
1649,693.838,670.289,697.206,674.003,699.438,733.035,699.775,694.367,698.625,695.010,686.757,691.969,694.502,687.477,668.814,694.882
1650,693.582,669.019,698.075,674.064,698.219,732.400,700.207,693.653,697.574,695.677,686.144,692.019,694.552,686.342,668.297,694.517
1651,693.577,668.631,698.923,673.626,696.725,731.782,700.784,693.378,696.224,697.017,685.295,691.712,694.947,685.329,666.903,694.542
1652,693.543,669.300,700.023,673.353,695.442,731.429,701.096,693.452,695.365,698.325,684.919,691.176,695.164,684.987,665.387,694.872
1653,693.366,670.230,700.981,673.554,694.765,731.299,701.014,693.487,695.258,699.118,685.097,690.817,695.036,685.868,664.639,694.858
1654,693.185,670.504,701.535,674.074,695.104,731.116,700.523,693.116,695.394,699.197,685.666,690.777,694.993,687.549,665.156,694.365
1655,693.173,670.097,701.773,674.881,696.253,730.667,699.723,692.610,695.297,698.852,686.261,690.805,695.349,688.793,666.420,693.944
1656,693.605,669.363,701.738,676.090,697.327,729.829,699.207,692.610,694.891,698.522,686.548,690.458,695.794,688.895,667.625,694.191
1657,694.381,668.584,701.334,677.231,697.535,728.785,699.275,692.811,694.642,698.640,686.227,689.650,696.021,688.293,668.978,695.153
1658,695.219,667.580,700.736,677.902,696.856,727.921,699.634,692.683,694.703,699.266,686.042,688.805,695.922,687.688,670.699,696.330
1659,696.312,666.382,700.339,677.541,695.905,727.478,699.847,692.544,694.416,699.687,686.739,688.533,695.349,687.339,672.283,697.146
1660,697.423,665.511,700.269,676.459,695.266,727.366,699.977,692.977,693.051,699.296,688.198,688.789,694.470,686.931,673.071,697.760
1661,698.031,665.137,700.180,675.801,695.242,727.276,700.014,693.386,691.331,698.241,689.298,689.121,693.648,686.388,673.283,698.583
1662,697.756,664.998,700.171,676.546,695.716,727.011,700.131,692.815,690.681,697.101,689.486,689.176,692.879,685.684,673.494,699.844
1663,696.614,664.890,700.579,678.443,696.047,726.517,700.746,691.660,691.100,696.330,689.399,689.068,691.989,685.128,673.896,701.326
1664,695.151,665.074,701.299,680.382,696.007,725.849,701.967,690.907,691.416,696.276,689.713,688.848,691.238,685.224,674.253,702.264
1665,694.165,665.802,701.734,681.782,695.679,725.058,703.056,690.768,691.433,696.835,689.932,688.588,691.174,686.220,674.554,702.108
1666,693.966,667.049,701.696,682.504,695.442,724.259,703.193,690.637,691.691,697.495,689.548,688.452,691.925,687.717,674.933,700.882
1667,694.082,668.131,701.463,682.854,695.246,723.531,702.444,690.479,692.144,697.847,688.768,688.876,692.801,689.053,675.320,699.087
1668,694.477,668.397,701.558,683.180,694.549,722.977,701.908,690.722,691.949,697.946,688.175,689.598,693.228,689.812,675.494,697.556
1669,695.480,668.059,701.988,683.607,693.350,722.580,702.190,691.216,690.477,697.724,688.078,690.040,693.288,690.072,675.186,696.681
1670,697.253,667.561,702.082,683.833,692.293,722.343,702.693,691.598,688.197,697.022,688.214,689.851,692.954,689.786,674.468,696.726
1671,699.614,667.137,701.484,683.467,691.747,722.233,702.906,691.838,686.562,695.929,688.345,689.127,692.349,688.763,673.881,697.715
1672,701.943,666.705,700.598,682.684,691.463,722.287,702.998,692.201,686.635,695.002,688.527,688.433,691.705,687.039,673.762,699.319
1673,703.514,666.395,700.068,682.326,691.210,722.428,703.136,692.490,688.404,694.815,688.668,688.146,691.626,685.549,674.071,700.615
1674,704.364,666.217,699.888,682.775,691.117,722.497,703.094,692.309,690.832,695.207,688.663,687.867,692.335,684.684,674.565,700.427
1675,705.134,666.238,699.537,683.294,691.316,722.425,702.937,691.869,692.672,695.419,688.650,687.297,693.310,683.928,674.654,698.792
1676,705.997,666.838,698.813,683.398,691.596,722.332,702.751,691.722,693.927,694.978,688.987,686.910,694.100,682.928,673.814,697.087
1677,706.656,667.498,697.638,683.329,691.607,722.302,702.523,691.849,695.015,694.163,689.713,687.019,694.445,682.556,672.517,696.729
1678,706.778,667.226,696.575,683.395,691.359,722.209,702.284,692.147,696.136,693.904,689.987,687.573,694.434,683.359,671.662,697.260
1679,706.812,665.960,696.451,683.342,691.172,722.071,702.317,692.645,696.779,694.495,689.418,688.087,693.875,684.559,671.654,697.618
1680,707.335,664.405,697.196,682.570,691.257,722.048,702.697,693.236,696.689,695.411,688.480,688.508,693.032,685.168,672.491,697.635
1681,708.037,663.188,698.016,681.138,691.323,722.198,703.291,693.672,695.946,695.887,688.016,688.783,692.100,685.069,673.398,697.562
1682,707.938,662.316,698.028,680.130,691.321,722.245,703.850,693.730,695.153,695.727,688.185,688.545,691.367,684.549,673.777,696.913
1683,706.852,661.892,696.839,679.918,691.564,722.058,704.042,693.139,694.900,695.030,688.577,687.551,691.128,684.109,673.060,695.580
1684,705.429,662.230,694.869,679.825,691.926,721.725,703.869,691.687,694.964,694.150,688.747,686.046,691.470,683.954,671.532,694.354
1685,704.855,663.046,693.154,679.279,692.183,721.431,703.378,689.575,694.759,693.498,688.702,684.700,691.893,683.944,670.104,693.743
1686,705.128,663.656,692.341,678.483,692.045,721.148,702.744,688.425,694.141,692.946,688.462,684.198,691.954,683.658,669.297,693.684
1687,705.463,663.698,692.196,677.939,691.711,720.910,702.106,688.513,693.414,692.616,688.410,684.789,691.626,683.201,669.305,693.788
1688,705.401,663.873,692.030,678.003,691.454,720.677,701.756,688.973,692.886,692.946,688.953,685.604,691.335,682.842,670.164,694.080
1689,705.256,664.500,691.743,678.387,691.151,720.413,701.925,688.950,692.876,693.823,690.277,685.830,691.146,682.776,671.584,694.118
1690,705.418,665.399,691.551,678.509,690.431,720.310,702.207,688.977,693.005,694.458,691.697,685.758,690.840,682.911,672.896,693.399
1691,705.804,666.203,691.505,678.172,689.564,720.619,702.143,689.788,692.839,694.259,692.478,685.935,689.968,682.780,673.424,692.448
1692,706.199,667.034,691.194,677.578,689.154,721.390,701.751,691.154,692.516,693.552,692.642,685.916,688.754,682.553,673.361,692.191
1693,706.128,668.080,690.086,677.027,689.095,722.164,701.603,692.116,692.260,692.924,692.587,685.684,687.420,683.220,673.123,692.583
1694,705.469,669.422,688.259,676.480,688.842,722.656,701.969,692.313,691.895,692.911,692.522,685.919,686.185,685.164,672.755,693.021
1695,704.381,670.886,686.591,676.202,688.490,722.785,702.178,691.969,691.348,693.128,692.360,686.582,685.196,687.908,672.253,693.066
1696,703.165,672.272,685.967,676.560,688.393,722.838,701.737,691.309,690.873,693.155,692.381,687.000,684.972,690.688,671.461,692.740
1697,702.185,673.333,686.348,677.424,688.713,723.170,700.984,690.637,690.730,692.675,692.885,686.879,684.929,692.829,670.409,692.545
1698,701.435,673.903,687.051,677.838,689.302,724.128,700.512,690.436,690.657,692.185,693.533,686.467,684.687,694.293,669.647,692.483
1699,700.497,673.958,687.657,677.385,689.506,725.683,700.467,691.104,690.353,691.901,693.666,686.152,684.217,695.345,669.732,692.420
1700,699.477,673.776,688.491,676.899,689.149,727.291,700.793,692.355,689.674,691.825,693.000,686.226,684.171,696.151,670.275,692.066
1701,699.142,673.829,689.395,677.424,688.677,728.356,700.901,693.687,688.912,691.906,691.979,686.579,684.601,696.572,670.580,691.601
1702,699.560,674.473,690.091,679.141,688.352,728.786,700.493,694.622,688.635,691.901,691.175,686.703,684.840,696.681,670.335,691.167
1703,699.969,675.844,690.171,681.602,688.185,728.822,700.080,694.394,689.051,691.919,690.760,686.458,684.459,696.993,670.019,691.326
1704,699.991,677.869,689.878,683.878,687.883,728.792,700.005,693.104,689.825,691.970,690.272,685.975,683.509,697.484,669.520,691.896
1705,699.929,680.312,689.554,684.987,687.248,728.893,699.777,691.988,690.290,692.266,689.543,684.944,682.811,697.849,668.803,692.368
1706,699.770,682.506,689.327,684.904,686.652,729.139,699.099,691.548,689.985,692.867,689.084,683.430,682.648,697.737,668.361,692.521
1707,699.372,683.992,688.921,684.456,686.366,729.341,698.437,691.575,689.092,693.502,689.394,682.149,682.555,697.214,668.736,692.333
1708,698.585,684.835,688.014,684.568,686.061,729.227,698.263,691.695,688.307,693.350,690.013,681.712,682.132,696.332,669.599,691.868
1709,698.116,685.245,687.192,685.151,685.907,728.779,698.523,691.583,687.839,692.374,690.379,682.232,682.050,695.401,670.435,690.938
1710,698.432,685.325,687.072,685.634,686.045,728.357,698.995,691.120,687.725,691.246,690.235,683.031,682.676,694.697,671.078,689.688
1711,699.293,685.454,687.234,685.743,686.124,728.110,699.690,690.494,687.727,691.118,689.971,683.461,683.641,694.500,671.431,689.021
1712,699.855,686.055,686.811,685.918,685.594,727.968,700.411,689.780,687.745,691.882,690.076,683.743,684.256,694.882,671.346,689.410
1713,699.756,686.996,685.986,686.340,684.935,727.829,701.075,688.892,687.981,692.613,690.501,683.988,684.708,695.523,671.026,690.462
1714,699.418,688.036,685.628,686.767,685.158,727.701,701.608,688.093,688.620,692.695,691.120,683.848,685.708,695.862,670.703,691.608
1715,699.210,688.975,685.942,686.873,686.232,727.489,702.014,687.730,689.433,692.571,691.517,683.099,687.167,695.572,670.342,692.726
1716,699.486,689.527,686.409,686.552,686.914,727.060,702.362,687.969,690.504,692.495,691.198,681.916,688.470,694.993,669.617,693.427
1717,699.943,689.378,686.477,686.090,686.564,726.488,702.249,688.429,691.732,692.574,690.261,680.780,689.270,695.007,668.918,693.587
1718,699.986,688.624,686.171,685.870,685.670,726.042,701.782,688.792,692.810,692.645,689.363,680.167,690.431,695.783,668.896,693.135
1719,699.676,687.530,685.977,685.403,685.122,725.814,701.549,689.236,693.788,692.633,689.018,680.220,692.374,696.444,669.152,692.510
1720,699.261,686.300,686.306,683.952,685.391,725.602,701.937,690.286,694.988,692.431,689.151,680.864,694.135,696.500,668.870,692.122
1721,699.023,685.279,686.294,681.891,686.372,725.225,702.934,691.788,696.431,692.273,689.094,681.991,694.804,696.260,668.290,691.670
1722,698.830,684.669,685.376,680.666,687.657,724.762,704.606,692.900,697.650,692.276,688.561,683.186,694.224,696.102,667.948,690.490
1723,698.560,684.441,684.075,681.069,688.783,724.401,706.927,692.707,698.248,692.204,688.010,683.954,693.384,695.970,667.885,688.764
1724,698.287,684.487,683.325,682.138,689.074,724.350,709.254,691.054,698.127,691.751,688.240,684.050,692.826,695.530,667.662,687.524
1725,698.293,684.314,683.353,682.647,688.370,724.517,711.157,689.008,697.878,690.968,689.193,683.675,692.402,694.826,667.573,687.375
1726,698.236,683.797,683.839,682.411,687.564,724.627,712.664,687.930,697.973,690.377,689.836,682.724,691.772,693.970,667.974,687.976
1727,697.659,683.230,684.596,682.149,687.377,724.422,713.746,687.776,698.044,690.589,689.614,680.892,691.345,693.109,669.041,688.639
1728,696.676,682.610,685.654,682.308,687.605,724.056,714.350,687.564,697.686,691.773,689.008,678.885,691.651,692.234,670.632,689.017
1729,696.051,681.918,686.544,682.737,687.632,723.749,714.533,687.367,697.127,693.406,688.645,677.984,692.758,691.678,672.208,689.340
1730,696.048,681.390,686.797,682.912,687.095,723.549,714.622,688.042,697.129,694.271,688.392,678.375,693.726,691.303,673.390,689.486
1731,696.321,681.538,686.633,682.406,686.271,723.434,714.704,689.645,698.007,693.687,688.099,679.551,693.808,690.849,673.881,689.427
1732,696.616,682.011,686.661,681.504,685.810,723.415,714.500,691.139,699.131,692.128,687.849,680.536,693.221,690.730,673.963,689.205
1733,697.139,681.964,687.131,680.743,685.815,723.358,713.960,691.714,699.328,690.808,687.815,680.935,692.516,691.250,673.918,689.149
1734,698.006,681.017,687.617,680.279,685.752,723.116,713.129,691.151,698.246,690.293,688.063,680.737,692.125,691.780,674.279,689.497
1735,698.832,679.838,687.664,679.820,685.921,722.719,712.317,690.216,696.635,690.433,688.460,680.375,692.057,691.536,675.104,690.174
1736,699.474,678.749,687.154,679.191,686.876,722.278,711.862,689.487,695.567,690.717,688.439,680.368,692.182,690.470,675.755,690.812
1737,699.636,677.631,686.586,678.419,688.865,722.043,711.786,689.108,695.518,690.862,687.650,680.947,692.327,689.533,675.513,691.163
1738,699.097,676.660,687.128,677.780,691.637,723.263,712.697,689.178,696.187,690.963,686.379,682.037,692.577,689.257,674.796,691.469
1739,698.253,676.114,689.759,677.878,694.664,728.020,716.296,689.757,697.253,691.800,684.650,683.746,693.107,690.319,674.468,692.326
1740,697.716,676.462,694.112,679.191,697.442,737.802,724.141,690.544,698.248,694.658,682.470,686.632,694.263,693.148,675.063,693.826
1741,697.230,677.930,699.250,681.385,699.309,751.223,735.127,691.251,699.384,699.973,680.144,690.827,696.374,697.342,676.703,695.424
1742,696.205,680.264,704.411,683.785,700.278,764.477,746.033,691.741,700.985,705.926,678.188,695.551,699.060,701.615,678.554,696.191
1743,694.685,682.519,709.070,686.164,701.005,774.688,754.592,691.981,703.097,710.200,676.883,699.669,701.452,704.753,679.862,695.892
1744,693.270,684.139,712.878,688.435,702.052,781.715,760.854,692.185,705.270,712.426,676.431,702.539,703.117,706.273,680.888,695.399
1745,692.440,685.192,715.231,690.048,703.411,786.767,765.653,692.703,707.136,713.736,676.313,704.251,703.911,706.457,681.781,695.660
1746,692.403,685.922,715.956,690.496,704.397,790.818,769.167,693.429,708.234,714.581,676.125,705.245,703.818,706.359,682.465,696.951
1747,692.963,686.346,715.827,689.950,704.436,794.101,771.500,693.749,708.453,715.160,676.037,706.043,703.057,706.306,682.468,698.354
1748,693.483,686.390,715.921,689.289,703.865,796.315,772.941,693.463,708.348,715.569,676.201,706.796,702.260,706.000,682.245,699.208
1749,693.244,686.116,716.470,689.255,703.564,797.254,773.343,693.208,708.158,715.830,676.316,707.242,701.840,705.151,682.580,699.337
1750,692.227,685.781,717.072,689.767,703.580,797.156,772.028,693.544,707.871,716.143,675.903,707.359,701.868,704.145,683.327,699.351
1751,691.236,685.445,717.411,690.231,702.971,796.294,769.115,694.120,707.657,716.401,675.290,707.062,701.875,703.516,683.896,699.740
1752,690.815,685.089,717.147,690.515,701.458,794.863,765.662,693.981,707.776,716.264,675.188,706.415,701.826,703.168,684.394,699.983
1753,690.554,684.899,716.369,690.658,699.765,792.911,762.488,693.656,707.599,715.374,675.768,705.424,701.858,702.474,684.840,699.927
1754,690.125,684.962,715.362,690.271,698.819,790.528,759.688,694.104,706.781,713.906,676.501,704.276,701.758,701.773,685.446,699.760
1755,690.062,685.156,714.825,689.021,698.657,787.812,756.984,695.286,705.771,712.522,676.963,703.356,701.345,702.217,686.056,699.743
1756,691.094,684.966,714.939,687.942,698.643,784.895,754.211,696.548,705.725,711.778,677.449,702.845,700.879,703.671,686.777,699.962
1757,693.213,684.335,714.918,687.761,698.454,781.855,751.815,697.309,706.506,711.793,677.943,702.554,700.769,704.592,687.048,700.226
1758,695.929,683.325,714.140,688.101,697.986,778.965,750.545,697.027,707.255,712.034,678.329,702.337,700.747,703.694,686.595,700.365
1759,698.494,682.344,713.093,687.883,697.492,776.368,750.291,696.100,707.703,711.911,678.979,701.746,700.630,701.447,685.777,699.781
1760,700.216,681.371,712.528,686.928,697.002,773.986,749.843,695.502,708.387,711.530,680.175,701.133,700.719,699.243,685.257,698.903
1761,701.264,680.040,712.692,685.745,696.160,771.558,748.150,695.826,709.606,711.116,681.180,701.291,701.007,697.539,685.212,698.552
1762,702.074,678.420,713.236,684.727,694.973,768.943,745.275,696.502,710.861,710.369,681.225,702.384,700.843,696.289,685.011,698.826
1763,702.938,677.196,713.664,684.003,693.935,766.227,742.124,696.965,711.212,708.884,680.465,703.675,699.826,695.270,683.974,699.167
1764,703.736,676.903,713.491,683.446,693.278,763.559,739.331,696.985,710.574,706.975,680.086,704.399,698.744,694.388,682.249,699.160
1765,704.378,677.462,712.710,682.692,692.682,761.052,736.772,696.629,709.856,705.493,680.723,704.229,698.107,693.704,680.665,698.656
1766,704.781,678.127,711.645,681.931,692.099,758.696,734.258,696.278,709.550,704.823,681.820,703.728,697.765,693.635,679.996,697.997
1767,704.812,678.363,710.477,681.411,691.763,756.455,732.326,695.788,709.017,704.727,682.723,703.554,697.299,694.289,680.074,697.726
1768,704.625,678.186,709.208,680.926,691.851,754.394,731.009,695.143,707.832,704.983,683.146,704.028,696.527,695.016,680.097,697.569
1769,704.327,677.660,708.292,680.151,692.129,752.535,729.533,694.494,706.450,704.970,683.031,704.536,695.580,695.039,679.770,697.167
1770,703.767,677.171,707.846,679.456,692.271,750.725,727.641,694.425,705.438,704.394,682.371,704.579,694.488,694.260,679.338,696.198
1771,702.784,676.962,707.572,679.085,691.874,748.929,725.925,694.618,704.942,703.628,681.982,704.096,693.694,693.076,679.119,694.823
1772,701.864,677.200,707.369,678.984,690.648,747.285,725.049,694.448,704.708,703.005,682.475,703.238,693.480,691.855,679.190,693.465
1773,701.943,677.747,707.035,678.912,689.199,745.893,724.620,694.000,704.221,702.532,683.546,702.081,693.630,690.770,678.933,692.802
1774,702.798,678.095,706.175,678.894,688.339,744.647,723.939,693.830,703.640,701.911,684.164,700.923,693.968,689.855,678.379,692.997
1775,703.094,677.456,704.622,679.358,688.176,743.453,722.601,694.039,703.470,701.140,684.475,700.254,694.324,689.161,677.677,693.451
1776,702.304,676.025,702.745,680.403,688.420,742.320,721.200,694.529,703.538,700.187,685.003,700.195,694.569,688.418,677.100,693.639
1777,700.909,674.654,701.292,681.369,689.251,741.241,720.390,694.958,703.309,699.296,685.702,700.263,694.377,687.342,676.491,693.806
1778,699.523,673.922,700.355,681.599,690.953,740.177,720.122,694.988,702.577,698.520,686.285,699.966,693.587,686.148,675.851,694.358
1779,699.136,673.586,699.783,680.992,693.099,739.176,720.340,694.784,701.599,698.177,686.446,699.489,692.680,685.148,675.591,695.438
1780,700.219,672.981,699.336,680.483,695.147,738.162,721.343,694.958,700.830,698.374,685.888,699.040,691.961,684.618,675.818,697.000
1781,702.065,671.924,698.720,680.395,696.962,737.019,723.204,695.629,700.299,698.813,684.880,698.613,691.381,684.276,676.186,698.684
1782,703.489,670.968,697.696,680.249,698.670,735.719,725.167,696.328,700.071,699.064,684.039,698.251,690.986,683.704,676.138,700.017
1783,703.892,670.684,696.631,679.700,699.840,734.437,726.127,696.541,700.338,699.017,683.992,697.926,690.605,682.605,675.290,700.503
1784,703.875,670.920,696.103,679.183,700.237,733.302,726.045,696.297,700.793,698.670,684.846,697.777,690.310,681.441,673.777,700.010
1785,703.906,671.249,695.752,678.833,700.517,732.274,725.385,695.849,700.545,697.877,685.752,697.885,690.278,680.727,672.331,699.087
1786,704.497,671.414,695.224,678.573,701.054,731.293,724.362,695.077,699.426,696.865,685.924,697.684,690.349,680.622,671.743,698.486
1787,705.966,671.489,694.628,678.255,701.122,730.450,723.282,694.154,698.131,696.473,685.420,696.743,690.178,680.799,672.041,698.111
1788,708.358,671.504,694.390,678.135,700.404,729.782,722.859,693.205,697.482,696.865,684.676,694.740,689.772,680.891,672.546,697.840
1789,710.895,671.338,694.283,678.024,699.736,729.146,723.160,692.112,697.596,697.135,684.219,692.192,689.242,680.789,672.558,697.767
1790,712.543,671.314,694.112,677.663,699.634,728.596,723.019,691.008,697.932,696.478,684.614,690.594,689.121,680.641,671.955,697.778
1791,712.656,671.886,693.680,677.172,699.454,728.284,721.948,690.529,697.737,695.680,685.603,690.517,689.210,680.803,671.182,697.528
1792,711.963,673.238,693.000,677.027,698.591,728.337,720.690,690.660,696.937,695.837,686.360,691.666,689.132,681.536,671.007,697.205
1793,711.432,675.162,692.185,677.292,697.156,728.791,719.718,691.193,695.929,697.155,686.193,693.505,688.690,683.000,671.933,697.066
1794,711.639,677.468,691.259,677.594,695.777,729.599,719.026,692.008,695.119,698.567,685.324,695.731,688.772,684.382,673.253,696.531
1795,712.253,679.865,690.199,677.525,694.989,730.594,718.467,692.880,694.623,699.000,684.668,698.022,689.936,685.345,674.011,695.615
1796,712.651,681.686,689.128,677.149,694.725,731.593,717.815,693.309,694.757,698.453,684.752,699.765,691.480,685.839,673.948,694.799
1797,712.861,682.620,688.266,677.210,694.553,732.352,717.362,693.124,695.487,697.766,685.261,700.669,692.256,686.118,673.595,694.490
1798,713.335,682.703,687.460,678.443,694.237,732.787,717.385,692.653,696.367,697.278,685.381,700.926,692.078,686.572,673.264,694.580
1799,714.199,681.983,686.914,680.496,693.790,732.847,717.693,692.197,697.229,696.946,684.984,700.895,691.580,687.990,672.743,694.785
1800,714.849,680.844,687.175,682.419,693.205,732.753,717.502,691.996,698.200,696.502,684.564,700.805,691.559,689.724,672.230,695.045
1801,714.960,679.740,688.082,683.658,692.709,732.595,716.636,692.305,699.173,695.475,684.658,700.774,692.523,690.411,672.197,695.302
1802,714.625,678.920,688.825,684.480,692.424,732.325,715.028,692.973,699.647,693.879,685.198,700.619,694.060,689.500,672.587,695.413
1803,713.744,678.473,688.970,685.337,692.368,731.899,712.979,693.502,699.092,692.638,685.997,699.777,695.249,687.809,672.743,695.337
1804,711.963,678.281,688.631,686.093,692.255,731.475,711.322,693.328,697.630,692.815,687.206,698.328,695.384,686.414,672.892,694.972
1805,709.642,678.008,687.921,686.565,691.686,731.049,710.305,692.274,696.156,694.103,688.478,697.006,694.797,685.773,673.498,694.052
1806,707.778,677.363,686.820,686.886,690.772,730.544,709.915,691.012,695.010,695.537,689.504,696.046,694.270,685.293,674.450,692.642
1807,706.866,676.532,685.603,687.162,689.871,729.890,709.709,690.537,694.044,696.303,690.052,695.263,694.377,684.674,675.305,691.569
1808,706.818,676.156,684.703,687.133,689.506,729.092,709.514,691.205,693.331,696.409,690.504,695.012,694.730,684.125,675.929,691.434
1809,707.432,676.264,684.313,686.663,689.673,728.298,709.437,692.263,693.036,695.746,691.086,695.743,694.637,684.339,676.126,691.844
1810,708.395,676.665,684.509,686.027,689.955,727.691,709.685,692.880,692.939,694.579,691.838,696.889,693.957,685.332,675.729,692.253
1811,709.207,677.160,684.965,685.891,690.045,727.549,710.033,692.598,692.774,693.192,692.768,697.607,693.427,686.289,675.487,692.444
1812,709.455,677.612,685.346,686.273,690.291,727.966,710.570,691.456,692.781,691.877,693.924,697.607,693.331,686.451,676.000,692.962
1813,709.085,677.711,685.131,686.438,691.178,729.091,712.042,690.073,692.920,690.613,694.804,697.511,693.238,685.681,677.063,694.181
1814,708.381,676.985,684.600,685.708,692.517,730.953,715.387,689.085,692.822,689.744,694.783,697.316,693.085,684.569,677.929,695.663
1815,707.480,675.656,684.738,684.411,693.447,733.124,720.268,688.722,692.209,689.638,694.332,696.480,693.132,683.760,678.286,696.368
1816,706.562,674.392,686.037,683.655,693.479,735.159,725.059,688.606,691.307,690.140,694.405,695.093,693.409,683.336,678.182,695.576
1817,706.298,673.530,687.813,683.716,692.713,736.713,728.392,688.525,690.574,690.611,695.332,693.836,693.626,682.566,677.888,694.208
1818,706.537,672.747,688.937,684.151,691.786,737.777,730.362,688.772,690.343,690.796,696.496,693.025,693.313,681.438,677.506,693.573
1819,706.585,671.985,689.079,684.615,691.115,738.475,731.728,689.622,690.735,690.869,697.384,692.502,692.552,680.980,677.413,693.837
1820,706.420,671.403,688.533,684.997,690.968,739.066,733.244,690.849,691.749,691.081,697.914,692.108,691.758,681.605,677.621,694.031
1821,705.830,670.998,687.734,685.114,691.212,739.542,734.688,691.691,693.516,691.273,698.204,692.127,691.694,682.391,677.822,693.976
1822,704.878,670.551,687.360,684.533,691.682,739.777,735.115,691.961,695.630,691.224,698.324,692.848,692.733,682.526,678.052,694.139
1823,704.162,670.141,687.783,683.273,692.352,739.736,734.258,691.834,697.581,690.416,698.371,694.043,694.836,682.243,678.480,694.222
1824,704.105,670.044,688.792,681.650,693.025,739.540,732.739,692.035,698.564,689.333,698.352,695.121,697.189,681.974,679.160,693.799
1825,704.241,670.131,689.921,680.483,693.366,739.232,731.392,692.641,698.448,689.032,698.123,695.594,698.797,681.523,679.710,693.240
1826,703.622,670.160,690.537,679.904,693.115,738.725,730.239,693.224,698.124,689.857,697.903,695.526,699.566,680.901,679.848,693.201
1827,702.136,670.409,690.432,679.626,692.332,737.968,728.899,693.212,698.584,691.140,697.598,694.926,700.103,680.530,679.665,693.861
1828,700.977,670.945,689.895,679.361,691.639,737.058,727.385,693.046,699.983,692.426,696.880,693.991,700.779,680.865,679.268,694.514
1829,700.426,671.437,689.481,679.196,691.339,736.151,726.164,693.340,701.506,693.968,695.903,692.994,701.456,681.664,678.613,694.785
1830,700.139,671.321,689.082,678.995,691.488,735.367,725.378,693.842,702.489,696.121,695.272,692.350,701.651,682.497,677.550,694.941
1831,699.412,670.684,688.579,678.700,691.955,734.631,724.444,694.023,702.579,698.571,695.235,692.012,701.687,683.010,676.569,695.056
1832,698.318,670.112,687.979,678.653,692.858,733.759,723.157,693.695,701.856,700.525,695.342,691.644,702.313,683.076,675.825,694.979
1833,697.222,670.089,687.425,678.825,694.361,732.876,721.603,693.456,701.029,701.722,694.974,691.105,703.548,682.724,675.264,694.719
1834,696.781,670.519,687.437,678.960,696.047,732.328,720.216,693.614,700.798,702.453,694.008,690.551,704.157,682.645,674.461,694.528
1835,696.889,670.705,688.065,679.289,697.336,732.151,719.338,693.776,701.170,703.076,692.869,690.043,703.484,683.510,673.427,694.726
1836,697.068,670.492,688.743,680.316,698.163,732.037,719.047,693.915,701.319,703.830,692.420,689.365,702.142,684.974,672.361,695.191
