 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
256,678.451,693.998,691.813,699.469,689.756,697.859,691.413,685.363,698.599,661.666,693.810,694.682,742.665
257,677.132,693.424,691.643,699.565,689.113,696.704,692.341,684.765,697.911,661.926,694.053,694.170,745.687
258,676.447,693.045,691.045,699.870,688.986,695.162,692.523,684.633,697.640,661.989,693.858,693.927,748.067
259,676.424,692.733,690.267,700.094,689.274,694.104,691.814,684.908,697.407,662.007,693.578,694.087,750.327
260,676.398,692.457,689.963,699.725,689.443,693.572,691.235,684.964,696.422,661.944,693.481,694.201,752.422
261,676.082,692.374,690.466,698.734,689.097,693.317,691.352,684.813,694.752,661.616,693.524,693.655,753.846
262,675.625,692.593,691.347,697.780,688.516,692.906,691.822,685.092,693.156,661.132,693.813,692.621,754.304
263,675.089,692.971,691.900,697.995,688.251,692.256,692.212,686.028,692.195,660.816,694.695,692.022,753.994
264,674.270,693.633,691.850,700.210,688.525,691.778,692.761,686.876,691.873,660.909,695.746,692.238,753.288
265,673.237,694.438,691.731,703.828,689.405,691.613,693.614,686.713,692.003,661.588,696.219,692.658,753.025
266,672.849,695.026,692.122,707.246,690.459,691.572,694.424,686.096,692.381,662.781,695.786,692.934,753.721
267,673.497,695.233,692.796,709.686,690.959,691.024,694.587,685.884,692.817,663.748,694.765,693.211,755.520
268,674.457,695.307,693.342,711.353,690.688,690.300,693.943,686.331,692.906,663.482,693.623,693.755,758.606
269,674.832,695.617,693.860,712.203,689.980,690.054,693.235,687.247,692.286,662.015,692.572,694.604,762.391
270,674.049,695.831,694.082,712.135,689.077,690.337,693.095,688.028,691.552,660.614,691.687,695.595,765.246
271,672.645,695.645,693.716,711.517,688.471,690.869,693.356,688.594,691.363,660.163,690.992,696.085,766.087
272,671.714,695.164,692.611,711.263,688.405,691.566,693.504,689.191,691.640,660.310,690.687,695.915,765.394
273,671.559,694.807,691.461,711.899,688.342,692.192,693.258,689.916,691.911,660.436,690.786,695.731,764.207
274,672.309,694.588,690.711,713.164,687.896,692.182,692.724,691.199,691.932,660.343,690.845,696.194,763.274
275,673.382,694.312,690.524,714.239,687.547,691.266,692.280,693.239,691.947,660.260,690.618,696.886,762.966
276,674.039,693.519,690.446,714.790,687.579,689.835,692.159,695.382,691.968,660.297,690.182,696.925,762.575
277,674.434,692.502,690.197,714.749,687.882,688.545,692.163,696.263,691.581,660.308,689.791,696.393,761.637
278,674.990,692.155,689.718,714.307,688.138,688.098,692.102,695.956,690.510,660.215,689.671,696.109,760.324
279,675.230,693.033,689.229,713.471,688.018,688.391,692.015,695.872,689.386,660.054,689.693,696.328,759.235
280,674.592,694.486,688.721,712.657,687.312,688.721,691.833,696.996,688.935,660.011,689.163,696.619,758.360
281,673.589,695.538,688.015,711.727,686.233,688.367,691.561,699.299,689.204,660.037,688.080,697.068,757.385
282,672.984,696.083,687.219,710.411,685.342,687.505,691.284,701.578,689.617,659.881,687.294,697.959,756.358
283,672.681,696.431,686.723,708.990,685.072,686.734,691.314,702.486,689.796,659.497,687.262,699.512,755.592
284,672.424,696.676,686.930,708.408,685.229,686.724,691.856,701.928,690.003,659.204,687.401,701.449,754.989
285,672.391,696.607,687.786,708.884,685.450,687.667,692.674,700.689,690.381,659.039,687.329,703.085,754.260
286,672.724,696.245,689.022,709.698,685.355,689.098,693.295,699.307,690.711,658.796,687.238,703.925,753.475
287,673.270,695.993,690.357,710.258,684.946,690.606,693.655,697.749,690.605,658.356,687.318,704.549,752.654
288,673.444,696.226,691.456,710.377,684.719,692.061,693.981,696.470,690.201,658.228,687.487,705.840,751.690
289,673.391,696.838,692.112,709.819,684.919,693.623,694.587,695.904,689.973,659.143,687.636,707.408,750.919
290,673.441,697.621,692.302,708.606,685.081,695.054,695.349,696.084,690.280,661.128,687.738,707.961,750.464
291,673.405,698.300,692.222,707.225,684.855,696.084,695.788,696.378,690.732,663.521,687.674,707.097,750.022
292,672.891,698.740,692.022,706.432,684.367,696.488,695.667,696.530,690.794,665.727,687.717,705.311,749.293
293,672.326,699.121,691.494,706.512,684.032,696.667,695.140,696.343,690.569,667.575,687.799,703.551,748.835
294,672.234,699.367,690.456,707.227,683.928,697.219,694.432,695.841,690.826,668.811,687.441,702.641,748.941
295,672.586,699.467,688.731,707.855,684.131,697.704,693.811,695.008,692.378,669.568,686.286,702.988,749.268
296,672.839,699.074,687.177,707.626,684.301,697.801,693.443,694.267,694.826,670.007,685.257,703.765,749.402
297,672.520,698.219,686.678,706.341,684.267,697.539,693.515,693.789,696.873,670.332,685.634,703.743,749.779
298,671.701,697.050,687.349,704.430,684.183,697.141,693.780,693.347,697.782,670.371,687.348,702.799,750.349
299,671.003,695.564,688.451,702.621,684.014,696.508,693.633,693.032,697.879,670.050,689.043,701.614,751.145
300,671.072,694.057,689.327,701.488,683.781,695.643,693.053,693.076,697.528,669.731,689.463,700.617,751.830
301,671.868,692.888,689.653,701.027,683.744,695.192,692.996,693.155,697.041,670.108,688.706,700.124,752.288
302,672.086,692.407,689.828,701.280,684.267,695.283,693.746,692.737,696.552,671.048,687.535,700.085,753.084
303,671.273,692.602,690.711,702.041,684.873,695.596,694.576,691.896,696.145,671.592,686.623,700.386,754.953
304,670.428,692.926,692.511,702.698,685.167,695.687,694.534,690.725,695.900,671.154,686.209,700.920,757.684
305,670.641,693.007,694.576,702.684,685.075,695.455,693.561,689.809,695.345,670.417,686.241,701.425,760.249
306,671.362,693.274,696.150,702.147,684.704,694.906,692.534,689.912,694.454,669.863,686.340,701.816,761.911
307,671.789,694.067,697.529,701.802,684.143,694.050,692.216,691.036,693.593,669.223,686.150,701.833,762.763
308,671.826,695.169,699.414,701.918,683.412,693.101,692.792,692.363,692.932,668.089,685.414,701.854,763.296
309,671.799,695.652,701.571,702.331,682.941,692.310,693.731,692.960,692.186,666.755,684.652,702.245,763.360
310,672.102,695.319,703.122,702.502,683.224,691.943,694.216,692.936,691.383,665.822,684.615,703.170,762.830
311,672.546,694.798,703.339,701.973,684.156,692.037,694.136,692.777,690.882,665.544,685.404,703.779,762.087
312,672.875,694.736,702.791,700.841,685.007,692.323,694.125,692.072,691.183,665.751,686.326,703.507,761.623
313,672.618,695.517,702.122,699.877,685.319,692.391,694.117,690.622,691.858,666.189,686.714,702.510,761.595
314,671.730,696.590,701.342,699.964,685.179,692.061,694.008,689.227,692.416,666.666,686.660,701.682,761.682
315,670.720,696.943,700.209,700.826,684.932,691.832,693.966,688.781,692.667,666.874,686.727,701.386,761.718
316,670.306,696.359,699.017,701.476,684.676,692.643,694.189,688.920,692.959,666.798,686.984,701.282,761.612
317,670.309,695.481,698.426,701.314,684.516,694.859,694.549,689.271,693.817,666.462,687.176,701.233,762.179
318,670.243,694.736,698.863,700.164,684.676,697.613,695.106,689.837,694.876,666.059,686.984,701.476,764.028
319,670.332,694.169,699.868,698.659,685.066,700.084,695.750,690.203,695.407,665.870,686.655,701.883,767.003
320,670.674,693.829,700.855,697.737,685.308,701.946,696.095,689.936,695.313,666.627,686.463,702.058,770.165
321,671.322,693.609,701.524,697.812,685.131,703.343,695.867,689.271,694.861,668.746,686.612,701.862,772.184
322,672.253,693.510,701.983,698.792,684.869,703.997,695.534,689.060,694.472,671.683,687.134,701.558,772.525
323,673.819,693.450,702.648,700.355,684.973,703.734,695.648,689.056,694.319,674.328,688.088,701.119,771.327
324,676.405,693.164,703.451,702.802,685.643,702.764,695.708,688.968,694.729,676.080,689.008,700.512,769.665
325,679.530,692.379,703.930,706.007,686.618,701.670,695.580,688.876,695.460,676.866,689.315,699.748,768.148
326,681.970,691.464,704.140,708.768,687.464,700.987,695.477,688.797,695.826,676.889,689.024,699.039,766.955
327,682.533,690.921,704.317,709.969,687.957,700.896,695.788,688.570,695.124,676.898,688.840,698.626,766.089
328,681.128,690.912,704.723,709.821,688.070,701.121,696.288,688.598,693.625,677.364,689.072,698.519,765.346
329,679.000,691.586,704.793,709.222,688.154,701.327,696.724,689.120,691.897,677.920,688.906,698.876,764.682
330,677.928,692.745,704.364,708.785,688.751,701.599,696.788,689.865,690.575,677.924,687.602,699.845,764.804
331,678.477,693.771,703.823,708.732,690.457,701.882,696.826,690.167,689.820,677.254,686.021,700.949,766.363
332,679.780,694.257,703.628,708.918,692.991,701.919,697.523,690.175,689.808,676.178,685.102,701.316,769.444
333,680.405,694.288,703.606,709.041,695.726,701.603,699.133,690.155,690.693,674.829,685.166,700.585,773.092
334,679.747,694.069,703.219,708.966,697.971,701.320,700.640,689.446,692.614,673.677,685.837,699.240,775.810
335,678.658,693.764,702.110,708.896,699.292,701.125,700.955,688.088,695.198,673.169,686.452,697.961,776.757
336,678.079,693.429,700.446,708.710,699.740,700.717,699.761,686.629,697.519,673.338,686.139,697.095,776.196
337,678.128,692.917,698.940,707.971,699.620,700.246,697.849,685.960,699.124,673.479,684.979,696.699,774.994
338,678.105,692.300,698.008,706.836,699.645,700.044,696.136,686.247,699.900,673.215,683.901,696.539,773.846
339,677.961,691.900,697.848,705.940,700.382,700.061,694.871,686.677,700.018,672.787,683.588,696.607,772.919
340,677.816,691.805,697.898,705.420,701.514,699.721,694.197,686.558,699.625,672.644,683.687,696.624,772.036
341,677.454,691.795,697.514,704.763,702.238,699.135,694.061,685.964,699.251,672.755,683.626,696.070,771.327
342,676.632,691.602,696.848,703.585,702.158,698.784,694.174,685.478,699.218,672.829,683.818,695.393,770.983
343,675.773,691.362,696.282,702.635,701.636,698.919,694.121,685.355,699.454,672.594,684.599,695.449,770.349
344,675.658,691.074,695.666,702.510,700.686,699.246,693.875,685.697,699.794,671.998,685.751,696.078,768.721
345,676.405,690.891,695.060,702.911,699.342,699.424,693.867,686.263,700.106,671.495,686.754,696.471,766.212
346,677.316,690.905,694.928,703.111,698.330,699.404,694.026,686.590,700.227,671.412,687.412,696.369,763.749
347,677.905,690.869,695.865,702.732,698.111,699.175,694.099,686.434,699.779,671.848,688.024,696.165,762.335
348,678.056,690.552,697.514,701.812,697.905,698.552,694.212,685.940,698.375,672.937,689.003,695.706,762.581
349,677.977,690.300,698.596,700.597,696.769,697.791,694.981,685.470,696.968,674.781,690.503,694.959,764.229
350,678.145,690.738,698.441,699.512,694.912,697.529,695.958,685.984,696.714,676.957,692.433,694.252,766.631
351,678.411,691.660,697.197,699.019,693.380,698.337,696.496,687.753,697.676,679.063,694.505,694.005,768.573
352,677.868,692.531,695.855,698.961,692.534,699.929,696.526,689.446,698.177,680.616,696.201,694.044,769.249
353,676.178,693.174,695.606,698.935,691.959,701.482,696.216,689.570,697.183,681.252,696.781,693.944,768.656
354,674.191,694.167,696.980,698.589,691.439,702.374,696.045,688.474,695.602,681.108,696.214,693.376,767.556
355,672.743,695.812,699.180,697.973,691.226,702.209,696.311,687.653,695.032,680.447,695.548,692.473,767.017
356,672.224,697.486,700.524,697.514,691.378,701.350,696.788,687.494,695.605,679.755,695.524,691.706,767.232
357,672.625,698.805,700.202,697.944,691.724,700.640,696.833,687.378,696.324,679.709,695.578,691.226,767.120
358,673.438,699.891,699.312,698.983,692.186,700.778,696.042,686.653,696.590,680.380,695.104,691.124,766.570
359,673.849,701.150,699.132,699.664,692.432,701.455,694.470,685.761,696.407,681.213,694.465,691.425,766.388
360,673.559,702.276,699.736,699.541,691.941,701.758,692.822,685.239,696.050,681.588,694.198,691.898,766.408
361,673.237,703.290,700.097,699.089,690.527,701.764,692.159,685.183,695.572,681.557,694.160,691.968,765.989
362,673.664,704.369,699.401,698.797,689.029,701.781,692.705,685.765,695.360,681.618,693.874,691.345,765.168
363,674.612,706.021,697.910,698.382,688.018,701.990,693.670,686.777,695.929,682.549,693.195,690.396,764.534
364,674.891,708.405,696.294,697.524,687.547,702.256,694.708,687.857,697.398,684.516,692.110,689.214,764.316
365,673.941,711.152,694.938,696.659,687.380,702.182,695.580,688.486,699.145,686.863,691.019,688.204,764.573
366,672.470,713.510,693.756,696.403,687.713,701.747,695.939,688.554,699.971,688.675,690.545,687.939,765.173
367,671.806,714.924,692.631,696.819,688.622,701.391,695.458,688.283,699.596,689.649,690.650,688.369,765.866
368,671.938,715.086,691.579,697.360,689.898,701.313,694.905,687.924,698.850,690.228,690.896,688.869,766.321
369,672.480,714.567,690.691,697.867,690.731,701.667,694.981,687.625,698.696,690.944,691.139,688.755,767.162
370,673.102,714.029,690.062,698.121,690.380,701.960,695.648,686.833,699.322,691.720,691.815,688.070,768.821
371,673.760,713.790,689.883,698.213,689.102,701.737,696.136,685.610,700.174,691.872,692.856,687.396,770.578
372,674.405,713.517,690.075,698.367,687.919,701.226,696.061,684.817,700.587,691.375,693.591,687.194,771.888
373,675.030,712.836,690.244,699.524,687.416,700.704,695.568,685.275,700.251,690.581,693.508,687.357,772.662
374,675.174,711.981,690.319,701.957,687.520,699.892,695.224,686.279,699.401,689.423,692.521,687.529,773.564
375,674.303,711.502,690.688,704.884,687.844,698.660,695.341,686.880,699.148,687.807,690.947,687.631,775.453
376,672.605,711.629,691.519,706.978,688.127,697.357,695.148,686.570,699.938,685.664,689.885,687.833,778.573
377,671.352,712.133,692.676,707.792,688.165,696.320,693.936,686.235,701.195,683.618,689.663,687.951,781.975
378,671.322,712.371,693.387,707.971,688.348,695.562,692.125,686.661,701.891,682.447,689.701,687.925,784.246
379,672.013,712.074,693.065,708.072,688.774,695.101,691.106,687.872,701.584,682.139,689.714,687.699,784.422
380,672.444,711.602,692.132,708.500,689.238,694.936,691.553,689.104,700.676,682.087,690.083,687.447,782.707
381,672.500,711.212,691.564,709.328,689.432,695.104,692.629,689.582,699.965,682.117,691.008,686.966,780.587
382,672.599,710.750,691.718,710.031,689.432,695.178,693.599,688.777,699.752,682.297,691.676,686.490,779.209
383,672.661,709.952,692.426,709.993,689.181,694.872,694.205,687.243,699.552,682.492,691.620,686.131,778.500
384,672.411,708.826,693.107,709.114,688.484,694.286,694.155,685.876,698.637,682.625,691.048,685.905,777.539
385,671.803,707.795,693.429,708.384,687.851,693.778,693.519,685.036,697.097,683.538,690.398,685.692,775.804
386,671.000,707.281,693.239,708.461,687.638,693.532,693.034,685.036,695.708,685.909,689.455,685.490,773.777
387,669.977,707.464,692.706,708.884,688.084,693.515,693.386,685.661,694.953,688.668,688.171,685.231,771.757
388,669.115,708.152,691.840,709.316,689.500,693.657,694.492,686.669,694.522,690.345,687.123,685.189,769.732
389,669.214,708.738,690.628,709.920,691.591,693.822,695.341,687.653,693.985,691.113,686.989,685.498,767.955
390,670.497,708.600,689.259,710.546,693.459,693.532,695.117,688.530,693.322,692.126,687.452,685.942,766.785
391,672.204,707.869,688.192,710.440,694.733,692.468,694.405,688.673,693.027,693.599,687.612,686.473,766.059
392,672.806,706.976,688.110,709.391,695.749,691.424,694.000,688.171,692.941,694.655,687.393,687.002,765.235
393,672.184,705.931,688.813,708.304,696.715,691.394,693.784,687.733,692.734,694.718,687.302,687.279,764.324
394,671.362,704.688,689.364,708.150,697.430,692.572,693.307,687.665,692.749,693.963,687.612,687.085,763.791
395,670.990,703.664,689.259,708.807,697.536,694.438,692.924,687.610,693.614,693.167,687.928,686.626,763.704
396,671.072,703.276,688.992,709.693,697.059,696.263,693.523,687.721,695.059,692.306,687.925,686.755,763.425
397,671.155,703.343,689.237,710.319,696.615,698.067,695.151,688.466,696.292,690.852,687.904,687.481,762.601
398,670.931,703.410,689.633,710.452,696.527,700.417,696.985,689.430,697.186,689.002,688.013,688.386,761.140
399,670.645,703.324,689.404,710.111,696.701,703.468,698.489,689.729,698.150,687.709,688.158,689.262,759.475
400,670.605,703.079,688.394,709.756,696.848,706.741,699.231,689.518,699.658,687.228,688.356,690.170,757.885
401,670.711,703.050,687.441,709.292,696.817,709.761,699.121,689.331,700.991,686.705,688.805,691.223,756.402
402,670.875,703.771,687.100,708.454,696.733,712.128,698.648,689.159,701.454,685.861,688.989,692.211,754.955
403,671.230,705.083,687.120,707.162,696.833,713.758,698.530,688.622,700.858,685.302,688.693,693.114,753.511
404,671.638,706.643,687.012,705.833,696.844,714.273,699.129,687.936,699.911,685.276,687.658,693.767,752.377
405,671.625,708.474,686.509,704.928,696.493,713.589,699.750,687.538,698.956,685.549,686.473,693.968,752.182
406,671.322,710.660,685.681,704.790,695.871,712.620,699.742,687.398,698.130,685.698,685.968,693.563,752.866
407,671.184,713.086,684.616,705.297,695.186,712.256,699.261,687.179,697.130,685.482,686.864,693.068,754.039
408,671.447,714.981,683.658,705.773,694.373,712.438,698.826,686.526,695.920,684.646,688.369,693.272,755.525
409,671.727,715.824,683.469,705.585,693.638,712.286,698.212,685.641,695.044,683.456,689.380,694.252,756.961
410,671.615,716.024,684.289,704.870,693.353,711.670,697.511,685.438,695.115,682.488,689.553,695.714,757.408
411,671.266,716.288,685.299,704.328,693.353,710.956,696.830,686.422,696.236,681.597,689.131,697.277,756.771
412,671.230,717.005,685.925,704.217,693.091,710.441,696.129,687.972,697.746,680.575,688.695,698.595,755.925
413,671.569,718.210,686.020,704.382,692.500,710.091,695.439,689.084,699.156,679.720,688.781,699.070,755.444
414,671.592,718.952,685.586,704.246,691.846,710.081,694.962,689.359,700.428,679.451,689.398,698.354,754.925
