 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7
2085,366.550,357.403,364.584,348.192,354.950,361.682,341.889
2086,366.338,357.024,364.594,348.062,355.514,360.952,340.933
2087,365.968,356.936,364.940,347.731,356.130,360.618,340.051
2088,365.664,357.394,365.343,347.335,356.506,360.696,339.781
2089,365.671,357.998,365.608,347.175,356.481,361.068,339.912
2090,365.871,358.298,365.745,347.242,355.915,361.435,340.108
2091,366.062,358.042,365.831,347.182,355.060,361.565,340.414
2092,366.125,357.377,365.827,346.953,354.631,361.346,340.990
2093,366.087,356.822,365.562,346.938,354.813,361.151,342.118
2094,365.976,356.645,365.086,347.126,355.150,361.463,343.559
2095,365.875,356.895,364.558,347.284,355.167,362.010,344.613
2096,365.763,357.386,364.062,347.374,355.025,362.256,344.660
2097,365.765,357.839,363.835,347.635,355.072,362.034,343.943
2098,366.072,357.853,363.859,348.105,355.175,361.515,342.983
2099,366.648,357.738,363.990,348.506,355.060,361.139,342.030
2100,367.295,358.005,364.060,348.568,354.973,361.050,341.061
2101,367.759,358.484,364.209,348.474,354.828,361.270,340.296
2102,367.963,358.851,364.624,348.429,354.653,361.336,339.993
2103,367.982,358.890,365.225,348.242,354.648,361.068,339.916
2104,367.907,358.731,365.699,347.812,354.860,360.740,339.987
2105,367.749,358.460,365.737,347.045,355.065,360.728,340.007
2106,367.476,358.144,365.665,346.212,355.067,360.962,340.283
2107,367.016,358.012,365.657,345.669,354.885,361.326,340.943
2108,366.379,358.100,365.572,345.539,354.554,361.692,341.949
2109,365.622,358.328,365.277,345.654,354.322,362.024,342.741
2110,365.143,358.477,365.002,345.818,354.347,362.282,342.717
2111,365.237,358.570,365.052,346.186,354.344,362.545,341.953
2112,365.744,358.998,365.355,346.803,354.130,362.821,341.131
2113,366.360,360.000,365.534,347.320,354.177,363.082,340.599
2114,367.081,361.687,365.735,347.530,354.776,363.125,340.290
2115,368.165,363.787,366.554,347.410,355.993,363.169,339.976
2116,369.677,365.883,368.116,346.940,357.374,363.425,339.552
2117,371.344,367.394,369.972,346.395,358.406,363.998,339.152
2118,372.947,368.042,371.522,346.113,358.813,364.626,339.094
2119,374.199,368.000,372.628,346.064,358.833,365.149,339.670
2120,375.013,367.914,373.157,346.083,358.838,365.455,340.690
2121,375.410,367.941,373.359,345.910,359.140,365.636,341.424
2122,375.498,367.998,373.504,345.517,359.357,366.117,341.387
2123,375.478,367.856,373.641,344.996,359.257,366.704,341.276
2124,375.508,367.477,373.462,344.733,359.122,367.227,341.886
2125,375.587,366.814,372.861,345.073,359.224,367.775,343.367
2126,375.523,366.379,372.110,345.714,359.125,368.356,344.859
2127,375.359,366.523,371.468,346.094,358.382,368.678,345.424
2128,375.324,367.105,371.124,346.139,357.549,368.455,344.852
2129,375.348,367.389,370.747,346.077,357.010,367.966,343.471
2130,375.295,367.071,370.205,346.160,356.763,367.565,341.953
2131,375.237,366.528,369.624,346.346,356.646,367.348,341.242
2132,375.336,366.161,369.538,346.553,356.863,366.899,341.640
2133,375.731,366.325,370.235,346.667,357.354,366.368,342.660
2134,376.442,367.252,371.641,346.868,357.771,366.161,343.195
2135,377.415,368.941,373.237,347.237,358.374,366.765,343.091
2136,378.505,371.007,374.639,347.893,359.479,368.022,342.848
2137,379.543,372.790,375.653,348.718,360.863,369.449,342.872
2138,380.295,373.775,376.137,349.506,361.935,370.408,342.886
2139,380.724,373.924,376.080,350.244,362.683,370.742,342.596
2140,381.090,373.584,376.064,350.722,363.327,370.841,341.734
2141,381.552,373.355,376.518,350.741,363.703,371.006,340.458
2142,381.950,373.511,377.179,350.436,363.681,371.392,339.616
2143,382.091,374.090,377.400,350.038,363.554,371.785,339.616
2144,381.816,374.484,377.129,349.795,363.668,371.767,339.963
2145,381.288,374.560,376.560,349.806,364.170,371.076,340.121
2146,380.547,374.247,376.211,350.103,364.556,370.378,339.976
2147,379.711,373.692,376.339,350.900,364.471,370.386,339.781
2148,379.000,372.963,376.827,351.914,364.187,370.911,339.714
2149,378.514,372.350,377.042,352.844,364.082,371.262,339.657
2150,378.282,372.174,376.635,353.397,364.082,371.030,339.980
2151,378.213,372.142,376.072,353.280,363.945,370.352,340.764
2152,378.209,372.012,375.904,352.697,363.608,369.686,341.734
2153,377.973,371.667,376.311,352.109,363.257,369.417,342.444
2154,377.460,371.423,376.596,351.637,362.786,369.696,342.414
2155,376.855,371.095,376.329,351.126,362.209,370.195,341.700
2156,376.339,370.328,375.490,350.818,361.895,370.481,340.613
2157,376.029,368.929,374.602,350.880,362.077,370.551,339.896
2158,376.108,367.567,373.992,350.840,362.723,370.402,339.919
2159,376.643,366.980,373.902,350.524,363.239,370.046,340.300
2160,377.322,367.362,373.898,350.135,363.244,369.392,340.485
2161,377.808,367.804,373.562,349.895,362.611,368.545,340.279
2162,377.870,367.645,372.825,349.724,361.666,367.740,340.034
2163,377.376,367.139,372.076,349.742,360.703,367.400,339.909
2164,376.545,366.956,371.582,349.974,360.177,367.654,339.923
2165,375.695,367.159,371.082,350.248,360.314,368.085,340.155
2166,375.212,367.142,370.649,350.459,360.758,368.227,340.650
2167,375.071,366.738,370.442,350.541,360.683,367.944,341.067
2168,374.904,366.110,370.422,350.372,359.835,367.382,341.189
2169,374.514,365.606,370.367,350.060,358.761,366.859,341.239
2170,374.004,365.386,370.430,349.908,357.955,366.543,341.229
2171,373.652,365.220,370.753,349.669,357.439,366.479,341.266
2172,373.623,364.988,371.070,349.209,357.095,366.662,341.391
2173,373.869,364.631,371.129,348.850,356.988,366.895,341.448
2174,374.113,364.254,370.875,348.758,357.062,366.956,341.111
2175,374.125,364.149,370.349,348.682,357.217,366.865,340.320
2176,373.911,364.293,369.723,348.256,357.352,366.791,339.229
2177,373.739,364.381,369.365,347.541,357.212,366.606,338.316
2178,373.569,364.357,369.231,347.017,356.825,366.258,338.135
2179,373.656,364.186,369.125,347.083,356.499,365.879,338.303
2180,373.869,364.005,369.307,347.568,356.860,365.396,338.431
2181,373.944,363.814,369.803,347.887,357.890,364.922,338.411
2182,373.871,363.489,370.125,347.897,358.599,364.809,338.643
2183,373.757,362.900,369.829,347.648,358.304,365.241,339.333
2184,373.589,362.034,369.209,347.466,357.277,366.008,340.071
2185,373.232,361.225,368.859,347.342,356.451,366.437,340.562
2186,372.807,360.826,368.902,347.301,356.272,366.157,340.778
2187,372.509,360.988,368.998,347.323,356.484,365.461,340.899
2188,372.395,361.330,368.876,347.404,356.850,364.859,341.003
2189,372.419,361.335,368.582,347.664,357.052,364.672,340.795
2190,372.361,360.844,368.359,348.098,356.975,364.924,340.522
2191,372.224,360.306,368.187,348.404,356.805,365.109,340.626
2192,372.164,360.022,367.920,348.383,356.618,364.714,341.175
2193,372.293,360.127,367.554,348.145,356.416,363.926,341.825
2194,372.418,360.506,367.072,347.962,356.234,363.461,342.428
2195,372.329,360.614,366.711,347.729,356.087,363.507,342.690
2196,372.050,360.367,366.731,347.338,356.032,363.602,342.306
2197,371.717,360.154,366.813,347.316,356.155,363.427,341.431
2198,371.381,360.308,366.329,348.062,356.464,362.867,340.545
2199,371.048,360.658,365.665,348.964,356.978,362.103,339.747
2200,370.752,360.675,365.608,349.222,357.254,361.684,339.199
2201,370.656,360.262,366.267,348.556,356.908,361.911,339.040
2202,370.813,359.685,366.976,347.654,356.140,362.586,339.434
2203,371.130,359.599,367.173,347.026,355.793,363.310,340.108
2204,371.432,360.357,366.944,346.711,356.037,363.680,340.896
2205,371.614,361.557,366.733,346.553,356.382,363.636,341.747
2206,371.563,362.198,366.749,346.459,356.097,363.219,342.313
2207,371.363,361.760,366.845,346.314,354.993,362.775,342.539
2208,371.033,360.826,366.886,346.282,353.698,362.708,342.545
2209,370.741,360.298,366.904,346.406,352.838,363.121,342.391
2210,370.600,360.496,366.799,346.609,352.968,363.553,341.862
2211,370.672,360.936,366.454,346.782,353.843,363.485,341.242
2212,370.867,360.902,366.042,346.868,354.835,362.982,340.764
2213,371.053,360.352,366.036,346.761,355.394,362.451,340.411
2214,370.872,359.892,366.408,346.477,355.763,362.266,340.054
2215,370.262,359.699,366.763,346.194,356.137,362.529,339.744
2216,369.455,359.601,366.823,346.038,356.354,363.082,339.734
2217,368.786,359.518,366.841,346.188,356.392,363.412,340.020
2218,368.482,359.685,367.098,346.481,356.239,363.298,340.370
2219,368.504,359.799,367.227,346.731,355.920,362.761,340.939
2220,368.635,359.729,367.088,346.498,355.686,362.272,341.468
2221,368.835,359.474,366.926,345.910,355.636,362.076,341.364
2222,369.202,359.262,367.201,345.453,355.823,362.262,340.505
2223,369.574,359.112,367.671,345.613,356.170,362.628,339.778
2224,369.765,359.056,367.861,346.150,356.394,362.785,339.572
2225,369.660,359.178,367.556,346.573,356.155,362.592,339.657
2226,369.351,359.491,367.207,346.530,355.524,362.286,339.805
2227,368.867,359.597,366.986,346.165,354.793,361.992,340.172
2228,368.426,359.333,366.707,345.835,354.239,361.783,340.542
2229,368.268,359.240,366.086,345.761,354.097,362.002,340.475
2230,368.527,359.504,365.345,345.947,354.334,362.769,340.000
2231,368.966,359.895,364.880,346.284,354.451,363.724,339.670
2232,369.197,359.905,364.831,346.692,354.180,364.324,340.138
2233,369.158,359.369,365.137,347.008,354.017,364.284,340.862
2234,368.968,358.775,365.508,347.188,354.362,363.581,341.253
2235,368.741,358.814,365.753,347.090,355.170,362.710,341.175
2236,368.312,359.232,365.888,346.750,355.968,362.302,341.030
2237,367.725,359.487,365.938,346.357,356.377,362.433,341.155
2238,367.262,359.611,365.741,345.992,356.170,362.473,341.761
2239,367.116,360.105,365.428,345.776,355.651,362.332,342.377
2240,367.191,360.692,365.428,345.878,355.309,361.982,342.576
2241,367.312,360.614,365.596,346.133,355.207,361.654,342.626
2242,367.561,359.692,365.560,346.301,354.985,361.439,342.852
2243,367.969,358.670,365.197,346.241,354.676,361.356,343.054
2244,368.356,358.315,364.839,345.940,354.579,361.499,342.717
2245,368.542,358.692,364.703,345.648,355.092,361.660,341.892
2246,368.699,359.254,364.807,345.464,355.925,361.976,341.094
2247,368.900,359.286,364.958,345.355,356.317,362.417,340.670
2248,369.142,358.626,364.928,345.383,356.155,362.551,340.667
2249,369.248,357.905,364.928,345.915,355.920,361.911,341.057
2250,369.159,357.572,365.211,346.880,355.918,360.954,341.542
2251,369.036,357.812,365.737,347.694,355.643,360.547,341.529
2252,369.105,358.276,366.341,347.983,354.997,360.913,340.774
2253,369.232,358.506,366.721,348.073,354.414,361.483,339.845
2254,369.058,358.064,366.659,348.323,354.638,361.736,339.374
2255,368.515,357.166,366.153,348.398,355.571,361.718,339.505
2256,368.020,356.768,365.468,347.968,356.339,361.761,340.077
2257,367.813,356.885,365.131,347.158,356.409,361.881,340.552
2258,367.732,356.961,365.464,346.148,355.850,361.845,340.684
2259,367.506,357.010,366.199,345.350,355.209,361.565,340.522
2260,367.213,357.692,366.629,344.906,354.641,361.191,340.633
2261,366.988,358.680,366.301,344.976,354.224,361.006,341.290
2262,366.770,359.039,365.261,345.395,354.007,360.938,341.909
2263,366.605,358.773,364.028,346.017,353.825,360.696,341.771
2264,366.404,358.719,363.404,346.519,353.544,360.431,340.963
2265,366.155,358.907,363.715,346.759,353.404,360.177,340.293
2266,366.093,358.755,364.384,346.898,353.683,360.082,340.182
2267,366.272,358.078,364.920,347.145,354.122,360.372,340.374
2268,366.695,357.433,365.255,347.393,354.466,360.980,340.364
2269,367.297,357.281,365.460,347.269,354.638,361.439,340.195
2270,367.983,357.621,365.564,346.688,354.618,361.137,340.327
2271,368.502,358.198,365.323,346.261,354.269,360.294,340.532
2272,368.565,358.631,364.743,346.239,353.574,359.503,340.418
2273,368.342,358.609,364.382,346.528,352.963,358.990,340.189
2274,368.247,358.005,364.894,346.543,352.798,358.753,340.259
2275,368.248,357.428,365.753,346.039,353.202,358.726,340.620
2276,368.031,357.296,366.104,345.359,354.272,359.173,341.013
2277,367.416,357.296,365.602,344.883,355.833,359.855,341.182
2278,366.766,357.027,364.853,344.887,357.160,360.382,341.024
2279,366.453,356.494,364.811,345.226,357.693,360.541,340.670
2280,366.578,356.215,365.458,345.953,357.294,360.893,340.155
2281,366.777,356.364,365.936,346.820,356.037,361.642,339.707
2282,366.813,356.628,365.614,347.276,354.758,362.316,339.559
2283,366.628,356.976,364.871,346.930,354.317,362.175,339.626
2284,366.361,357.919,364.610,345.938,354.541,361.390,339.303
2285,366.143,359.078,364.956,344.744,354.798,360.948,338.785
2286,366.240,359.621,365.498,343.900,354.830,361.266,338.475
2287,366.644,359.653,365.920,343.660,355.012,361.771,338.663
2288,367.119,359.619,366.020,343.945,355.454,361.891,339.384
2289,367.468,359.533,365.872,344.626,356.125,361.797,340.394
2290,367.812,359.225,365.679,345.365,356.324,361.690,341.303
2291,368.188,358.550,365.625,345.752,355.883,361.388,341.714
2292,368.285,357.702,365.815,345.639,355.075,360.873,341.522
2293,368.053,357.051,366.291,345.242,354.359,360.499,341.162
2294,367.704,356.866,366.600,344.902,353.923,360.451,341.175
2295,367.578,356.907,366.400,344.902,354.135,360.805,341.677
2296,367.489,356.912,365.988,345.417,354.858,361.256,342.229
2297,367.241,356.968,365.767,346.079,355.404,361.443,342.407
2298,366.710,357.122,365.679,346.528,355.551,361.215,342.165
2299,366.112,357.413,365.249,346.596,355.519,360.934,341.882
2300,365.808,357.665,364.486,346.609,355.726,361.038,341.707
2301,365.892,357.807,363.478,346.773,356.269,361.467,341.771
2302,366.248,357.768,362.717,347.071,356.781,361.805,342.010
2303,366.633,357.186,362.813,347.137,356.783,361.724,342.034
2304,366.799,356.112,363.930,346.635,356.145,361.475,341.249
2305,366.667,355.093,365.273,345.564,355.177,361.437,340.064
2306,366.489,354.836,365.914,344.617,354.374,361.668,339.492
2307,366.370,355.472,365.625,344.182,354.287,361.853,340.051
2308,366.268,356.531,364.978,344.462,354.576,362.175,341.091
2309,366.251,357.440,364.544,344.957,354.516,362.694,341.731
2310,366.290,357.853,364.516,345.075,353.985,363.026,341.704
2311,366.471,357.548,364.876,344.957,353.491,362.918,341.266
2312,366.892,356.782,365.454,345.209,353.621,362.539,340.657
2313,367.432,356.330,365.922,346.175,354.299,362.097,340.098
2314,367.795,356.638,366.044,347.177,354.815,361.666,339.754
2315,367.899,357.340,365.956,347.583,354.786,361.412,339.899
2316,367.774,358.000,365.942,347.271,354.416,361.523,340.411
2317,367.374,358.433,366.018,346.816,354.027,361.887,341.034
2318,366.697,358.531,365.962,346.348,353.820,362.044,341.401
2319,366.099,358.350,365.725,345.938,353.726,361.541,341.428
2320,365.831,358.381,365.514,345.694,353.678,360.533,341.455
2321,365.691,358.724,365.446,345.553,353.504,359.684,341.508
2322,365.361,358.897,365.673,345.477,353.030,359.537,341.401
2323,364.928,358.670,365.898,345.355,352.628,360.002,340.946
2324,364.699,358.149,365.801,345.165,352.848,360.720,340.633
2325,364.835,357.892,365.372,345.043,353.666,361.183,340.704
2326,365.248,357.956,365.125,345.278,354.195,361.410,340.923
2327,365.677,358.149,365.233,345.652,354.137,361.628,341.128
2328,365.983,358.078,365.620,345.846,353.918,361.835,341.559
2329,366.201,357.731,366.247,345.870,354.050,361.728,342.145
2330,366.378,357.357,366.829,346.085,354.414,361.525,342.364
2331,366.390,357.267,366.984,346.650,354.494,361.805,342.077
2332,366.267,357.631,366.689,347.038,354.102,362.537,341.731
2333,366.114,358.208,366.361,346.803,353.671,362.753,341.724
2334,366.208,358.804,366.380,346.053,353.591,362.123,341.902
2335,366.656,359.117,366.506,345.325,353.818,361.221,342.104
2336,367.156,359.017,366.418,344.906,353.840,360.716,342.525
2337,367.405,358.487,366.211,345.021,353.426,360.708,342.926
2338,367.208,357.799,365.972,345.632,353.032,361.026,342.680
2339,366.901,357.501,365.622,346.449,353.077,361.374,341.808
2340,366.614,357.687,365.371,347.002,353.322,361.569,341.034
2341,366.125,358.269,365.345,347.192,353.416,361.638,340.556
2342,365.450,358.863,365.165,346.917,353.224,361.650,340.057
2343,365.080,359.093,364.628,346.391,353.000,361.513,339.444
2344,365.314,358.760,364.329,346.006,353.237,361.254,339.084
2345,365.774,358.330,364.653,346.141,354.077,361.235,339.195
2346,365.963,357.949,365.398,346.688,355.107,361.662,339.360
2347,365.829,357.653,365.988,347.141,355.613,362.026,339.118
2348,365.540,357.227,366.187,347.109,355.352,361.901,338.704
2349,365.309,356.721,366.203,346.836,354.883,361.471,338.434
2350,365.203,356.457,366.271,346.697,354.883,361.191,338.603
2351,365.238,356.729,366.458,346.818,355.175,361.251,338.993
2352,365.193,357.511,366.351,347.008,355.601,361.567,339.428
2353,365.069,358.303,365.962,347.077,355.945,361.791,339.771
2354,365.149,358.592,365.538,346.957,356.082,361.738,340.135
2355,365.522,358.112,365.173,346.555,355.985,361.499,340.630
2356,366.053,357.472,364.970,345.979,355.855,361.382,341.397
2357,366.818,357.474,365.022,345.609,355.791,361.479,342.266
2358,367.922,358.245,365.104,345.425,355.594,361.457,342.852
2359,369.053,359.183,364.886,345.372,355.150,361.089,343.013
2360,369.866,359.579,364.536,345.538,354.421,360.583,342.909
2361,370.115,359.516,364.378,345.829,353.713,360.097,342.710
2362,369.817,359.538,364.560,346.103,353.496,359.753,342.512
2363,369.147,359.711,365.197,346.280,353.761,359.956,342.300
2364,368.397,359.675,365.962,346.532,354.641,360.734,341.842
2365,367.770,359.381,366.155,346.831,355.648,361.459,341.098
2366,367.384,358.875,365.376,347.113,356.309,361.672,340.215
2367,367.275,358.347,364.088,347.248,356.663,361.241,339.744
2368,367.352,358.296,363.369,347.216,356.880,360.489,339.912
2369,367.471,358.462,363.602,347.286,356.883,359.847,340.249
2370,367.426,358.286,364.390,347.342,356.262,359.555,340.189
2371,367.175,357.785,365.022,346.855,355.187,359.493,339.744
2372,366.712,357.570,365.060,345.882,354.334,359.674,339.407
2373,366.289,358.105,364.488,345.019,353.990,360.044,339.566
2374,366.175,359.112,363.755,344.784,353.968,360.563,339.899
2375,366.423,359.870,363.494,345.113,354.027,360.839,339.795
2376,366.722,359.924,363.946,345.588,354.085,360.596,339.219
2377,366.833,359.641,364.765,345.944,354.087,360.085,339.000
2378,366.798,359.345,365.584,346.299,353.853,359.805,339.461
2379,366.984,359.051,366.050,346.605,353.494,359.742,340.081
2380,367.510,358.557,366.114,346.596,353.272,359.819,340.414
2381,368.237,357.927,366.102,346.212,353.267,359.831,340.505
2382,368.899,357.315,366.177,345.596,353.521,359.813,340.313
2383,369.254,356.919,366.267,344.910,353.993,359.853,339.687
2384,369.186,356.824,366.554,344.227,354.501,360.066,339.158
2385,368.855,356.863,366.853,343.929,354.703,360.588,339.360
2386,368.282,356.900,366.882,344.103,354.638,361.101,340.468
2387,367.459,356.797,366.542,344.506,354.626,361.225,341.879
2388,366.652,356.677,366.151,345.009,355.082,361.115,343.091
2389,366.261,356.606,366.060,345.752,355.933,361.431,343.801
2390,366.259,356.785,366.149,346.391,356.748,361.932,343.993
2391,366.399,357.267,365.725,346.532,356.995,361.950,343.781
2392,366.439,357.606,364.882,346.256,356.504,361.215,343.192
2393,366.308,357.416,364.372,345.831,355.733,360.231,342.512
2394,366.124,357.064,364.484,345.532,355.105,359.648,341.875
2395,366.199,357.223,364.938,345.147,354.873,359.644,341.034
2396,366.499,357.863,365.524,344.596,354.933,360.014,339.875
2397,366.665,358.425,366.147,344.222,354.993,360.523,338.869
2398,366.470,358.406,366.633,344.329,354.823,360.962,338.569
2399,366.127,358.056,366.669,344.998,354.621,361.223,339.057
2400,365.831,358.049,366.733,345.885,354.504,361.229,339.892
2401,365.849,358.509,367.064,346.744,354.389,361.085,340.411
2402,366.171,359.000,367.462,347.408,354.329,360.903,340.438
2403,366.541,359.139,367.462,347.680,354.504,360.726,339.768
2404,366.679,359.120,366.946,347.712,354.736,360.738,338.798
2405,366.463,359.093,366.207,347.568,354.706,360.944,338.471
2406,366.145,359.122,365.528,347.278,354.461,361.093,339.152
2407,366.116,358.998,365.133,346.893,354.399,360.946,340.111
2408,366.319,358.518,364.970,346.521,354.863,360.722,340.401
2409,366.475,357.726,365.038,346.239,355.601,360.445,340.340
2410,366.485,357.125,365.357,345.878,355.900,360.260,340.714
2411,366.459,357.093,365.703,345.365,355.541,360.547,341.596
2412,366.378,357.526,365.884,344.799,355.037,361.394,342.226
2413,366.081,357.941,365.592,344.430,354.940,362.032,342.451
2414,365.627,358.073,364.769,344.427,354.905,362.147,342.761
2415,365.285,358.054,364.056,344.773,354.524,362.038,342.811
2416,365.214,358.051,364.058,345.103,353.890,361.988,342.077
2417,365.250,358.159,364.576,345.209,353.384,361.795,340.811
2418,365.224,358.518,364.833,344.932,353.187,361.270,339.694
2419,365.162,359.054,364.781,344.541,353.284,360.626,339.576
2420,364.989,359.611,365.010,344.258,353.524,360.231,340.673
2421,365.061,359.890,365.719,344.286,354.012,360.137,342.236
2422,365.405,359.795,366.301,344.703,354.586,359.978,343.138
2423,365.695,359.526,366.277,345.517,354.993,359.795,343.155
2424,365.758,359.450,365.857,346.297,355.095,359.966,342.576
2425,365.890,359.621,365.598,346.665,355.130,360.499,342.030
2426,366.209,359.829,365.372,346.607,355.180,360.966,341.707
2427,366.553,359.929,365.012,346.239,355.277,361.074,341.404
2428,366.698,359.743,364.755,346.085,355.431,360.913,340.808
2429,366.695,359.242,364.920,346.305,355.551,360.604,340.320
2430,366.754,358.589,365.345,346.630,355.559,360.402,340.569
2431,366.650,357.888,365.616,346.684,355.489,360.412,341.104
2432,366.258,357.447,365.556,346.555,355.327,360.586,341.145
2433,365.565,357.330,365.347,346.340,355.070,360.845,340.690
2434,364.968,357.411,365.104,346.148,355.055,361.082,340.428
2435,364.744,357.254,364.869,345.799,355.130,361.151,341.037
2436,364.977,356.971,364.795,345.434,354.918,360.909,342.010
2437,365.316,357.223,364.968,345.398,354.621,360.425,342.293
2438,365.537,358.139,365.530,345.648,354.409,360.050,341.848
2439,365.716,358.936,366.239,345.908,354.060,360.089,341.313
2440,366.000,359.071,366.673,345.917,353.354,360.408,340.906
2441,366.219,358.936,366.476,345.874,352.444,360.539,340.370
2442,366.177,358.863,365.651,345.667,351.768,360.364,339.842
2443,366.007,358.856,364.604,345.400,351.648,360.306,339.788
2444,365.969,358.880,364.026,345.229,352.040,360.801,340.310
2445,366.204,359.032,364.205,345.199,352.840,361.427,340.892
2446,366.747,358.936,364.954,344.898,353.865,361.787,340.916
2447,367.309,358.440,365.878,344.466,354.783,362.034,340.293
2448,367.451,358.076,366.608,344.442,355.162,362.412,339.707
2449,366.964,358.161,366.741,344.966,354.915,362.459,339.438
2450,366.275,358.733,366.120,345.504,354.529,361.799,339.502
2451,366.074,359.303,365.153,345.788,354.461,360.879,339.879
2452,366.531,359.428,364.548,345.945,354.541,360.324,340.562
2453,367.160,359.115,364.604,345.991,354.436,360.350,341.380
2454,367.205,358.782,365.088,346.043,354.157,360.507,341.889
2455,366.616,358.714,365.504,345.994,354.234,360.211,341.842
2456,365.722,358.797,365.904,345.752,354.678,359.714,341.357
2457,364.952,358.836,366.480,345.575,355.259,359.815,341.040
2458,364.471,358.763,366.681,345.835,355.681,360.670,341.266
2459,364.376,358.543,366.371,346.391,356.177,361.410,341.855
2460,364.469,357.897,365.958,346.716,356.571,361.493,342.394
2461,364.588,357.073,365.697,346.543,356.304,361.163,342.465
2462,364.732,356.501,365.484,345.914,355.264,361.000,341.892
2463,365.122,356.369,365.265,345.092,354.127,361.338,341.202
2464,365.799,356.724,365.173,344.440,353.623,361.964,340.896
2465,366.608,357.152,365.353,344.237,353.768,362.429,340.869
2466,367.234,357.435,365.823,344.271,353.995,362.531,340.801
2467,367.476,357.616,366.390,344.293,353.885,362.553,340.640
2468,367.273,357.878,366.785,344.188,353.606,362.471,340.630
2469,366.777,358.367,366.942,343.987,353.252,362.227,340.923
2470,366.150,358.941,366.938,344.115,352.970,361.606,341.364
2471,365.681,359.443,366.801,344.641,352.910,360.734,341.704
2472,365.677,359.342,366.584,345.137,353.364,359.938,342.259
2473,365.954,358.406,366.375,345.233,353.990,359.698,342.842
2474,366.041,357.122,366.347,345.271,354.264,360.274,343.101
2475,365.701,356.504,366.488,345.722,354.155,361.097,342.673
2476,365.325,356.795,366.428,346.385,354.382,361.636,342.148
2477,365.133,357.535,366.018,346.797,355.214,361.749,341.785
2478,365.113,357.961,365.428,346.778,356.047,361.372,341.428
2479,365.057,358.027,364.978,346.553,356.439,360.724,340.869
2480,364.885,357.951,364.689,346.367,356.633,360.298,339.926
2481,364.581,357.562,364.628,346.289,356.815,360.505,338.916
2482,364.264,356.868,364.906,345.987,356.541,360.972,338.360
2483,364.273,356.450,365.313,345.502,355.810,361.251,338.253
2484,364.596,356.428,365.402,345.030,355.397,361.113,338.529
2485,365.068,356.729,365.050,344.927,355.471,360.730,339.263
2486,365.269,357.051,364.554,345.239,355.514,360.513,340.232
2487,365.151,357.553,364.470,345.447,355.157,360.447,341.017
2488,365.014,358.296,364.675,345.226,354.933,360.320,341.253
2489,365.184,358.765,364.749,344.855,354.845,360.068,341.010
2490,365.704,358.614,364.735,344.878,354.721,359.823,340.710
2491,366.116,357.941,364.974,345.241,354.481,359.873,340.471
2492,365.998,357.017,365.157,345.271,354.489,360.054,340.266
2493,365.434,356.347,365.213,344.915,354.833,360.187,340.205
2494,365.118,356.533,365.492,344.816,355.117,359.881,340.471
2495,365.520,357.340,366.092,345.276,354.923,359.431,340.852
2496,366.113,358.262,366.472,346.098,354.289,359.406,341.253
2497,366.220,359.105,366.398,346.842,353.885,360.129,341.481
2498,365.831,359.819,366.153,347.132,354.180,361.101,341.313
2499,365.356,360.110,365.875,346.891,354.885,361.563,340.690
2500,365.130,359.809,365.406,346.560,355.651,361.348,339.966
2501,365.098,359.174,364.799,346.622,356.090,361.048,339.626
2502,365.219,358.477,364.616,347.023,356.234,360.895,339.822
2503,365.290,358.012,365.211,347.297,356.224,360.811,340.370
2504,365.065,357.853,366.199,347.395,355.973,360.575,340.801
2505,364.602,358.076,366.693,347.596,355.446,360.211,340.808
2506,364.208,358.645,366.400,347.756,355.229,360.056,340.316
2507,364.182,358.951,365.807,347.598,355.377,360.672,339.822
2508,364.621,358.677,365.458,347.083,355.494,362.020,339.623
2509,365.372,357.910,365.416,346.466,355.282,363.117,339.428
2510,366.209,357.308,365.205,346.004,354.781,363.189,339.051
2511,366.785,357.565,364.908,345.752,354.349,362.447,338.599
2512,366.976,358.822,364.934,345.675,354.269,361.652,338.333
2513,366.832,360.245,365.398,345.810,354.576,361.141,338.562
2514,366.400,360.914,365.757,346.143,355.007,360.901,339.296
2515,365.975,360.582,365.747,346.517,355.297,360.753,340.451
2516,365.733,359.797,365.721,346.758,355.426,360.763,341.515
2517,365.846,359.169,366.020,347.015,355.544,361.153,342.000
2518,366.256,359.098,366.281,347.190,355.569,361.759,341.993
2519,366.756,359.545,366.173,347.233,355.681,362.056,341.791
2520,367.135,360.191,365.741,346.893,356.090,361.853,341.751
2521,367.163,360.572,365.239,346.361,356.783,361.320,341.478
2522,366.851,360.215,365.046,345.985,357.239,360.692,340.700
2523,366.537,359.381,365.333,346.008,357.130,360.058,339.828
2524,366.402,358.680,365.880,346.336,356.521,359.839,339.623
2525,366.191,358.296,366.351,346.639,355.397,360.002,340.313
2526,365.727,357.978,366.622,346.778,354.491,360.266,341.717
2527,365.294,357.660,366.550,346.855,354.586,360.107,342.899
2528,365.239,357.550,365.962,347.077,355.441,359.638,343.401
2529,365.475,357.616,365.534,347.519,355.970,359.306,343.195
2530,365.755,357.848,365.703,347.865,355.786,359.221,342.495
2531,365.897,358.213,366.137,347.803,355.334,359.308,341.929
2532,366.138,358.697,366.333,347.209,355.030,359.457,341.852
2533,366.329,359.156,366.432,346.327,354.940,359.948,341.855
2534,366.319,359.301,366.711,345.547,354.855,360.815,341.418
