 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7
762,664.138,657.583,633.611,655.408,651.702,636.813,641.139
763,664.720,656.687,632.844,658.308,652.283,637.635,642.146
764,665.382,656.311,632.113,660.012,652.465,638.236,643.199
765,665.850,656.115,631.638,659.497,652.298,638.249,643.841
766,665.888,655.640,631.276,657.677,651.704,637.542,643.877
767,665.718,654.739,630.895,655.979,650.877,636.473,643.743
768,665.624,653.447,630.424,654.921,650.130,635.554,643.748
769,665.616,652.406,630.113,654.214,649.768,635.062,643.728
770,665.514,652.156,630.304,653.717,649.740,635.017,643.408
771,665.226,652.572,630.805,653.414,649.684,635.111,643.020
772,665.008,653.088,630.763,653.376,649.164,634.946,643.096
773,665.030,653.386,630.160,653.271,648.128,634.389,643.710
774,665.028,653.283,629.992,652.862,647.138,633.687,644.325
775,664.824,652.594,630.848,652.385,646.750,633.293,644.549
776,664.328,651.519,631.965,652.047,646.882,633.313,644.207
777,663.492,650.506,632.062,651.795,647.306,633.318,643.322
778,662.248,649.846,631.175,651.638,648.044,633.121,642.214
779,660.916,649.392,630.494,651.561,649.092,633.384,641.307
780,660.202,649.075,630.704,651.620,649.985,634.318,641.270
781,660.296,648.884,630.969,651.794,650.438,635.571,642.076
782,660.766,648.769,630.774,651.856,650.865,636.468,643.123
783,660.728,648.440,630.463,651.733,651.661,636.766,643.801
784,660.258,647.864,630.665,651.448,652.492,636.739,644.043
785,659.996,647.195,631.323,651.156,652.824,636.200,643.778
786,660.392,646.603,631.868,651.349,652.720,635.367,643.285
787,661.140,645.877,632.300,652.314,652.633,634.798,643.048
788,661.520,645.218,632.759,654.188,652.711,634.877,643.375
789,661.576,645.113,632.778,656.617,652.655,635.357,643.889
790,661.486,645.538,632.074,658.450,652.574,635.475,643.942
791,661.064,646.097,631.202,658.292,652.449,634.889,643.723
792,660.008,646.597,630.716,656.161,651.918,633.702,643.521
793,658.780,646.934,630.969,653.608,650.924,632.443,643.526
794,657.950,647.039,631.459,651.798,649.906,631.557,643.826
795,657.884,647.190,632.125,650.662,649.508,631.025,644.005
796,658.674,647.803,632.852,649.715,649.699,630.406,644.083
797,659.808,648.639,633.272,649.032,650.092,629.608,644.534
798,660.708,648.979,633.086,649.041,650.582,629.212,645.494
799,661.260,648.775,632.677,649.780,651.382,629.527,646.327
800,662.016,648.132,632.459,650.747,652.507,630.273,646.388
801,663.376,647.453,632.883,651.326,653.475,631.007,645.650
802,664.846,647.277,634.043,651.656,653.873,631.700,644.756
803,665.578,647.932,635.389,652.094,653.664,632.143,644.589
804,665.174,648.957,635.673,652.261,653.388,632.197,645.204
805,664.288,649.912,634.856,651.498,653.340,632.118,645.834
806,663.926,650.784,634.043,650.168,653.342,632.515,645.929
807,664.314,651.589,634.187,649.333,653.061,633.187,645.617
808,664.882,652.490,634.949,649.314,652.877,633.507,645.018
809,665.248,653.408,635.506,649.705,653.212,633.342,644.209
810,665.626,654.111,635.856,650.151,653.972,633.246,643.348
811,666.324,654.540,636.327,650.529,654.530,633.261,642.761
812,666.956,654.485,636.794,650.991,654.548,633.227,642.476
813,666.906,653.927,636.996,651.700,654.153,633.062,642.310
814,666.630,652.893,636.837,653.205,653.826,633.010,642.096
815,667.040,651.569,636.051,655.286,653.732,632.865,641.982
816,668.350,650.310,634.564,656.661,653.452,632.571,642.058
817,669.736,649.565,633.268,656.130,652.916,632.372,642.557
818,670.526,649.347,633.128,654.115,652.505,632.355,643.297
819,671.140,649.267,634.424,651.936,652.309,632.121,643.912
820,671.580,648.787,636.385,650.488,652.314,631.874,644.247
821,671.722,647.936,637.875,649.958,652.426,631.906,644.335
822,671.368,647.150,638.455,650.094,652.416,632.069,644.353
823,670.738,646.637,638.584,650.283,652.240,632.293,644.307
824,670.262,646.261,638.681,650.391,652.178,632.670,644.174
825,670.186,646.055,639.055,650.541,652.488,633.118,644.184
826,670.298,645.961,639.502,650.808,653.090,633.204,644.446
827,670.050,645.957,639.339,651.482,653.890,632.862,644.927
828,669.390,646.258,638.502,652.415,654.780,632.195,645.491
829,668.598,646.925,637.370,652.841,655.051,631.347,645.884
830,667.992,647.563,636.105,652.136,654.337,630.584,645.763
831,667.618,647.818,635.280,650.903,653.217,630.352,645.504
832,667.784,647.676,635.288,650.161,652.541,630.709,645.350
833,668.640,647.182,635.860,650.108,652.382,631.670,645.340
834,669.786,646.639,636.307,650.605,652.072,633.091,645.199
835,670.456,646.422,636.257,651.333,651.240,634.512,644.763
836,670.708,646.555,635.743,652.032,650.324,635.345,643.834
837,670.942,646.843,634.798,652.439,650.074,635.495,642.584
838,671.274,647.036,633.708,652.368,650.706,635.214,641.733
839,671.308,647.102,632.996,652.512,651.604,634.877,641.587
840,671.398,646.844,632.981,653.589,652.077,634.791,641.599
841,671.762,646.394,633.202,655.664,652.044,635.527,641.355
842,672.222,646.268,633.412,657.747,652.007,636.700,641.020
843,672.282,646.739,633.708,658.555,652.245,637.163,640.977
844,671.818,647.490,634.669,657.608,652.289,636.517,641.161
845,671.156,648.229,635.988,655.841,651.686,635.855,641.277
846,670.544,648.798,637.000,654.198,650.579,636.128,641.091
847,669.978,649.123,637.315,652.971,649.727,636.862,640.524
848,669.220,649.301,637.183,652.147,649.536,637.158,640.043
849,668.236,649.351,637.183,651.612,649.734,637.032,639.793
850,667.504,649.474,637.214,651.068,650.072,636.966,639.310
851,667.514,649.898,637.296,650.085,650.357,637.165,638.816
852,668.326,650.841,637.412,649.086,650.452,637.611,639.063
853,669.300,651.909,637.160,648.708,650.293,638.283,640.388
854,669.664,652.490,636.712,648.918,650.141,638.727,642.144
855,669.590,652.517,636.790,649.036,650.299,638.249,643.690
856,669.538,652.168,637.560,648.853,650.831,636.946,644.698
857,669.726,651.671,638.486,648.629,651.391,635.663,645.121
858,670.168,650.925,639.187,648.465,651.743,634.906,645.040
859,670.972,650.032,639.436,648.262,652.064,634.877,644.768
860,672.168,649.104,638.813,648.305,652.388,635.286,644.708
861,673.556,648.363,636.883,648.503,652.600,635.473,644.919
862,674.754,647.916,634.261,648.782,652.829,635.015,645.005
863,675.540,647.748,632.654,649.303,653.354,634.291,644.768
864,675.642,647.852,632.965,650.056,654.074,633.953,644.652
865,675.482,648.129,634.626,650.877,654.401,634.042,644.884
866,675.602,648.563,636.055,651.679,654.028,634.052,645.531
867,676.228,648.989,635.934,652.658,653.265,633.589,646.401
868,677.346,649.347,634.440,653.983,652.612,632.919,647.191
869,678.572,649.868,632.751,654.836,652.237,632.293,647.388
870,679.244,650.496,631.879,654.332,652.010,631.660,646.942
871,679.134,650.911,632.315,652.685,651.562,631.212,646.141
872,678.646,650.732,634.078,650.977,650.679,631.296,645.831
873,678.172,650.181,636.288,649.655,649.961,631.901,646.053
874,677.908,649.907,637.786,648.630,649.836,632.300,646.196
875,677.746,650.426,638.156,647.895,650.064,632.296,645.788
876,677.406,651.497,637.934,647.674,649.806,632.675,645.123
877,676.922,652.494,637.844,648.002,649.039,633.744,645.063
878,676.452,653.118,638.051,648.545,648.365,634.544,645.844
879,676.144,653.247,638.537,648.914,648.424,634.451,646.972
880,675.666,652.776,639.393,649.029,649.082,634.281,647.844
881,675.048,652.106,640.374,649.117,649.671,634.591,648.202
882,674.636,651.589,640.405,649.294,649.979,634.855,648.139
883,674.714,651.249,639.630,649.608,650.257,634.399,647.940
884,675.144,650.907,638.584,649.770,650.747,633.382,647.698
885,675.558,650.692,637.984,649.648,651.115,632.562,647.305
886,675.722,650.846,637.829,649.429,650.900,632.404,646.549
887,675.652,651.315,637.665,649.735,650.181,632.941,645.423
888,675.248,651.662,637.257,650.495,649.347,633.653,644.395
889,674.560,651.583,636.677,651.226,648.447,634.160,643.700
890,673.996,651.252,636.109,651.545,647.719,634.507,643.146
891,673.748,650.887,635.891,651.750,647.627,634.901,642.730
892,673.894,650.504,635.638,652.694,648.191,635.416,642.401
893,674.624,650.023,634.953,654.676,648.845,635.618,642.335
894,675.726,649.580,634.047,656.542,649.355,635.335,642.511
895,676.430,649.526,633.883,656.491,649.885,634.606,642.960
896,676.282,650.127,634.389,654.429,650.242,633.584,643.423
897,675.658,651.088,634.833,652.088,650.156,632.793,643.730
898,675.152,651.975,634.533,650.727,649.734,632.451,643.526
899,674.502,652.370,634.019,650.092,649.005,632.409,642.872
900,673.304,652.469,633.864,649.727,648.072,632.466,642.156
901,671.698,652.519,633.763,649.626,647.224,632.658,641.733
902,670.196,652.628,633.654,649.642,646.757,633.076,641.932
903,669.096,652.671,633.875,649.621,646.684,633.461,642.390
904,668.448,652.318,634.389,649.589,646.701,633.241,642.441
905,668.328,651.601,634.537,649.830,646.452,632.490,641.612
906,668.328,651.048,633.840,650.118,645.602,631.618,640.615
907,668.236,651.123,632.696,650.244,644.457,631.030,640.615
908,668.030,651.673,631.840,650.233,643.669,630.867,641.448
909,668.050,652.365,631.304,650.141,643.627,631.081,642.209
910,668.430,653.011,630.883,649.823,644.224,631.510,642.456
911,668.948,653.741,630.700,649.099,645.138,631.931,642.632
912,669.030,654.488,630.720,648.211,645.997,632.330,642.924
913,668.664,654.814,630.689,647.759,646.451,632.707,642.957
914,668.288,654.741,630.743,648.085,646.543,632.613,642.234
915,668.206,654.485,631.047,649.030,646.495,632.012,640.980
916,668.730,654.152,631.428,650.294,646.613,631.621,639.705
917,669.904,653.771,632.016,651.752,646.798,631.813,638.884
918,671.078,653.182,632.393,653.291,647.059,632.209,638.980
919,671.198,652.637,632.062,654.253,647.204,632.340,639.753
920,669.994,652.478,631.206,653.823,647.146,632.182,640.441
921,668.382,652.911,630.677,652.408,647.304,632.350,640.506
922,667.474,653.542,631.214,651.079,647.970,632.988,640.232
923,667.346,653.959,632.533,650.144,648.954,633.527,640.043
924,667.580,653.971,633.724,649.162,649.671,633.702,640.101
925,667.890,653.742,634.401,648.002,650.071,633.744,640.043
926,667.908,653.372,634.669,647.139,650.206,633.783,639.778
927,667.332,652.841,634.735,646.844,650.120,633.899,639.662
928,666.556,651.887,634.241,646.755,649.988,633.803,639.904
929,666.392,650.716,633.265,646.429,649.595,633.456,640.390
930,667.198,649.821,632.521,646.050,648.980,633.108,640.688
931,668.480,649.394,632.502,645.992,648.640,633.113,640.907
932,669.588,649.411,633.249,646.050,648.817,633.436,640.977
933,670.522,649.769,634.393,646.009,648.954,633.655,640.879
934,671.498,650.150,635.817,645.817,648.625,633.505,640.662
935,672.606,650.025,636.879,645.697,648.345,633.268,640.496
936,673.626,649.288,636.926,645.539,648.595,633.140,640.640
937,674.072,648.445,636.035,645.245,649.321,633.229,641.277
938,674.146,648.014,635.171,644.882,649.965,633.493,642.290
939,674.402,648.245,635.128,644.903,650.095,634.099,643.249
940,675.064,648.839,635.409,645.826,649.475,634.623,643.849
941,675.926,649.145,635.304,647.708,648.584,634.581,643.940
942,676.598,648.987,635.288,649.926,647.859,634.128,643.552
943,676.814,648.828,635.945,651.355,647.664,634.042,643.176
944,676.292,649.077,636.930,651.194,647.862,634.653,643.161
945,675.350,649.671,637.681,649.961,648.137,635.771,643.383
946,674.490,650.633,637.856,648.685,648.115,636.953,643.597
947,673.858,651.911,637.510,647.836,647.653,638.027,643.791
948,673.346,653.181,636.945,647.029,647.161,638.842,644.285
949,673.076,653.730,636.039,646.151,647.082,639.236,644.851
950,673.322,653.274,635.339,645.506,647.258,638.973,645.280
951,674.046,652.513,635.790,645.327,647.411,638.212,645.368
952,674.800,652.131,637.315,645.664,647.288,637.256,645.280
953,675.224,652.166,638.899,646.106,646.992,636.382,644.859
954,675.398,652.530,639.887,646.247,646.947,635.589,644.338
955,675.362,652.648,640.055,646.033,647.248,634.990,644.023
956,675.248,652.191,639.374,645.745,647.814,634.724,644.126
957,675.024,651.626,638.179,645.644,648.312,634.399,644.350
958,674.666,651.791,637.089,645.692,648.701,633.771,644.380
959,674.350,652.724,636.467,645.638,649.194,633.180,644.149
960,673.988,653.601,636.160,645.294,649.928,633.025,643.877
961,673.066,654.182,636.163,644.912,650.824,632.746,643.811
962,671.158,654.581,636.195,644.674,651.416,632.032,644.121
963,668.962,654.789,636.214,644.706,651.151,631.374,644.612
964,667.800,654.377,636.327,645.221,650.275,631.328,644.811
965,667.916,653.127,636.549,646.386,649.562,631.948,644.536
966,668.700,651.494,636.272,648.198,649.610,632.756,644.078
967,669.210,650.342,635.335,649.932,650.199,633.300,643.917
968,668.922,649.923,634.642,650.555,650.821,633.456,644.096
969,668.046,649.850,634.942,649.830,651.049,633.259,643.990
970,667.300,649.565,635.323,648.597,650.995,632.951,643.496
971,667.276,648.728,634.984,647.594,651.192,632.692,643.191
972,667.582,647.386,634.027,647.226,651.860,632.571,643.695
973,667.444,646.242,633.533,647.277,652.600,632.490,644.564
974,666.918,645.673,633.767,647.214,652.845,632.517,645.214
975,666.238,645.315,634.195,646.730,652.308,632.549,645.667
976,665.528,644.581,634.027,645.859,651.362,632.557,645.869
977,664.896,643.630,633.774,644.988,650.755,632.480,645.549
978,664.624,642.998,634.023,644.588,650.776,632.239,644.753
979,664.916,643.030,634.537,644.536,650.859,631.943,644.176
980,665.424,643.374,634.502,644.612,650.508,631.727,644.345
981,665.702,643.186,633.883,644.989,650.051,631.601,644.892
982,665.548,642.356,633.292,645.820,650.112,631.458,644.793
983,665.314,641.750,632.747,646.456,650.597,631.357,643.995
984,665.450,642.224,631.840,646.315,651.000,631.458,643.496
985,666.218,643.401,630.712,645.715,650.878,631.778,643.844
986,667.428,644.025,629.584,645.668,650.331,632.116,644.338
987,668.600,643.751,629.023,646.200,649.836,631.906,643.899
988,669.322,643.204,629.354,646.770,649.814,631.094,643.045
989,669.296,642.937,630.498,647.002,650.181,630.320,642.602
990,668.718,642.980,632.078,647.205,650.362,630.039,642.244
991,668.106,642.937,633.545,647.964,649.837,630.044,641.531
992,667.838,642.290,634.650,649.685,648.951,629.975,640.786
993,667.966,640.882,635.436,651.558,648.276,629.736,640.401
994,668.590,639.685,635.681,652.177,648.322,629.628,640.343
995,669.294,639.363,634.907,651.058,649.051,629.712,640.640
996,669.508,639.737,633.494,649.521,650.064,629.756,641.421
997,668.926,640.555,632.288,648.624,650.793,629.483,642.511
998,667.928,641.707,631.875,648.156,651.171,628.966,643.637
999,667.078,642.905,632.292,647.655,651.314,628.441,643.841
1000,666.864,643.757,632.821,647.252,651.373,627.924,643.237
1001,667.188,644.148,633.163,647.129,651.192,627.692,642.479
1002,668.036,643.980,633.319,647.223,650.750,627.872,642.156
1003,669.284,643.218,633.564,647.412,650.393,628.379,642.151
1004,670.664,642.363,633.883,647.480,650.424,629.067,642.484
1005,671.932,642.079,633.732,647.455,650.607,629.677,642.864
1006,673.292,642.354,632.665,647.239,650.459,630.059,643.078
1007,674.524,642.560,631.160,647.045,650.113,630.007,642.942
1008,675.374,642.517,630.319,646.955,650.099,629.389,642.816
1009,675.744,642.547,630.389,646.727,650.396,628.532,642.728
1010,676.062,642.989,631.171,646.245,650.622,627.791,642.635
1011,676.566,643.404,632.008,645.821,650.789,627.475,642.559
1012,677.046,642.934,632.564,645.797,651.023,627.424,642.972
1013,677.230,641.644,632.716,646.123,651.086,627.367,643.743
1014,677.222,640.528,632.370,646.714,650.556,627.148,644.592
1015,677.232,640.052,631.677,647.455,649.549,627.007,645.290
1016,677.108,639.819,631.249,648.109,648.408,627.340,645.781
1017,676.952,639.758,631.518,648.695,647.594,628.158,646.096
1018,677.582,640.115,631.996,649.733,647.640,629.148,646.456
1019,679.506,640.596,631.747,651.556,648.617,630.202,646.869
1020,682.062,640.569,630.533,653.217,649.789,631.106,647.378
1021,683.712,640.007,629.541,653.139,650.561,631.387,647.348
1022,683.880,639.741,629.533,651.094,650.956,630.872,646.552
1023,683.162,640.288,630.342,648.392,651.140,630.034,645.582
1024,682.338,641.279,631.385,646.341,651.150,629.424,644.753
1025,681.354,642.043,632.175,645.382,650.763,628.941,644.045
1026,679.612,642.476,632.490,645.250,650.104,628.653,643.544
1027,677.454,642.757,632.623,645.555,649.539,628.805,643.353
1028,675.862,643.115,632.767,646.136,649.150,629.256,643.327
1029,675.688,643.413,633.160,646.997,648.817,629.498,643.086
1030,676.552,643.308,633.276,647.850,648.495,629.012,642.720
1031,677.484,642.966,632.743,648.680,647.928,627.909,642.464
1032,677.870,642.866,631.770,649.333,647.327,626.675,642.521
1033,677.752,643.125,631.027,649.632,646.933,626.017,642.713
1034,677.292,643.218,631.350,649.401,647.025,626.466,643.071
1035,676.606,642.950,632.887,648.809,647.234,627.534,643.333
1036,675.972,642.565,634.661,648.061,647.387,628.244,643.340
1037,675.308,642.483,635.097,647.283,647.398,629.079,643.154
1038,674.700,642.814,633.953,646.941,647.354,630.635,642.987
1039,674.450,643.324,632.720,647.286,647.151,632.074,642.748
1040,674.658,644.148,632.545,648.380,646.789,632.594,642.373
1041,674.938,645.100,632.887,649.835,646.712,632.608,641.975
1042,675.296,645.698,633.101,651.224,647.041,633.025,641.887
1043,676.224,645.390,633.327,652.718,647.484,633.667,642.003
1044,677.534,644.250,633.646,654.589,647.632,633.961,641.987
1045,678.120,643.098,633.759,656.215,647.548,633.626,641.516
1046,677.168,642.540,633.377,656.530,647.676,632.857,640.869
1047,675.452,642.533,632.821,655.489,648.087,632.057,640.763
1048,674.662,642.789,632.611,653.811,648.590,631.530,641.788
1049,675.260,643.229,632.805,652.212,648.753,631.308,643.383
1050,676.298,643.868,632.805,651.103,648.329,631.367,644.471
1051,676.696,644.526,632.482,650.812,647.729,631.754,644.710
1052,676.368,645.050,632.619,650.933,647.331,632.224,644.547
1053,675.916,645.172,633.374,650.729,647.378,632.433,644.562
1054,675.992,644.572,634.043,650.038,647.604,632.567,644.584
1055,676.620,643.512,634.105,649.333,647.757,632.998,644.406
1056,677.176,642.537,633.903,648.850,647.748,633.505,644.126
1057,677.260,642.045,633.875,648.533,647.686,633.756,644.093
1058,677.048,641.955,633.798,648.289,647.918,633.611,644.524
1059,676.932,641.841,633.739,648.274,648.521,633.131,645.496
1060,677.028,641.301,633.782,648.508,649.285,632.377,646.856
1061,676.922,640.356,633.973,649.044,649.678,631.714,647.877
1062,676.400,639.456,634.125,649.606,649.528,631.217,647.700
1063,675.636,639.045,634.175,649.921,649.191,630.983,646.237
1064,674.840,639.170,634.179,650.103,649.161,630.933,644.191
1065,674.032,639.141,634.323,650.491,649.724,631.052,642.569
1066,673.304,638.431,634.529,651.032,650.554,631.537,642.050
1067,672.826,637.347,634.475,651.589,651.181,632.362,642.418
1068,672.792,636.778,633.767,652.471,651.498,633.392,643.005
1069,673.308,637.152,632.833,654.273,651.674,634.328,643.280
1070,674.420,638.061,631.981,656.753,651.702,635.005,643.239
1071,675.688,638.966,631.700,658.430,651.306,635.581,643.214
1072,676.406,639.690,632.191,657.794,650.429,635.914,643.589
1073,676.140,640.583,632.926,655.552,649.507,635.695,644.159
1074,675.268,641.558,633.354,653.603,648.827,635.084,644.647
1075,674.424,642.240,633.895,652.670,648.520,634.534,644.529
1076,673.980,642.762,634.553,652.129,648.503,634.074,643.831
1077,674.010,643.161,634.704,651.488,648.679,633.308,643.111
1078,674.418,643.204,634.000,651.080,648.847,632.436,643.189
1079,675.076,642.778,633.082,651.342,648.988,632.091,643.957
1080,675.936,642.338,632.840,652.248,648.972,632.483,644.773
1081,676.798,642.242,633.553,653.053,648.827,633.416,645.333
1082,677.200,642.351,634.953,652.997,648.637,634.786,645.791
1083,677.138,642.327,636.634,651.995,648.492,635.968,645.919
1084,677.040,642.445,637.747,650.709,648.222,636.236,645.506
1085,677.404,642.866,637.833,649.698,647.734,636.062,644.919
1086,678.160,643.030,636.868,649.518,647.423,636.217,644.652
1087,678.876,642.576,635.638,650.276,647.623,636.608,644.458
1088,679.304,641.835,634.918,651.498,648.145,636.818,643.937
1089,679.610,641.658,635.047,652.700,648.428,636.897,643.345
1090,679.828,642.703,635.588,653.526,648.222,636.618,643.078
1091,679.808,644.563,635.704,653.797,647.722,635.672,643.302
1092,679.234,646.386,634.809,653.321,647.507,634.576,643.879
1093,677.996,647.447,634.023,652.517,647.613,634.227,644.214
1094,677.038,647.685,634.514,652.274,647.632,635.002,643.965
1095,676.970,647.730,635.934,653.248,647.411,636.330,643.426
1096,677.520,647.995,636.506,655.200,646.702,637.293,643.088
1097,677.816,648.542,635.331,656.921,645.770,637.648,643.312
1098,676.950,648.921,633.043,657.111,645.095,637.840,643.854
1099,675.086,648.902,631.128,655.392,645.046,638.049,643.894
1100,673.444,648.848,630.938,652.798,645.513,638.037,643.307
1101,672.552,649.036,632.241,650.888,645.944,637.500,642.826
1102,671.952,649.224,633.665,650.248,645.847,636.554,642.872
1103,671.214,649.335,633.996,650.136,645.395,635.660,642.972
1104,670.438,649.737,633.693,649.958,645.049,635.318,642.741
1105,669.844,650.853,633.272,650.036,645.168,635.621,642.534
1106,669.610,652.437,633.125,650.768,645.724,636.155,642.481
1107,669.360,653.957,633.117,651.738,646.311,636.766,642.549
1108,668.736,654.955,633.047,652.547,646.724,637.680,642.665
1109,667.772,655.261,632.996,653.142,647.140,638.579,642.798
1110,666.782,654.775,633.113,653.518,647.674,638.692,642.718
1111,666.066,654.005,633.751,653.629,648.262,637.998,642.688
1112,665.922,653.546,634.778,653.574,648.844,636.921,643.247
1113,666.780,653.590,635.327,653.455,649.711,635.695,643.935
1114,668.322,653.655,634.988,653.095,650.890,634.616,643.879
1115,669.618,653.172,634.525,652.577,651.773,634.217,642.937
1116,669.992,652.478,634.416,652.205,651.857,634.596,641.594
1117,669.714,652.116,634.833,652.386,651.194,635.256,640.461
1118,669.258,652.193,634.903,652.755,650.120,635.611,639.872
1119,669.174,652.377,634.156,652.817,648.951,635.547,639.831
1120,669.410,652.360,633.202,652.717,647.988,635.574,639.809
1121,669.642,652.066,632.599,652.938,647.507,636.313,639.466
1122,669.680,651.358,632.210,653.718,647.836,637.490,638.758
1123,669.932,650.297,631.580,655.009,648.956,638.542,637.952
1124,671.032,649.138,630.953,656.786,650.115,639.133,637.577
1125,672.620,648.140,630.580,658.968,650.500,639.244,638.194
1126,673.426,647.197,630.677,660.405,650.069,638.796,639.625
1127,672.734,646.095,631.304,659.908,649.584,638.212,641.081
1128,671.576,644.918,631.879,657.852,649.714,637.798,641.849
1129,671.038,643.893,631.790,655.592,650.289,637.574,642.139
1130,671.110,642.973,631.268,653.944,650.788,637.320,642.390
1131,671.104,642.243,630.988,653.014,650.949,637.052,642.773
1132,670.920,641.846,630.992,652.729,650.967,636.904,643.139
1133,670.704,641.859,630.556,652.647,651.005,636.687,643.118
1134,670.540,642.249,629.829,652.414,651.107,636.732,642.856
1135,670.218,643.109,629.331,651.858,651.099,637.256,642.577
1136,669.568,644.236,629.335,651.120,650.998,637.933,642.317
1137,668.744,645.410,629.891,650.476,650.793,638.106,641.836
1138,668.392,646.301,630.700,650.314,650.581,637.451,641.350
1139,668.858,646.995,631.521,650.621,650.531,636.505,641.390
1140,669.596,647.737,632.140,651.130,650.646,636.271,642.227
1141,669.926,648.485,632.171,651.786,650.704,637.099,643.083
1142,669.560,649.059,631.588,652.447,650.664,638.310,643.453
1143,668.912,649.279,630.794,652.961,650.569,639.303,643.743
1144,668.252,649.220,630.580,652.971,650.408,639.783,644.338
1145,667.598,649.247,630.981,652.285,650.240,639.534,644.907
1146,666.954,649.267,631.794,651.148,650.339,638.505,645.065
1147,666.604,649.036,632.541,650.379,650.712,637.111,644.912
1148,667.006,648.563,632.833,650.629,650.957,635.823,644.559
1149,668.008,648.059,632.805,651.577,650.702,635.426,644.101
1150,669.268,647.648,632.887,652.845,649.998,635.958,643.733
1151,670.530,647.236,632.949,654.721,649.451,636.727,643.338
1152,671.532,646.943,632.899,656.968,649.158,636.818,642.685
1153,671.678,647.005,632.794,658.171,648.985,636.372,642.116
1154,670.660,647.431,632.829,657.470,648.785,635.842,641.987
1155,668.864,647.866,632.934,655.753,648.747,635.138,642.073
1156,667.108,647.882,633.019,654.117,649.056,634.357,641.660
1157,665.758,647.519,633.529,652.730,649.403,633.734,640.869
1158,664.996,647.342,633.829,651.645,649.628,633.315,640.292
1159,665.080,647.671,633.405,651.042,649.699,632.993,640.302
1160,665.850,648.100,632.521,650.762,649.926,632.584,640.723
1161,666.376,648.200,631.809,650.435,650.406,632.224,641.237
1162,666.028,647.977,631.381,650.050,650.970,631.850,641.662
1163,665.056,647.453,631.023,649.639,651.393,631.219,641.884
1164,664.392,646.683,630.685,649.435,651.507,630.567,641.514
1165,664.534,645.785,630.595,649.714,651.395,630.214,640.395
1166,665.352,644.982,630.949,650.432,651.066,630.276,638.919
1167,666.140,644.165,631.603,651.259,650.539,630.690,637.987
1168,666.562,643.317,632.401,651.753,650.197,631.313,638.076
1169,666.748,642.397,633.082,651.823,650.212,631.852,638.874
1170,667.000,641.270,633.549,651.606,650.515,631.833,639.882
1171,667.408,640.154,633.961,651.448,650.829,631.367,640.796
1172,667.718,639.809,634.424,651.389,651.138,631.128,641.464
1173,668.028,640.381,634.848,651.195,651.827,631.850,641.559
1174,668.288,641.025,634.957,650.808,652.694,632.995,641.161
1175,668.632,641.029,634.794,650.411,653.104,633.333,640.589
1176,669.202,640.692,634.202,650.388,652.758,632.857,640.272
1177,670.084,640.370,633.241,651.256,652.209,632.525,640.176
1178,670.936,640.308,631.879,653.168,652.222,632.640,639.955
1179,671.492,640.410,630.603,655.608,652.556,632.532,639.980
1180,671.482,640.556,630.237,657.029,652.730,631.818,640.746
1181,671.062,640.721,630.965,656.611,652.283,630.830,642.103
1182,670.712,641.095,631.685,655.108,651.370,630.379,643.297
1183,670.934,641.782,631.716,653.777,650.288,630.456,644.123
1184,671.706,642.712,631.650,653.109,649.352,630.323,644.292
1185,672.414,643.546,632.101,652.873,648.844,629.517,643.446
1186,672.682,644.242,633.148,652.921,649.044,628.475,641.872
1187,672.316,644.971,634.354,652.930,649.590,627.931,640.798
1188,671.512,645.699,634.953,652.730,649.860,628.096,641.292
1189,670.612,646.116,634.389,652.427,649.714,628.628,643.018
1190,669.838,646.188,633.156,652.353,649.535,628.906,644.831
1191,669.324,646.354,632.101,652.302,649.456,628.781,645.917
1192,669.124,646.996,631.720,651.983,649.488,628.948,645.819
1193,669.344,647.776,631.953,651.388,649.602,629.727,644.776
1194,669.468,648.315,632.584,650.735,649.590,630.554,643.642
1195,669.204,648.723,633.385,650.108,649.204,631.010,643.116
1196,668.740,649.052,634.140,649.695,648.424,631.318,643.438
1197,668.778,648.980,634.545,649.688,647.770,631.542,644.315
1198,669.582,648.386,634.288,649.806,647.732,631.897,645.317
1199,670.782,648.000,633.883,649.735,648.235,632.399,645.937
1200,671.586,648.537,633.700,649.756,648.681,632.707,645.665
1201,671.614,649.524,633.802,650.406,648.911,632.571,644.788
1202,671.114,650.236,634.125,651.389,649.090,632.419,644.063
1203,670.722,650.444,634.790,651.911,649.211,632.468,643.783
1204,670.720,650.429,635.451,652.089,649.183,632.507,643.955
1205,671.454,650.068,635.420,652.988,649.227,632.520,644.028
1206,673.232,649.279,634.506,655.392,649.544,632.796,643.632
1207,675.680,648.386,633.447,658.497,650.122,633.328,643.040
1208,677.418,648.088,633.179,660.256,650.613,633.712,642.730
1209,677.656,648.347,633.626,659.447,650.865,633.665,642.849
1210,676.768,648.535,633.907,656.830,650.646,633.515,643.257
1211,675.556,648.145,633.389,654.218,650.084,633.387,643.844
1212,674.478,647.490,632.626,652.564,649.492,633.015,644.385
1213,673.918,646.980,632.288,651.727,649.347,632.123,644.554
1214,674.106,646.601,632.685,651.308,649.760,630.936,644.123
1215,674.660,646.310,633.346,651.118,650.273,629.739,643.791
1216,674.978,646.268,633.794,651.123,650.248,628.584,644.000
1217,674.950,646.742,634.035,651.121,649.582,627.603,644.617
1218,674.878,647.399,634.339,651.000,648.905,627.039,645.008
1219,675.162,647.606,634.537,650.836,648.711,627.007,645.003
