 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
2584,633.415,605.955,677.910,851.725,652.494,721.337,815.955,798.976,613.641,670.294,584.651,608.091,549.694,613.277,671.008,595.443,622.556
2585,633.626,607.084,677.049,851.695,652.729,720.240,816.440,798.952,613.571,669.956,585.338,607.079,550.995,613.117,671.404,594.694,622.234
2586,634.396,607.081,677.000,853.341,654.367,720.191,816.759,799.174,613.629,670.188,585.097,606.687,552.704,613.140,672.306,594.173,622.108
2587,634.498,606.119,677.064,853.716,655.361,720.251,816.729,800.164,613.070,670.376,585.041,607.060,553.694,613.437,672.607,593.739,621.748
2588,633.559,605.229,676.805,851.910,654.909,719.737,816.527,801.774,611.861,669.952,585.656,607.879,553.360,614.130,671.905,593.395,621.399
2589,632.569,605.306,676.824,850.771,654.347,719.192,816.361,803.263,611.058,669.159,586.303,608.762,552.699,614.851,671.141,593.427,621.444
2590,632.822,606.152,677.588,853.313,655.747,719.764,816.482,803.993,611.660,668.953,586.682,609.189,552.763,615.093,671.617,594.145,622.252
2591,634.372,606.903,678.423,858.992,659.181,721.420,816.869,803.810,613.448,669.850,586.605,608.702,553.849,614.863,673.203,595.187,623.520
2592,636.296,607.461,678.382,863.939,662.228,722.818,817.055,803.033,615.135,671.128,585.708,607.483,555.505,614.669,674.516,595.982,624.465
2593,637.879,607.852,677.547,865.001,662.650,723.065,816.551,802.240,615.274,671.827,584.210,606.392,556.683,614.768,674.442,595.996,624.420
2594,638.661,607.771,676.738,862.801,661.170,722.602,815.552,801.734,613.687,671.636,583.113,605.641,556.995,615.093,673.484,595.570,623.769
2595,638.960,607.006,676.457,860.833,660.625,722.638,814.662,801.361,611.726,671.140,583.077,605.091,556.489,615.437,673.174,595.308,623.514
2596,639.173,605.706,676.704,861.251,662.167,723.642,814.259,800.721,610.722,671.007,583.718,604.408,555.677,615.785,674.210,595.310,624.092
2597,639.173,604.326,676.974,862.646,664.243,724.853,814.317,799.909,610.919,671.151,584.564,604.049,555.140,616.184,675.522,595.198,624.698
2598,638.841,603.490,676.607,862.338,664.551,725.206,814.533,799.541,610.907,670.977,585.062,604.291,555.075,616.461,675.623,594.751,624.213
2599,638.249,603.506,675.281,859.956,662.610,724.276,814.557,799.728,610.124,670.152,585.123,604.947,555.285,616.622,674.587,594.286,622.764
2600,637.654,604.497,673.670,858.039,660.507,722.785,814.513,799.898,609.784,669.405,585.272,605.664,555.376,616.715,673.938,594.219,621.866
2601,637.128,605.900,673.090,858.509,660.325,721.990,814.766,799.636,610.463,669.352,585.877,606.415,555.425,616.659,674.684,594.796,622.226
2602,636.799,606.977,673.734,860.406,661.743,722.168,815.361,799.192,611.614,669.791,586.544,607.302,555.758,616.280,676.089,595.563,623.136
2603,636.723,607.084,674.513,860.956,662.413,722.399,815.804,798.946,612.259,669.910,586.585,608.117,556.371,615.853,676.793,595.759,623.528
2604,636.870,606.484,674.558,858.694,660.765,721.884,815.737,798.878,612.096,669.226,585.631,608.970,556.780,615.730,676.159,595.117,623.286
2605,637.261,605.884,673.906,855.581,658.066,720.877,815.369,798.554,611.656,667.980,584.569,609.521,556.371,615.874,674.973,594.081,623.110
2606,637.474,605.406,673.172,854.821,656.884,720.527,815.233,797.943,611.695,666.873,584.703,609.362,555.312,616.029,674.620,593.571,623.073
2607,637.256,605.223,672.768,856.775,657.926,721.185,815.557,797.416,612.405,666.502,585.923,608.536,554.527,615.958,675.298,594.144,623.134
2608,636.836,605.535,672.603,858.613,659.458,721.986,815.981,797.261,612.849,666.717,586.646,607.826,554.312,615.610,675.982,595.270,623.181
2609,636.358,606.087,672.532,857.594,659.437,721.880,815.886,797.500,612.378,666.883,586.200,607.649,554.059,615.073,675.513,595.972,623.331
2610,635.943,606.668,672.491,854.266,657.959,721.071,815.296,797.653,611.340,666.470,585.518,607.887,553.247,614.576,674.466,595.748,623.501
2611,635.927,607.106,672.596,852.008,656.858,720.437,814.953,797.370,610.722,665.941,585.600,608.226,552.075,614.389,674.428,594.954,623.819
2612,636.382,607.477,673.056,852.938,657.361,720.428,815.381,796.736,610.799,665.939,585.682,608.340,551.113,614.458,675.793,594.207,623.948
2613,636.706,607.819,673.663,855.422,658.520,720.719,816.206,796.451,611.089,666.517,584.656,608.234,550.860,614.425,677.287,593.730,623.619
2614,636.336,608.074,673.734,856.157,658.356,720.559,816.727,796.633,610.869,666.873,582.933,608.023,551.156,614.091,677.596,593.355,623.160
2615,635.436,607.632,672.625,854.081,656.172,719.862,816.743,797.000,610.208,666.385,581.620,607.781,551.500,613.753,676.818,593.076,623.318
2616,634.519,606.397,670.802,851.539,653.503,719.498,816.568,797.488,609.876,665.472,581.405,607.396,551.430,613.502,676.064,593.210,624.257
2617,634.045,605.145,669.723,851.393,652.310,720.473,816.593,798.481,610.819,664.847,582.292,607.219,551.075,613.093,676.165,593.776,625.381
2618,633.896,604.539,670.502,854.030,653.013,722.305,816.693,799.926,612.413,664.640,584.236,607.091,550.731,612.656,677.257,594.648,626.045
2619,633.346,604.703,672.446,857.605,654.598,723.847,816.735,801.204,613.251,664.708,586.251,606.951,550.521,612.580,678.856,595.455,625.916
2620,632.533,605.194,673.906,860.375,655.747,724.385,816.767,801.818,612.622,664.876,587.400,606.894,550.597,613.013,680.163,595.978,625.234
2621,632.277,605.600,674.217,862.286,656.378,724.354,817.016,801.830,611.405,665.213,587.477,607.291,551.462,613.569,680.762,596.155,624.656
2622,633.199,605.790,673.768,864.317,657.336,724.605,817.449,801.467,610.969,665.748,587.118,607.906,553.339,613.848,680.956,596.222,624.606
2623,634.801,606.135,673.783,866.573,658.923,725.216,817.835,800.863,611.927,666.292,586.697,608.253,555.258,613.727,681.109,596.496,624.950
2624,636.204,606.752,674.689,867.650,660.030,725.490,817.841,800.331,613.185,666.360,586.082,608.083,556.183,613.523,680.840,596.722,625.152
2625,636.967,607.503,675.169,866.023,659.196,724.664,817.276,800.083,613.591,665.608,585.062,607.747,555.866,613.662,679.222,596.473,625.034
2626,637.597,607.935,674.056,862.529,656.761,722.991,816.527,800.028,613.070,664.289,583.508,607.558,554.833,614.149,676.531,595.804,624.766
2627,638.498,607.777,671.929,860.061,655.085,721.533,816.101,799.950,612.622,663.160,581.908,607.249,553.645,614.529,674.629,595.245,624.572
2628,639.374,607.184,670.382,860.571,655.757,721.083,816.026,799.854,612.907,662.914,581.626,606.789,553.151,614.551,674.936,595.167,624.575
2629,639.566,606.342,669.895,862.330,657.455,721.513,816.095,799.850,613.676,663.247,582.549,606.634,553.511,614.517,676.691,595.369,624.751
2630,638.720,605.590,669.903,861.811,657.732,721.611,816.123,799.978,613.904,663.498,583.508,607.079,554.081,614.621,677.831,595.492,625.115
2631,637.128,604.939,670.064,858.291,655.848,720.551,816.156,800.223,613.170,663.255,583.533,607.785,553.672,614.708,677.413,595.289,625.522
2632,635.697,604.332,670.655,854.877,653.548,719.149,816.267,800.311,612.089,662.875,583.021,608.264,551.898,614.681,676.445,595.132,625.601
2633,635.329,603.677,671.554,854.730,652.883,718.793,816.498,800.254,611.622,662.987,582.810,608.196,549.527,614.612,676.396,595.461,625.110
2634,636.126,602.929,672.015,857.228,653.951,719.687,816.638,800.186,611.757,663.576,583.133,607.894,548.124,614.710,677.399,596.205,624.189
2635,637.642,602.310,671.506,859.014,654.831,720.435,816.452,800.191,611.429,663.959,584.046,607.672,548.704,614.918,678.290,596.765,622.995
2636,639.038,602.210,670.045,858.019,653.883,719.940,816.038,800.172,610.703,663.484,585.138,608.098,550.462,615.283,678.032,596.808,621.659
2637,639.794,602.694,667.985,855.354,651.965,718.725,815.545,800.009,610.409,662.317,585.938,609.060,551.866,615.538,676.862,596.576,620.685
2638,639.770,603.594,666.288,853.983,651.265,718.136,815.147,799.730,611.185,661.499,586.646,609.857,552.376,615.573,675.705,596.474,620.659
2639,639.602,604.487,665.749,855.345,652.453,718.655,814.806,799.370,612.328,661.695,587.533,609.841,552.446,615.326,675.150,596.475,621.404
2640,639.618,605.055,666.618,857.882,654.243,719.563,814.463,799.123,612.737,662.986,588.467,608.924,552.280,615.081,674.932,596.655,622.207
2641,639.839,604.997,667.940,858.877,654.819,719.719,813.828,799.099,612.417,664.340,588.749,607.698,551.747,615.393,674.427,596.866,622.278
2642,640.282,604.732,668.423,857.826,653.823,719.037,812.981,799.126,612.104,664.892,588.303,606.875,551.409,616.271,673.428,597.186,621.391
2643,640.744,604.523,668.056,857.010,652.650,718.452,812.374,798.958,612.301,664.760,587.451,606.853,551.726,617.152,672.762,597.471,620.336
2644,641.126,604.306,667.577,858.291,652.906,718.699,812.325,798.679,613.104,664.765,586.728,607.291,552.091,617.482,673.398,597.624,620.186
2645,641.287,604.103,667.603,860.489,654.469,719.633,812.699,798.648,613.606,664.966,586.431,607.883,551.769,617.263,674.976,597.603,621.396
2646,641.133,603.961,667.854,860.813,655.382,720.381,813.109,799.048,613.263,664.722,586.385,608.619,551.102,616.732,676.039,597.373,622.879
2647,640.509,603.806,667.985,858.659,654.269,720.407,813.299,799.676,612.378,663.720,586.308,609.245,550.715,616.095,675.991,597.161,623.278
2648,639.827,603.774,668.037,856.879,652.566,720.015,813.476,799.992,611.575,662.749,586.754,609.359,550.882,615.501,675.829,597.125,622.656
2649,639.898,603.790,668.378,858.845,653.000,720.402,813.952,799.662,611.672,662.761,588.241,608.853,551.441,615.179,676.675,597.391,621.921
2650,640.893,603.829,669.258,864.136,655.941,721.878,814.631,799.062,612.849,663.751,590.036,607.736,551.925,615.113,678.275,597.819,621.365
2651,642.204,603.903,670.255,868.824,659.118,723.436,815.037,798.648,614.317,664.689,591.323,606.260,551.683,615.222,679.020,598.156,620.753
2652,643.391,604.094,670.607,869.958,660.232,723.610,814.759,798.539,615.305,664.885,592.590,604.898,550.758,615.279,677.787,597.984,619.835
2653,644.140,604.387,670.071,868.466,659.243,722.546,813.953,798.334,616.131,664.606,594.210,604.336,550.000,615.204,675.563,597.585,619.239
2654,644.299,604.419,669.438,867.611,657.944,721.670,813.317,797.701,617.780,664.517,596.021,604.717,550.038,615.136,674.475,597.610,619.409
2655,644.028,604.045,669.371,869.062,657.632,721.896,813.111,796.778,620.085,664.957,597.610,605.766,550.952,615.214,675.289,598.176,619.919
2656,643.590,603.345,670.202,870.919,657.867,722.566,812.953,796.006,621.591,665.601,598.354,606.962,552.194,615.424,676.706,598.625,619.921
2657,643.059,602.826,671.371,870.238,657.502,722.583,812.653,795.810,621.162,666.099,597.933,607.985,552.677,615.390,677.080,598.448,619.257
2658,642.474,602.948,672.067,866.722,656.271,721.594,812.476,796.131,619.317,666.219,596.810,608.528,551.995,615.000,675.971,597.819,618.318
2659,642.187,603.358,672.060,863.548,655.254,720.456,812.613,796.759,617.517,666.237,595.964,608.294,550.731,614.579,674.543,597.267,617.979
2660,642.486,603.390,671.824,863.667,655.583,720.251,813.037,797.426,616.973,666.237,595.856,607.540,550.070,614.402,674.410,597.020,618.567
2661,642.834,602.784,671.648,866.151,656.892,720.713,813.490,797.753,617.355,666.598,596.410,606.785,550.575,614.345,675.310,597.130,619.446
2662,642.540,601.806,670.996,867.377,657.364,720.805,813.694,797.576,617.402,667.120,597.000,606.811,551.387,614.092,675.793,597.573,619.843
2663,641.616,601.223,669.187,865.468,656.091,720.031,813.454,797.117,616.463,667.469,597.221,607.743,551.683,613.717,674.988,597.928,619.811
2664,640.583,601.510,666.596,862.509,654.226,718.990,813.045,796.773,615.208,667.481,597.113,608.947,551.651,613.659,673.782,598.022,619.614
2665,640.088,602.668,664.251,861.875,653.605,718.616,813.068,796.773,614.838,667.450,596.697,609.351,551.989,614.011,673.378,598.208,619.383
2666,639.953,604.042,662.974,864.125,654.429,719.202,813.638,797.194,615.602,667.426,596.277,608.725,552.156,614.377,673.688,598.669,619.323
2667,639.438,604.932,663.198,866.580,655.099,720.133,814.166,798.091,616.614,667.085,595.938,607.732,551.758,614.224,673.569,599.019,619.496
2668,638.488,605.155,664.434,866.357,654.051,720.604,814.082,799.262,617.255,666.378,595.590,606.808,551.048,613.722,672.191,598.681,619.722
2669,638.348,605.200,665.434,863.674,651.771,720.513,813.513,800.369,617.653,665.847,595.118,605.970,550.355,613.458,670.443,597.870,619.890
2670,639.922,605.535,665.382,861.840,650.318,720.652,812.956,801.232,618.317,666.010,594.374,605.562,549.866,613.711,669.862,597.645,620.276
2671,642.173,605.794,664.599,863.080,650.944,721.486,812.980,801.809,618.950,666.706,593.354,605.434,550.070,614.308,670.941,598.243,620.858
2672,643.339,605.677,663.813,865.574,652.267,722.349,813.610,802.110,618.587,667.268,592.703,605.623,551.285,614.870,672.451,599.061,621.339
2673,643.052,605.300,663.296,865.802,652.039,722.084,814.378,802.218,616.448,667.144,592.923,606.370,553.102,615.307,672.968,599.481,621.654
2674,642.434,604.852,663.243,863.006,649.995,720.640,814.799,802.461,613.394,666.506,593.805,607.426,554.296,615.617,672.374,599.488,621.885
2675,642.256,604.352,663.843,860.350,648.039,719.462,814.971,802.904,611.293,666.153,594.908,608.592,554.339,615.770,671.914,599.338,621.958
2676,642.602,604.087,665.161,861.152,647.785,719.833,815.207,803.281,611.259,666.607,595.585,609.679,553.586,615.767,672.554,599.164,622.163
2677,643.273,604.348,666.903,865.367,649.032,721.336,815.645,803.576,612.737,667.691,595.549,610.226,552.720,615.529,673.734,598.883,622.845
2678,644.073,605.006,668.341,870.165,650.474,722.921,815.959,803.998,614.251,668.759,594.887,609.872,552.285,615.178,674.654,598.487,623.711
2679,644.645,605.526,668.865,873.448,651.299,724.052,815.858,804.653,614.954,669.410,594.169,608.921,552.059,614.695,675.168,598.282,623.843
2680,645.306,605.732,668.431,875.468,651.872,724.950,815.618,805.040,615.085,669.676,593.897,607.913,551.387,614.379,675.812,598.667,622.997
2681,646.318,605.748,667.498,877.774,653.162,726.063,815.540,804.653,615.525,669.844,594.205,607.208,550.661,614.477,677.054,599.652,621.795
2682,647.199,605.916,666.850,880.640,655.214,727.418,815.594,803.731,616.610,670.097,594.805,606.849,550.543,614.907,678.669,600.708,620.837
2683,646.917,606.055,666.588,882.318,656.462,728.134,815.554,803.040,617.239,670.272,595.077,606.898,551.108,615.227,679.336,601.237,620.118
2684,645.185,605.539,666.258,880.770,655.364,727.350,815.425,802.974,616.591,670.005,594.856,607.400,551.677,615.364,678.030,601.060,619.782
2685,643.291,604.577,665.910,877.090,652.367,725.620,815.260,803.249,615.135,669.233,594.703,607.849,551.903,615.486,675.888,600.681,619.950
2686,642.780,603.929,665.858,874.829,650.022,724.408,815.223,803.376,614.475,668.558,594.897,608.060,551.667,615.734,674.775,600.670,620.798
2687,643.751,603.900,666.712,876.021,650.188,724.309,815.392,803.083,615.351,668.665,594.974,607.725,550.946,615.933,675.101,601.055,622.286
2688,645.090,603.852,667.948,878.562,651.869,724.621,815.460,802.410,616.564,669.644,594.421,606.891,549.892,615.981,675.613,601.472,623.738
2689,646.017,603.416,668.513,878.803,652.455,724.294,815.090,801.706,616.378,670.681,593.441,605.958,548.995,615.964,675.278,601.626,623.908
2690,646.199,603.097,667.989,875.917,651.057,723.196,814.529,801.278,614.591,670.832,592.221,605.343,548.527,616.088,674.112,601.484,622.808
2691,645.694,603.458,667.150,873.002,649.520,722.160,814.212,801.224,612.653,670.305,591.082,605.177,548.344,616.255,673.428,601.072,621.764
2692,644.829,604.348,666.760,872.993,649.680,722.102,814.219,801.253,611.811,669.985,590.682,605.042,548.371,616.366,674.147,600.454,621.861
2693,643.955,605.258,666.734,875.210,650.800,722.816,814.142,801.287,611.869,670.264,591.323,604.909,548.038,616.408,675.865,599.790,623.176
2694,643.126,605.852,666.652,876.412,650.795,723.109,813.630,801.588,611.571,670.442,592.415,604.943,547.618,616.527,677.222,599.347,624.727
2695,642.078,605.836,666.438,874.621,648.904,722.207,812.848,802.160,610.220,669.640,593.215,605.619,547.731,616.723,677.316,599.274,625.331
2696,640.844,605.071,666.742,871.614,646.690,720.869,812.233,802.401,608.556,668.167,593.579,606.883,548.489,616.803,676.369,599.520,624.769
2697,640.014,603.671,667.843,870.625,646.190,720.625,812.016,801.830,607.865,667.257,593.815,608.125,549.129,616.549,675.483,599.998,623.864
2698,639.718,602.561,669.307,872.271,647.443,721.745,811.906,800.743,608.672,667.215,593.933,608.792,549.317,616.031,675.387,600.521,623.533
2699,639.400,602.406,670.273,873.816,648.706,723.067,811.518,799.728,609.973,667.440,593.564,608.574,549.323,615.732,675.720,600.628,623.759
2700,638.732,602.916,670.330,872.545,648.587,723.311,810.710,799.091,610.409,667.385,592.395,608.385,549.462,615.882,675.363,600.046,624.150
2701,638.135,603.210,669.798,869.128,647.443,722.518,809.814,798.767,609.988,666.981,590.995,608.974,549.812,616.199,674.079,599.109,624.299
2702,638.427,603.377,669.127,867.125,646.975,721.585,809.468,798.742,609.475,666.519,590.082,609.992,550.430,616.235,672.968,598.683,624.331
2703,639.796,603.468,668.569,868.355,648.127,721.430,809.973,799.070,609.363,666.322,589.923,610.604,551.242,615.890,672.976,599.102,624.291
2704,641.436,603.403,668.004,870.657,649.727,721.923,810.992,799.546,609.506,666.486,590.292,610.487,552.016,615.611,673.710,599.836,623.945
2705,642.147,603.377,667.356,870.610,649.766,722.053,811.811,800.152,609.459,666.700,590.318,610.011,552.887,615.626,674.077,599.973,623.034
2706,641.597,603.361,666.764,867.666,647.823,721.212,811.952,800.730,609.239,666.561,589.579,609.457,553.704,615.669,673.617,599.370,621.709
2707,640.367,603.158,666.936,864.967,645.996,720.287,811.668,801.056,609.680,666.068,588.595,608.381,553.930,615.456,672.992,598.917,620.633
2708,639.294,602.781,668.079,865.884,646.508,720.606,811.522,801.011,611.151,665.777,588.410,606.736,553.457,615.030,673.422,599.206,620.748
2709,639.192,602.487,669.918,870.594,649.471,722.321,811.733,800.711,613.046,666.000,589.436,605.162,552.565,614.766,675.020,599.971,622.318
2710,639.836,602.097,671.880,875.991,652.743,724.029,812.140,800.193,613.876,666.630,591.046,604.521,551.946,614.958,676.390,600.517,624.730
2711,640.351,601.668,673.360,878.925,654.312,724.316,812.434,799.538,612.915,667.056,592.262,604.932,551.876,615.464,676.200,600.706,626.969
2712,640.152,601.626,673.775,879.139,654.502,723.310,812.525,799.070,611.008,667.030,592.626,606.023,551.935,615.716,674.899,601.035,628.501
2713,639.488,602.226,673.090,879.013,654.945,722.474,812.445,799.018,609.919,666.832,592.087,607.008,551.769,615.564,674.398,601.426,629.276
2714,638.865,602.961,672.034,880.118,656.190,722.799,812.181,799.171,610.490,666.940,590.887,607.623,551.651,615.107,675.713,601.493,629.423
2715,638.434,603.174,671.307,880.944,657.081,723.528,811.619,799.374,612.027,667.247,589.579,607.909,551.645,614.637,677.486,601.001,629.126
2716,638.270,602.968,670.742,879.294,656.266,723.374,810.840,799.836,612.772,667.368,588.856,608.019,551.839,614.268,677.772,600.112,628.638
2717,638.429,603.013,670.071,875.790,653.858,721.851,810.222,800.403,612.286,667.098,588.892,607.936,552.113,614.056,676.690,599.314,628.467
2718,638.889,603.610,670.262,873.653,651.841,720.071,810.235,800.604,611.703,666.686,589.549,606.951,552.419,614.038,676.070,599.308,628.808
2719,639.320,604.377,671.708,874.940,652.105,719.495,810.889,800.364,612.077,666.603,590.554,604.898,552.871,614.152,676.961,599.989,629.136
2720,639.277,604.687,673.026,878.177,654.152,720.184,811.585,800.209,612.958,666.926,591.651,602.679,553.366,614.539,678.097,600.615,628.979
2721,638.403,603.987,672.846,879.616,655.456,720.963,811.601,800.383,613.181,667.155,592.103,602.196,553.484,615.105,677.743,600.506,628.286
2722,636.995,602.606,671.835,877.611,654.528,720.822,810.990,800.576,612.498,667.050,591.554,603.728,553.280,615.513,675.929,599.784,627.328
2723,636.149,601.694,670.951,874.538,652.585,720.041,810.305,800.406,611.656,667.020,590.369,606.121,552.882,615.482,674.384,599.244,626.530
2724,636.306,601.965,670.363,873.903,651.716,719.741,810.096,799.978,611.544,667.445,589.282,608.019,552.640,615.235,674.169,599.415,626.273
2725,637.159,602.965,670.060,875.824,652.067,720.137,810.248,799.523,611.656,667.911,589.056,608.826,552.747,615.233,674.651,600.135,626.661
2726,637.540,603.752,669.914,877.308,652.217,720.330,810.394,799.369,611.351,667.670,589.564,608.996,553.360,615.505,674.663,600.805,627.462
2727,636.976,604.058,669.573,876.029,651.267,719.668,810.152,799.837,610.189,666.594,590.087,609.155,554.043,615.809,673.899,600.913,627.927
2728,635.810,604.171,668.925,873.374,649.841,718.580,809.679,800.511,608.506,665.189,590.277,609.498,554.409,615.760,673.375,600.246,627.814
2729,634.877,604.281,668.820,872.256,649.451,717.862,809.356,800.762,607.332,664.157,589.810,609.570,554.457,615.338,673.905,599.282,627.593
2730,635.007,604.132,669.281,873.427,650.601,717.634,809.259,800.372,607.838,663.744,588.651,609.132,554.473,614.732,675.449,598.753,628.255
2731,635.863,603.471,669.172,874.808,652.032,717.412,809.215,799.940,609.707,663.938,587.277,608.438,554.339,614.313,676.967,598.915,629.879
2732,636.237,602.306,667.903,873.914,652.199,716.834,808.938,799.896,610.977,664.349,586.267,607.743,553.726,614.230,676.988,599.329,631.328
2733,635.749,601.168,666.431,870.879,651.079,716.093,808.548,800.041,610.506,664.980,586.005,607.494,552.763,614.352,675.268,599.419,631.848
2734,634.879,600.939,665.839,868.519,650.157,715.666,808.492,799.802,609.286,665.850,586.626,607.309,552.140,614.479,673.298,599.066,631.417
2735,634.382,601.613,665.951,868.900,650.789,716.007,808.970,799.000,608.815,666.633,588.067,606.732,552.226,614.609,672.809,598.343,630.740
2736,634.424,602.477,665.674,870.850,652.388,716.886,809.513,798.184,608.865,667.041,589.400,605.747,552.935,614.845,673.734,597.454,630.123
2737,634.346,602.935,664.483,871.130,653.199,717.322,809.598,798.018,608.695,666.984,590.174,605.109,553.823,615.321,674.528,596.730,630.008
2738,633.585,603.035,662.948,868.260,652.400,716.668,809.253,798.521,608.359,666.594,590.344,605.396,554.516,615.854,674.148,596.509,630.370
2739,632.270,603.006,662.277,864.676,651.066,715.712,808.913,799.304,608.521,665.787,590.010,606.177,554.645,615.963,673.191,596.734,631.039
2740,631.201,603.113,663.292,864.001,650.639,715.824,808.764,800.036,609.680,664.965,589.282,606.702,554.204,615.635,672.791,597.035,631.609
2741,631.173,603.281,665.221,866.923,651.659,717.327,808.917,800.636,611.208,664.857,588.431,606.792,553.737,615.138,673.174,597.248,631.680
2742,632.400,603.403,666.933,871.151,653.533,719.120,809.239,800.970,611.965,665.483,587.774,606.743,553.038,614.687,673.735,597.437,631.325
2743,634.168,603.113,668.004,874.227,655.386,720.196,809.397,800.844,610.934,666.236,587.841,606.940,551.726,614.494,674.033,597.696,630.772
2744,635.273,602.700,668.727,876.000,656.831,720.603,809.198,800.442,608.440,666.711,588.626,607.132,550.054,614.709,674.514,597.887,630.268
2745,635.611,602.529,669.446,877.929,658.335,720.956,808.745,800.093,605.934,667.090,589.554,606.683,548.919,615.079,675.790,597.935,630.050
2746,635.825,602.990,670.243,880.766,660.134,721.407,808.305,799.977,604.629,667.673,590.036,605.672,548.925,615.303,677.537,597.953,630.386
2747,636.066,603.345,670.652,882.725,661.418,721.435,807.995,799.891,604.764,668.322,589.544,604.792,549.602,615.371,678.416,597.853,630.879
2748,635.974,602.745,669.880,881.160,660.936,720.430,807.689,799.614,605.417,668.592,587.995,604.649,550.435,615.510,677.483,597.438,630.963
2749,635.365,601.468,667.813,876.428,658.975,718.706,807.233,799.267,605.703,668.233,586.241,605.159,551.570,615.838,675.611,596.776,630.436
2750,634.576,600.626,665.577,872.560,657.510,717.222,806.808,799.051,606.012,667.780,585.210,605.917,552.575,616.202,674.599,596.289,629.845
2751,633.889,601.123,664.727,872.523,657.870,716.656,806.872,798.933,607.290,667.764,585.231,606.619,552.946,616.336,675.147,596.434,629.549
2752,633.469,602.613,664.880,874.804,658.970,716.598,807.437,798.512,609.293,668.168,585.615,607.008,552.683,616.175,676.275,597.115,629.181
2753,633.299,603.945,664.846,875.519,658.695,716.172,807.920,797.724,610.537,668.280,585.928,607.528,552.183,615.894,676.377,597.698,628.441
2754,633.346,604.119,664.337,873.079,656.703,715.227,807.865,797.119,610.220,667.699,585.908,608.181,551.952,615.581,675.021,597.865,627.472
2755,633.680,603.316,664.030,869.971,654.865,714.522,807.453,796.816,609.293,667.020,585.887,608.457,552.129,615.384,673.489,597.914,627.184
2756,634.419,602.429,664.000,869.340,654.921,714.630,807.189,796.550,609.278,667.227,586.021,607.909,552.839,615.356,673.085,598.226,628.283
2757,635.379,601.781,664.157,871.224,656.414,715.419,807.135,796.274,609.846,668.181,586.251,606.702,553.371,615.467,673.843,598.689,630.328
2758,635.964,601.200,664.049,872.385,657.485,716.050,807.069,796.112,609.734,668.853,586.641,605.675,553.280,615.464,674.474,599.080,632.060
2759,635.552,600.836,663.667,870.316,656.714,715.975,806.700,795.983,608.293,668.469,587.226,605.385,552.446,615.374,673.791,599.264,632.472
2760,634.472,600.974,663.116,866.478,654.754,715.285,806.212,795.946,606.502,667.448,587.646,605.491,551.694,615.544,672.083,599.174,631.680
2761,633.507,601.400,662.360,864.690,653.702,714.732,805.946,796.090,605.683,666.524,587.831,605.242,551.075,615.971,670.723,599.107,630.509
2762,632.972,601.694,661.457,866.330,654.481,714.805,805.852,796.317,606.015,665.953,587.610,604.792,550.715,616.364,670.579,599.154,629.588
2763,632.647,601.871,660.296,868.556,655.745,715.122,805.689,796.496,606.672,665.497,587.092,604.887,550.753,616.570,671.380,598.874,629.178
2764,632.185,602.235,659.610,867.769,655.470,714.740,805.401,796.650,607.019,664.848,586.595,605.570,551.656,616.730,672.303,597.990,629.129
2765,631.528,602.742,660.157,864.112,653.581,713.623,805.309,796.973,607.000,663.912,586.426,606.408,553.511,616.698,672.756,597.048,629.079
2766,630.704,602.842,661.839,861.417,652.069,712.775,805.638,797.377,606.749,663.114,586.841,607.347,555.435,616.265,673.024,596.866,628.969
2767,629.924,602.574,663.622,862.296,652.306,713.200,806.247,797.588,606.757,663.090,587.385,608.057,556.242,615.628,673.419,597.377,628.924
2768,629.460,602.035,664.764,864.972,653.681,714.437,806.653,797.533,607.174,663.614,587.118,608.249,555.790,615.058,673.947,597.889,628.871
2769,629.019,601.526,664.955,865.740,654.617,715.070,806.555,797.477,607.780,663.858,585.703,608.174,555.151,614.932,674.231,597.791,628.370
2770,628.666,601.561,664.135,863.462,654.502,714.313,806.195,797.732,607.988,663.450,584.190,608.408,554.887,615.141,674.352,597.067,627.367
2771,628.633,602.261,663.206,860.842,654.080,713.044,806.124,798.229,608.031,662.797,583.477,608.638,555.086,615.391,674.755,596.430,626.528
2772,629.057,602.765,663.472,861.556,654.515,712.561,806.635,798.950,608.560,662.709,583.805,608.060,555.548,615.453,675.672,596.648,626.690
2773,630.031,602.326,664.734,866.406,656.319,713.328,807.469,799.722,609.687,663.407,584.518,606.755,556.140,615.295,677.112,597.635,628.005
2774,631.031,601.487,665.996,872.488,658.907,714.702,808.001,800.308,610.656,664.465,584.836,605.630,556.559,614.870,678.467,598.730,629.627
2775,631.519,600.971,666.401,876.055,660.917,715.731,807.934,800.506,610.583,665.044,584.523,605.128,556.473,614.377,679.029,599.528,630.438
2776,631.645,600.752,666.169,876.228,661.663,715.964,807.504,800.180,609.768,665.153,584.046,604.789,555.817,614.029,678.841,600.012,630.349
2777,631.789,600.516,665.742,875.735,661.687,715.817,807.072,799.163,609.313,665.385,583.779,604.143,555.312,613.879,679.113,600.280,629.942
2778,631.945,600.297,665.603,876.942,661.849,715.897,806.833,797.680,609.556,665.817,584.000,603.445,555.511,613.870,680.303,600.500,629.898
