 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
2525,652.863,759.830,798.443,649.234,673.600,771.616,611.729,759.847,839.466,868.701,678.847,617.414,624.067,632.111,593.696,607.416
2526,652.059,759.801,804.094,649.512,675.057,772.407,613.632,761.029,841.902,867.131,678.867,618.400,623.891,632.247,593.729,607.990
2527,651.534,759.958,807.071,650.335,675.456,772.906,615.406,761.875,843.243,866.566,678.721,619.055,624.013,632.571,593.855,608.303
2528,651.488,760.387,806.956,651.368,675.012,772.828,616.316,762.049,843.224,867.038,678.615,619.653,624.669,632.923,593.910,608.447
2529,651.558,760.605,806.395,651.751,674.769,772.493,616.302,762.153,842.941,867.232,678.689,620.359,625.518,633.235,593.923,608.414
2530,651.597,760.345,807.375,651.177,675.223,772.288,616.120,762.761,843.333,866.236,679.135,620.745,625.945,633.383,593.806,608.141
2531,651.853,759.927,808.825,650.354,675.855,772.090,615.861,763.552,843.777,864.892,679.777,620.724,625.549,633.327,593.716,608.021
2532,652.510,759.697,808.250,650.215,675.975,771.702,614.819,763.568,843.209,864.620,680.700,620.372,624.782,632.991,593.940,608.260
2533,653.434,759.722,805.375,650.730,675.428,771.144,613.321,762.540,841.750,865.643,681.975,620.145,624.067,632.395,594.351,608.527
2534,654.151,759.684,802.754,650.952,674.909,770.732,612.712,761.519,840.736,866.905,683.410,620.067,623.767,631.864,594.639,608.674
2535,654.195,759.451,802.776,650.266,674.879,770.699,613.608,761.567,841.101,867.533,684.002,620.021,623.843,632.222,594.619,608.866
2536,653.932,759.294,804.338,649.270,674.881,770.792,615.111,762.510,842.002,867.874,683.475,619.874,624.021,633.515,594.353,609.257
2537,654.010,759.501,804.538,648.916,674.215,770.589,615.714,763.172,841.931,868.997,682.347,619.669,624.164,634.429,593.961,609.825
2538,654.527,760.118,802.251,649.706,673.155,769.920,614.984,762.848,840.630,871.170,681.128,619.253,624.119,633.957,593.596,610.229
2539,654.795,760.674,799.912,651.208,672.572,769.155,613.910,762.141,839.436,873.128,679.991,618.515,624.099,633.022,593.237,610.283
2540,654.242,760.710,799.946,652.507,672.658,768.741,613.625,762.098,839.470,873.455,679.162,617.784,624.453,632.753,592.962,610.283
2541,653.029,760.496,801.553,653.045,672.925,768.695,614.075,762.668,840.174,872.554,678.412,617.340,625.170,632.966,592.796,610.468
2542,652.108,760.745,801.770,653.012,672.629,768.584,613.988,762.894,840.091,872.118,677.383,617.083,625.700,632.969,592.987,610.558
2543,651.976,761.630,799.527,652.914,671.736,768.135,612.988,762.280,838.656,872.938,676.207,616.738,625.579,632.975,593.498,610.316
2544,652.422,762.453,796.978,653.084,671.056,767.523,612.155,761.484,836.933,874.029,675.464,616.591,625.117,633.312,594.155,610.018
2545,652.928,762.445,796.707,653.464,671.473,767.100,612.561,761.326,836.399,874.093,675.700,616.586,624.786,633.796,594.397,610.044
2546,653.111,761.762,798.472,653.792,672.717,767.119,613.729,761.804,837.055,873.216,676.851,616.549,624.845,634.284,594.176,610.494
2547,652.776,761.251,799.608,654.019,673.551,767.397,614.333,762.082,837.479,872.530,678.331,616.188,625.250,634.682,593.832,610.938
2548,652.217,761.351,798.464,653.964,673.205,767.308,613.623,761.526,836.858,872.763,679.333,615.708,625.709,634.701,593.861,610.792
2549,651.827,761.481,796.514,653.280,672.254,766.603,612.330,760.555,835.931,873.394,679.633,615.662,625.956,634.571,594.343,610.229
2550,651.537,760.962,796.569,652.213,671.788,765.681,611.861,760.073,835.951,873.472,679.261,616.285,625.870,634.846,594.786,609.452
2551,651.337,759.880,799.060,651.117,672.005,765.184,612.658,760.494,836.941,872.826,678.322,617.085,625.881,635.349,594.874,608.990
2552,651.441,758.893,801.187,650.701,672.227,765.180,613.766,761.057,837.805,872.228,677.142,617.255,626.212,635.556,594.670,608.879
2553,651.771,758.613,800.804,651.402,671.870,765.290,614.142,761.195,837.671,872.481,676.295,616.871,626.545,635.377,594.613,608.861
2554,652.099,758.883,799.189,652.711,671.285,765.225,614.052,761.208,837.393,873.029,676.304,616.966,626.176,635.142,594.734,608.828
2555,652.144,759.115,799.890,653.701,671.351,765.011,614.707,761.832,838.548,872.716,677.074,618.285,625.075,634.997,594.922,608.828
2556,651.873,758.906,804.010,653.833,672.351,764.792,616.464,763.154,841.219,871.121,677.590,620.533,624.073,634.642,595.065,609.123
2557,651.427,758.508,808.402,653.218,673.454,764.511,618.191,764.318,843.665,869.361,677.669,622.175,623.868,634.127,595.230,609.797
2558,651.202,758.295,809.841,652.435,673.786,764.226,618.665,764.508,844.174,868.922,677.876,622.209,624.637,633.278,595.632,610.319
2559,651.387,758.342,808.503,651.629,673.494,763.934,618.215,763.886,843.093,869.756,678.446,621.055,625.837,632.275,596.145,610.211
2560,651.633,758.283,807.445,650.756,673.351,763.798,618.038,763.103,842.247,870.349,678.883,619.825,626.455,631.701,596.327,609.761
2561,651.546,757.860,808.273,649.947,673.722,763.797,618.521,762.605,842.711,869.584,678.439,619.347,626.153,631.951,596.211,609.679
2562,651.430,757.474,809.179,649.476,673.972,763.706,618.929,762.181,843.458,868.251,677.450,619.839,625.507,632.883,596.067,609.699
2563,651.621,757.714,807.405,649.258,673.347,763.357,618.523,761.506,842.940,867.980,676.955,620.786,625.308,633.944,596.141,609.234
2564,651.737,758.559,803.232,648.957,671.990,762.882,617.420,760.602,841.239,869.048,677.633,621.409,625.948,634.534,596.391,608.208
2565,651.443,759.316,799.988,648.596,671.109,762.582,616.776,759.992,839.883,870.088,678.894,621.411,626.790,634.620,596.549,607.319
2566,650.858,759.333,799.931,648.469,671.402,762.504,617.238,760.076,839.874,870.004,679.809,620.876,626.895,634.608,596.232,607.424
2567,650.464,758.835,801.445,648.713,672.236,762.530,618.148,760.433,840.461,869.375,680.011,619.963,626.197,634.549,595.546,608.573
2568,650.671,758.560,801.165,648.976,672.527,762.498,618.083,760.211,840.293,869.425,679.811,618.936,625.350,634.262,595.025,609.833
2569,651.358,758.545,798.317,648.842,671.931,762.275,616.642,759.332,838.925,870.523,679.475,618.317,624.975,633.623,594.951,609.987
2570,651.947,758.205,795.749,648.134,671.278,761.700,614.807,758.531,837.385,871.565,679.115,618.667,625.212,633.241,594.819,609.193
2571,651.980,757.281,795.903,647.153,671.430,761.042,613.722,758.640,836.880,871.401,679.106,619.890,625.801,633.432,594.222,608.463
2572,651.742,756.451,797.625,646.615,672.142,760.794,613.651,759.517,837.245,870.479,679.507,621.147,626.159,633.552,593.609,608.234
2573,651.630,756.564,797.723,646.780,672.431,761.111,613.804,760.136,837.066,870.013,679.705,621.451,625.922,633.148,593.704,608.288
2574,651.828,757.484,795.021,647.486,671.793,761.420,613.316,759.803,835.600,870.404,679.282,620.467,625.310,632.759,594.170,608.249
2575,652.114,758.407,791.972,648.445,670.997,761.207,612.505,758.943,833.956,870.891,678.815,619.090,624.757,633.077,594.026,608.154
2576,652.159,758.657,791.310,649.175,670.984,760.833,612.227,758.509,833.749,870.705,678.782,618.354,624.185,633.991,593.067,608.188
2577,652.034,758.145,792.763,648.670,671.666,760.673,612.837,758.634,834.897,869.754,679.257,618.471,623.495,634.975,592.261,608.486
2578,651.966,757.507,793.484,646.766,672.141,760.729,613.408,758.703,835.747,868.781,680.036,618.874,623.031,635.444,592.605,608.897
2579,652.069,757.434,792.051,644.591,671.926,760.868,613.226,758.304,835.092,868.490,680.737,619.080,623.099,635.352,594.041,609.306
2580,652.205,757.801,790.230,643.191,671.375,761.165,612.646,757.859,833.731,868.949,680.768,619.152,623.556,635.003,595.637,609.573
2581,652.230,757.869,790.753,642.713,671.174,761.824,612.658,758.065,833.428,869.474,679.840,619.575,623.776,634.846,596.462,609.350
2582,651.989,757.344,793.458,642.880,671.377,762.932,613.679,758.814,834.704,869.573,678.383,620.607,623.486,634.864,596.237,608.614
2583,651.684,756.535,795.550,643.660,671.507,764.170,614.917,759.221,836.079,869.552,677.295,621.628,623.314,634.830,595.276,607.694
2584,651.586,756.145,794.964,645.053,671.170,765.142,615.269,758.638,836.042,869.908,677.000,621.855,623.702,634.877,594.265,607.249
2585,651.512,756.262,793.024,646.486,670.762,765.594,614.578,757.682,835.245,870.281,677.493,621.952,623.973,634.898,593.696,607.437
2586,651.022,756.216,793.262,647.220,671.069,765.643,614.082,757.582,835.745,869.688,678.624,622.959,623.388,634.583,593.765,607.434
2587,650.386,755.480,797.135,647.069,672.297,765.463,614.783,758.728,838.271,867.752,680.331,624.641,622.298,633.954,594.297,606.923
2588,650.357,754.496,801.662,646.244,673.687,765.232,616.134,760.032,841.115,865.520,681.775,625.517,621.629,633.941,594.969,606.378
2589,651.169,754.165,802.855,645.462,674.334,765.032,616.878,760.412,842.254,864.438,682.036,625.074,621.763,634.636,595.221,606.535
2590,652.186,754.688,800.599,645.335,674.121,764.881,616.481,759.886,841.621,864.628,681.171,624.191,622.319,635.015,594.977,607.362
2591,652.743,755.361,798.338,645.739,673.736,764.621,615.688,759.284,840.754,865.076,680.385,624.154,622.811,634.441,594.433,608.447
2592,652.647,755.535,798.961,646.306,673.693,764.233,615.495,758.947,840.782,865.035,680.396,625.055,622.834,633.534,593.810,608.995
2593,652.315,755.237,801.377,646.572,673.684,763.690,615.906,758.558,841.160,864.869,681.086,625.867,622.753,633.031,593.484,608.841
2594,652.136,754.995,802.184,646.593,673.226,762.918,615.854,757.788,840.587,865.166,682.038,625.814,622.937,632.904,593.384,608.506
2595,652.258,755.134,800.232,646.383,672.450,762.082,614.809,756.733,838.878,865.905,682.743,624.894,623.358,633.157,593.155,608.350
2596,652.549,755.396,798.225,645.880,672.038,761.520,613.642,756.026,837.413,866.300,682.761,623.582,623.478,633.793,592.675,608.329
2597,652.920,755.470,798.936,645.108,672.166,761.381,613.802,755.922,837.407,865.893,682.259,622.600,622.920,634.500,592.479,608.080
2598,653.190,755.449,801.279,644.531,672.266,761.652,615.031,756.244,838.210,865.126,681.791,622.301,621.927,634.639,592.841,607.602
2599,653.366,755.534,801.775,644.591,671.728,761.974,615.389,756.337,838.015,865.145,681.903,622.320,621.327,634.262,593.492,606.959
2600,653.506,755.353,799.111,645.301,670.529,761.975,613.793,755.949,836.374,866.152,682.662,622.039,621.960,633.552,594.106,606.069
2601,653.403,754.604,795.887,646.249,669.283,761.710,611.656,755.494,834.714,866.997,683.468,621.432,623.520,632.806,594.507,605.306
2602,653.019,753.303,795.184,646.672,668.691,761.401,610.877,755.353,834.501,866.778,683.462,620.805,624.707,632.370,594.693,605.275
2603,652.667,752.090,796.788,646.215,668.797,761.272,611.545,755.293,835.323,865.900,682.700,620.497,624.843,632.327,594.696,606.054
2604,652.643,751.749,797.667,645.431,668.879,761.316,612.057,754.803,835.603,865.316,682.223,620.393,624.407,632.306,594.672,607.026
2605,652.901,752.475,795.714,645.098,668.264,761.321,611.361,753.668,834.465,865.609,682.315,620.400,624.099,632.201,594.693,607.429
2606,653.267,753.577,792.673,645.019,667.421,761.186,610.267,752.416,832.768,866.502,682.466,620.129,624.134,632.296,594.616,607.275
2607,653.746,754.333,791.697,644.488,667.158,761.018,610.092,751.999,832.081,867.371,682.020,619.761,623.912,632.787,594.420,606.874
2608,654.150,754.536,793.382,643.514,667.564,760.733,610.969,752.629,832.786,868.039,681.171,619.591,623.428,633.346,594.175,606.717
2609,654.399,754.556,795.045,642.584,667.986,760.240,611.733,753.351,833.594,868.793,680.547,619.885,623.178,633.651,594.222,606.861
2610,654.435,754.884,794.335,642.163,668.112,759.812,611.486,753.233,833.249,869.853,680.417,620.267,623.750,633.784,594.654,607.131
2611,654.161,755.687,792.079,642.354,668.129,759.877,610.679,752.688,832.475,870.800,680.687,620.657,624.809,634.188,595.224,607.522
2612,653.468,756.476,790.974,642.727,668.351,760.252,610.443,752.773,832.855,871.006,681.347,621.085,625.434,634.627,595.606,607.925
2613,652.607,757.059,792.006,642.667,668.878,760.601,611.030,753.628,834.524,870.465,682.257,621.637,624.954,634.864,595.502,607.925
2614,652.181,757.583,793.448,642.352,669.285,760.869,611.602,754.488,836.023,869.866,683.369,621.906,623.637,634.707,594.930,607.476
2615,652.648,757.939,793.608,642.447,669.083,761.122,611.349,754.638,836.324,869.716,684.054,621.726,622.490,634.222,594.283,607.393
2616,653.659,758.051,793.288,642.770,668.637,761.264,610.769,754.159,836.111,869.560,683.604,621.400,622.268,633.429,593.784,608.023
2617,654.366,757.960,794.808,642.778,668.865,761.194,611.342,753.888,836.814,868.574,682.351,621.632,622.549,632.411,593.387,609.054
2618,654.362,757.937,798.540,642.565,670.064,761.005,613.290,754.437,838.744,866.592,681.270,622.651,622.402,631.423,593.046,609.851
2619,653.855,758.149,801.984,642.605,671.344,760.959,615.177,755.392,840.458,864.782,680.759,623.885,621.602,630.935,593.082,610.139
2620,653.655,758.419,802.496,642.787,671.675,761.127,615.630,755.865,840.436,864.525,680.631,624.667,620.663,631.265,593.536,610.044
2621,653.996,758.381,800.370,643.062,671.144,761.485,614.707,755.590,838.904,865.761,680.741,624.584,619.950,631.969,594.021,609.519
2622,654.263,757.844,798.375,643.347,670.509,761.902,613.668,755.154,837.567,866.743,681.351,623.715,619.868,632.139,594.359,608.743
2623,653.918,757.149,798.662,643.201,670.495,762.264,613.467,755.202,837.469,866.187,682.200,622.600,620.470,631.701,594.564,608.059
2624,653.268,756.723,800.171,642.452,670.750,762.585,613.648,755.394,837.874,864.819,682.568,621.763,621.641,631.546,594.505,608.054
2625,652.923,756.637,799.868,641.823,670.599,762.926,613.418,755.109,837.356,864.135,681.930,621.359,623.302,632.052,594.260,608.530
2626,653.161,756.690,796.654,642.129,669.766,763.104,612.562,754.134,835.829,864.518,680.795,621.053,624.887,632.623,594.157,608.648
2627,653.439,756.686,793.049,643.364,668.937,763.142,611.858,753.126,834.526,865.140,679.730,620.972,625.465,632.676,594.072,608.298
2628,653.394,756.476,792.110,644.722,668.783,763.046,612.092,752.849,834.368,865.055,678.836,621.237,624.788,632.485,593.806,608.075
2629,653.252,756.371,793.370,645.498,669.222,762.872,612.837,753.310,834.715,864.549,678.104,621.331,623.669,632.466,593.551,608.324
2630,653.453,756.712,793.521,645.806,669.475,762.675,613.089,753.676,834.326,864.506,677.687,620.926,623.021,632.732,593.544,608.638
2631,653.885,757.546,791.068,645.895,669.038,762.542,612.510,753.426,832.780,865.485,677.284,620.299,623.096,632.972,593.812,608.627
2632,654.043,758.422,788.235,645.888,668.256,762.435,611.688,753.101,831.154,866.834,676.475,619.959,623.535,632.963,594.230,608.252
2633,653.735,758.898,787.883,645.749,667.903,762.351,611.422,753.511,830.838,867.395,675.410,619.890,623.937,632.673,594.719,607.604
2634,653.173,758.832,789.731,645.596,668.015,762.121,611.778,754.494,831.580,866.828,675.140,619.772,623.908,632.648,595.294,606.535
2635,652.578,758.602,790.767,645.433,667.909,761.675,611.693,755.160,831.898,865.794,676.241,619.536,623.637,633.157,595.815,605.185
2636,652.154,758.490,789.410,645.301,667.253,761.059,610.670,754.964,830.992,865.314,678.108,619.398,623.715,633.775,596.137,604.383
2637,652.046,758.559,787.405,645.502,666.682,760.416,609.578,754.258,829.853,865.432,679.392,619.736,624.086,633.688,596.253,604.424
2638,652.234,758.605,787.336,646.108,666.841,759.837,609.653,753.994,830.054,865.429,679.660,620.570,624.184,633.210,596.129,604.907
2639,652.616,758.736,789.224,647.029,667.443,759.508,610.861,754.500,831.756,865.047,679.791,621.586,623.897,633.272,595.904,605.198
2640,653.132,759.137,790.514,647.990,667.806,759.482,611.958,755.045,833.312,864.631,680.750,622.083,623.776,634.225,595.709,604.941
2641,653.730,759.903,789.162,648.914,667.832,759.532,611.842,754.906,833.304,864.542,682.009,621.506,624.088,635.139,595.590,604.224
2642,654.127,760.660,786.421,649.682,667.974,759.428,610.434,754.465,832.411,864.672,682.432,620.520,624.663,635.444,595.503,603.427
2643,654.070,760.961,785.152,650.026,668.323,759.289,608.790,754.645,832.467,864.673,681.741,619.931,624.721,635.426,595.479,603.252
2644,653.593,760.749,786.377,649.885,668.642,759.318,608.200,755.696,834.130,864.518,680.545,620.099,624.103,635.056,595.492,603.686
2645,653.261,760.387,788.462,649.706,668.739,759.518,609.104,756.878,836.524,864.578,679.622,620.483,623.197,634.534,595.528,604.085
2646,653.426,760.143,789.526,649.885,668.757,759.615,610.378,757.349,838.380,864.970,679.439,620.515,622.981,634.247,595.564,603.807
2647,654.081,759.811,790.041,650.172,668.985,759.557,611.167,757.203,839.534,865.209,679.748,620.356,623.442,634.574,595.511,603.357
2648,654.566,759.065,791.887,650.110,669.618,759.462,611.587,757.124,840.783,864.787,680.013,620.678,624.262,635.043,595.149,603.694
2649,654.746,758.006,795.223,649.500,670.512,759.325,612.026,757.718,842.360,863.785,680.149,621.444,625.191,634.997,594.377,604.910
2650,655.038,757.300,797.782,648.466,671.186,759.035,612.335,758.542,843.477,862.947,680.293,622.306,625.969,634.102,593.701,606.208
2651,655.836,757.629,797.535,648.010,671.252,758.604,612.207,758.742,843.215,863.147,680.437,622.584,626.076,633.173,593.443,606.743
2652,656.850,758.707,795.329,648.505,670.833,758.294,611.674,758.221,841.928,864.355,680.743,621.874,625.553,633.003,593.623,606.370
2653,657.449,759.432,794.094,649.167,670.548,758.193,610.995,757.684,841.091,865.325,681.225,620.657,624.889,633.509,594.119,605.887
2654,657.272,759.154,795.185,649.194,670.808,758.192,610.575,757.813,841.582,865.201,681.360,619.857,624.482,634.018,594.580,606.129
2655,656.798,758.418,796.675,648.687,671.137,758.234,610.856,758.347,842.511,864.403,680.748,619.874,624.618,634.426,595.020,606.720
2656,656.720,758.046,795.642,648.292,670.855,758.183,611.349,758.544,842.164,863.900,680.232,620.513,625.444,634.670,595.534,606.730
2657,657.183,758.219,791.909,648.289,669.857,757.982,611.368,758.085,840.382,863.909,680.766,621.021,626.428,634.821,595.943,606.270
2658,657.674,758.471,788.659,648.321,668.839,757.714,611.200,757.356,838.757,863.877,681.698,620.786,626.952,635.262,595.722,606.082
2659,657.846,758.383,788.333,647.974,668.508,757.432,611.625,756.841,838.495,863.313,681.919,619.890,626.830,635.725,594.740,606.411
2660,657.748,758.254,789.887,647.383,668.734,757.223,612.431,756.757,838.886,862.667,681.498,619.103,626.335,635.799,593.675,606.897
2661,657.552,758.372,790.295,646.797,668.928,757.013,612.278,756.655,838.322,862.510,680.987,618.966,626.130,635.268,593.306,607.298
2662,657.324,758.814,788.351,646.211,668.726,756.950,610.870,756.125,836.368,862.711,680.788,619.471,626.126,634.281,593.765,607.560
2663,656.974,759.076,785.948,645.768,668.360,757.357,609.424,755.422,834.377,862.561,680.685,620.053,625.862,633.111,594.650,607.846
2664,656.510,758.910,785.585,645.612,668.359,758.227,608.948,755.196,833.830,861.852,680.203,620.230,625.143,632.725,595.461,608.357
2665,656.120,758.644,787.077,646.158,668.687,758.831,608.927,755.464,834.754,861.188,679.421,620.090,624.407,633.469,595.832,608.985
2666,656.050,758.759,787.760,647.433,668.710,758.486,608.493,755.541,835.778,861.086,678.784,619.993,624.176,634.441,595.404,609.231
2667,656.459,759.453,785.947,648.921,667.990,757.396,607.677,754.993,835.781,861.542,678.516,619.830,624.327,634.657,594.443,608.967
2668,657.031,760.322,783.057,649.890,666.987,756.249,607.271,754.315,835.060,862.110,678.309,619.377,624.637,634.466,593.315,608.596
2669,657.192,760.521,782.064,650.244,666.710,755.507,607.859,754.128,834.561,862.453,678.011,618.899,625.063,634.645,592.394,608.388
2670,656.904,759.681,783.572,650.191,667.408,755.223,609.035,754.474,834.650,862.493,677.660,619.030,625.352,635.293,592.021,608.144
2671,656.391,758.424,785.075,649.895,668.259,755.260,609.809,754.758,834.651,862.300,677.739,619.418,625.348,635.772,592.243,607.794
2672,655.979,757.695,784.256,649.675,668.259,755.300,609.602,754.422,834.057,862.362,678.419,619.331,625.300,635.429,592.490,607.635
2673,655.819,757.447,782.148,649.971,667.632,754.994,608.965,753.745,833.478,862.838,679.034,618.798,625.862,634.704,592.330,607.835
2674,655.641,756.620,782.064,650.455,667.731,754.556,609.087,753.578,834.102,863.100,678.977,618.467,626.820,634.272,592.041,608.190
2675,655.298,754.792,785.482,650.380,669.260,754.576,610.344,754.378,836.081,862.429,678.818,618.731,627.289,634.602,592.314,608.321
2676,655.133,753.068,790.250,649.833,671.257,755.255,611.964,755.596,838.296,861.020,679.232,619.290,626.828,635.031,593.126,608.108
2677,655.527,752.792,792.975,649.325,672.300,756.323,612.696,756.290,839.479,859.806,680.275,619.690,625.960,634.994,593.827,607.622
2678,656.158,753.842,792.908,649.280,672.125,757.319,612.071,756.114,839.455,859.456,681.513,619.667,625.380,634.093,593.814,607.013
2679,656.302,755.176,792.306,649.469,671.690,757.923,611.097,755.714,839.375,859.554,682.399,619.372,624.960,632.654,593.150,606.812
2680,655.946,756.093,793.222,649.591,671.600,758.103,611.122,755.696,840.015,859.117,682.405,619.384,624.379,631.522,592.660,607.116
2681,655.675,756.703,794.680,649.854,671.430,758.165,611.878,755.932,840.573,858.178,681.403,619.662,623.914,631.373,592.859,607.450
2682,655.926,757.022,794.288,650.335,670.579,758.281,612.214,755.604,839.670,857.657,680.372,620.071,624.193,631.948,593.828,607.188
2683,656.658,756.949,791.816,650.758,669.312,758.277,611.616,754.426,837.317,858.008,680.552,620.292,625.164,632.701,594.830,606.442
2684,657.161,756.545,789.816,651.189,668.470,758.019,610.845,753.154,835.235,858.558,681.782,620.292,625.771,633.540,595.268,605.820
2685,657.175,756.000,790.310,651.856,668.450,757.734,610.505,752.671,834.556,858.749,682.975,619.970,625.329,634.355,595.185,606.046
2686,656.897,755.491,792.114,652.596,668.743,757.524,610.436,752.834,834.588,859.092,683.291,619.398,624.424,634.938,594.629,607.162
2687,656.937,755.370,792.112,653.024,668.581,757.407,609.868,752.718,833.888,860.368,682.806,618.821,623.794,634.966,593.789,608.087
2688,657.347,755.931,789.398,653.199,667.745,757.457,608.656,751.852,832.178,862.415,681.883,618.529,623.822,634.867,592.979,607.907
2689,657.715,756.804,786.424,653.469,666.947,757.711,607.627,750.754,830.719,864.353,680.892,618.356,624.147,635.275,592.773,606.699
2690,657.665,757.325,785.736,653.330,666.940,758.030,607.158,750.126,830.671,865.495,680.187,618.246,624.375,636.182,593.103,605.452
2691,657.355,757.629,786.841,652.466,667.588,758.228,606.946,749.927,831.514,865.896,679.966,618.308,624.467,636.917,593.562,605.026
2692,657.325,758.271,787.160,651.502,667.962,758.063,606.273,749.671,831.663,866.178,680.291,618.549,624.598,637.000,593.768,605.308
2693,657.582,759.168,785.328,651.282,667.402,757.488,605.092,749.123,830.624,866.619,680.545,618.759,624.830,636.494,593.708,605.643
2694,657.820,759.750,782.739,651.720,666.473,756.582,604.229,748.517,829.567,866.881,680.351,618.667,624.839,635.982,593.500,605.838
2695,657.832,759.632,781.935,652.222,666.179,755.761,604.681,748.134,829.785,866.651,679.867,618.248,624.463,635.957,593.407,606.293
2696,657.624,759.099,783.504,652.069,666.510,755.404,605.977,747.946,830.983,866.248,679.525,617.984,623.990,636.417,593.930,607.072
2697,657.647,758.687,785.178,651.459,666.615,755.460,606.872,747.642,831.665,866.293,679.525,618.251,624.205,636.904,594.871,607.242
2698,658.056,758.548,784.741,651.100,665.985,755.377,606.672,747.200,830.912,866.921,679.849,618.892,625.335,637.105,595.384,606.401
2699,658.500,758.500,782.880,651.426,665.185,754.999,606.059,746.923,829.526,867.617,680.347,619.306,626.568,636.846,594.904,605.221
2700,658.485,758.348,782.147,652.007,665.008,754.743,605.906,747.185,829.215,867.869,681.000,619.140,626.472,636.426,594.002,604.853
2701,658.035,757.993,783.680,652.048,665.634,755.035,606.330,747.921,830.377,867.882,681.646,618.375,625.038,636.188,593.670,605.470
2702,657.404,757.370,786.015,651.383,666.483,755.699,606.691,748.613,831.811,868.123,682.020,617.614,623.620,636.185,594.260,606.658
2703,656.965,756.727,787.620,650.478,666.845,756.136,606.590,748.858,832.354,868.557,681.912,617.605,623.505,635.639,595.214,607.442
2704,656.948,756.325,788.810,649.567,666.971,755.991,606.514,748.914,832.477,868.571,681.475,618.280,624.243,634.586,595.670,607.362
2705,657.024,756.069,790.961,648.617,667.459,755.506,607.356,749.361,833.278,867.657,681.095,619.108,624.606,633.790,595.230,606.745
2706,656.900,755.635,794.041,647.730,668.285,755.173,609.276,750.271,834.892,866.255,681.232,619.855,624.277,633.657,594.132,606.059
2707,656.594,755.038,796.053,646.900,668.892,755.221,610.991,750.985,836.063,865.215,681.732,620.214,623.845,633.441,592.969,605.722
2708,656.413,754.857,795.304,646.189,668.897,755.409,611.498,750.878,835.563,864.851,681.730,620.092,623.660,632.880,592.456,605.658
2709,656.318,755.406,792.528,645.610,668.601,755.428,611.259,749.955,833.880,864.883,681.126,619.834,623.637,632.482,592.882,605.545
2710,656.154,756.170,790.402,645.206,668.568,755.317,611.293,749.101,832.639,864.686,680.721,620.032,623.688,632.593,593.830,605.535
2711,656.016,756.642,790.335,645.100,668.705,755.406,611.934,748.916,832.689,863.807,680.973,620.492,623.902,633.475,594.475,605.895
2712,656.110,756.967,790.838,645.438,668.648,755.683,612.335,749.037,833.164,862.465,681.484,620.497,624.449,634.676,594.185,606.409
2713,656.579,757.595,789.755,645.928,668.195,755.706,611.585,748.637,832.724,861.441,681.574,619.575,624.904,635.123,593.386,606.758
2714,657.095,758.530,787.140,646.383,667.651,755.389,609.858,747.459,831.379,861.188,681.284,618.200,624.604,634.559,592.863,606.769
2715,657.438,759.304,785.509,647.211,667.628,755.202,608.425,746.373,830.520,861.280,681.462,617.352,623.606,633.701,593.119,606.450
2716,657.479,759.480,786.743,648.301,668.456,755.478,608.319,746.197,830.993,861.345,682.513,617.469,622.677,633.142,593.549,605.473
2717,657.395,759.100,789.380,649.395,669.500,755.636,609.214,746.808,831.925,861.697,683.824,617.887,622.589,632.861,593.556,604.046
2718,657.392,758.650,789.985,650.402,669.701,755.254,609.707,747.448,831.737,862.695,684.430,617.616,623.147,632.602,593.204,602.440
2719,657.513,758.620,787.268,651.404,668.751,754.785,609.031,747.752,830.091,864.196,684.349,616.411,623.763,632.398,592.944,601.455
2720,657.636,758.971,783.871,652.249,667.441,754.923,607.778,748.013,828.548,865.419,683.993,615.248,624.044,632.170,592.926,601.545
2721,657.614,759.243,783.039,652.498,666.918,755.645,607.163,748.451,828.390,865.726,683.646,615.085,624.247,631.744,592.940,602.730
2722,657.548,759.246,784.536,652.167,667.206,756.248,607.325,748.847,829.139,865.370,683.401,616.131,624.908,631.478,592.918,604.324
2723,657.624,759.191,785.583,651.749,667.267,756.123,607.116,748.747,829.243,864.982,683.331,617.662,626.021,631.747,592.650,605.370
2724,657.737,759.324,784.444,651.366,666.579,755.387,605.856,748.195,828.154,864.973,683.412,618.680,626.902,632.691,592.083,605.578
2725,657.660,759.549,782.411,650.574,665.980,754.640,604.576,747.706,827.128,865.140,683.167,618.570,626.916,634.120,591.665,605.324
2726,657.185,759.501,781.775,649.187,666.212,754.289,604.337,747.706,827.511,865.178,682.446,617.740,626.027,635.157,591.734,605.252
2727,656.454,758.799,782.926,647.438,667.021,754.401,605.045,748.186,829.060,865.035,681.822,617.055,624.839,635.040,592.132,605.470
2728,655.730,757.611,783.658,645.938,667.452,754.680,605.497,748.649,830.113,864.808,682.013,616.483,623.880,633.809,592.482,606.051
2729,655.356,756.515,782.207,645.390,667.109,754.931,604.995,748.705,829.755,864.789,682.885,615.676,623.375,632.170,592.404,606.563
2730,655.566,755.860,779.911,645.775,666.565,754.935,604.333,748.445,828.948,865.099,683.646,614.894,623.201,631.130,592.054,606.812
2731,656.108,755.254,779.802,646.254,666.605,754.796,604.573,748.566,829.315,865.493,684.020,614.579,622.866,631.423,591.609,606.689
