 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15
790,391.650,393.047,458.649,403.852,384.726,428.431,398.111,383.912,381.264,377.457,379.355,407.676,371.240,383.558,369.033
791,391.079,391.665,457.634,404.814,384.123,428.119,397.136,383.352,380.460,378.378,379.457,405.951,372.086,385.086,370.499
792,392.036,391.168,456.941,405.101,383.598,427.552,396.786,383.576,380.037,378.727,379.418,404.380,371.956,384.533,370.488
793,394.523,391.806,456.966,404.603,383.534,426.507,395.609,384.523,381.242,378.403,379.480,404.109,371.531,383.119,370.812
794,396.422,392.979,458.059,403.769,384.215,425.230,393.790,383.725,382.856,376.481,379.838,404.711,370.941,383.340,371.521
795,397.130,394.995,459.743,403.650,385.256,424.667,393.794,382.368,382.874,374.438,379.884,405.183,369.677,383.673,369.914
796,398.607,396.403,460.579,403.882,384.863,424.072,394.045,380.731,381.678,373.816,379.798,404.116,368.160,383.132,368.144
797,399.780,395.681,460.239,403.363,384.251,422.899,393.305,379.211,381.037,372.514,380.557,402.905,367.220,382.558,367.665
798,398.834,395.456,459.065,402.237,384.575,421.784,392.576,379.731,381.141,369.738,381.491,403.616,367.738,382.239,367.784
799,397.819,396.801,457.294,400.756,384.429,420.791,392.128,380.605,381.196,368.238,380.949,403.912,369.160,381.954,368.055
800,397.498,397.738,455.357,398.968,385.023,419.592,393.053,381.467,379.862,369.259,379.767,402.989,369.035,381.607,367.327
801,397.834,398.183,452.782,397.176,385.658,417.386,393.605,382.112,378.853,371.868,378.994,402.613,367.380,380.358,366.294
802,397.971,396.791,450.083,396.415,384.251,414.978,391.963,381.709,378.077,374.424,377.915,401.366,366.995,379.086,366.781
803,397.531,393.743,448.696,397.450,381.712,414.042,389.305,380.843,375.828,374.430,377.307,398.870,368.089,378.977,367.911
804,397.585,391.963,448.135,398.392,379.009,414.161,387.473,379.155,375.080,372.035,377.366,397.616,367.694,379.736,368.418
805,398.307,392.105,447.728,398.278,377.667,413.559,388.078,378.125,376.696,370.081,378.151,397.993,367.089,379.492,367.814
806,398.578,392.419,447.833,398.147,378.995,412.614,389.045,378.051,378.589,370.722,377.824,398.391,367.810,377.647,367.357
807,397.383,393.147,448.106,396.910,382.374,411.617,388.885,378.008,380.356,372.922,375.037,398.553,368.267,377.307,368.139
808,394.523,393.717,448.212,394.505,384.338,410.220,388.222,377.568,381.463,374.105,373.241,398.363,367.449,378.952,369.258
809,392.491,391.440,447.458,392.681,383.772,408.423,388.346,376.944,381.052,374.532,374.298,398.049,366.731,380.299,370.717
810,392.477,389.094,446.428,392.002,383.388,407.718,389.778,376.621,380.834,375.600,375.511,397.451,366.459,380.226,371.737
811,394.711,387.963,445.652,392.440,384.384,407.387,389.267,376.629,381.071,376.281,375.884,397.060,366.494,379.878,371.075
812,398.964,387.115,446.821,392.380,385.772,406.635,387.634,377.248,381.448,375.459,376.432,397.486,366.598,380.437,369.903
813,403.718,388.775,451.857,391.243,387.192,406.044,387.556,377.301,382.666,373.586,377.244,396.919,366.610,381.980,369.958
814,405.848,390.623,458.397,390.484,388.603,406.117,387.938,375.725,384.236,372.605,377.077,394.901,366.827,383.701,370.258
815,405.635,388.665,463.467,390.115,388.301,407.028,387.658,374.984,385.426,372.711,375.679,394.525,366.188,384.061,369.878
816,405.892,383.209,465.760,390.521,386.694,408.057,386.547,374.675,384.132,371.757,373.571,395.398,363.738,383.492,370.382
817,406.144,379.681,465.838,390.247,384.922,407.703,384.564,372.971,380.436,371.065,371.682,396.278,361.842,384.216,370.734
818,404.412,380.073,465.957,388.860,382.374,406.219,382.749,371.971,378.126,372.484,371.562,395.162,361.479,385.086,371.249
819,403.260,380.979,466.250,388.365,381.936,404.570,382.288,371.936,379.071,373.300,372.705,392.070,361.526,384.975,371.953
820,403.545,380.058,466.042,388.417,384.607,403.584,383.037,371.755,380.067,371.078,373.463,390.451,363.032,384.706,371.122
821,402.635,378.183,465.062,387.953,386.224,403.171,385.132,371.213,378.629,369.303,372.784,391.194,365.190,384.429,370.767
822,402.549,376.560,463.462,387.624,384.954,402.736,386.959,370.936,377.169,369.251,371.852,391.141,364.993,383.419,371.573
823,403.646,376.340,462.279,387.202,383.379,403.003,386.979,371.829,377.328,369.778,371.668,389.989,364.225,381.670,371.864
824,404.296,376.654,461.619,386.429,382.525,403.429,384.547,371.592,377.739,369.603,370.733,388.711,364.519,381.254,370.560
825,404.264,376.618,462.117,386.455,381.370,403.043,382.358,371.237,378.227,368.741,370.091,388.113,363.909,382.528,370.532
826,404.426,375.654,465.685,387.424,380.584,403.731,383.774,373.827,379.052,368.370,371.028,387.458,363.380,384.431,371.637
827,403.448,374.021,470.673,389.437,381.379,406.244,386.321,377.869,380.202,369.049,372.599,387.518,364.291,385.711,371.374
828,401.953,374.953,474.762,392.539,382.018,408.520,387.786,380.773,381.617,370.176,373.972,387.972,365.390,386.086,371.803
829,402.170,377.047,477.129,395.524,380.836,410.370,387.720,381.957,383.104,370.781,374.818,387.102,366.020,387.292,373.075
830,402.791,377.387,477.121,397.176,379.776,410.719,387.461,381.821,384.613,370.908,374.395,385.419,366.106,388.896,374.061
831,402.870,375.654,476.210,397.166,379.128,409.433,388.761,379.949,385.613,370.719,374.466,383.313,365.467,389.480,374.102
832,402.758,372.801,476.080,397.337,378.498,408.520,390.058,378.549,385.936,371.762,376.017,382.482,364.807,389.251,372.429
833,401.884,371.094,475.937,397.737,377.333,408.155,389.444,379.400,385.767,373.357,377.264,384.570,365.020,387.827,371.028
834,400.390,371.073,474.754,397.398,375.753,407.756,387.679,379.968,386.083,373.124,376.517,386.285,365.412,386.348,371.454
835,398.560,371.738,472.971,396.957,374.886,406.824,384.893,379.061,386.012,370.457,375.562,385.349,365.007,386.338,372.654
836,397.509,371.707,471.299,396.296,374.653,406.135,381.963,378.525,383.475,367.532,375.463,383.912,363.953,387.401,372.834
837,397.949,370.817,469.442,395.533,375.005,406.562,380.416,378.205,380.813,367.959,374.744,383.018,363.842,387.942,371.501
838,397.343,369.084,467.984,395.027,376.096,407.174,379.539,377.832,380.445,369.511,373.622,382.444,364.553,386.990,370.681
839,395.011,367.215,466.815,394.937,376.205,406.899,379.321,377.491,381.319,369.873,374.020,382.391,364.121,385.251,371.731
840,393.603,366.801,464.790,394.298,375.699,405.855,379.630,377.016,382.080,369.946,374.037,381.683,363.832,384.368,372.177
841,394.184,366.602,462.425,393.203,375.804,404.944,380.198,376.304,382.239,370.184,372.545,381.035,364.857,383.843,372.139
842,394.354,367.424,460.040,392.627,376.749,404.122,381.572,375.933,381.399,369.649,372.375,382.401,365.998,383.855,371.920
843,393.054,369.319,458.080,392.719,377.178,402.926,383.543,377.139,379.298,368.889,373.429,382.239,365.101,384.855,371.039
844,392.112,370.916,456.534,392.768,376.607,402.191,382.967,377.395,377.463,368.478,374.091,379.408,363.454,384.629,371.019
845,391.906,372.351,454.785,392.388,375.073,401.766,381.243,375.363,376.908,367.127,372.585,377.173,363.538,383.008,371.853
846,391.903,372.780,453.470,392.224,373.959,401.066,380.210,374.765,377.451,366.151,370.190,376.060,363.946,382.330,372.493
847,391.859,371.911,452.761,391.548,374.347,400.754,379.819,375.136,378.242,367.127,369.108,375.655,363.968,382.820,371.349
848,391.181,373.079,452.413,390.664,375.667,400.015,379.547,375.069,378.132,368.522,369.526,375.842,363.165,382.589,369.601
849,390.812,375.298,452.200,390.382,375.804,398.649,380.000,375.715,377.215,368.557,370.977,376.535,362.442,381.137,370.003
850,390.245,376.723,451.689,390.235,375.023,397.695,380.177,376.109,376.847,368.127,372.503,376.342,362.686,379.921,371.202
851,388.863,378.251,451.462,389.956,373.758,396.878,378.436,375.235,377.543,368.638,372.778,374.792,363.425,380.127,370.258
852,387.650,380.079,451.138,389.183,372.708,396.338,375.881,373.472,379.006,368.870,372.170,372.419,363.202,380.787,368.662
853,388.054,380.853,449.797,388.165,371.461,396.314,374.539,372.968,379.601,367.616,370.565,371.866,361.948,380.091,368.100
854,388.430,380.141,448.397,386.846,370.297,395.447,374.737,373.496,379.055,366.241,368.977,373.405,361.025,378.487,367.745
855,386.477,379.157,446.787,385.449,371.174,394.263,375.358,372.901,377.693,365.665,368.884,374.208,361.815,378.396,367.017
856,385.354,379.592,444.953,385.275,372.913,394.339,376.712,372.381,375.926,364.838,369.989,374.585,362.763,378.723,366.540
857,386.726,379.513,443.881,385.624,373.466,395.313,378.523,373.005,375.049,364.108,371.182,373.799,362.538,377.492,366.463
858,388.242,380.162,442.820,385.153,372.370,395.403,380.148,372.952,374.844,364.681,371.142,372.331,362.719,376.102,367.163
859,386.989,380.393,441.202,384.618,371.324,393.884,379.942,371.549,374.801,366.503,370.236,373.778,363.373,375.759,367.645
860,383.700,379.492,439.187,384.348,372.082,391.702,378.259,370.429,374.975,367.397,370.983,374.884,364.262,375.756,368.075
861,383.560,380.387,437.582,384.522,373.064,390.387,376.140,370.267,375.110,366.278,371.648,374.697,365.230,375.942,369.601
862,385.657,381.241,436.375,384.898,372.817,390.163,374.984,370.083,375.313,365.641,370.895,375.567,365.175,375.119,371.618
863,387.321,379.571,435.433,385.339,372.781,390.065,375.728,369.963,375.003,366.449,370.980,377.701,364.765,374.226,371.255
864,386.159,378.073,434.834,386.240,374.521,390.268,376.728,370.304,375.663,366.243,371.170,378.141,364.553,374.972,368.546
865,383.596,378.984,434.272,386.423,375.621,390.519,376.630,370.853,376.660,364.624,370.506,376.655,363.958,375.208,366.831
866,383.144,379.414,433.085,385.603,375.110,390.211,376.440,371.024,376.092,364.584,370.259,373.993,363.521,374.972,366.784
867,384.560,378.717,431.653,384.009,374.361,389.788,375.362,370.613,374.770,365.343,370.551,372.898,363.119,375.434,367.349
868,385.051,378.440,430.512,382.540,373.338,389.245,372.811,369.955,373.825,364.986,370.733,374.155,363.514,374.701,368.091
869,383.415,376.571,429.878,382.359,372.895,388.513,371.465,370.440,371.899,364.716,370.562,375.324,364.109,373.921,368.000
870,381.245,373.859,429.358,382.525,371.890,387.624,373.354,371.904,370.914,365.335,369.776,374.901,363.837,374.805,366.881
871,381.242,374.565,428.480,381.885,370.735,387.242,376.181,371.304,371.555,364.497,369.156,375.500,363.249,375.383,367.316
872,383.285,377.047,427.396,380.812,371.447,387.532,377.033,370.112,371.273,362.619,370.153,376.937,362.699,374.622,369.119
873,383.412,377.874,425.771,380.461,373.274,387.457,375.580,370.269,370.558,363.332,370.787,377.134,363.193,373.003,369.474
874,380.466,376.649,423.928,381.044,373.995,386.203,374.938,370.328,370.371,365.189,369.537,376.482,364.953,372.246,369.147
875,379.939,375.450,423.022,382.318,373.959,384.688,375.765,369.483,370.482,365.065,368.580,374.933,366.304,373.373,368.141
876,380.884,376.016,422.924,383.267,372.804,384.534,376.350,368.408,370.929,363.692,369.023,373.099,366.481,374.008,366.659
877,380.213,378.026,422.730,383.211,370.822,384.883,377.687,368.360,370.236,363.559,369.330,372.225,365.170,373.003,365.825
878,380.726,379.246,422.299,382.079,369.881,385.201,377.778,368.800,369.291,364.046,368.401,371.676,363.936,372.198,365.742
879,382.671,379.099,421.474,381.550,370.904,385.957,376.728,369.661,370.454,364.538,367.509,370.933,364.768,372.183,366.540
880,383.621,377.518,420.497,381.408,372.242,386.327,375.963,370.995,373.221,365.435,367.781,371.232,365.778,371.865,366.438
881,383.126,375.806,419.262,381.192,372.607,385.575,374.169,371.325,374.748,365.651,368.662,372.320,366.002,372.376,365.909
882,382.646,375.414,418.107,380.875,372.379,385.276,372.280,370.864,374.074,364.924,370.009,372.282,365.573,372.411,367.141
883,382.314,375.848,417.416,380.357,372.416,385.857,372.420,370.155,372.733,364.011,370.597,372.444,365.044,372.272,368.504
884,381.083,376.005,417.089,380.478,373.224,385.945,373.428,369.544,371.423,363.119,370.077,374.271,364.891,372.033,368.745
885,379.859,375.230,416.837,380.467,374.502,384.761,374.140,369.416,371.169,362.943,368.989,374.651,365.262,371.888,369.230
886,379.170,375.770,416.207,379.363,374.703,383.669,374.296,369.192,370.794,363.468,368.097,373.489,365.820,372.726,368.911
887,379.051,377.990,415.405,378.536,374.233,383.994,374.868,368.827,369.816,364.295,366.636,372.116,365.864,374.168,368.734
888,379.343,378.576,414.304,378.615,374.922,384.080,375.358,368.451,370.350,365.754,365.554,371.451,367.222,375.061,368.906
889,379.061,376.796,413.157,378.284,375.826,382.584,374.815,367.459,371.497,366.097,366.989,372.268,369.398,375.416,369.028
890,378.621,374.995,412.429,377.821,375.977,381.189,372.412,366.773,371.365,364.914,368.338,373.518,369.044,375.683,368.371
891,378.025,374.319,411.623,377.889,375.918,380.876,370.823,366.909,370.681,364.470,367.060,373.898,366.516,375.228,367.247
892,377.516,374.508,410.894,378.105,374.749,381.504,371.885,367.333,369.994,364.376,365.236,373.796,364.862,375.302,366.906
893,378.282,375.644,410.722,378.226,372.959,381.862,373.021,367.352,369.936,364.546,365.409,373.264,364.998,377.036,366.510
894,379.910,376.560,410.987,377.997,372.219,381.189,372.539,366.643,370.595,365.189,367.003,373.137,366.084,378.401,366.163
895,380.079,376.942,411.950,377.362,372.384,381.419,371.267,366.856,371.567,365.986,367.989,374.887,367.259,377.827,366.241
896,379.614,377.560,413.378,377.092,373.292,384.241,370.889,368.179,372.031,367.757,368.278,378.222,367.736,377.640,366.845
897,381.123,379.639,414.729,377.463,374.288,388.294,370.885,369.941,371.613,370.503,367.449,381.870,366.926,378.629,367.324
898,384.383,378.984,415.880,377.937,374.662,391.987,370.206,370.440,370.908,372.032,365.597,384.746,367.393,379.386,367.604
899,387.083,377.743,416.283,378.021,374.406,394.602,370.947,369.307,371.273,372.278,364.963,387.144,370.136,379.751,368.488
900,388.473,379.236,416.848,379.373,373.735,396.916,374.037,370.027,372.687,372.700,365.523,389.225,372.040,380.160,369.360
901,389.072,379.424,418.425,382.673,372.904,398.744,376.300,370.800,373.141,374.381,364.943,389.282,372.079,382.099,369.360
902,389.603,376.984,420.393,386.472,371.539,399.359,376.926,370.403,373.236,374.797,363.926,388.725,372.084,384.444,369.119
903,390.069,375.832,422.407,390.081,369.991,399.449,378.140,371.221,374.233,374.143,363.810,389.412,371.911,384.513,369.515
904,390.076,379.424,424.062,392.478,369.183,400.065,380.066,372.341,375.923,374.884,364.358,390.419,371.689,384.409,370.512
905,389.365,385.105,425.618,394.460,368.731,400.952,380.733,372.552,375.871,376.686,364.631,391.246,371.622,384.670,372.111
906,388.924,386.393,426.799,397.293,368.479,401.407,381.519,372.053,374.439,377.695,364.099,391.958,371.444,384.566,373.346
907,389.072,385.565,426.635,399.643,369.000,401.673,382.593,372.371,374.445,376.903,363.517,392.088,372.630,385.353,374.972
908,388.686,387.131,426.546,400.266,370.840,403.351,382.527,373.397,374.822,376.473,364.273,391.824,376.237,387.338,376.294
909,387.116,389.377,428.101,400.353,373.311,405.805,381.593,372.957,373.500,377.757,365.827,393.912,379.859,388.305,375.906
910,387.108,390.173,430.726,400.704,374.904,407.617,382.053,372.811,372.491,379.749,365.730,398.077,380.768,387.959,374.925
911,389.235,391.953,433.032,400.313,375.580,408.876,383.461,374.592,373.914,380.959,364.165,400.162,380.430,387.475,374.211
912,390.076,395.037,434.238,399.637,375.146,410.317,384.243,375.051,376.500,381.184,363.054,401.560,380.183,387.310,374.557
913,389.310,396.869,434.963,399.261,373.863,412.577,384.745,374.725,377.442,380.978,364.588,404.870,379.091,387.348,374.903
914,388.058,397.157,435.647,398.656,373.187,415.262,386.037,374.627,377.135,380.586,366.884,406.493,377.622,387.343,374.546
915,386.783,396.937,436.023,397.566,372.584,417.237,387.543,375.600,377.285,380.241,367.153,406.972,377.074,387.822,374.332
916,386.542,397.173,436.483,396.263,373.630,417.899,388.313,376.656,376.485,380.489,366.375,408.327,379.385,389.063,373.947
917,387.505,397.827,436.685,395.258,375.452,417.506,388.831,375.605,376.518,380.349,365.315,408.754,381.810,390.883,373.410
918,391.700,398.152,436.312,394.856,375.068,416.972,388.663,374.085,378.307,379.554,364.477,408.106,380.936,392.360,374.022
919,396.000,398.293,435.522,393.928,374.315,417.168,387.531,373.568,378.380,379.595,364.188,408.011,377.936,392.124,376.701
920,398.458,398.780,435.138,393.602,375.205,417.197,387.226,374.005,377.353,379.438,364.486,408.683,376.506,390.977,378.612
921,400.899,399.408,434.247,394.682,377.155,417.638,387.963,375.747,376.883,378.832,365.205,410.239,377.284,391.665,378.842
922,402.682,400.010,433.064,396.615,379.384,418.924,390.152,377.795,376.632,377.400,366.727,411.486,377.701,393.759,379.330
923,403.357,400.115,433.665,399.676,380.420,420.101,392.617,379.299,376.215,376.273,369.199,412.028,377.346,394.652,379.864
924,404.516,399.157,436.117,401.756,379.548,420.299,392.477,379.256,375.975,376.892,370.943,411.387,376.716,394.061,380.155
925,407.650,399.293,439.086,402.438,379.918,419.916,391.346,378.725,376.377,377.241,371.736,408.838,376.069,393.398,379.729
926,410.780,399.890,441.395,403.220,380.046,419.735,391.877,378.389,378.086,376.681,372.622,407.028,374.859,393.076,377.258
927,411.708,399.126,441.790,403.716,378.785,418.888,391.576,378.011,379.104,376.570,372.517,407.190,373.459,392.693,374.612
928,412.780,399.105,440.869,403.997,378.073,417.731,391.140,377.789,378.580,375.695,371.608,407.208,373.333,392.089,374.701
929,413.278,399.136,439.939,404.398,377.968,417.047,391.086,376.987,377.120,374.703,370.841,404.820,372.963,390.612,376.366
930,411.982,398.319,439.037,403.768,378.886,416.157,389.601,376.901,375.988,374.595,371.625,402.937,371.025,389.112,376.911
931,412.094,397.942,438.158,401.885,378.740,414.475,388.267,376.875,375.571,375.022,372.389,402.739,369.449,388.726,376.374
932,413.318,396.843,436.759,400.058,377.466,413.811,388.642,376.283,375.098,375.957,372.080,401.535,369.627,388.934,376.025
933,411.397,394.733,434.967,398.783,377.146,413.110,390.119,376.304,374.135,376.441,371.577,398.912,371.262,389.162,374.612
934,408.245,391.953,433.878,398.173,377.447,411.177,389.457,375.792,372.383,376.076,369.659,396.648,372.328,389.053,372.551
935,406.794,389.272,433.563,397.305,377.726,409.482,387.177,375.845,370.991,375.157,367.756,396.243,371.553,388.419,371.970
936,405.841,388.141,432.993,397.066,377.817,408.263,385.749,377.072,371.402,374.768,368.554,397.215,370.854,387.581,373.396
937,405.224,388.424,431.714,397.043,377.187,407.371,383.807,376.869,373.227,375.086,370.011,397.606,370.607,386.165,374.560
938,405.256,389.733,430.669,396.832,377.425,406.535,382.658,375.992,375.678,375.346,370.520,396.317,370.230,385.315,374.479
939,405.625,390.304,429.885,396.537,377.968,405.986,384.000,375.640,376.340,374.857,370.679,394.852,370.479,385.178,373.922
940,405.419,388.738,428.635,395.206,377.489,405.502,385.580,375.251,375.380,374.457,370.827,393.465,370.585,384.721,373.022
941,404.610,385.440,427.778,394.289,376.534,404.983,384.996,375.595,374.163,374.216,370.932,392.116,368.916,383.480,372.554
942,403.502,383.906,427.201,394.542,376.160,404.542,382.226,376.379,373.089,372.635,370.702,391.155,368.272,382.254,373.111
943,402.260,384.508,426.208,394.747,376.370,403.531,380.214,376.384,372.181,371.462,369.994,390.933,369.793,382.135,372.917
944,401.069,384.602,425.202,394.852,374.909,402.543,380.111,375.259,370.632,371.832,370.875,391.222,369.768,383.010,372.712
945,399.368,384.529,424.072,394.191,374.087,401.778,380.691,373.432,369.301,371.286,372.494,391.387,369.323,382.642,373.083
946,398.087,383.016,423.078,393.017,373.895,400.490,381.449,372.432,370.113,369.708,372.517,391.257,369.331,380.254,372.934
947,397.679,381.361,421.808,392.162,371.607,398.786,381.045,371.480,371.160,369.881,371.696,390.401,369.052,378.883,373.770
948,397.617,381.728,420.168,391.481,370.479,396.825,379.494,370.549,370.518,371.581,371.219,388.641,369.114,379.226,374.629
949,396.978,382.215,418.963,390.519,372.288,395.608,378.449,371.304,369.141,372.014,370.875,387.458,369.573,380.249,373.751
950,395.866,381.932,418.119,389.899,373.954,395.604,377.737,372.163,368.577,370.532,369.020,386.884,368.684,380.566,371.956
951,394.527,381.607,417.610,389.817,373.831,395.165,378.535,372.352,369.328,368.889,367.673,387.102,367.600,380.523,371.731
952,393.188,381.733,417.109,389.408,373.342,394.505,379.984,371.885,370.294,368.430,368.506,387.063,368.358,379.624,372.421
953,393.617,382.796,416.728,388.789,373.781,394.996,379.975,371.147,370.715,368.719,368.872,385.743,369.405,378.236,371.524
954,393.527,384.283,417.913,388.667,374.772,396.531,379.078,371.763,372.294,368.535,368.307,385.486,368.938,378.431,369.632
955,391.895,384.770,420.759,388.278,375.237,398.560,377.605,373.347,373.595,367.976,367.091,387.063,369.254,379.553,369.429
956,391.267,385.639,423.330,387.708,375.210,400.432,377.658,373.549,373.653,368.103,366.474,389.141,370.015,380.482,371.119
957,392.119,387.251,424.559,387.696,374.991,402.171,380.173,373.440,373.620,367.308,367.017,391.891,370.035,380.541,372.903
958,392.545,388.969,425.098,387.922,375.196,404.353,382.325,373.813,374.037,366.773,366.599,393.313,370.116,378.886,374.377
959,391.148,388.927,426.168,388.144,375.416,406.080,383.391,375.016,374.613,367.816,366.037,393.627,370.560,377.698,375.319
960,389.253,391.084,427.332,388.238,375.781,407.589,384.568,377.061,375.031,368.214,366.872,393.852,370.156,378.607,375.789
961,387.495,395.010,428.931,388.122,376.041,410.220,386.733,378.387,374.945,367.781,369.071,394.377,368.427,380.142,376.765
962,387.036,395.649,431.454,388.766,375.274,412.701,389.280,379.483,375.067,367.914,371.114,396.130,367.652,380.977,376.593
963,388.181,392.995,433.757,390.950,374.247,413.134,391.185,379.859,376.788,369.516,371.307,398.373,368.459,381.129,374.956
964,388.744,390.984,435.884,393.600,375.333,412.786,391.942,379.355,378.853,371.408,371.310,398.806,369.770,380.693,373.701
965,389.870,389.654,438.205,395.348,377.461,412.668,390.683,379.165,378.773,372.378,372.071,398.856,371.857,379.477,373.543
966,389.978,390.456,439.883,396.759,377.904,412.470,387.897,379.584,377.209,373.238,372.256,399.239,373.575,378.594,375.321
967,388.101,393.492,440.724,398.137,378.530,413.149,387.263,380.789,377.218,374.465,371.616,399.567,374.079,378.589,377.377
968,387.527,393.817,440.917,398.118,379.105,413.872,389.144,382.256,378.785,375.322,370.131,400.165,373.180,379.274,377.748
969,388.967,391.607,440.726,397.325,380.379,413.888,390.967,382.512,380.451,375.259,369.057,399.032,371.800,379.246,376.756
970,390.090,389.764,440.833,397.154,382.562,413.867,392.733,382.712,380.506,374.351,369.776,397.113,371.207,378.919,377.127
971,390.195,388.921,441.581,396.692,383.347,413.200,394.770,382.499,378.454,373.646,371.832,396.933,370.985,378.878,378.687
972,388.982,386.785,442.309,396.504,383.288,411.948,394.646,381.491,377.025,374.019,373.236,396.947,370.891,380.185,378.950
973,387.986,384.058,441.835,396.890,384.233,410.888,391.971,380.488,377.696,373.457,373.446,396.729,370.523,380.251,378.213
974,388.393,383.058,440.956,396.940,385.187,410.065,391.123,379.144,378.402,373.395,372.790,397.102,369.632,378.363,378.039
975,388.830,383.429,440.067,396.995,385.849,409.395,391.317,378.933,377.175,374.211,371.585,396.349,369.146,377.426,377.640
976,388.848,383.377,438.437,396.444,385.470,408.744,390.239,379.699,375.684,374.327,370.145,394.415,371.489,377.424,375.607
977,388.693,382.958,436.754,394.566,385.694,408.985,390.222,380.083,376.113,373.595,369.051,393.254,374.644,377.454,373.975
978,387.646,383.089,435.578,392.684,386.580,409.505,391.107,379.000,376.239,372.957,368.739,392.261,374.694,377.761,374.598
979,386.574,382.099,435.065,391.893,385.986,408.720,390.412,377.133,374.957,373.151,369.878,390.863,372.867,378.404,374.759
980,385.350,380.916,434.834,391.977,384.566,406.451,388.128,376.403,374.466,374.897,371.307,389.426,371.533,378.975,373.850
981,384.047,380.916,434.248,392.403,383.429,404.182,386.811,377.504,374.982,375.603,371.349,387.680,371.511,379.619,372.939
982,382.473,380.859,433.405,392.252,384.114,403.387,387.210,378.568,374.745,373.568,370.494,386.408,370.946,379.312,373.072
983,381.744,380.832,432.291,391.270,384.954,403.678,387.510,377.803,374.350,371.714,369.614,386.120,371.005,377.226,373.105
984,382.181,381.340,430.890,390.186,383.662,403.431,387.058,376.155,374.169,371.441,368.710,386.595,371.474,375.419,373.102
985,382.711,382.597,429.889,389.875,382.534,402.841,385.864,375.672,374.509,372.281,367.614,388.180,370.832,375.198,373.102
986,382.747,382.832,428.777,390.321,383.320,402.560,384.280,375.784,374.525,372.649,366.594,388.278,369.899,376.015,372.330
987,381.899,381.225,427.704,390.130,384.831,401.660,382.658,375.384,373.641,371.468,367.074,386.694,369.225,376.987,371.839
988,381.538,378.827,426.837,389.287,384.845,400.507,381.930,374.525,373.107,370.265,368.338,387.285,368.652,377.322,372.296
989,382.448,376.597,425.629,388.063,382.626,399.725,382.358,374.891,373.350,370.222,368.753,388.056,367.820,376.777,372.512
990,383.408,376.691,424.287,386.898,380.795,399.137,383.720,375.171,373.758,370.386,368.551,386.782,367.180,376.254,372.269
991,384.079,378.754,423.191,386.446,380.023,398.035,384.041,374.475,373.227,371.068,368.812,385.070,367.667,375.876,371.734
992,383.170,378.408,422.311,386.165,380.224,396.550,382.165,374.629,372.337,370.759,368.582,384.099,367.642,374.711,370.532
993,381.278,376.885,421.615,385.713,380.416,394.973,379.835,374.840,372.767,370.095,368.094,383.835,367.123,374.226,370.471
994,379.643,377.105,420.895,385.632,379.662,393.963,379.132,374.928,373.991,370.059,368.852,385.461,366.383,374.848,371.393
995,378.271,377.419,419.960,385.582,378.493,393.518,380.617,375.283,374.589,368.973,369.423,386.539,365.958,374.662,371.801
996,377.816,377.874,419.027,385.203,376.548,393.669,382.243,375.117,374.420,367.868,368.807,385.165,366.751,373.865,371.814
997,380.202,377.969,418.508,385.179,375.703,394.346,382.428,375.424,374.101,367.230,367.500,383.514,367.351,373.827,372.837
998,383.523,378.613,418.054,385.160,377.342,394.396,382.128,375.352,373.745,367.016,367.366,382.444,367.220,374.411,373.551
999,382.903,378.482,417.467,384.394,378.817,394.013,381.506,374.656,372.414,367.214,367.895,380.761,367.558,375.541,373.247
1000,382.029,376.906,418.016,383.353,380.046,394.700,381.358,375.459,370.773,366.397,367.705,379.683,367.249,377.063,373.767
1001,383.852,375.414,421.068,382.359,381.886,396.226,382.243,377.261,370.822,367.341,366.190,380.180,367.447,379.569,374.845
1002,384.834,376.079,425.068,382.087,383.132,397.982,382.737,379.248,371.586,370.416,365.216,381.761,369.872,381.911,374.778
1003,384.957,377.141,427.641,382.374,383.009,399.890,382.782,380.411,371.902,372.930,364.986,383.933,372.519,382.662,373.762
1004,385.209,377.136,428.891,383.486,382.292,401.339,382.671,381.747,372.037,374.384,364.253,386.345,374.106,382.419,374.526
1005,384.870,376.796,429.991,385.231,382.425,401.949,382.951,383.848,372.193,374.846,363.767,389.035,374.681,382.713,377.546
1006,384.491,375.236,431.170,387.405,382.461,402.292,383.761,384.984,373.466,375.357,364.301,389.574,375.128,383.792,379.676
1007,384.758,372.215,432.239,389.829,381.922,402.166,385.638,384.264,374.340,375.803,364.750,387.644,376.346,384.904,378.975
1008,385.870,369.733,433.896,391.072,382.247,402.077,387.514,383.067,374.371,375.876,364.006,386.989,376.832,385.807,377.199
1009,386.848,369.571,436.668,390.658,382.087,402.305,388.461,383.309,374.954,375.914,364.006,388.433,378.072,387.376,376.391
1010,388.357,371.492,439.190,390.415,382.589,402.673,390.313,384.693,375.859,376.135,366.162,388.887,378.632,388.358,376.219
1011,389.686,373.461,440.667,392.627,384.260,403.512,391.856,385.581,375.834,377.068,368.526,389.419,376.393,388.033,375.958
1012,388.989,374.031,442.174,396.904,384.434,405.195,391.963,386.512,375.819,377.814,369.452,390.535,373.854,387.325,375.654
1013,388.296,375.000,445.440,400.802,383.493,407.552,393.440,388.059,376.794,378.159,369.449,390.011,372.398,387.439,375.684
