 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
2537,307.873,320.879,308.002,302.319,312.819,304.046,304.855,318.350,314.063,318.701,308.878,311.671,305.651
2538,307.953,320.714,308.177,301.945,312.791,304.181,305.007,318.597,313.864,318.465,308.889,312.115,305.634
2539,307.875,320.823,308.719,301.722,312.843,304.304,305.185,318.617,313.725,318.502,309.091,312.508,305.648
2540,307.835,320.960,309.196,301.752,313.049,304.363,305.329,318.439,313.774,318.651,309.286,312.794,305.626
2541,308.055,320.990,309.221,301.787,313.204,304.413,305.493,317.971,313.968,318.677,309.274,312.814,305.608
2542,308.307,320.881,309.003,301.890,313.230,304.542,305.764,317.275,314.154,318.595,309.092,312.512,305.604
2543,308.290,320.984,308.929,301.821,313.052,304.880,306.074,316.768,314.207,318.644,309.084,312.094,305.529
2544,308.144,321.272,309.066,301.468,312.772,305.395,306.209,316.702,314.117,318.962,309.351,311.860,305.523
2545,308.218,321.628,309.135,301.060,312.731,305.975,306.007,317.040,313.963,319.179,309.577,311.714,305.430
2546,308.460,321.845,308.878,301.039,313.039,306.445,305.655,317.380,313.827,319.069,309.519,311.618,305.329
2547,308.705,321.992,308.493,301.355,313.402,306.802,305.381,317.436,313.688,318.690,309.303,311.585,305.315
2548,308.970,322.119,308.294,301.567,313.551,307.041,305.188,317.282,313.456,318.516,309.054,311.685,305.602
2549,309.129,322.280,308.252,301.589,313.525,307.212,305.006,317.210,313.244,318.591,308.714,311.912,306.127
2550,309.121,322.256,308.177,301.546,313.581,307.402,304.819,317.268,313.225,319.008,308.553,312.248,306.572
2551,308.890,321.865,307.907,301.661,313.677,307.789,304.600,317.379,313.435,319.462,308.665,312.739,306.693
2552,308.583,321.302,307.441,301.961,313.699,308.318,304.296,317.514,313.748,319.509,308.879,313.148,306.630
2553,308.549,320.984,307.019,302.234,313.621,308.831,304.141,317.555,314.016,319.171,308.861,313.197,306.592
2554,308.831,321.099,306.979,302.200,313.355,309.105,304.350,317.512,314.165,318.967,308.763,312.932,306.628
2555,309.062,321.175,307.379,301.927,313.168,309.145,304.793,317.370,314.073,319.098,308.828,312.531,306.739
2556,308.928,320.926,307.796,301.693,313.368,309.019,305.132,317.245,313.721,319.470,308.950,312.098,306.810
2557,308.712,320.596,307.942,301.592,313.892,308.916,305.376,317.039,313.316,319.852,308.953,311.689,306.786
2558,308.667,320.423,307.856,301.528,314.327,308.914,305.612,316.653,313.119,320.070,308.710,311.366,306.618
2559,308.970,320.513,307.568,301.454,314.428,308.995,305.847,316.238,313.160,320.002,308.454,311.222,306.366
2560,309.390,320.805,307.173,301.436,314.421,309.144,305.741,316.118,313.259,319.780,308.401,311.390,306.176
2561,309.684,321.105,306.849,301.571,314.527,309.496,305.415,316.368,313.220,319.530,308.514,311.770,306.071
2562,309.665,321.324,306.912,301.888,314.555,310.027,304.982,316.824,313.109,319.385,308.777,312.096,305.974
2563,309.466,321.245,307.254,302.190,314.267,310.643,304.698,317.147,313.088,319.395,308.975,312.270,305.733
2564,309.242,320.893,307.679,302.234,313.791,311.015,304.560,317.314,313.135,319.409,308.900,312.415,305.614
2565,309.148,320.441,307.912,301.933,313.243,311.216,304.522,317.449,313.124,319.307,308.566,312.546,305.659
2566,309.108,320.040,307.859,301.346,312.916,311.318,304.621,317.461,313.161,319.078,308.216,312.534,305.689
2567,309.044,319.857,307.658,300.601,313.067,311.476,304.846,317.231,313.232,318.984,308.033,312.337,305.812
2568,308.951,320.022,307.465,299.986,313.579,311.573,305.083,317.045,313.360,318.894,308.057,312.030,306.131
2569,308.949,320.374,307.480,299.789,314.004,311.530,305.161,317.262,313.502,318.749,308.203,311.769,306.509
2570,309.025,320.471,307.429,300.126,313.908,311.365,305.122,317.728,313.563,318.728,308.299,311.764,306.618
2571,309.080,320.435,307.201,300.775,313.419,311.168,305.140,317.902,313.530,318.881,308.245,312.031,306.499
2572,309.222,320.658,306.848,301.344,312.899,311.081,305.228,317.636,313.468,318.951,307.951,312.303,306.329
2573,309.492,321.093,306.677,301.541,312.755,311.108,305.233,317.256,313.414,318.829,307.562,312.441,306.101
2574,309.763,321.463,306.539,301.567,312.806,311.092,305.164,317.011,313.321,318.749,307.490,312.461,305.820
2575,309.860,321.644,306.656,301.803,312.643,310.933,305.110,316.990,313.088,318.946,307.628,312.253,305.549
2576,309.737,321.740,307.098,302.145,312.621,310.717,305.033,317.021,312.822,319.328,307.628,311.829,305.497
2577,309.568,321.658,307.774,302.378,313.011,310.652,304.765,316.972,312.737,319.667,307.493,311.543,305.638
2578,309.456,321.177,308.448,302.298,313.426,310.735,304.373,316.929,312.887,319.703,307.509,311.587,305.857
2579,309.400,320.471,309.061,301.931,313.428,310.923,304.140,316.990,313.174,319.450,307.781,311.835,306.059
2580,309.208,320.046,309.836,301.583,312.944,311.028,304.274,317.106,313.473,319.209,307.901,312.081,306.214
2581,308.966,320.217,310.700,301.333,312.456,310.937,304.486,317.082,313.629,319.106,307.708,312.202,306.362
2582,308.896,320.660,311.424,301.255,312.406,310.682,304.581,317.056,313.646,319.007,307.419,312.224,306.448
2583,309.064,320.883,311.523,301.255,312.858,310.562,304.681,317.274,313.668,318.914,307.292,312.119,306.487
2584,309.407,320.859,311.175,301.317,313.572,310.649,304.892,317.736,313.700,319.119,307.318,311.862,306.402
2585,309.720,320.968,310.822,301.353,313.953,310.755,305.115,318.146,313.680,319.698,307.373,311.400,306.192
2586,309.955,321.294,310.737,301.312,313.641,310.598,305.196,318.259,313.571,320.382,307.342,310.913,305.881
2587,310.049,321.608,310.831,301.241,312.888,310.223,305.164,318.054,313.434,320.718,307.432,310.682,305.816
2588,310.011,321.588,310.756,301.147,312.320,309.906,305.125,317.678,313.309,320.770,307.724,310.656,305.834
2589,309.767,321.145,310.523,300.920,312.407,309.809,305.264,317.217,313.250,320.670,308.121,310.789,305.717
2590,309.481,320.527,310.345,300.530,312.978,309.900,305.591,316.941,313.218,320.597,308.480,311.096,305.582
2591,309.256,320.123,310.429,300.124,313.654,310.023,306.043,317.004,313.234,320.401,308.631,311.659,305.487
2592,309.210,320.250,310.517,300.216,314.142,310.057,306.278,317.253,313.309,320.016,308.515,312.395,305.497
2593,309.312,320.519,310.546,300.736,314.196,309.933,306.258,317.333,313.452,319.667,308.301,312.946,305.545
2594,309.350,320.529,310.486,301.046,313.845,309.617,306.150,317.359,313.512,319.511,308.125,313.138,305.560
2595,309.157,320.382,310.554,300.794,313.417,309.322,306.096,317.622,313.420,319.502,308.050,313.046,305.580
2596,308.731,320.280,310.697,300.346,313.217,309.228,306.032,318.154,313.164,319.639,308.096,312.651,305.663
2597,308.354,320.412,310.833,300.016,313.243,309.241,305.818,318.478,312.876,319.843,308.231,311.969,305.929
2598,308.095,320.596,310.907,300.002,313.168,309.204,305.650,318.365,312.680,320.042,308.268,311.335,306.147
2599,307.852,320.616,310.900,300.080,312.699,309.043,305.642,317.988,312.537,320.207,308.133,311.091,306.055
2600,307.845,320.491,310.868,300.092,312.299,308.880,305.763,317.653,312.511,320.509,307.902,311.122,305.853
2601,307.960,320.286,310.743,299.858,312.361,308.738,305.926,317.462,312.698,320.868,307.846,311.255,305.889
2602,308.009,320.173,310.543,299.587,312.821,308.568,306.109,317.418,313.012,321.064,307.869,311.231,306.020
2603,307.960,320.099,310.279,299.635,313.198,308.518,306.401,317.457,313.334,321.086,307.799,310.936,305.879
2604,308.176,320.085,310.138,299.924,313.185,308.624,306.801,317.633,313.626,321.183,307.595,310.564,305.463
2605,308.807,320.109,310.257,300.096,313.116,308.817,307.160,317.936,313.946,321.259,307.573,310.453,305.162
2606,309.458,320.256,310.562,300.190,313.325,309.006,307.226,318.111,314.253,321.243,307.873,310.630,305.224
2607,309.977,320.575,310.920,300.413,313.721,309.049,307.026,318.114,314.543,321.036,308.292,310.787,305.590
2608,310.280,320.819,311.128,300.872,314.054,308.923,306.774,318.215,314.791,320.946,308.539,310.702,306.036
2609,310.438,320.954,311.111,301.388,314.118,308.785,306.579,318.639,314.915,320.959,308.487,310.449,306.321
2610,310.441,320.849,310.746,301.690,314.058,308.834,306.435,319.325,314.812,321.010,308.080,310.192,306.509
2611,310.252,320.481,310.345,301.622,313.665,309.039,306.419,319.934,314.454,320.966,307.496,310.197,306.554
2612,309.968,320.117,310.159,301.115,313.142,309.128,306.520,320.245,313.914,320.909,307.103,310.545,306.509
2613,309.843,319.964,310.369,300.640,312.927,308.869,306.669,320.239,313.419,321.031,307.084,310.953,306.291
2614,309.896,320.183,310.437,300.734,313.116,308.318,306.834,320.070,313.200,321.480,307.385,311.156,305.905
2615,310.017,320.435,310.355,301.245,313.284,307.750,306.939,319.876,313.326,321.827,307.633,311.088,305.610
2616,310.163,320.326,310.135,301.814,312.993,307.480,306.889,319.831,313.652,321.695,307.504,310.963,305.463
2617,310.206,320.022,309.823,301.963,312.536,307.498,306.758,319.901,313.891,321.215,307.197,310.949,305.386
2618,310.081,319.865,309.623,301.576,312.307,307.715,306.623,319.912,313.785,320.661,307.031,311.037,305.400
2619,309.943,320.209,309.637,300.968,312.721,307.893,306.446,319.684,313.523,320.341,307.143,311.102,305.701
2620,309.731,320.787,309.751,300.404,313.322,307.930,306.162,319.239,313.405,320.416,307.436,310.965,306.204
2621,309.564,321.258,309.788,300.023,313.596,307.873,305.922,318.698,313.506,320.763,307.636,310.474,306.697
2622,309.517,321.585,309.705,299.718,313.312,307.711,305.891,318.364,313.763,321.106,307.757,309.892,306.990
2623,309.741,321.769,309.546,299.466,312.652,307.453,306.078,318.243,314.062,321.235,308.006,309.617,307.008
2624,310.178,321.773,309.411,299.484,312.107,307.185,306.280,318.355,314.359,320.984,308.372,309.759,306.747
2625,310.610,321.376,309.242,299.768,312.019,307.191,306.340,318.442,314.489,320.437,308.762,310.185,306.333
2626,310.689,321.044,308.984,299.837,312.525,307.537,306.343,318.523,314.406,319.817,309.006,310.555,306.083
2627,310.604,321.294,308.722,299.569,313.407,307.823,306.322,318.573,314.180,319.555,308.993,310.694,306.020
2628,310.589,321.928,308.528,299.335,314.217,307.718,306.302,318.655,314.042,319.666,308.803,310.517,306.107
2629,310.824,322.543,308.470,299.539,314.507,307.353,306.450,318.770,314.006,319.832,308.703,310.283,306.077
2630,311.098,322.573,308.807,299.901,314.292,306.858,306.849,318.849,313.999,319.834,308.562,310.350,305.848
2631,311.227,322.111,309.448,300.089,313.879,306.364,307.363,318.899,314.048,319.677,308.272,310.713,305.642
2632,311.261,321.541,309.859,300.115,313.721,305.991,307.685,319.113,314.191,319.666,307.987,311.157,305.877
2633,311.176,321.201,309.803,300.388,313.987,305.883,307.643,319.372,314.432,319.870,307.891,311.539,306.321
2634,310.987,321.125,309.518,300.883,314.232,306.025,307.377,319.377,314.687,320.207,307.949,311.828,306.525
2635,310.750,321.139,309.475,301.273,314.133,306.185,307.073,319.097,314.820,320.395,307.978,312.199,306.321
2636,310.525,321.205,309.629,301.165,313.731,306.204,306.788,318.888,314.801,320.364,307.901,312.441,305.968
2637,310.375,321.165,309.616,300.642,313.322,306.177,306.489,318.881,314.746,320.354,307.909,312.339,305.883
2638,310.155,321.078,309.435,300.089,313.097,306.173,306.211,318.919,314.750,320.560,308.033,311.958,306.158
2639,309.875,320.901,309.295,299.915,313.060,306.230,306.054,318.851,314.778,321.082,308.195,311.547,306.673
2640,309.689,320.724,309.242,300.239,313.004,306.277,306.121,318.497,314.804,321.571,308.196,311.516,307.117
2641,309.642,320.662,309.233,300.663,312.669,306.230,306.320,317.947,314.896,321.799,308.183,311.720,307.329
2642,309.542,320.529,309.246,301.174,312.088,306.069,306.488,317.449,315.071,321.788,308.292,311.799,307.352
2643,309.223,320.465,309.324,301.557,311.533,305.855,306.544,317.273,315.233,321.695,308.507,311.495,307.079
2644,308.737,320.594,309.475,301.511,311.460,305.667,306.637,317.383,315.172,321.639,308.662,311.117,306.560
2645,308.538,320.716,309.655,301.037,311.770,305.579,306.651,317.575,314.835,321.667,308.811,311.042,305.921
2646,308.767,320.684,309.380,300.470,312.164,305.571,306.577,317.702,314.500,321.639,308.958,311.357,305.576
2647,309.216,320.571,308.767,300.236,312.312,305.589,306.518,317.832,314.372,321.595,309.182,311.790,305.693
2648,309.324,320.799,308.279,300.250,312.342,305.644,306.511,318.032,314.420,321.356,309.466,312.098,306.156
2649,308.956,321.406,308.213,300.055,312.759,305.722,306.469,318.326,314.597,321.000,309.700,312.238,306.568
2650,308.434,322.089,308.327,299.608,313.497,305.762,306.315,318.565,314.739,320.750,309.777,312.217,306.598
2651,308.049,322.501,308.413,299.190,314.065,305.685,305.981,318.472,314.725,320.905,309.703,311.982,306.356
2652,307.958,322.227,308.366,299.115,313.864,305.584,305.667,318.075,314.521,321.396,309.492,311.648,306.248
2653,307.953,321.404,308.268,299.289,313.219,305.580,305.663,317.644,314.251,321.825,309.179,311.350,306.428
2654,307.811,320.672,308.246,299.672,312.778,305.681,305.881,317.517,314.042,321.780,308.789,311.293,306.980
2655,307.723,320.636,308.395,300.234,312.897,305.850,306.018,317.680,313.872,321.290,308.444,311.409,307.432
2656,308.044,321.076,308.502,300.899,313.322,306.070,306.041,318.052,313.728,320.591,308.280,311.449,307.479
2657,308.729,321.523,308.355,301.069,313.464,306.208,305.934,318.333,313.585,320.132,308.274,311.248,307.139
2658,309.265,321.688,308.037,300.528,313.202,306.127,305.735,318.611,313.536,320.284,308.269,311.031,306.760
2659,309.375,321.610,307.679,299.718,312.772,305.900,305.512,318.830,313.671,320.845,308.129,311.112,306.475
2660,309.153,321.352,307.499,299.105,312.426,305.659,305.388,318.970,313.977,321.476,307.964,311.486,306.313
2661,308.759,321.117,307.315,298.667,312.536,305.532,305.568,318.973,314.257,321.765,307.909,311.879,306.166
2662,308.371,320.859,307.091,298.321,312.860,305.493,305.962,318.818,314.386,321.670,308.038,312.109,306.022
2663,308.155,320.676,306.820,298.099,312.923,305.535,306.308,318.627,314.486,321.336,308.086,312.150,306.048
2664,308.299,320.545,306.526,298.089,312.650,305.604,306.309,318.655,314.661,320.825,307.955,312.118,306.230
2665,308.648,320.541,306.387,298.314,312.680,305.757,305.893,318.836,314.922,320.401,307.637,312.134,306.523
2666,308.922,320.489,306.535,298.791,313.187,305.818,305.436,318.928,315.117,320.251,307.379,312.412,306.707
2667,309.106,320.374,306.884,299.138,313.538,305.674,305.408,318.836,315.170,320.555,307.466,312.795,306.709
2668,309.273,320.068,307.154,299.450,313.486,305.361,305.792,318.617,315.028,320.992,307.824,313.041,306.644
2669,309.381,319.642,307.249,299.798,313.221,305.116,306.113,318.349,314.817,321.044,308.122,312.982,306.547
2670,309.280,319.250,307.413,299.892,313.133,305.075,306.202,318.052,314.701,320.814,308.200,312.894,306.503
2671,308.919,319.058,307.644,299.420,313.181,304.999,306.225,317.769,314.728,320.522,308.050,312.907,306.646
2672,308.617,319.018,307.737,298.642,313.129,304.798,306.212,317.436,314.789,320.316,307.717,312.921,306.923
2673,308.875,318.913,307.514,298.133,313.024,304.634,306.012,317.134,314.759,320.163,307.311,312.857,307.244
2674,309.439,318.837,307.172,298.186,313.024,304.616,305.908,317.004,314.537,319.946,307.277,312.584,307.291
2675,309.786,318.807,306.974,298.438,313.202,304.617,306.099,317.075,314.074,319.829,307.779,312.337,307.166
2676,309.614,318.887,306.806,298.583,313.473,304.535,306.400,317.259,313.422,319.945,308.472,312.206,307.051
2677,309.231,319.217,306.571,298.773,313.705,304.458,306.432,317.456,312.908,319.998,309.004,312.101,307.115
2678,309.123,319.932,306.273,299.211,313.931,304.488,306.244,317.619,312.655,319.850,309.147,312.007,307.020
2679,309.347,320.575,306.207,299.486,313.987,304.687,305.992,317.708,312.726,319.790,309.074,312.087,306.533
2680,309.549,320.588,306.465,299.475,313.720,304.966,305.733,317.727,313.047,319.962,308.996,312.319,305.853
2681,309.366,319.821,306.860,299.287,313.340,305.131,305.784,317.693,313.520,320.264,308.908,312.576,305.275
2682,308.797,319.137,307.170,299.115,313.131,305.122,306.066,317.671,313.949,320.393,308.688,312.837,305.048
2683,308.295,318.928,307.254,299.190,313.022,305.076,306.301,317.561,314.125,320.263,308.349,312.932,304.897
2684,308.167,319.195,307.191,299.367,312.755,305.097,306.400,317.316,313.977,320.036,308.110,312.878,304.885
2685,308.309,319.471,307.257,299.672,312.307,305.132,306.509,316.964,313.725,319.980,308.096,312.743,304.988
2686,308.623,319.694,307.562,299.927,311.899,305.125,306.735,316.832,313.684,320.243,308.110,312.617,305.178
2687,309.015,319.895,307.817,299.892,311.886,305.100,306.789,317.111,313.863,320.550,308.117,312.454,305.196
2688,309.362,320.070,307.774,299.718,312.194,305.085,306.525,317.634,313.974,320.680,308.121,312.325,305.073
2689,309.570,320.133,307.427,299.539,312.602,305.037,306.062,318.024,313.864,320.452,308.374,312.299,304.980
2690,309.818,320.165,307.006,299.665,312.850,304.898,305.743,318.042,313.680,320.028,308.612,312.383,305.004
2691,310.002,320.302,306.608,299.938,313.069,304.650,305.718,317.917,313.539,319.630,308.558,312.441,305.073
2692,309.898,320.310,306.321,300.076,313.421,304.350,305.849,317.893,313.386,319.418,308.206,312.602,305.319
2693,309.551,320.183,306.164,300.172,313.778,304.127,305.925,318.022,313.314,319.356,307.734,312.906,305.871
2694,309.280,319.992,306.172,300.395,313.626,304.027,305.919,318.206,313.433,319.158,307.419,313.080,306.485
2695,309.233,319.787,306.210,300.787,312.994,304.062,305.787,318.245,313.581,318.721,307.324,312.870,306.683
2696,309.574,319.477,306.221,301.055,312.282,304.171,305.498,318.011,313.587,318.352,307.388,312.400,306.483
2697,310.081,318.903,306.194,300.963,312.028,304.227,305.487,317.628,313.460,318.532,307.502,311.936,306.386
2698,310.424,318.227,306.339,300.498,312.320,304.229,305.942,317.466,313.405,319.152,307.636,311.860,306.315
2699,310.456,317.742,306.774,299.943,312.748,304.226,306.653,317.607,313.458,319.998,307.913,312.105,305.879
2700,310.261,317.755,307.244,299.663,312.901,304.307,307.173,317.737,313.588,320.718,308.345,312.232,305.376
2701,310.191,318.348,307.433,299.803,312.639,304.426,307.252,317.724,313.734,320.961,308.676,312.080,305.160
2702,310.356,319.326,307.218,300.317,312.443,304.513,306.980,317.796,313.798,320.674,308.624,311.781,305.372
2703,310.511,320.125,306.828,300.764,312.697,304.597,306.507,318.001,313.754,320.103,308.278,311.615,305.733
2704,310.294,320.346,306.602,300.826,313.176,304.558,305.938,318.144,313.713,319.543,307.922,311.593,305.970
2705,309.725,320.032,306.517,300.344,313.394,304.490,305.538,317.915,313.779,319.222,307.774,311.748,306.002
2706,309.157,319.503,306.531,299.686,313.142,304.373,305.545,317.508,313.749,319.161,307.964,312.034,306.008
2707,308.873,319.282,306.581,299.362,312.794,304.242,305.913,317.151,313.685,319.274,308.203,312.232,306.002
2708,308.869,319.310,306.645,299.514,312.604,304.166,306.270,316.945,313.638,319.357,308.214,312.265,305.745
2709,309.011,319.567,306.690,299.805,312.879,304.218,306.332,316.952,313.648,319.356,307.978,312.269,305.315
2710,309.080,319.809,306.716,299.904,313.284,304.253,306.107,317.229,313.598,319.274,307.755,312.472,305.063
2711,308.953,319.897,306.787,299.904,313.591,304.105,305.895,317.540,313.497,319.258,307.548,312.783,305.251
2712,308.867,319.585,306.563,299.846,313.559,303.835,305.818,317.597,313.294,319.361,307.376,312.911,305.640
2713,308.953,319.002,306.347,299.739,313.364,303.625,305.855,317.440,313.128,319.372,307.358,312.636,305.796
2714,309.023,318.694,306.624,299.523,313.217,303.499,305.918,317.432,313.012,319.220,307.615,312.080,305.370
2715,308.896,318.746,307.233,299.463,313.163,303.361,306.044,317.619,312.985,319.104,307.941,311.509,304.962
2716,308.723,318.867,307.811,299.447,313.252,303.333,306.259,317.683,312.997,319.225,308.014,311.299,304.954
2717,308.633,318.720,308.183,299.392,313.450,303.549,306.349,317.597,312.946,319.576,307.832,311.516,305.194
2718,308.568,318.678,308.547,299.411,313.645,303.995,306.235,317.551,312.791,319.633,307.724,311.839,305.356
2719,308.402,319.024,308.803,299.562,313.723,304.428,306.194,317.733,312.657,319.281,307.816,312.060,305.307
2720,308.152,319.616,308.900,299.761,313.467,304.751,306.303,318.032,312.728,318.589,308.053,312.105,305.150
2721,307.930,319.960,308.904,299.851,312.899,304.905,306.516,318.208,312.934,318.091,308.294,312.022,304.994
2722,307.875,319.913,308.886,299.791,312.228,304.909,306.637,318.044,313.083,318.139,308.444,311.892,304.917
2723,307.960,319.590,308.880,299.693,311.677,304.770,306.535,317.558,313.108,318.662,308.502,311.815,304.921
2724,308.080,319.376,308.788,299.690,311.527,304.549,306.300,316.998,313.063,319.142,308.480,311.871,304.848
2725,308.136,319.664,308.697,299.438,311.907,304.326,306.424,316.567,313.064,319.160,308.204,312.109,304.549
2726,308.028,320.304,308.689,298.936,312.671,304.102,307.068,316.375,313.136,318.829,307.753,312.427,304.251
2727,307.778,320.913,308.770,298.339,313.447,303.889,307.889,316.546,313.140,318.594,307.312,312.774,304.242
2728,307.553,321.306,308.987,298.041,313.675,303.793,308.426,317.071,312.999,318.684,307.063,312.879,304.848
2729,307.383,321.414,309.258,297.936,313.318,303.833,308.574,317.596,312.900,318.974,307.238,312.696,305.661
2730,307.345,321.268,309.567,297.878,312.830,303.859,308.565,317.740,312.832,319.072,307.973,312.538,306.325
2731,307.479,321.129,309.822,298.000,312.600,303.770,308.486,317.618,312.778,318.899,309.029,312.547,306.699
2732,307.799,321.239,310.037,298.587,312.465,303.640,308.390,317.570,312.804,318.654,309.957,312.609,306.655
2733,308.153,321.628,310.055,299.287,312.120,303.532,308.255,317.719,312.907,318.633,310.314,312.419,306.234
2734,308.428,322.125,309.907,299.766,311.815,303.552,308.092,317.931,312.974,318.682,310.198,311.898,305.760
2735,308.593,322.650,309.775,299.888,311.736,303.638,307.898,318.054,313.032,318.613,309.903,311.417,305.465
2736,308.619,323.288,309.899,299.817,311.955,303.681,307.860,317.923,313.080,318.385,309.699,311.339,305.269
2737,308.438,323.803,310.034,299.505,312.159,303.599,308.037,317.594,313.072,318.163,309.532,311.556,305.000
2738,308.163,324.022,309.979,299.112,312.327,303.387,308.189,317.343,312.967,318.121,309.293,311.660,304.994
2739,308.066,323.738,309.767,298.947,312.323,303.006,308.205,317.350,312.910,318.478,308.987,311.488,305.303
2740,308.125,323.062,309.454,299.105,312.366,302.612,308.225,317.371,313.032,319.496,308.881,311.308,305.673
2741,308.049,322.199,309.239,299.489,312.379,302.444,308.307,317.291,313.350,321.080,309.036,311.427,305.865
2742,307.843,321.555,309.177,299.796,312.226,302.610,308.226,317.173,313.754,322.631,309.436,311.690,305.844
2743,307.684,321.451,309.177,299.722,311.890,302.923,307.909,317.203,314.098,323.824,309.980,311.781,305.669
2744,307.646,321.630,309.156,299.484,311.729,303.162,307.524,317.397,314.210,324.615,310.461,311.810,305.404
2745,307.617,321.678,309.058,299.268,311.753,303.238,307.401,317.565,314.013,325.281,310.810,311.940,305.129
2746,307.420,321.577,308.761,299.232,311.779,303.145,307.584,317.597,313.832,325.843,310.872,311.934,304.877
2747,307.256,321.767,308.414,299.248,311.804,302.917,307.676,317.581,313.922,326.367,310.676,311.589,304.679
2748,307.362,322.179,308.202,299.110,312.170,302.726,307.504,317.648,314.273,326.819,310.358,311.131,304.671
2749,307.934,322.207,308.339,298.933,312.910,302.676,307.100,317.760,314.506,327.060,310.059,310.756,304.877
2750,308.735,321.883,308.762,298.814,313.585,302.731,306.668,317.813,314.545,327.026,309.817,310.638,305.044
2751,309.413,321.636,309.223,298.752,313.740,302.785,306.471,317.838,314.533,326.749,309.642,310.782,305.099
2752,309.504,321.835,309.260,298.729,313.237,302.746,306.758,317.827,314.634,326.454,309.461,311.234,305.125
2753,309.008,322.215,308.772,298.681,312.355,302.743,307.369,317.844,314.826,326.266,309.237,311.923,305.265
2754,308.362,322.624,308.233,298.635,311.746,302.844,307.847,317.907,314.972,326.170,309.086,312.577,305.307
2755,307.890,322.922,307.934,298.580,311.744,303.006,307.855,317.977,314.910,325.962,309.184,313.092,305.327
2756,307.646,323.109,308.066,298.615,312.114,303.194,307.447,318.032,314.677,325.630,309.389,313.366,305.451
2757,307.561,323.159,308.528,298.688,312.604,303.274,306.956,318.024,314.414,325.419,309.458,313.509,305.537
2758,307.426,323.087,308.944,298.564,312.987,303.215,306.627,317.962,314.245,325.504,309.358,313.546,305.586
2759,307.345,322.807,308.937,298.330,313.047,303.131,306.773,317.794,314.173,325.912,309.182,313.394,305.713
2760,307.426,322.348,308.490,298.411,312.804,303.117,307.181,317.853,314.205,326.361,309.076,313.136,305.857
2761,307.748,321.891,308.085,298.945,312.512,303.108,307.466,318.170,314.242,326.512,309.032,312.966,305.889
2762,308.080,321.658,308.136,299.706,312.262,302.976,307.434,318.623,314.292,326.395,309.214,313.024,305.857
2763,308.191,321.708,308.647,300.406,312.284,302.805,307.129,318.857,314.341,326.245,309.453,313.114,305.651
2764,308.062,321.940,309.103,300.844,312.703,302.767,306.867,318.737,314.283,326.101,309.582,313.142,305.331
2765,307.936,322.131,309.034,301.041,313.256,302.891,306.924,318.576,314.096,326.083,309.474,313.058,305.073
2766,307.873,322.211,308.600,300.917,313.589,303.050,307.125,318.642,313.872,326.181,309.190,313.045,305.154
2767,307.958,322.241,308.148,300.672,313.544,303.163,307.300,318.907,313.742,326.140,308.860,313.076,305.685
2768,308.248,322.121,307.795,300.349,313.495,303.157,307.547,319.112,313.686,325.830,308.594,313.098,306.273
2769,308.339,321.696,307.591,299.867,313.652,303.097,308.128,319.112,313.593,325.338,308.425,312.965,306.495
2770,307.992,321.211,307.404,299.135,313.933,303.210,308.911,319.018,313.417,324.825,308.379,312.740,306.079
2771,307.650,321.185,307.295,298.532,314.247,303.611,309.564,318.993,313.271,324.586,308.257,312.802,305.467
2772,307.619,321.622,307.284,298.498,314.421,304.066,309.892,319.167,313.146,324.607,308.002,313.290,305.414
2773,307.843,322.042,307.404,299.149,314.525,304.287,309.961,319.544,313.071,324.687,307.711,313.823,306.073
2774,307.968,322.103,307.538,299.956,314.617,304.261,309.757,319.818,313.074,324.920,307.652,313.878,306.778
2775,307.920,321.915,307.706,300.255,314.725,304.055,309.436,319.755,313.133,325.440,307.679,313.427,307.048
2776,307.807,321.517,307.828,300.034,314.723,303.634,309.221,319.535,313.179,326.060,307.631,312.938,306.947
2777,307.665,321.030,307.796,299.752,314.693,303.036,309.202,319.356,313.182,326.315,307.487,312.630,306.784
2778,307.669,320.650,307.692,299.562,314.895,302.491,309.312,319.225,313.209,326.157,307.329,312.442,306.770
2779,307.956,320.628,307.734,299.422,315.357,302.328,309.469,319.126,313.235,325.874,307.088,312.404,306.996
2780,308.369,321.002,307.849,299.241,315.660,302.496,309.574,319.075,313.322,325.560,306.858,312.711,307.277
2781,308.720,321.386,308.093,299.188,315.449,302.665,309.593,318.962,313.412,325.101,306.919,313.167,307.327
2782,308.886,321.415,308.734,299.468,314.738,302.607,309.539,318.778,313.388,324.573,307.296,313.547,307.117
2783,308.956,321.167,309.575,299.938,314.077,302.592,309.471,318.691,313.277,324.176,307.588,313.781,306.739
2784,309.008,320.968,310.242,300.239,313.871,302.705,309.540,318.724,313.313,324.000,307.571,313.912,306.434
2785,309.032,321.133,310.648,300.220,314.114,302.897,309.780,318.775,313.570,324.064,307.510,313.835,306.305
2786,308.907,321.264,310.782,299.986,314.400,303.066,309.989,318.702,313.822,324.282,307.568,313.424,306.362
2787,308.706,321.002,310.685,299.892,314.546,303.160,309.987,318.427,313.742,324.710,307.716,312.741,306.461
2788,308.634,320.507,310.401,299.759,314.675,303.051,309.791,318.200,313.425,325.189,307.578,312.096,306.341
2789,308.581,320.330,310.244,299.523,314.628,302.850,309.569,318.194,313.123,325.478,307.195,311.663,306.139
