 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9
2638,219.461,242.105,267.218,219.127,226.986,216.950,209.858,226.690,225.112
2639,219.507,241.964,267.009,219.431,226.490,216.748,209.233,226.399,225.109
2640,219.528,242.054,266.942,219.850,225.712,217.216,209.105,226.086,224.663
2641,219.310,242.123,267.122,220.054,225.064,217.555,209.660,225.898,223.882
2642,218.675,241.840,267.245,219.796,224.734,217.271,210.501,225.873,223.173
2643,217.942,241.317,267.091,219.615,224.670,216.670,211.138,226.021,222.964
2644,217.435,240.884,266.762,219.697,224.822,216.248,211.601,226.283,223.038
2645,217.328,240.807,266.547,219.946,224.947,216.275,212.117,226.581,223.178
2646,217.588,240.886,266.686,220.034,224.853,216.431,212.510,226.748,223.289
2647,217.940,240.770,267.136,219.938,224.584,216.436,212.431,226.662,223.445
2648,218.159,240.402,267.637,219.586,224.395,216.413,211.974,226.335,223.519
2649,218.228,240.208,268.038,219.343,224.472,216.528,211.613,225.925,223.580
2650,218.181,240.611,268.212,219.286,224.660,216.587,211.539,225.773,223.602
2651,218.228,241.436,268.300,219.380,224.778,216.257,211.536,225.983,223.436
2652,218.470,242.096,268.206,219.266,224.952,215.514,211.391,226.527,223.152
2653,218.907,242.611,268.035,218.955,225.113,214.605,211.291,227.151,222.948
2654,219.216,243.124,267.921,218.609,225.114,214.128,211.412,227.691,223.024
2655,219.299,243.525,268.061,218.244,225.036,214.188,211.574,228.114,223.343
2656,219.200,243.596,268.191,217.748,225.056,214.514,211.538,228.304,223.535
2657,219.250,243.557,268.056,217.374,225.148,214.729,211.443,228.161,223.631
2658,219.369,243.732,267.973,217.535,225.100,215.119,211.378,227.849,223.651
2659,219.358,244.064,268.271,218.133,225.080,215.885,211.205,227.579,223.547
2660,219.149,244.229,268.704,218.824,225.311,216.395,210.856,227.463,223.379
2661,218.894,244.070,268.777,219.034,225.781,216.390,210.515,227.341,223.182
2662,218.813,243.773,268.474,218.887,226.140,216.018,210.492,227.227,222.995
2663,218.996,243.544,267.989,218.575,226.326,215.862,210.694,227.302,222.945
2664,219.063,243.613,267.558,218.348,226.561,216.133,210.897,227.486,222.971
2665,218.935,243.913,267.299,218.484,226.993,216.408,211.018,227.585,222.927
2666,218.800,244.252,267.296,218.833,227.819,216.734,211.145,227.670,222.858
2667,219.069,244.286,267.495,219.371,228.764,217.248,211.359,227.880,222.870
2668,219.950,244.039,267.835,219.564,229.462,218.252,211.510,228.209,223.131
2669,221.155,243.693,268.220,219.688,229.808,219.624,211.527,228.574,223.465
2670,222.243,243.337,268.317,219.980,229.687,220.849,211.506,228.948,223.754
2671,222.935,243.034,267.983,220.275,229.469,221.014,211.438,229.148,223.984
2672,223.256,242.750,267.561,220.068,229.271,220.417,211.221,229.167,224.256
2673,223.425,242.645,267.355,219.467,229.234,219.766,210.895,229.168,224.581
2674,223.506,242.649,267.398,219.088,229.249,219.610,210.816,229.180,224.846
2675,223.545,242.614,267.450,219.017,229.177,219.638,211.142,229.026,224.926
2676,223.578,242.366,267.474,218.819,228.782,219.491,211.806,228.793,224.766
2677,223.550,241.786,267.419,218.476,228.311,219.156,212.380,228.518,224.583
2678,223.222,241.235,267.451,218.476,227.940,218.789,212.573,228.156,224.412
2679,222.660,241.051,267.720,219.201,227.640,218.275,212.236,227.883,224.163
2680,222.353,241.067,268.332,220.297,227.100,217.592,211.725,227.707,223.747
2681,222.427,240.887,268.867,221.125,226.321,217.018,211.434,227.658,223.391
2682,222.401,240.361,268.986,221.380,225.674,216.743,211.608,227.572,223.159
2683,222.179,239.623,268.684,221.235,225.598,216.610,211.956,227.505,223.054
2684,222.222,238.958,268.088,220.793,225.896,216.495,212.142,227.325,222.958
2685,222.940,238.760,267.610,220.161,226.103,216.564,212.156,226.925,222.849
2686,223.869,239.008,267.502,219.397,226.011,216.817,212.191,226.430,222.799
2687,224.200,239.234,267.627,218.626,225.749,216.885,212.413,226.090,222.976
2688,223.800,239.221,267.745,218.031,225.467,216.596,212.597,225.983,223.208
2689,223.312,238.980,267.764,217.737,225.258,215.862,212.576,226.105,223.460
2690,223.153,238.578,267.745,217.734,225.248,215.193,212.161,226.286,223.836
2691,223.332,238.127,267.750,218.110,225.338,215.202,211.492,226.537,224.301
2692,223.562,237.838,267.921,218.448,225.380,215.954,210.781,226.704,224.557
2693,223.754,237.779,268.284,218.470,225.288,216.849,210.268,226.760,224.465
2694,223.946,237.940,268.640,218.476,225.155,217.326,210.103,226.851,224.116
2695,224.293,238.204,268.726,218.462,225.145,217.408,210.194,227.155,223.799
2696,224.856,238.475,268.601,218.467,225.376,217.427,210.326,227.595,223.789
2697,225.401,238.490,268.518,218.286,225.698,217.826,210.187,227.960,224.054
2698,225.705,238.237,268.607,217.901,225.838,218.335,210.025,227.998,224.419
2699,225.905,237.951,268.465,217.552,225.546,218.239,210.144,227.715,224.514
2700,226.021,238.155,268.066,217.493,224.964,217.381,210.422,227.336,224.400
2701,225.955,238.827,267.909,217.691,224.516,216.546,210.727,227.089,224.204
2702,225.720,239.536,268.220,217.918,224.476,216.518,211.004,226.980,224.104
2703,225.496,239.851,268.864,217.958,224.803,216.885,211.137,227.102,224.151
2704,225.409,239.799,269.299,217.878,225.349,216.936,210.995,227.533,224.164
2705,225.625,239.631,269.489,217.941,225.986,216.959,210.785,227.963,224.116
2706,225.983,239.518,269.732,218.232,226.620,217.280,210.767,228.163,223.941
2707,226.457,239.389,270.212,218.646,227.241,217.633,211.061,228.164,223.614
2708,226.989,239.281,270.506,218.742,227.805,217.872,211.557,228.234,223.066
2709,227.619,239.261,270.175,218.462,228.152,218.321,212.026,228.444,222.474
2710,228.226,239.348,269.508,218.011,228.191,218.927,212.398,228.665,222.197
2711,228.757,239.423,269.099,217.686,227.997,219.569,212.459,228.716,222.413
2712,229.104,239.485,269.081,217.303,227.949,220.183,212.179,228.588,222.893
2713,229.345,239.583,269.326,216.912,228.104,220.720,211.757,228.469,223.434
2714,229.401,239.822,269.793,216.572,228.212,220.752,211.294,228.505,223.886
2715,229.410,240.080,270.326,216.578,228.113,220.009,210.918,228.492,224.164
2716,229.582,240.235,270.640,217.020,227.830,218.872,210.814,228.272,224.073
2717,229.720,240.235,270.662,217.714,227.611,217.927,210.951,227.862,223.576
2718,229.549,240.474,270.596,218.309,227.553,217.376,211.102,227.626,222.983
2719,229.201,240.842,270.646,218.601,227.674,217.482,211.004,227.728,222.725
2720,228.922,241.056,270.730,218.918,227.892,217.826,210.891,228.067,222.772
2721,228.910,240.894,270.762,219.125,227.869,217.583,211.019,228.323,222.931
2722,228.931,240.363,270.607,218.929,227.244,216.413,211.420,228.295,223.227
2723,228.666,239.605,270.062,218.314,226.214,215.197,211.946,227.949,223.493
2724,228.002,239.070,269.252,217.694,225.268,214.670,212.187,227.419,223.607
2725,227.405,238.930,268.668,217.210,224.731,214.679,212.343,226.953,223.602
2726,227.099,239.020,268.512,216.771,224.588,214.936,212.520,226.686,223.481
2727,226.981,239.028,268.648,216.399,224.577,215.266,212.771,226.517,223.244
2728,226.892,238.779,268.924,216.303,224.517,215.693,212.732,226.413,223.005
2729,227.007,238.358,269.291,216.405,224.470,215.766,212.370,226.356,223.213
2730,227.550,238.049,269.526,216.524,224.372,215.427,211.937,226.331,223.711
2731,228.250,238.049,269.399,216.561,224.343,214.936,211.709,226.283,224.190
2732,228.748,238.033,269.159,216.476,224.423,214.592,211.660,226.269,224.417
2733,228.994,237.815,269.003,216.436,224.392,214.578,211.676,226.441,224.374
2734,229.002,237.440,269.091,216.093,224.179,215.128,211.646,226.785,224.258
2735,228.912,237.015,269.547,215.697,224.113,215.720,211.520,227.101,224.152
2736,228.750,236.725,270.157,215.796,224.254,215.904,211.585,227.128,224.057
2737,228.640,236.704,270.585,216.510,224.305,215.720,212.056,226.871,223.936
2738,228.394,237.067,270.655,217.303,224.020,215.683,212.704,226.505,223.822
2739,228.071,237.742,270.486,217.711,223.719,215.766,213.109,226.388,223.753
2740,227.946,238.500,270.319,217.643,223.940,215.817,213.247,226.689,223.614
2741,228.243,239.100,270.253,217.470,224.694,215.950,213.305,227.254,223.514
2742,228.694,239.377,270.239,217.592,225.736,216.289,213.385,227.727,223.573
2743,228.951,239.340,270.090,217.844,226.496,216.665,213.564,227.815,223.611
2744,228.924,239.181,269.619,217.694,226.707,216.725,213.632,227.572,223.388
2745,228.830,238.931,268.976,217.232,226.427,216.670,213.508,227.116,222.971
2746,228.724,238.729,268.491,216.929,226.131,216.546,213.345,226.711,222.503
2747,228.483,238.724,268.508,217.048,226.283,216.624,213.356,226.573,222.272
2748,228.127,239.260,269.024,217.176,227.026,216.991,213.320,226.888,222.327
2749,227.879,240.257,269.639,216.870,227.952,217.615,213.007,227.366,222.431
2750,227.746,241.193,270.099,216.428,228.630,218.220,212.464,227.612,222.408
2751,227.651,241.515,270.311,216.351,228.897,218.509,212.102,227.594,222.389
2752,227.632,241.234,270.159,216.578,229.030,218.546,212.259,227.595,222.403
2753,227.750,240.634,269.668,216.683,229.323,218.835,212.792,227.827,222.481
2754,228.004,240.016,269.212,216.626,229.658,219.771,213.168,228.069,222.654
2755,228.056,239.672,269.073,216.368,229.641,220.642,213.378,227.998,222.915
2756,227.709,239.614,269.399,216.221,229.221,220.459,213.356,227.538,223.194
2757,227.069,239.815,269.873,216.436,228.727,219.087,213.154,226.940,223.711
2758,226.563,240.144,270.165,216.864,228.390,217.523,212.793,226.534,224.450
2759,226.438,240.276,270.178,217.074,228.281,216.583,212.371,226.443,225.055
2760,226.672,240.092,270.076,216.943,228.258,216.564,211.923,226.596,225.080
2761,226.987,239.523,269.966,216.643,228.208,217.110,211.482,226.707,224.426
2762,227.011,238.734,270.072,216.235,227.899,217.450,211.018,226.684,223.616
2763,226.558,238.118,270.470,215.881,227.442,217.216,210.695,226.607,223.118
2764,225.860,237.886,271.000,215.810,227.016,216.743,210.736,226.501,223.066
2765,225.142,237.956,271.172,215.975,226.785,216.193,211.137,226.450,223.306
2766,224.653,238.198,270.848,216.000,226.553,215.656,211.806,226.482,223.701
2767,224.343,238.469,270.399,215.779,226.157,215.170,212.455,226.505,224.016
2768,224.235,238.595,270.111,215.419,225.638,215.174,212.925,226.305,223.898
2769,224.297,238.582,270.093,215.187,225.271,215.794,213.103,226.038,223.362
2770,224.664,238.541,270.229,215.275,225.359,216.573,212.982,225.934,222.593
2771,225.067,238.459,270.468,215.807,225.783,216.817,212.478,226.053,222.090
2772,225.172,238.511,270.677,216.402,226.145,216.248,211.967,226.271,222.010
2773,224.912,238.487,270.674,216.725,226.178,215.477,211.757,226.422,222.223
2774,224.382,238.291,270.424,216.776,225.986,215.165,211.737,226.489,222.438
2775,223.845,238.296,270.163,216.722,225.764,215.271,211.564,226.340,222.580
2776,223.401,238.580,270.069,216.839,225.537,215.367,211.271,226.128,222.680
2777,223.095,238.987,270.157,216.813,225.430,215.592,211.182,226.062,222.682
2778,222.864,239.384,270.206,216.717,225.353,215.830,211.504,226.340,222.645
2779,222.612,239.678,270.162,216.394,225.155,216.119,212.114,226.895,222.730
2780,222.353,239.770,270.238,215.819,224.793,216.500,212.653,227.457,222.976
2781,222.222,239.730,270.433,215.419,224.400,216.885,212.839,227.742,222.979
2782,222.371,239.711,270.701,215.728,224.070,217.289,212.680,227.723,222.649
2783,222.588,239.722,270.907,216.496,223.897,217.514,212.172,227.439,222.291
2784,222.293,239.770,270.983,216.873,224.037,217.560,211.757,227.053,222.106
2785,221.616,239.729,271.119,216.467,224.372,217.362,211.662,226.650,221.984
2786,220.886,239.739,271.345,215.782,224.728,217.147,212.018,226.509,221.756
2787,220.515,239.846,271.512,215.643,225.074,217.275,212.427,226.769,221.680
2788,220.384,240.168,271.323,215.725,225.568,218.032,212.573,227.322,221.735
2789,220.317,240.408,270.886,215.745,226.370,218.794,212.490,227.815,221.915
2790,220.271,240.502,270.715,215.564,227.152,219.170,212.370,228.027,222.282
2791,220.455,240.392,270.848,215.397,227.828,219.243,212.447,227.904,222.829
2792,220.698,240.260,270.947,215.450,228.429,219.367,212.729,227.712,223.176
2793,220.832,240.235,270.896,215.671,228.915,219.702,213.009,227.625,223.090
2794,220.922,240.255,270.695,215.773,229.038,219.862,213.005,227.698,222.843
2795,220.953,240.332,270.573,215.629,228.939,219.683,212.706,227.830,222.734
2796,220.750,240.353,270.648,215.530,228.885,219.239,212.343,228.142,222.874
2797,220.289,240.296,270.973,215.875,228.887,218.917,212.107,228.518,222.972
2798,219.981,240.299,271.399,216.564,228.991,218.839,211.968,228.754,222.780
2799,220.050,240.588,271.605,217.198,229.473,219.101,211.821,228.714,222.500
2800,220.371,241.250,271.541,217.649,230.177,219.743,211.657,228.627,222.531
2801,220.481,241.984,271.151,217.881,230.440,220.550,211.553,228.643,222.984
2802,220.332,242.779,270.509,217.887,229.956,221.229,211.616,228.788,223.512
2803,220.032,243.456,269.931,217.756,229.141,221.413,211.827,228.946,223.917
2804,219.767,243.739,269.709,217.368,228.598,221.206,212.298,228.993,224.002
2805,219.414,243.652,269.831,216.909,228.370,220.775,212.905,228.898,223.666
2806,218.944,243.570,270.146,216.374,228.254,220.165,213.159,228.748,223.102
2807,218.470,243.668,270.398,215.643,228.080,219.546,212.772,228.514,222.680
2808,218.080,243.712,270.573,215.008,227.738,219.229,212.156,228.091,222.651
2809,217.912,243.384,270.652,214.748,227.513,219.349,211.774,227.658,222.872
2810,218.034,242.972,270.588,215.034,227.514,219.706,211.725,227.414,223.130
2811,218.170,242.632,270.521,215.425,227.480,219.794,211.841,227.471,223.362
2812,217.996,242.121,270.780,215.788,227.281,219.303,212.089,227.688,223.753
2813,217.608,241.190,271.445,216.116,227.030,218.472,212.441,227.944,224.145
2814,217.319,240.139,272.139,216.351,226.684,217.679,212.681,227.988,224.298
2815,217.297,239.500,272.390,216.547,226.305,217.142,212.627,227.646,223.971
2816,217.291,239.497,272.140,216.884,225.989,216.693,212.317,227.049,223.479
2817,217.028,239.928,271.724,217.584,225.987,216.183,212.210,226.424,223.183
2818,216.623,240.562,271.611,218.405,226.152,215.913,212.270,226.057,223.138
2819,216.532,240.925,271.938,218.810,226.103,215.899,212.338,226.011,223.099
2820,216.696,240.786,272.309,218.714,225.705,216.179,212.356,226.117,222.912
2821,216.606,240.284,272.151,218.306,225.265,216.917,212.482,226.302,222.690
2822,216.056,239.771,271.524,217.822,225.130,217.573,212.653,226.463,222.645
2823,215.618,239.609,271.096,217.334,225.224,218.014,212.795,226.498,222.758
2824,215.603,239.683,271.233,216.955,225.178,217.812,213.117,226.529,223.016
2825,215.929,239.626,271.715,216.827,224.957,217.105,213.637,226.517,223.306
2826,216.420,239.317,272.184,216.850,224.721,216.303,214.051,226.489,223.554
2827,216.784,239.144,272.787,216.819,224.860,215.936,214.161,226.433,223.810
2828,216.735,239.399,273.375,216.666,225.490,216.252,213.974,226.305,223.834
2829,216.496,239.933,273.448,216.518,226.268,216.927,213.713,226.150,223.587
2830,216.257,240.193,273.011,216.476,226.746,217.564,213.510,226.047,223.019
2831,216.157,239.993,272.319,216.626,226.783,217.972,213.412,225.970,222.417
2832,216.250,239.618,271.755,216.878,226.570,218.193,213.438,225.860,222.099
2833,216.349,239.585,271.387,217.116,226.446,218.523,213.599,225.811,222.299
2834,216.401,239.982,271.294,217.178,226.654,219.018,213.734,225.951,222.862
2835,216.446,240.634,271.380,217.555,227.121,219.674,213.665,226.361,223.334
2836,216.575,241.080,271.498,217.943,227.652,220.482,213.536,226.844,223.533
2837,216.797,241.250,271.457,218.008,227.927,221.294,213.715,227.407,223.223
2838,217.153,241.227,271.162,217.827,228.084,221.739,214.186,227.963,222.651
2839,217.517,241.087,270.741,217.921,228.380,221.839,214.461,228.234,222.280
2840,217.802,240.912,270.538,218.365,228.675,221.569,214.172,228.239,222.441
2841,217.912,240.768,270.780,218.541,228.732,221.344,213.480,228.219,223.069
2842,218.076,240.624,271.293,218.272,228.583,221.326,212.886,228.409,223.666
2843,218.233,240.575,271.602,217.887,228.497,221.395,212.760,228.688,223.815
2844,218.015,240.693,271.523,217.592,228.638,221.179,213.242,228.697,223.600
2845,217.647,241.002,271.319,217.326,228.776,220.757,214.044,228.437,223.258
2846,217.670,241.185,271.297,217.102,228.685,220.546,214.601,228.239,223.223
2847,218.084,240.931,271.578,217.085,228.410,220.372,214.678,228.206,223.522
2848,218.368,240.417,271.890,217.224,227.906,219.913,214.468,228.075,224.010
2849,218.470,239.920,271.977,217.558,227.407,219.307,214.221,227.630,224.521
2850,218.636,239.495,271.962,217.946,226.997,219.119,213.939,227.049,224.811
2851,219.002,239.172,272.029,218.278,226.766,219.275,213.872,226.635,224.792
2852,219.524,239.126,272.006,218.337,226.634,219.307,214.014,226.434,224.472
2853,219.920,239.312,271.663,218.139,226.440,218.812,214.051,226.276,224.109
2854,220.067,239.265,271.277,217.813,226.178,218.395,213.746,225.976,223.922
2855,220.073,238.743,271.015,217.496,226.199,218.472,213.417,225.499,223.870
2856,220.056,237.946,270.712,217.198,226.583,218.890,213.417,224.989,223.849
2857,220.159,237.358,270.337,216.856,227.091,219.271,213.609,224.632,223.740
2858,220.493,237.480,269.936,216.649,227.076,219.248,213.713,224.331,223.535
2859,221.043,238.252,269.755,216.771,226.520,218.761,213.641,224.071,223.175
2860,221.552,239.116,269.864,217.144,225.825,218.064,213.364,223.796,222.922
2861,221.869,239.642,270.087,217.643,225.484,217.541,213.144,223.585,222.979
2862,222.067,239.729,270.430,218.346,225.469,217.399,213.145,223.581,223.317
2863,222.024,239.538,270.866,218.890,225.614,217.624,213.368,223.860,223.612
2864,221.754,239.317,271.181,218.864,225.658,217.995,213.550,224.263,223.481
2865,221.457,239.211,271.291,218.062,225.534,218.216,213.326,224.576,222.926
2866,221.422,239.297,271.127,216.841,225.397,218.220,212.944,224.554,222.512
2867,221.759,239.556,270.835,215.946,225.523,218.257,212.732,224.295,222.581
2868,222.274,240.013,270.483,215.652,225.813,218.284,212.884,224.099,223.036
2869,222.642,240.802,270.023,215.728,226.141,217.784,213.126,224.107,223.370
2870,222.729,241.717,269.534,216.006,226.292,216.706,213.159,224.111,223.367
2871,222.535,242.355,269.111,216.289,226.104,215.720,212.949,224.076,223.268
2872,222.134,242.366,269.029,216.465,225.739,215.417,212.587,224.117,223.405
2873,221.694,241.889,269.326,216.312,225.376,215.904,212.138,224.136,223.775
2874,221.325,241.253,269.668,215.756,225.363,216.518,211.898,224.155,224.019
2875,220.826,240.765,269.925,215.113,225.742,216.674,211.921,224.444,223.915
2876,220.149,240.513,270.192,214.697,226.174,216.523,212.193,225.031,223.602
2877,219.591,240.546,270.546,214.839,226.209,216.486,212.366,225.514,223.356
2878,219.498,240.931,270.744,215.374,226.105,216.711,212.522,225.588,223.159
2879,219.821,241.467,270.678,216.014,226.332,217.096,212.718,225.249,223.106
2880,220.093,241.828,270.419,216.278,227.155,217.307,212.933,224.899,223.277
2881,219.901,241.781,270.058,216.334,228.095,217.248,213.026,224.788,223.573
2882,219.317,241.343,269.770,216.697,228.652,217.440,213.147,224.820,223.737
2883,218.916,240.874,269.468,217.521,228.483,218.028,213.413,224.916,223.569
2884,218.966,240.655,269.095,218.351,228.017,218.688,213.786,225.075,223.246
2885,219.229,240.771,268.729,218.609,227.778,219.096,213.968,225.328,222.834
2886,219.356,241.085,268.689,218.493,228.066,219.220,213.848,225.580,222.535
2887,219.274,241.328,268.834,218.419,228.600,219.220,213.657,225.817,222.256
2888,219.078,241.469,269.055,218.663,228.964,219.417,213.499,226.144,221.969
2889,219.009,241.714,269.335,218.864,229.148,220.050,213.219,226.820,221.765
2890,219.067,241.940,269.759,218.793,229.526,220.661,212.727,227.714,221.894
2891,219.090,242.005,270.093,218.637,230.212,220.683,212.443,228.307,222.374
2892,219.093,241.951,270.206,218.436,230.816,220.252,212.651,228.282,222.789
2893,218.985,241.822,270.119,217.878,230.736,220.050,213.166,227.742,223.074
2894,218.573,241.613,269.944,216.949,229.885,220.748,213.487,227.036,223.235
2895,218.056,241.402,269.767,216.377,228.836,221.688,213.333,226.522,223.137
2896,217.672,241.402,269.800,216.652,228.254,222.413,213.028,226.198,222.792
2897,217.466,241.691,269.970,217.490,228.083,222.656,212.905,226.170,222.503
2898,217.489,241.935,270.120,218.000,227.865,222.239,212.799,226.367,222.415
2899,217.694,241.820,270.226,217.912,227.360,221.275,212.753,226.463,222.386
2900,217.927,241.487,270.357,217.337,226.714,220.312,212.865,226.101,222.538
2901,218.024,241.284,270.648,216.844,226.242,219.729,213.137,225.304,222.891
2902,217.853,241.489,271.067,216.618,226.107,219.390,213.431,224.628,223.445
2903,217.597,241.678,271.242,216.722,226.101,218.862,213.694,224.386,224.012
2904,217.543,241.526,270.866,217.028,226.010,218.128,213.667,224.607,224.329
2905,217.582,241.060,270.030,217.170,225.748,217.197,213.193,224.982,224.097
2906,217.405,240.596,269.413,217.025,225.466,216.197,212.715,225.215,223.510
2907,217.103,240.397,269.441,216.705,225.405,215.454,212.680,225.278,223.119
2908,216.735,240.451,269.806,216.428,225.593,215.619,212.912,225.202,223.218
2909,216.332,240.600,270.027,216.300,225.637,216.404,212.988,225.213,223.469
2910,216.127,240.595,270.046,216.212,225.308,217.028,212.935,225.399,223.519
2911,216.237,240.503,270.127,216.110,224.934,216.936,212.886,225.683,223.396
2912,216.672,240.526,270.328,215.864,224.872,216.656,212.848,225.815,223.133
2913,216.957,240.645,270.436,215.595,224.933,216.766,212.783,225.712,222.829
2914,216.881,241.025,270.329,215.422,224.813,217.202,212.764,225.541,222.529
2915,216.703,241.492,270.003,215.365,224.664,217.656,212.923,225.561,222.394
2916,216.507,241.794,269.617,215.586,224.576,217.794,213.119,225.844,222.476
2917,216.147,241.902,269.319,215.833,224.564,217.486,213.229,226.064,222.614
2918,215.660,242.000,269.066,215.819,224.520,216.890,213.033,226.104,222.751
2919,215.478,242.222,268.838,215.722,224.608,216.298,212.609,225.996,222.912
2920,215.698,242.417,268.694,215.720,224.823,216.073,212.156,225.905,223.204
2921,215.937,242.474,268.671,215.592,225.083,216.275,212.012,225.877,223.528
2922,215.899,242.258,268.616,215.397,225.359,216.734,212.291,225.808,223.782
2923,215.459,241.722,268.460,215.331,225.409,217.092,212.837,225.761,223.901
2924,214.914,241.047,268.404,215.694,225.469,216.940,213.261,225.831,223.990
2925,214.593,240.690,268.695,216.159,225.627,216.679,213.313,226.105,224.055
2926,214.711,240.827,269.169,216.371,225.866,216.427,212.947,226.503,224.159
2927,215.114,241.239,269.559,216.244,226.073,216.422,212.494,226.948,224.215
2928,215.257,241.727,269.848,216.048,226.323,216.459,212.294,227.317,224.166
2929,215.144,242.111,270.143,215.935,226.473,216.688,212.333,227.446,224.125
2930,215.168,242.487,270.303,215.946,226.598,216.890,212.536,227.381,223.962
2931,215.358,242.819,270.316,216.057,226.775,217.138,212.536,227.211,223.386
2932,215.377,242.873,270.143,216.207,227.016,217.528,212.215,227.136,222.623
2933,215.060,242.709,269.870,216.122,227.158,218.014,211.681,227.305,222.061
2934,214.685,242.685,269.523,215.567,227.168,218.326,211.623,227.714,221.894
2935,214.487,243.404,269.168,215.042,227.222,218.257,212.245,228.204,222.054
2936,214.396,244.660,269.070,215.385,227.440,217.968,212.982,228.672,222.317
2937,214.405,245.794,269.378,216.691,227.768,217.821,213.273,229.293,222.322
2938,214.808,246.412,269.788,217.858,228.268,218.078,212.935,229.994,222.095
2939,215.535,246.500,269.851,218.088,228.974,219.005,212.338,230.512,221.777
2940,216.360,246.413,269.370,217.510,229.588,220.413,211.858,230.595,221.796
2941,216.660,246.289,268.620,216.887,229.822,221.537,211.685,230.375,222.154
2942,216.593,246.283,268.046,216.425,229.792,222.128,211.772,230.142,222.668
2943,216.524,246.394,267.918,216.210,229.658,221.922,211.921,230.067,223.204
2944,216.784,246.658,268.262,216.221,229.403,221.372,211.776,230.007,223.633
2945,217.313,246.891,268.915,216.266,228.976,220.821,211.280,229.701,223.972
2946,217.873,246.902,269.599,216.159,228.459,220.661,210.643,229.254,224.185
2947,218.075,246.654,270.125,215.912,227.883,220.509,210.123,228.892,224.292
2948,217.944,246.410,270.463,215.558,227.412,220.440,210.067,228.722,224.327
2949,217.674,246.070,270.430,215.436,227.027,220.555,210.359,228.656,224.292
2950,217.405,245.645,269.922,215.892,226.792,220.573,210.676,228.459,224.318
2951,217.099,245.137,269.216,216.813,226.664,220.060,210.907,227.991,224.227
2952,216.896,244.619,268.657,217.510,226.375,219.009,211.149,227.411,223.964
2953,216.929,244.252,268.389,217.533,226.033,217.803,211.550,227.151,223.654
2954,217.134,244.059,268.338,217.023,225.812,216.945,212.194,227.421,223.413
2955,217.444,243.809,268.366,216.442,225.773,216.702,212.893,227.916,223.208
2956,217.789,243.136,268.732,215.932,225.732,216.427,213.285,228.189,222.952
2957,218.125,242.199,269.447,215.419,225.632,216.124,213.236,228.028,222.721
2958,218.104,241.520,270.087,215.195,225.601,215.839,212.926,227.595,222.670
2959,217.737,241.335,270.099,215.584,225.644,215.885,212.583,227.324,222.920
2960,217.325,241.304,269.561,216.241,225.536,216.124,212.333,227.304,223.360
2961,217.146,241.239,269.018,216.652,225.312,216.422,211.991,227.342,223.583
2962,217.112,241.016,268.695,216.771,225.132,216.734,211.627,227.341,223.514
2963,217.272,240.912,268.448,216.759,224.882,217.083,211.522,227.305,223.422
2964,217.707,241.054,268.120,216.527,224.634,216.977,211.687,227.264,223.216
2965,218.299,241.376,267.768,216.144,224.540,216.454,211.772,227.286,222.929
2966,218.451,241.498,267.572,215.841,224.782,215.835,211.541,227.328,222.600
2967,217.910,241.330,267.671,215.660,225.125,215.743,211.093,227.347,222.507
2968,217.004,241.067,267.845,215.754,225.208,216.326,210.644,227.350,222.651
2969,216.151,240.938,268.011,216.054,225.302,217.271,210.496,227.441,222.825
2970,215.690,241.057,268.184,216.414,225.530,218.009,210.587,227.520,222.931
2971,215.681,241.221,268.291,216.734,225.679,218.427,210.587,227.360,222.997
2972,215.804,241.297,268.325,216.861,225.524,218.532,210.191,226.928,223.036
2973,215.761,241.255,268.273,216.972,225.275,218.275,209.736,226.449,222.948
2974,215.791,241.021,268.091,217.207,225.037,217.895,209.615,226.354,222.891
2975,215.804,240.698,268.005,217.476,224.970,217.633,209.886,226.720,222.920
2976,215.586,240.663,268.255,217.734,225.073,217.619,210.208,227.342,222.910
2977,215.097,241.069,268.659,217.969,225.158,217.541,210.534,227.839,222.893
2978,214.705,241.662,268.889,218.159,225.142,217.427,211.047,227.985,222.721
2979,214.683,242.212,268.924,218.074,225.013,217.743,211.580,228.008,222.408
2980,214.912,242.542,268.922,217.646,224.966,218.541,211.872,228.089,221.978
2981,215.257,242.768,269.023,217.093,225.103,219.445,211.837,228.134,221.773
2982,215.713,242.977,269.069,216.467,225.655,220.261,211.898,228.105,221.863
2983,216.069,243.198,268.919,215.802,226.684,220.826,212.208,228.143,222.087
2984,216.144,243.459,268.678,215.402,227.718,221.096,212.541,228.434,222.365
2985,215.901,243.886,268.453,215.516,228.457,220.917,212.569,228.987,222.580
2986,215.724,244.209,268.317,216.059,228.974,220.757,212.289,229.679,222.692
2987,215.687,244.423,268.142,216.671,229.271,221.060,211.900,230.388,222.630
2988,215.556,244.410,267.973,216.929,229.407,221.807,211.424,231.090,222.775
2989,215.243,244.330,267.678,216.833,229.419,222.431,211.040,231.747,223.268
2990,215.028,244.230,267.393,216.533,229.332,222.564,210.790,232.142,223.837
2991,215.101,244.070,267.372,216.170,228.969,222.243,210.779,232.151,223.863
2992,215.235,244.101,267.768,215.980,228.490,221.858,210.767,231.999,223.247
2993,215.254,244.368,268.387,216.249,228.273,221.541,210.667,231.856,222.578
2994,215.030,244.719,268.785,216.890,228.349,221.206,210.709,231.664,222.457
