 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,MEan7,Mean8,Mean9,Mean10
4031,431.659,432.901,416.507,410.408,407.282,432.431,,,,
4032,432.285,432.708,416.665,410.65,407.308,432.248,,,,
4033,432.917,432.702,416.958,410.895,407.43,431.958,,,,
4034,433.082,432.824,417.343,410.955,407.564,431.731,,,,
4035,432.782,432.702,417.429,410.933,407.531,431.87,,,,
4036,432.404,432.35,417.126,410.921,407.23,432.601,,,,
4037,432.421,432.072,416.708,410.891,406.793,433.689,,,,
4038,432.713,432.068,416.46,410.887,406.494,434.586,,,,
4039,433.003,432.191,416.365,410.902,406.45,434.887,,,,
4040,433.089,432.299,416.258,410.761,406.734,434.71,,,,
4041,432.969,432.347,415.915,410.395,407.207,434.492,,,,
4042,432.824,432.452,415.56,410.034,407.498,434.426,,,,
4043,432.529,432.44,415.335,410.012,407.593,434.443,,,,
4044,432.083,432.236,415.319,410.317,407.691,434.507,,,,
4045,431.742,431.977,415.453,410.898,408.029,434.599,,,,
4046,431.751,432.003,415.729,411.332,408.442,434.691,,,,
4047,432.16,432.199,415.959,411.471,408.915,434.65,,,,
4048,432.563,432.462,415.861,411.354,409.273,434.596,,,,
4049,432.712,432.623,415.487,411.044,409.415,434.593,,,,
4050,432.637,432.663,415.125,410.776,409.288,434.59,,,,
4051,432.584,432.659,414.954,410.489,408.889,434.447,,,,
4052,432.846,432.65,414.814,410.305,408.375,434.157,,,,
4053,433.446,432.473,414.46,410.316,407.963,433.891,,,,
4054,434.159,432.173,413.965,410.391,407.665,433.763,,,,
4055,434.719,431.932,413.652,410.273,407.454,434.022,,,,
4056,434.946,432.01,413.638,410.072,407.346,434.455,,,,
4057,434.771,432.329,413.812,409.929,407.325,434.687,,,,
4058,434.583,432.642,414.022,409.885,407.24,434.724,,,,
4059,434.717,432.681,414.239,409.691,407.119,434.68,,,,
4060,435.101,432.446,414.373,409.363,407.028,434.603,,,,
4061,435.414,431.905,414.411,409.139,407.055,434.618,,,,
4062,435.437,431.468,414.388,409.235,407.006,434.67,,,,
4063,435.29,431.289,414.406,409.684,406.958,434.822,,,,
4064,435.101,431.46,414.55,410.048,407.114,435.028,,,,
4065,434.951,431.627,414.693,410.059,407.434,435.217,,,,
4066,434.922,431.763,414.651,409.779,407.625,435.356,,,,
4067,435.093,431.901,414.433,409.777,407.52,435.309,,,,
4068,435.487,432.012,414.19,410.179,407.343,435.181,,,,
4069,435.824,431.925,414.024,410.695,407.084,435.256,,,,
4070,435.911,431.649,413.789,411.13,406.822,435.469,,,,
4071,435.683,431.429,413.457,411.408,406.595,435.616,,,,
4072,435.389,431.446,413.283,411.559,406.429,435.418,,,,
4073,435.067,431.587,413.281,411.496,406.26,434.966,,,,
4074,434.761,431.694,413.411,411.182,406.163,434.492,,,,
4075,434.564,431.797,413.441,410.71,406.332,434.125,,,,
4076,434.489,431.827,413.387,410.128,406.781,433.902,,,,
4077,434.408,431.74,413.343,409.66,407.344,433.704,,,,
4078,434.207,431.685,413.442,409.538,407.665,433.504,,,,
4079,433.965,431.732,413.629,409.706,407.641,433.14,,,,
4080,433.66,431.77,413.724,409.947,407.529,432.671,,,,
4081,433.486,431.754,413.672,410.074,407.537,432.296,,,,
4082,433.518,431.827,413.528,410.205,407.696,432.138,,,,
4083,433.838,432.117,413.387,410.596,407.958,432.14,,,,
4084,434.453,432.597,413.367,410.907,408.132,432.278,,,,
4085,435.097,432.865,413.368,410.73,408.046,432.593,,,,
4086,435.547,432.637,413.373,410.195,407.631,432.917,,,,
4087,435.849,432.217,413.223,409.784,407.041,433.079,,,,
4088,436.057,432.056,412.897,409.859,406.547,432.96,,,,
4089,436.131,432.38,412.53,410.09,406.416,432.676,,,,
4090,436.236,432.689,412.416,410.335,406.525,432.479,,,,
4091,436.457,432.646,412.49,410.65,406.666,432.457,,,,
4092,436.564,432.2,412.609,410.899,406.512,432.323,,,,
4093,436.351,431.881,412.559,410.68,406.243,432.029,,,,
4094,435.911,431.953,412.281,410.029,406.178,431.94,,,,
4095,435.683,432.292,411.82,409.408,406.526,432.312,,,,
4096,435.848,432.714,411.587,409.301,407.155,432.906,,,,
4097,436.282,433.209,411.657,409.798,407.761,433.519,,,,
4098,436.574,433.744,411.799,410.459,407.971,433.873,,,,
4099,436.428,434.165,411.839,411.083,407.689,434.028,,,,
4100,435.952,434.525,411.853,411.78,407.373,433.939,,,,
4101,435.558,434.965,411.901,412.383,407.657,433.733,,,,
4102,435.407,435.34,411.864,412.628,408.438,433.525,,,,
4103,435.497,435.417,411.607,412.344,409.088,433.232,,,,
4104,435.526,435.078,411.264,411.87,409.244,432.847,,,,
4105,435.33,434.514,411.003,411.495,408.972,432.425,,,,
4106,435.2,433.902,410.914,411.176,408.668,432.21,,,,
4107,435.311,433.357,410.945,410.9,408.578,432.302,,,,
4108,435.577,433.167,411.204,410.805,408.57,432.549,,,,
4109,435.744,433.367,411.551,411.033,408.459,432.7,,,,
4110,435.741,433.683,411.807,411.348,408.072,432.674,,,,
4111,435.69,433.816,411.784,411.392,407.624,432.509,,,,
4112,435.552,433.702,411.613,411.15,407.312,432.393,,,,
4113,435.349,433.521,411.414,410.951,407.355,432.462,,,,
4114,435.034,433.45,411.258,410.869,407.712,432.687,,,,
4115,434.68,433.462,411.166,410.824,408.107,432.867,,,,
4116,434.469,433.55,411.254,410.691,408.274,432.98,,,,
4117,434.397,433.629,411.405,410.542,408.177,433.014,,,,
4118,434.471,433.801,411.268,410.417,407.867,432.832,,,,
4119,434.545,433.984,410.92,410.214,407.471,432.233,,,,
4120,434.529,434.112,410.629,410.105,407.042,431.257,,,,
4121,434.359,434.217,410.571,410.281,406.721,430.254,,,,
4122,433.957,434.419,410.623,410.597,406.617,429.551,,,,
4123,433.486,434.617,410.672,410.699,406.728,429.301,,,,
4124,433.217,434.541,410.594,410.417,406.99,429.325,,,,
4125,433.179,434.141,410.534,410.355,407.202,429.429,,,,
4126,433.285,433.722,410.64,410.691,407.43,429.496,,,,
4127,433.232,433.66,410.981,411.061,407.697,429.467,,,,
4128,433.147,433.899,411.3,411.143,407.956,429.418,,,,
4129,433.244,434.073,411.407,411.124,408.047,429.338,,,,
4130,433.462,434.035,411.428,411.116,407.91,429.328,,,,
4131,433.558,433.868,411.416,411.023,407.611,429.425,,,,
4132,433.568,433.869,411.512,410.895,407.383,429.757,,,,
4133,433.738,433.994,411.739,410.91,407.379,430.241,,,,
4134,434.023,434.204,412.063,410.903,407.573,430.792,,,,
4135,434.257,434.334,412.32,410.665,407.517,431.141,,,,
4136,434.385,434.399,412.498,410.337,407.142,431.16,,,,
4137,434.528,434.394,412.644,410.292,406.552,430.958,,,,
4138,434.596,434.265,412.584,410.563,406.346,430.68,,,,
4139,434.539,434.165,412.379,410.777,406.709,430.603,,,,
4140,434.393,434.104,412.08,410.848,407.079,430.82,,,,
4141,434.244,433.98,411.722,410.747,407.081,431.131,,,,
4142,434.052,433.662,411.565,410.484,406.803,431.334,,,,
4143,433.717,433.399,411.74,410.148,406.583,431.369,,,,
4144,433.358,433.422,412.102,409.77,406.675,431.339,,,,
4145,433.233,433.652,412.338,409.423,406.904,431.355,,,,
4146,433.547,434.007,412.348,409.232,407.124,431.376,,,,
4147,434.068,434.58,412.209,409.344,407.171,431.333,,,,
4148,434.458,435.226,412.08,409.866,407.084,431.206,,,,
4149,434.545,435.501,411.86,410.586,407.078,431.168,,,,
4150,434.549,435.321,411.433,411.057,407.149,431.304,,,,
4151,434.617,435.104,411.045,411.07,407.16,431.605,,,,
4152,434.617,435.26,410.944,410.82,407.387,431.917,,,,
4153,434.499,435.617,411.058,410.538,407.743,432.187,,,,
4154,434.401,435.849,411.265,410.402,407.829,432.412,,,,
4155,434.422,435.839,411.536,410.432,407.584,432.626,,,,
4156,434.34,435.643,411.639,410.714,407.422,432.842,,,,
4157,434.204,435.478,411.349,411.223,407.486,433.13,,,,
4158,434.122,435.576,410.981,411.544,407.669,433.425,,,,
4159,434.275,435.721,410.796,411.482,407.758,433.56,,,,
4160,434.657,435.616,410.798,411.124,407.733,433.476,,,,
4161,435.11,435.19,410.683,410.791,407.648,433.271,,,,
4162,435.207,434.794,410.466,410.633,407.536,433.059,,,,
4163,434.798,434.951,410.285,410.501,407.559,432.893,,,,
4164,434.157,435.525,410.327,410.421,407.718,432.816,,,,
4165,433.671,436.276,410.513,410.561,407.894,432.813,,,,
4166,433.469,436.839,410.838,410.889,407.915,432.714,,,,
4167,433.617,437.181,411.147,411.21,407.727,432.442,,,,
4168,433.926,437.378,411.211,411.522,407.514,432.148,,,,
4169,434.171,437.401,410.927,411.822,407.488,432.041,,,,
4170,434.23,437.266,410.531,412.02,407.639,432.056,,,,
4171,434.035,436.97,410.265,412.007,407.909,431.938,,,,
4172,433.679,436.706,410.233,411.794,408.222,431.551,,,,
4173,433.355,436.544,410.192,411.616,408.653,431.159,,,,
4174,433.162,436.458,410.012,411.485,409.149,430.918,,,,
4175,433.175,436.14,409.71,411.318,409.422,430.999,,,,
4176,433.438,435.635,409.585,411.216,409.349,431.225,,,,
4177,433.994,435.292,409.7,411.097,409.201,431.392,,,,
4178,434.563,435.268,409.969,411.02,409.037,431.355,,,,
4179,434.866,435.199,410.231,411.063,408.679,431.119,,,,
4180,434.812,435.007,410.544,411.212,408.194,430.895,,,,
4181,434.586,434.833,410.943,411.339,407.999,430.807,,,,
4182,434.481,434.803,411.234,411.228,408.279,430.699,,,,
4183,434.427,434.886,411.323,411.044,408.732,430.515,,,,
4184,434.359,435.04,411.226,411.048,408.833,430.368,,,,
4185,434.339,435.235,411.182,411.26,408.7,430.303,,,,
4186,434.268,435.268,411.143,411.485,408.671,430.137,,,,
4187,433.967,435.115,410.998,411.526,408.861,429.755,,,,
4188,433.443,435.026,410.633,411.245,408.993,429.281,,,,
4189,433.101,435.04,410.201,410.914,408.992,428.913,,,,
4190,432.999,435.036,409.949,410.928,408.978,428.745,,,,
4191,433.13,435.088,410.023,411.24,409.273,428.749,,,,
4192,433.21,435.165,410.331,411.519,409.851,428.954,,,,
4193,433.196,435.186,410.618,411.493,410.23,429.386,,,,
4194,433.194,435.091,410.571,411.15,410.192,429.858,,,,
4195,433.443,435.086,410.246,410.816,409.846,430.235,,,,
4196,433.732,435.298,409.865,410.675,409.399,430.614,,,,
4197,433.645,435.551,409.686,410.788,409.01,430.935,,,,
4198,433.193,435.563,409.683,410.794,408.948,431.086,,,,
4199,432.822,435.46,409.811,410.536,409.123,430.973,,,,
4200,432.785,435.325,409.974,410.183,409.21,430.813,,,,
4201,433.035,435.245,410.135,410.089,408.966,430.703,,,,
4202,433.202,435.236,410.211,410.347,408.57,430.763,,,,
4203,433.136,435.376,410.095,410.806,408.314,430.785,,,,
4204,432.942,435.394,409.906,411.127,408.359,430.777,,,,
4205,432.787,434.993,409.777,411.1,408.588,430.861,,,,
4206,432.694,434.309,409.657,410.934,408.888,431.194,,,,
4207,432.588,433.689,409.351,410.839,409.15,431.665,,,,
4208,432.48,433.505,408.979,410.911,409.269,431.997,,,,
4209,432.311,434.012,408.773,410.861,409.232,432.055,,,,
4210,432.139,434.974,408.857,410.622,408.983,431.951,,,,
4211,432.035,435.832,409.093,410.407,408.785,431.889,,,,
4212,431.931,436.265,409.374,410.402,408.624,432.139,,,,
4213,431.766,436.383,409.644,410.635,408.661,432.649,,,,
4214,431.373,436.445,409.715,410.739,408.974,433.264,,,,
4215,430.756,436.289,409.459,410.719,409.403,433.715,,,,
4216,430.214,435.843,409.183,410.686,409.589,433.797,,,,
4217,430.097,435.357,409.218,410.742,409.486,433.419,,,,
4218,430.199,435.042,409.473,410.91,409.224,432.908,,,,
4219,430.368,434.761,409.574,411.131,409.006,432.535,,,,
4220,430.603,434.367,409.249,411.337,408.989,432.384,,,,
4221,430.902,433.947,408.734,411.403,409.147,432.33,,,,
4222,430.955,433.699,408.305,411.257,409.26,432.388,,,,
4223,430.641,433.732,408.236,411.119,409.012,432.45,,,,
4224,430.291,433.904,408.417,411.247,408.498,432.323,,,,
4225,430.05,434.104,408.479,411.673,408.155,431.957,,,,
4226,429.941,434.416,408.365,412.122,408.231,431.521,,,,
4227,429.747,434.635,408.267,412.419,408.514,431.256,,,,
4228,429.564,434.702,408.32,412.417,408.761,431.109,,,,
4229,429.349,434.814,408.368,412.161,408.766,431.024,,,,
4230,429.199,435.017,408.139,411.734,408.637,431.054,,,,
4231,429.203,435.17,407.679,411.366,408.578,431.346,,,,
4232,429.482,435.076,407.412,411.134,408.748,431.872,,,,
4233,429.872,434.806,407.601,411.037,409.12,432.399,,,,
4234,430.309,434.393,408.066,411.07,409.544,432.837,,,,
4235,430.675,434.053,408.565,411.131,409.653,433.074,,,,
4236,430.832,433.85,408.798,411.137,409.327,433.127,,,,
4237,430.746,433.765,408.803,411.165,408.971,432.934,,,,
4238,430.49,433.847,408.671,411.212,408.936,432.724,,,,
4239,430.252,434.106,408.573,411.202,409.268,432.703,,,,
4240,430.254,434.357,408.553,411.266,409.512,432.801,,,,
4241,430.481,434.414,408.58,411.227,409.459,432.758,,,,
4242,430.695,434.111,408.718,411.055,409.28,432.661,,,,
4243,430.887,433.501,408.817,410.84,409.145,432.818,,,,
4244,431.082,432.889,408.711,410.679,409.043,433.254,,,,
4245,431.234,432.747,408.462,410.683,408.832,433.601,,,,
4246,431.035,432.955,408.156,410.724,408.447,433.566,,,,
4247,430.534,433.142,408.004,410.764,407.995,433.259,,,,
4248,430.014,433.181,408.091,410.712,407.665,433.076,,,,
4249,429.766,433.355,408.407,410.586,407.535,433.275,,,,
4250,429.913,433.689,408.736,410.675,407.612,433.713,,,,
4251,430.27,433.941,408.905,411.037,407.713,434.029,,,,
4252,430.567,433.754,408.774,411.484,407.733,433.921,,,,
4253,430.616,433.055,408.483,411.686,407.995,433.556,,,,
4254,430.555,432.337,408.279,411.568,408.513,433.249,,,,
4255,430.508,432.209,408.262,411.346,408.964,433.22,,,,
4256,430.583,432.853,408.526,411.306,409.049,433.462,,,,
4257,430.777,433.783,408.913,411.363,408.869,433.826,,,,
4258,431.156,434.37,409.129,411.168,408.684,434.112,,,,
4259,431.739,434.384,409.156,410.751,408.607,434.143,,,,
4260,432.072,433.967,409.134,410.407,408.66,433.96,,,,
4261,431.832,433.42,408.951,410.085,408.607,433.822,,,,
4262,431.2,432.973,408.625,409.678,408.351,433.832,,,,
4263,430.634,432.787,408.309,409.301,408.103,433.985,,,,
4264,430.424,432.878,408.132,409.265,407.893,434.251,,,,
4265,430.567,433.141,408.122,409.52,407.648,434.645,,,,
4266,431.014,433.387,408.142,409.735,407.275,435.078,,,,
4267,431.485,433.437,408.05,409.702,406.969,435.371,,,,
4268,431.935,433.357,407.868,409.516,407.083,435.439,,,,
4269,432.456,433.024,407.682,409.255,407.546,435.404,,,,
4270,432.734,432.645,407.572,409.238,408.032,435.371,,,,
4271,432.602,432.345,407.582,409.639,408.325,435.492,,,,
4272,432.293,432.117,407.797,410.269,408.457,435.779,,,,
4273,432.156,431.914,408.12,410.799,408.422,435.997,,,,
4274,432.149,431.744,408.372,411.191,408.228,435.946,,,,
4275,432.052,431.636,408.38,411.444,408.161,435.684,,,,
4276,431.806,431.662,408.236,411.335,408.376,435.443,,,,
4277,431.689,431.741,408.154,411.096,408.786,435.282,,,,
4278,431.86,431.806,408.317,411.096,409.18,435.033,,,,
4279,432.156,431.937,408.672,411.411,409.338,434.567,,,,
4280,432.302,432.196,408.93,411.583,409.129,434.184,,,,
4281,432.202,432.417,408.844,411.228,408.659,434.25,,,,
4282,431.914,432.567,408.602,410.336,408.198,434.533,,,,
4283,431.7,432.698,408.393,409.451,407.888,434.573,,,,
4284,431.645,432.728,408.22,409.081,407.809,434.132,,,,
4285,431.605,432.46,407.988,409.264,408.105,433.581,,,,
4286,431.39,432.099,407.759,409.769,408.708,433.506,,,,
4287,431.108,431.917,407.574,410.482,409.252,433.841,,,,
4288,430.879,431.846,407.461,410.974,409.564,434.074,,,,
4289,430.801,431.764,407.429,410.918,409.779,433.809,,,,
4290,430.821,431.82,407.418,410.488,409.996,433.433,,,,
4291,430.872,431.994,407.328,410.284,410.1,433.392,,,,
4292,430.851,432.001,407.338,410.527,410.02,433.713,,,,
4293,430.893,431.842,407.445,411.015,409.712,434.199,,,,
4294,431.047,431.78,407.44,411.351,409.282,434.631,,,,
4295,431.213,431.919,407.281,411.31,408.935,434.826,,,,
4296,430.961,432.115,407.328,410.91,408.495,434.769,,,,
4297,430.304,432.272,407.689,410.339,407.99,434.808,,,,
4298,429.662,432.417,408.066,409.85,407.66,435.029,,,,
4299,429.392,432.542,408.052,409.846,407.749,435.407,,,,
4300,429.338,432.803,407.57,410.322,408.226,435.745,,,,
4301,429.205,433.338,406.993,411.022,408.755,435.889,,,,
4302,429.116,433.883,406.689,411.516,409.113,435.904,,,,
4303,429.35,434.109,406.73,411.799,409.219,436.014,,,,
4304,429.902,434.178,406.962,411.874,409.056,436.213,,,,
4305,430.324,434.229,407.036,411.755,408.796,436.43,,,,
4306,430.36,434.079,406.821,411.62,408.612,436.536,,,,
4307,430.222,433.508,406.568,411.608,408.65,436.503,,,,
4308,430.175,432.823,406.559,411.689,408.871,436.443,,,,
4309,430.264,432.531,406.739,411.855,408.994,436.51,,,,
4310,430.271,432.797,406.907,411.795,408.887,436.636,,,,
4311,430.096,433.436,406.966,411.504,408.81,436.64,,,,
4312,429.771,434.137,406.888,411.056,408.934,436.489,,,,
4313,429.48,434.712,406.814,410.577,409.226,436.139,,,,
4314,429.332,434.935,406.813,410.235,409.566,435.683,,,,
4315,429.383,434.79,406.976,410.187,409.786,435.352,,,,
4316,429.52,434.482,407.173,410.544,409.81,435.408,,,,
4317,429.625,434.216,407.279,411.085,409.619,435.782,,,,
4318,429.722,434.213,407.312,411.643,409.418,436.059,,,,
4319,429.821,434.4,407.391,411.985,409.562,436.078,,,,
4320,429.946,434.601,407.45,412.098,409.9,435.951,,,,
4321,430.059,434.581,407.43,411.902,410.21,435.84,,,,
4322,430.238,434.291,407.373,411.516,410.401,435.705,,,,
4323,430.433,433.849,407.319,411.12,410.319,435.472,,,,
4324,430.576,433.355,407.4,410.794,409.942,435.218,,,,
4325,430.45,433.029,407.632,410.492,409.281,434.953,,,,
4326,430.228,433.088,407.748,410.179,408.596,434.798,,,,
4327,430.016,433.34,407.54,410.022,408.213,434.571,,,,
4328,429.741,433.54,407.235,410.143,408.288,434.212,,,,
4329,429.388,433.671,407.099,410.458,408.602,433.741,,,,
4330,429.339,433.669,407.131,410.76,408.953,433.363,,,,
4331,429.639,433.551,407.023,410.761,409.314,433.007,,,,
4332,429.917,433.416,406.865,410.512,409.599,432.638,,,,
4333,429.853,433.302,406.842,410.374,409.698,432.273,,,,
4334,429.702,433.273,406.917,410.602,409.566,431.999,,,,
4335,429.707,433.355,406.829,410.99,409.244,431.894,,,,
4336,429.591,433.681,406.491,411.016,408.766,431.964,,,,
4337,429.345,434.082,406.171,410.66,408.293,432.06,,,,
4338,429.111,434.268,406.001,410.205,408.076,432.05,,,,
4339,429.137,434.271,406.109,409.904,408.126,431.974,,,,
4340,429.22,434.222,406.37,409.903,408.399,431.832,,,,
4341,429.291,434.253,406.512,410.063,408.668,431.524,,,,
4342,429.411,434.344,406.563,410.313,408.788,431.124,,,,
4343,429.719,434.294,406.661,410.564,408.805,430.772,,,,
4344,429.907,434.124,406.9,410.684,408.93,430.609,,,,
4345,429.77,433.993,407.166,410.518,409.181,430.644,,,,
4346,429.591,434.121,407.321,410.081,409.435,430.68,,,,
4347,429.761,434.226,407.334,409.848,409.361,430.653,,,,
4348,430.058,434.286,407.067,409.929,409.085,430.86,,,,
4349,430.239,434.188,406.537,410.219,408.861,431.328,,,,
4350,430.273,433.911,406.075,410.333,408.703,431.699,,,,
4351,430.435,433.555,405.947,410.094,408.409,431.586,,,,
4352,430.888,433.331,406.136,409.876,408.006,431.034,,,,
4353,431.311,433.433,406.275,410.055,407.713,430.394,,,,
4354,431.401,433.965,406.28,410.656,407.648,429.687,,,,
4355,431.048,434.612,406.22,411.134,407.757,428.869,,,,
4356,430.356,434.927,406.256,411.134,407.909,428.205,,,,
4357,429.644,434.799,406.358,410.855,407.982,428.068,,,,
4358,429.228,434.567,406.625,410.665,408.147,428.568,,,,
4359,429.429,434.551,407.095,410.635,408.383,429.438,,,,
4360,429.895,434.727,407.495,410.538,408.427,430.398,,,,
4361,430.126,435.026,407.586,410.475,408.183,431.147,,,,
4362,429.883,435.361,407.413,410.611,407.823,431.527,,,,
4363,429.506,435.517,407.22,410.874,407.496,431.628,,,,
4364,429.377,435.24,407.257,410.933,407.508,431.625,,,,
4365,429.441,434.704,407.607,410.566,407.667,431.614,,,,
4366,429.49,434.291,408.014,410.016,407.593,431.421,,,,
4367,429.253,434.25,408.255,409.697,407.319,431.303,,,,
4368,428.758,434.57,408.34,409.727,407.127,431.426,,,,
4369,428.18,435.098,408.146,410.042,407.189,431.787,,,,
4370,427.902,435.482,407.907,410.544,407.404,432.024,,,,
4371,428.123,435.476,407.599,411.081,407.738,431.915,,,,
4372,428.506,435.338,407.336,411.208,408.183,431.846,,,,
4373,428.684,435.242,407.244,410.82,408.464,432.055,,,,
4374,428.631,435.095,407.403,410.197,408.413,432.325,,,,
4375,428.678,434.793,407.821,409.821,408.131,432.076,,,,
4376,428.885,434.433,408.349,409.829,407.989,431.28,,,,
4377,428.935,434.262,408.654,410.133,408.064,430.533,,,,
4378,428.895,434.4,408.544,410.563,408.052,430.287,,,,
4379,428.921,434.75,408.074,410.921,407.8,430.424,,,,
4380,428.946,434.908,407.771,411.143,407.56,430.505,,,,
4381,428.763,434.824,407.877,411.169,407.462,430.46,,,,
4382,428.446,434.689,408.193,410.999,407.209,430.294,,,,
4383,428.373,434.689,408.448,410.654,406.732,429.98,,,,
4384,428.69,434.639,408.535,410.34,406.117,429.533,,,,
4385,429.039,434.476,408.559,410.18,405.865,428.986,,,,
4386,429.191,434.278,408.524,410.146,405.906,428.439,,,,
4387,429.065,434.177,408.491,410.153,406.049,428.06,,,,
4388,428.748,434.266,408.435,410.175,406.172,427.849,,,,
4389,428.5,434.368,408.407,410.298,406.405,427.744,,,,
4390,428.317,434.327,408.621,410.38,406.674,427.756,,,,
4391,428.037,434.237,408.941,410.327,406.871,427.947,,,,
4392,427.795,434.18,409.123,410.227,406.911,428.315,,,,
4393,427.817,434.22,409.13,410.343,406.773,428.888,,,,
4394,427.975,434.447,409.067,410.859,406.727,429.657,,,,
4395,428.055,434.727,408.86,411.458,406.883,430.606,,,,
4396,428.073,434.868,408.572,411.71,406.954,431.524,,,,
4397,428.076,434.908,408.334,411.549,406.788,432.044,,,,
4398,428.084,435.004,408.085,411.152,406.6,432.157,,,,
4399,427.989,435.092,407.97,410.779,406.642,431.962,,,,
4400,427.821,435.07,407.985,410.627,406.85,431.586,,,,
4401,427.666,434.981,408.183,410.932,407.042,431.143,,,,
4402,427.571,434.977,408.361,411.324,407.131,430.803,,,,
4403,427.511,435.213,408.309,411.331,407.096,430.557,,,,
4404,427.531,435.603,408.068,410.925,406.903,430.349,,,,
4405,427.491,435.836,407.963,410.626,406.632,430.313,,,,
4406,427.175,435.813,407.953,410.784,406.518,430.527,,,,
4407,426.715,435.74,408.014,411.005,406.665,430.778,,,,
4408,426.363,435.721,408.02,410.911,407.041,430.749,,,,
4409,426.248,435.705,408.015,410.501,407.407,430.465,,,,
4410,426.267,435.846,407.884,410.139,407.663,430.096,,,,
4411,426.311,436.19,407.57,410.157,407.696,429.909,,,,
4412,426.369,436.64,407.151,410.496,407.734,429.921,,,,
4413,426.621,437.007,406.864,410.943,407.84,429.837,,,,
4414,426.992,437.147,406.921,411.265,407.791,429.472,,,,
4415,427.292,437.086,407.304,411.352,407.579,428.972,,,,
4416,427.33,436.794,407.809,411.279,407.338,428.714,,,,
4417,427.155,436.442,408.174,411.22,407.177,428.948,,,,
4418,426.996,436.288,408.226,411.182,407.214,429.367,,,,
4419,427.045,436.312,407.955,411.158,407.512,429.402,,,,
4420,427.175,436.524,407.712,411.079,407.811,429.152,,,,
4421,427.151,436.905,407.624,411.042,407.881,428.999,,,,
4422,426.902,437.279,407.652,410.956,407.768,429.167,,,,
4423,426.496,437.558,407.624,410.68,407.645,429.709,,,,
4424,425.989,437.629,407.384,410.331,407.536,430.499,,,,
4425,425.411,437.469,407.08,410.093,407.5,431.249,,,,
4426,424.851,437.373,406.892,409.992,407.806,431.653,,,,
4427,424.447,437.494,406.934,409.842,408.403,431.681,,,,
4428,424.32,437.649,407.067,409.628,408.885,431.412,,,,
4429,424.384,437.54,407.225,409.566,408.954,431.085,,,,
4430,424.573,437.373,407.38,409.742,408.567,430.884,,,,
4431,424.637,437.47,407.566,409.977,407.839,430.754,,,,
4432,424.635,437.994,407.828,410.281,407.142,430.623,,,,
4433,424.845,438.744,408.108,410.475,406.674,430.619,,,,
4434,425.113,439.534,408.376,410.505,406.447,430.948,,,,
4435,425.034,440.199,408.648,410.477,406.316,431.48,,,,
4436,424.518,440.705,408.873,410.504,406.404,431.953,,,,
4437,424.144,440.93,408.951,410.559,406.669,432.21,,,,
4438,424.236,441.02,408.916,410.589,406.87,432.398,,,,
4439,424.832,441.21,408.764,410.518,406.868,432.554,,,,
4440,425.64,441.34,408.552,410.443,406.781,432.861,,,,
4441,426.218,441.288,408.518,410.467,406.727,433.249,,,,
4442,426.404,440.882,408.81,410.645,406.882,433.441,,,,
4443,426.369,440.317,409.094,410.727,407.149,433.351,,,,
4444,426.309,439.589,409.035,410.527,407.416,433.125,,,,
4445,426.3,438.787,408.628,410.331,407.606,433.02,,,,
4446,426.243,437.957,408.269,410.384,407.506,433.04,,,,
4447,426.149,437.456,408.223,410.347,407.218,433.079,,,,
4448,426.196,437.505,408.391,409.962,407.09,432.958,,,,
4449,426.437,437.968,408.556,409.544,407.343,432.572,,,,
4450,426.825,438.429,408.739,409.53,407.754,432.082,,,,
4451,426.996,438.586,409.012,409.822,408.037,431.842,,,,
4452,426.625,438.489,409.405,410.101,408.311,431.94,,,,
4453,425.918,438.376,409.69,410.291,408.376,432.081,,,,
4454,425.39,438.312,409.68,410.309,407.936,431.971,,,,
4455,425.262,438.148,409.343,410.094,407.202,431.378,,,,
4456,425.494,437.727,408.9,409.902,406.683,430.452,,,,
4457,425.931,437.329,408.522,410.254,406.572,429.753,,,,
4458,426.38,437.229,408.243,411.216,406.626,429.667,,,,
4459,426.625,437.388,408.144,412.171,406.639,430.334,,,,
4460,426.52,437.622,408.348,412.458,406.767,431.36,,,,
4461,426.409,437.899,408.753,411.913,406.98,432.168,,,,
4462,426.521,438.232,409.101,411.022,407.272,432.582,,,,
4463,426.832,438.482,409.355,410.425,407.594,432.805,,,,
4464,427.144,438.496,409.52,410.283,407.844,433.007,,,,
4465,427.272,438.376,409.686,410.4,407.857,433.204,,,,
4466,427.102,438.411,409.858,410.434,407.718,433.295,,,,
4467,426.744,438.794,410.155,410.258,407.591,433.284,,,,
4468,426.34,439.341,410.557,409.971,407.569,433.153,,,,
4469,426.224,439.332,410.911,409.768,407.51,432.9,,,,
4470,426.602,438.682,410.967,409.71,407.475,432.436,,,,
4471,427.193,437.965,410.798,409.911,407.52,431.888,,,,
4472,427.467,437.692,410.492,410.342,407.56,431.443,,,,
4473,427.358,437.921,410.258,410.803,407.474,431.52,,,,
4474,427.134,438.377,410.383,411.012,407.316,431.974,,,,
4475,427,438.659,411.043,410.796,407.165,432.39,,,,
4476,426.882,438.658,411.903,410.395,407.145,432.391,,,,
4477,426.801,438.422,412.562,410.204,407.453,432.018,,,,
4478,426.858,438.078,412.861,410.305,407.823,431.576,,,,
4479,427.013,437.904,413.148,410.585,407.827,431.326,,,,
