 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14
3890,284.533,272.695,275.626,272.101,272.873,265.660,273.424,299.566,286.835,261.646,299.826,281.752,277.112,294.002
3891,283.867,273.298,274.962,272.611,272.602,265.168,273.474,299.501,286.794,261.675,299.582,281.631,276.759,294.097
3892,283.125,273.479,274.628,272.838,271.876,265.285,273.628,299.322,286.808,261.993,299.422,281.310,276.581,294.189
3893,282.556,273.122,274.679,272.856,271.228,265.754,273.503,299.146,286.961,262.161,299.167,280.943,276.723,294.079
3894,282.487,272.420,274.952,272.902,270.631,266.094,273.332,299.147,287.280,262.055,298.757,280.730,277.073,293.536
3895,282.856,271.756,275.108,272.884,269.865,266.270,273.184,299.498,287.415,261.823,298.463,280.807,277.288,292.649
3896,283.195,271.638,275.446,272.626,269.236,266.382,273.106,299.913,287.259,261.478,298.584,281.110,277.300,291.684
3897,283.110,272.030,276.201,272.376,269.288,266.364,273.071,299.930,286.912,261.270,298.918,281.606,277.418,291.021
3898,282.625,272.521,277.074,272.611,269.939,266.110,272.979,299.416,286.522,261.228,299.110,282.098,277.658,290.864
3899,282.151,272.645,277.365,273.197,270.573,265.974,272.906,298.690,286.184,261.073,298.785,282.307,277.655,291.053
3900,281.964,272.573,277.120,273.699,270.937,266.194,272.806,298.118,285.961,260.642,298.259,282.172,277.156,291.339
3901,281.930,272.379,276.751,273.563,271.173,266.403,273.031,297.788,285.991,260.109,297.856,281.920,276.534,291.460
3902,281.927,272.218,276.365,272.841,271.525,266.332,273.639,297.509,286.278,259.911,297.645,281.789,276.001,291.148
3903,281.951,272.157,275.731,272.096,271.931,266.092,274.353,297.214,286.789,260.057,297.542,281.681,275.610,290.372
3904,282.054,272.081,275.029,271.490,272.354,265.984,274.643,297.032,287.186,260.047,297.361,281.497,275.211,289.388
3905,282.156,272.046,274.729,270.975,272.507,265.895,274.251,297.117,287.104,259.932,296.998,281.375,274.833,288.755
3906,282.238,272.248,274.947,270.720,272.473,265.853,273.466,297.338,286.829,260.057,296.510,281.313,274.593,288.864
3907,282.202,272.499,275.086,270.851,272.216,265.686,272.866,297.345,286.843,260.465,296.116,281.196,274.690,289.667
3908,282.017,272.464,274.695,271.230,271.980,265.476,272.795,297.061,287.156,260.954,295.961,280.846,275.042,290.628
3909,281.713,272.129,274.077,271.755,271.977,265.380,273.159,296.610,287.462,261.392,296.106,280.252,275.284,291.206
3910,281.594,271.699,273.604,272.202,272.291,265.453,273.585,296.153,287.533,261.620,296.371,279.841,275.234,291.349
3911,281.750,271.425,273.365,272.449,272.501,265.573,273.825,295.901,287.329,261.578,296.497,279.754,274.852,291.443
3912,282.092,271.403,273.271,272.654,272.401,265.699,273.975,296.042,286.964,261.274,296.473,279.962,274.399,291.843
3913,282.370,271.527,273.480,273.023,271.968,265.547,274.196,296.460,286.461,260.766,296.470,280.077,274.167,292.663
3914,282.342,271.553,273.995,273.568,271.392,265.024,274.286,296.774,286.112,260.378,296.492,279.923,274.414,293.762
3915,282.046,271.418,274.475,273.755,271.210,264.267,274.169,296.752,286.123,260.241,296.411,279.489,275.115,294.988
3916,281.591,271.266,274.576,273.674,271.568,263.783,273.762,296.529,286.520,260.516,296.220,278.924,275.881,296.062
3917,281.147,271.279,274.314,273.348,272.285,263.919,273.292,296.419,286.789,261.064,296.173,278.553,276.248,296.707
3918,280.958,271.362,273.885,272.866,272.850,264.500,273.000,296.369,286.874,261.613,296.182,278.335,276.123,296.984
3919,281.170,271.660,273.719,272.240,272.810,265.267,272.987,296.256,286.786,262.029,296.137,278.237,275.855,297.231
3920,281.533,272.203,273.909,271.785,272.251,265.809,272.902,296.074,286.733,262.277,295.943,278.177,275.566,297.533
3921,281.641,272.802,274.324,271.616,271.677,266.233,272.678,295.841,286.719,262.182,295.839,278.221,275.223,297.672
3922,281.512,273.111,274.763,271.848,271.403,266.340,272.591,295.500,286.550,261.750,295.764,278.340,274.855,297.522
3923,281.299,273.041,275.156,272.146,271.542,266.037,272.898,295.241,286.497,261.097,295.430,278.560,274.564,297.279
3924,281.156,272.693,275.484,272.424,271.660,265.605,273.294,295.185,286.750,260.529,294.792,278.940,274.358,297.111
3925,281.112,272.237,275.492,272.419,271.891,265.283,273.526,295.139,287.198,260.228,294.160,279.295,274.295,296.921
3926,281.119,271.612,275.134,272.134,272.475,265.144,273.649,295.042,287.308,260.186,293.755,279.313,274.490,296.790
3927,280.966,271.113,274.849,271.720,273.115,264.956,273.831,294.914,286.895,260.356,293.712,279.038,274.727,296.824
3928,280.628,270.837,274.779,271.664,273.133,264.851,274.073,294.844,286.335,260.588,294.004,278.841,274.766,297.106
3929,280.192,270.813,275.058,271.881,272.576,264.770,274.303,294.795,285.932,260.562,294.416,278.965,274.774,297.499
3930,279.678,270.871,275.520,272.278,272.058,264.906,274.432,294.754,285.599,260.363,294.478,279.335,274.985,297.811
3931,279.243,270.839,276.029,272.490,271.951,265.264,274.401,294.648,285.288,260.286,294.165,279.476,275.219,297.873
3932,278.923,270.675,276.456,272.306,271.885,265.662,274.405,294.471,285.149,260.599,293.707,279.224,275.211,297.626
3933,278.751,270.671,276.679,271.980,271.398,265.885,274.395,294.257,285.365,261.245,293.304,278.861,275.008,297.143
3934,278.736,270.919,276.468,271.919,270.922,265.589,274.296,294.002,285.987,261.799,293.030,278.716,274.927,296.783
3935,278.968,271.298,276.230,272.149,270.891,264.749,274.109,293.708,286.761,262.013,292.963,278.633,275.152,296.499
3936,279.286,271.342,276.168,272.472,271.063,263.963,274.021,293.414,287.178,261.812,293.228,278.583,275.378,296.060
3937,279.460,271.011,276.245,272.626,271.164,263.764,274.063,293.227,287.086,261.381,293.675,278.449,275.363,295.379
3938,279.257,270.479,276.129,272.707,271.184,264.026,273.933,293.191,286.684,260.940,294.081,278.113,275.068,294.767
3939,278.722,270.033,275.657,272.649,271.245,264.505,273.505,293.296,286.294,260.491,294.232,277.580,274.712,294.610
3940,278.262,269.708,274.993,272.258,271.464,265.230,272.837,293.509,285.858,260.161,293.894,277.275,274.495,294.751
3941,278.163,269.355,274.571,271.495,271.775,265.990,272.246,293.595,285.451,260.011,293.136,277.308,274.537,294.998
3942,278.287,269.002,274.719,270.682,271.971,266.364,271.914,293.530,285.157,260.057,292.270,277.444,274.638,295.270
3943,278.264,268.704,274.899,270.197,271.839,266.280,272.000,293.444,284.972,260.297,291.626,277.346,274.870,295.642
3944,277.985,268.575,274.695,270.396,271.539,265.911,272.474,293.520,284.769,260.706,291.109,277.183,275.056,295.954
3945,277.779,268.680,274.137,270.942,271.360,265.340,273.010,293.751,284.791,261.020,290.675,277.211,274.923,295.961
3946,277.874,268.867,273.571,271.442,271.323,264.882,273.326,293.888,285.097,261.126,290.484,277.462,274.592,295.693
3947,278.231,269.061,273.302,271.684,271.121,264.887,273.184,293.835,285.281,261.102,290.793,277.761,274.364,295.619
3948,278.585,269.089,273.381,271.977,270.597,265.081,272.768,293.638,285.278,261.011,291.500,277.967,274.293,295.691
3949,278.852,269.142,273.669,272.093,270.170,265.141,272.440,293.500,285.219,260.697,292.249,277.863,274.282,295.600
3950,278.805,269.357,273.916,271.694,270.170,265.018,272.296,293.458,285.211,260.058,292.635,277.545,274.247,295.199
3951,278.471,269.627,273.916,271.056,270.320,264.696,272.305,293.380,285.149,259.310,292.848,277.405,274.221,294.758
3952,278.207,269.850,273.811,270.735,270.346,264.547,272.315,293.013,285.118,258.911,293.242,277.435,274.163,294.744
3953,278.244,269.891,273.868,271.078,270.559,264.921,272.303,292.462,285.031,258.854,293.733,277.399,274.218,295.023
3954,278.289,269.649,273.978,271.694,271.112,265.749,272.303,291.954,284.679,258.912,294.011,277.094,274.378,295.309
3955,278.119,269.477,274.108,272.101,271.703,266.335,272.476,291.710,284.085,258.976,294.161,276.844,274.463,295.430
3956,277.866,269.597,274.295,272.389,271.934,266.317,272.760,291.711,283.620,259.265,294.436,276.702,274.315,295.471
3957,277.779,270.017,274.357,272.682,271.741,265.940,272.983,291.843,283.778,259.688,294.958,276.637,274.063,295.370
3958,277.828,270.190,274.156,272.715,271.657,265.785,273.040,291.951,284.388,260.038,295.525,276.585,273.789,295.397
3959,277.962,269.693,273.681,272.230,271.896,266.003,273.092,291.981,285.170,260.122,295.986,276.721,273.641,295.626
3960,278.019,269.033,273.573,271.725,272.228,266.550,273.365,292.039,285.665,260.286,296.134,277.027,273.745,295.721
3961,278.060,268.634,274.106,271.646,272.012,267.181,273.635,292.217,285.833,260.562,296.057,277.432,273.940,295.339
3962,278.216,268.523,275.060,271.811,271.386,267.602,273.466,292.392,285.726,260.765,295.999,277.885,273.958,294.413
3963,278.525,268.693,275.707,271.707,270.686,267.791,272.779,292.455,285.357,260.823,296.086,278.261,273.945,293.725
3964,278.875,269.251,275.883,271.455,270.248,267.861,272.117,292.316,284.693,260.889,296.147,278.298,274.088,293.711
3965,278.987,270.057,275.753,271.369,270.026,268.034,271.902,292.162,284.171,260.843,296.171,278.205,274.478,294.222
3966,278.904,270.941,275.343,271.553,269.793,268.246,272.067,291.991,284.046,260.644,296.316,278.195,274.778,294.570
3967,278.655,271.451,274.753,271.760,269.669,268.322,272.415,291.759,284.390,260.469,296.688,278.279,274.853,294.718
3968,278.410,271.203,274.240,271.859,269.591,268.154,272.883,291.509,284.811,260.380,296.963,278.385,274.581,294.841
3969,278.238,270.305,273.899,271.707,269.810,267.649,273.322,291.374,284.887,260.314,296.935,278.521,274.192,294.979
3970,278.231,269.551,273.760,271.273,270.548,267.220,273.568,291.505,284.495,260.170,296.663,278.642,274.058,295.012
3971,278.305,269.571,273.741,270.737,271.282,267.215,273.361,291.791,283.931,260.201,296.492,278.594,274.259,294.794
3972,278.112,270.085,273.894,270.672,271.354,267.738,272.818,292.027,283.469,260.509,296.512,278.237,274.719,294.358
3973,277.521,270.390,274.115,270.980,270.818,268.270,272.265,292.004,283.415,260.996,296.680,277.840,275.092,293.866
3974,277.091,270.255,274.288,271.225,270.326,268.013,272.240,291.776,283.906,261.234,296.841,277.604,275.210,293.409
3975,277.275,269.941,274.384,271.288,269.983,267.126,272.664,291.607,284.558,261.082,296.767,277.553,275.110,293.081
3976,277.803,269.566,274.295,271.126,269.622,266.228,273.140,291.578,284.934,260.719,296.533,277.610,274.951,292.829
3977,278.126,269.139,273.993,270.899,269.452,265.822,273.294,291.578,284.854,260.274,296.142,277.734,274.767,292.799
3978,278.086,268.778,273.827,270.692,269.588,265.788,273.081,291.533,284.502,259.847,295.790,277.804,274.581,292.799
3979,277.874,268.610,273.981,270.598,270.000,265.764,272.722,291.372,284.226,259.668,295.632,277.752,274.514,292.582
3980,277.842,268.710,274.175,270.657,270.565,265.743,272.390,291.072,284.258,259.859,295.744,277.600,274.577,292.102
3981,277.951,268.800,273.998,270.937,270.841,265.846,272.117,290.721,284.701,260.082,295.983,277.446,274.385,291.545
3982,277.825,268.693,273.760,271.283,270.640,266.199,271.904,290.481,284.947,259.956,296.087,277.314,273.936,291.393
3983,277.425,268.536,274.029,271.457,270.035,266.780,271.777,290.418,284.660,259.586,296.105,277.039,273.659,291.688
3984,277.050,268.551,274.952,271.366,269.634,267.044,271.766,290.550,284.145,259.367,296.000,276.609,273.752,292.157
3985,276.917,268.669,275.741,271.091,269.876,266.908,271.812,290.826,283.870,259.328,295.828,276.450,274.156,292.577
3986,276.900,268.745,275.763,270.919,270.496,266.607,271.975,291.145,283.849,259.460,295.534,276.906,274.519,293.088
3987,276.822,268.575,275.170,270.727,271.035,266.516,271.962,291.362,283.858,259.732,295.177,277.672,274.652,293.824
3988,276.738,268.283,274.559,270.429,271.112,266.613,271.543,291.379,283.649,259.876,294.857,278.224,274.563,294.441
3989,276.585,268.002,274.149,270.389,270.991,266.801,270.862,291.210,283.303,259.522,294.747,278.349,274.384,294.411
3990,276.359,267.948,273.976,270.568,270.781,266.950,270.514,291.041,282.910,258.799,295.047,278.459,274.241,293.887
3991,276.201,268.152,274.165,270.687,270.464,267.055,270.722,290.871,282.838,258.285,295.511,278.621,274.112,293.665
3992,276.239,268.580,274.580,270.689,270.121,267.492,271.288,290.581,283.116,258.224,295.833,278.642,273.927,294.030
3993,276.456,269.007,274.890,270.775,270.104,268.052,271.758,290.293,283.439,258.511,295.955,278.363,273.549,294.508
3994,276.671,269.444,274.950,270.737,270.458,268.351,271.939,290.098,283.659,258.861,296.058,277.989,273.247,294.536
3995,276.771,269.771,274.998,270.341,270.853,267.785,271.981,290.069,283.827,259.274,296.124,277.597,273.296,294.102
3996,276.702,269.965,274.847,269.881,271.184,266.746,271.956,290.192,283.998,259.686,295.975,277.128,273.738,293.788
3997,276.335,269.815,274.422,269.548,271.542,265.696,271.931,290.401,283.942,259.996,295.726,276.746,274.358,293.979
3998,275.889,269.447,273.928,269.649,272.138,265.183,271.823,290.626,283.800,260.040,295.540,276.538,274.760,294.393
3999,275.719,269.231,273.633,270.040,272.444,265.510,271.461,290.895,283.813,259.763,295.381,276.740,274.867,294.619
4000,275.951,269.281,273.688,270.465,272.072,266.453,270.977,291.049,284.113,259.277,295.087,277.076,274.708,294.600
4001,276.286,269.183,273.758,270.995,271.527,267.186,270.630,290.955,284.429,258.900,294.737,277.181,274.307,294.367
4002,276.539,268.736,273.693,271.457,271.248,267.181,270.658,290.584,284.483,258.903,294.559,276.944,273.585,294.079
4003,276.678,268.392,273.508,271.614,271.231,266.950,271.069,290.086,284.321,259.182,294.695,276.829,272.938,294.109
4004,276.778,268.490,273.321,271.510,271.236,266.953,271.720,289.747,284.072,259.299,295.127,276.891,272.701,294.741
4005,276.788,268.935,273.276,271.255,271.441,266.948,272.192,289.707,283.840,259.192,295.520,276.994,272.929,295.702
4006,276.543,269.407,273.506,270.874,271.934,266.743,272.303,289.797,283.687,259.159,295.638,276.844,273.134,296.656
4007,276.249,269.584,274.091,270.639,272.441,266.505,272.000,289.788,283.659,259.305,295.216,276.435,273.129,297.321
4008,276.254,269.322,274.542,270.626,272.568,266.264,271.582,289.668,283.755,259.445,294.438,276.035,273.122,297.550
4009,276.692,268.970,274.667,270.720,272.207,265.699,271.127,289.615,283.964,259.334,293.732,276.003,273.229,297.464
4010,277.179,268.732,274.643,270.790,271.501,265.044,270.866,289.767,284.343,259.181,293.202,276.295,273.421,297.125
4011,277.453,268.686,274.626,270.821,270.761,264.853,270.839,289.981,284.679,259.359,292.858,276.647,273.549,296.684
4012,277.425,268.728,274.458,270.884,270.167,265.309,271.111,290.101,284.620,259.695,292.689,276.731,273.612,296.259
4013,277.356,268.723,274.031,270.934,269.706,265.872,271.714,290.025,284.085,259.818,292.729,276.553,273.700,296.042
4014,277.382,268.876,273.609,271.056,269.331,266.120,272.495,289.852,283.642,259.471,292.772,276.530,273.700,295.956
4015,277.300,269.346,273.489,271.306,269.280,265.948,272.973,289.708,283.542,259.106,292.536,276.937,273.671,295.891
4016,276.920,269.915,273.839,271.667,269.383,265.555,273.002,289.695,283.601,259.223,292.218,277.708,273.563,295.859
4017,276.382,270.131,274.273,272.081,269.548,265.115,272.614,289.733,283.577,259.816,292.206,278.474,273.325,295.887
4018,275.978,269.861,274.453,272.268,269.490,264.840,272.004,289.675,283.577,260.316,292.714,278.946,273.008,295.928
4019,276.018,269.307,274.257,272.114,269.308,264.812,271.557,289.548,283.586,260.352,293.505,278.924,272.723,295.977
4020,276.261,268.621,273.981,271.773,269.256,265.055,271.438,289.477,283.629,260.122,294.237,278.311,272.630,296.028
4021,276.206,268.037,273.976,271.308,269.527,265.445,271.367,289.423,283.645,259.823,294.737,277.426,272.637,295.988
4022,275.802,267.682,274.141,270.750,269.738,265.830,271.142,289.394,283.653,259.423,294.937,276.934,272.666,295.850
4023,275.554,267.725,274.177,270.139,269.548,266.050,270.939,289.387,283.594,258.949,294.947,276.982,272.999,295.610
4024,275.851,268.057,274.137,269.732,269.069,266.136,270.879,289.497,283.275,258.469,294.897,277.157,273.629,295.376
4025,276.535,268.497,274.326,269.634,268.588,266.277,270.885,289.661,282.818,258.159,294.849,277.172,274.325,295.065
4026,277.079,268.623,274.614,269.886,268.470,266.246,270.987,289.775,282.439,258.128,294.891,277.165,274.700,294.508
4027,277.184,268.420,274.751,270.076,268.919,265.979,271.173,289.714,282.366,258.469,295.006,277.169,274.866,293.841
4028,276.700,268.133,274.516,269.846,269.692,265.319,271.294,289.476,282.646,258.874,295.305,277.125,274.793,293.487
4029,276.084,267.930,274.101,269.303,270.340,264.510,271.315,289.221,283.127,259.182,295.700,277.382,274.530,293.568
4030,275.751,267.952,273.787,269.040,270.403,264.039,271.361,289.046,283.605,259.341,296.090,277.989,274.108,293.875
4031,275.891,268.401,274.043,269.679,270.305,264.188,271.687,289.173,284.088,259.666,296.672,278.792,273.890,294.305
4032,276.622,269.351,274.871,271.402,270.493,264.987,272.514,290.124,284.701,260.332,297.820,280.006,274.479,295.055
4033,278.070,271.139,276.233,273.763,271.879,266.393,273.716,292.104,285.725,261.642,299.635,281.959,276.216,296.286
4034,280.190,273.743,278.014,275.962,274.640,268.364,275.052,294.823,287.286,263.445,301.797,284.857,278.774,297.829
4035,282.671,276.721,280.062,277.745,278.032,270.338,276.534,297.806,289.159,265.411,303.787,287.959,281.322,299.307
