 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15
1487,207.537,249.003,238.903,218.557,208.799,210.991,198.696,215.087,237.745,218.840,196.266,216.913,218.013,214.493,232.365
1488,207.941,249.326,238.986,218.373,208.821,210.699,198.585,215.425,237.944,219.261,196.164,217.310,218.183,214.534,232.460
1489,208.515,249.783,239.604,218.488,209.188,210.424,198.129,216.038,238.065,219.759,195.730,217.455,218.677,214.752,232.517
1490,209.071,250.137,240.326,218.668,209.895,210.215,197.548,216.395,238.021,219.931,195.584,217.292,218.933,214.743,232.659
1491,209.478,250.186,240.757,218.656,210.319,210.272,197.221,216.287,237.762,219.739,195.780,217.244,218.944,214.476,232.711
1492,209.367,250.070,240.965,218.619,210.214,210.801,197.392,216.047,237.476,219.411,196.020,217.444,219.085,214.286,232.834
1493,208.664,250.194,241.118,218.873,209.629,211.342,197.857,216.020,237.200,219.111,195.986,217.715,219.548,214.498,233.246
1494,208.028,250.612,240.715,219.098,208.843,211.424,198.392,216.146,236.920,218.857,195.891,217.736,220.013,214.988,233.910
1495,208.105,251.021,239.528,218.996,207.860,211.139,198.839,216.286,236.651,218.564,196.003,217.405,220.125,215.505,234.142
1496,208.775,251.026,238.375,218.508,206.834,210.782,198.871,216.331,236.502,218.167,196.310,216.876,219.860,215.799,233.521
1497,209.540,250.447,238.222,218.025,206.319,210.215,198.622,216.234,236.418,217.901,196.458,216.396,219.497,215.898,232.673
1498,209.944,249.667,238.729,217.824,206.476,209.668,198.576,216.107,236.133,217.946,196.222,216.057,219.196,216.112,232.455
1499,209.731,249.370,239.312,218.045,206.886,209.506,199.111,216.051,235.547,218.064,195.818,216.144,218.833,216.337,232.749
1500,209.012,249.669,239.743,218.545,207.166,210.003,199.576,216.081,234.862,217.860,195.423,216.523,218.581,216.255,233.185
1501,207.932,249.889,239.965,218.730,207.070,210.690,199.631,216.064,234.321,217.288,195.273,216.851,218.666,216.073,233.379
1502,207.213,249.413,240.312,218.352,206.638,210.984,199.323,215.922,233.967,216.800,195.351,216.942,219.013,216.095,233.299
1503,207.216,248.336,240.542,217.639,205.939,211.184,198.931,215.664,233.832,216.860,195.581,216.902,219.227,216.340,232.905
1504,207.864,247.398,240.493,217.160,204.991,211.658,198.710,215.365,233.821,217.500,195.870,216.876,219.274,216.633,232.142
1505,208.562,246.698,239.972,216.939,204.271,212.307,198.696,215.184,233.995,218.308,196.093,216.770,219.290,216.837,231.701
1506,208.790,246.282,239.424,216.971,204.389,212.500,198.535,215.199,234.271,218.793,196.153,216.458,219.131,217.046,231.858
1507,208.596,246.199,238.882,217.246,205.122,211.959,197.986,215.195,234.443,218.749,196.090,215.976,218.895,217.197,232.370
1508,208.213,246.444,238.236,217.311,205.681,211.009,197.198,214.906,234.287,218.323,196.100,215.581,218.615,217.187,232.545
1509,207.926,246.873,237.785,216.742,205.699,210.225,196.668,214.561,233.843,217.850,196.237,215.461,218.376,216.755,232.299
1510,207.855,247.354,237.979,215.852,205.467,209.750,196.535,214.384,233.276,217.796,196.440,215.525,218.247,216.296,231.720
1511,207.957,247.801,238.660,215.480,205.581,209.199,196.687,214.402,232.823,218.170,196.417,215.384,218.167,216.184,231.341
1512,208.306,248.047,239.306,215.844,206.013,208.744,196.829,214.533,232.538,218.665,196.130,215.026,218.076,216.485,231.204
1513,208.670,247.915,239.458,216.406,206.480,208.741,196.986,214.497,232.283,218.978,195.845,214.587,218.058,216.881,231.066
1514,208.775,247.377,239.215,216.652,206.716,209.231,197.217,214.239,231.981,218.936,195.768,214.240,218.165,217.233,230.735
1515,208.444,246.705,239.021,216.504,206.537,209.560,197.705,213.870,231.810,218.670,195.783,214.125,218.287,217.541,230.559
1516,208.012,246.375,238.917,216.234,206.140,209.674,197.986,213.725,231.854,218.355,195.750,214.065,218.470,217.573,230.777
1517,207.691,246.587,238.917,215.996,205.908,209.949,198.023,213.847,232.065,218.310,195.639,213.902,218.837,217.192,231.227
1518,207.966,246.904,239.014,216.016,205.869,210.323,198.060,213.912,232.291,218.443,195.514,213.691,219.298,216.556,231.441
1519,208.552,246.941,239.188,215.914,206.031,210.234,198.415,213.569,232.173,218.429,195.261,213.369,219.699,216.223,231.114
1520,208.917,246.589,239.062,215.668,206.236,209.563,198.899,213.102,231.725,218.096,195.103,213.117,219.904,216.301,230.441
1521,208.818,246.328,238.965,215.643,206.410,208.949,199.341,212.908,231.332,217.594,195.417,213.235,220.009,216.352,230.251
1522,208.534,246.468,239.375,216.037,206.445,209.041,199.544,213.163,231.347,217.160,196.099,213.765,219.864,216.095,231.071
1523,208.444,246.817,240.271,216.385,206.441,209.709,199.447,213.731,231.748,217.106,196.697,214.355,219.503,215.811,232.479
1524,208.340,247.163,240.924,216.254,206.559,210.108,199.115,214.138,232.166,217.379,196.885,214.775,218.909,215.648,233.346
1525,207.941,247.367,240.764,215.816,206.450,209.794,198.908,214.128,232.097,217.680,196.701,214.736,218.477,215.808,233.147
1526,207.343,247.481,240.201,215.586,205.886,209.120,199.175,213.742,231.479,217.815,196.486,214.292,218.350,216.143,232.171
1527,207.139,247.620,239.493,215.631,205.074,208.775,199.696,213.326,230.755,217.833,196.604,213.878,218.523,216.408,231.057
1528,207.327,248.191,238.826,215.734,204.751,208.968,200.055,213.260,230.496,217.835,196.704,213.804,218.724,216.600,230.232
1529,207.593,249.248,238.333,215.955,204.996,209.421,200.166,213.498,230.854,218.069,196.357,214.139,218.764,216.757,229.872
1530,207.586,250.284,238.250,216.398,205.393,209.728,200.115,213.712,231.570,218.525,195.652,214.707,218.822,216.731,230.232
1531,207.324,250.636,238.694,216.717,205.585,209.585,199.995,213.726,231.939,218.783,195.369,215.070,219.131,216.294,231.095
1532,207.275,250.075,239.611,216.393,205.511,209.038,199.548,213.504,231.742,218.525,195.712,215.019,219.497,215.430,231.791
1533,207.315,249.047,240.451,215.508,205.419,208.459,198.673,213.179,231.329,217.803,196.211,214.813,219.621,214.483,232.104
1534,207.448,248.328,240.875,214.656,205.424,208.003,198.023,212.874,231.305,217.150,196.319,214.791,219.615,214.029,232.019
1535,207.534,248.336,240.785,214.348,205.476,207.652,197.751,212.658,231.603,217.066,196.219,214.789,219.704,214.269,231.550
1536,207.654,249.031,240.361,214.725,205.873,207.256,197.848,212.725,231.955,217.527,196.127,214.880,219.840,214.949,230.986
1537,208.136,249.824,239.924,215.930,206.585,206.778,197.853,213.228,232.236,218.283,196.062,214.950,219.984,215.284,230.536
1538,209.025,250.370,239.938,217.332,207.144,206.370,197.553,213.866,232.415,219.145,196.102,214.931,220.316,215.136,230.403
1539,210.102,250.762,239.889,218.283,207.118,206.019,197.088,214.294,232.501,219.611,196.288,214.768,220.793,214.852,230.512
1540,210.883,251.212,239.889,218.553,206.319,205.820,196.797,214.430,232.638,219.522,196.554,214.791,221.167,214.867,230.962
1541,211.219,251.545,240.569,218.443,205.485,205.956,196.986,214.546,232.847,218.961,196.484,215.026,221.136,215.180,231.735
1542,211.031,251.514,241.632,218.242,205.249,206.772,197.604,214.630,232.881,218.470,195.983,215.129,220.969,215.471,232.251
1543,210.105,251.207,242.167,218.004,205.576,208.209,198.290,214.436,232.550,218.113,195.527,214.947,221.120,215.842,232.227
1544,208.691,250.656,241.757,217.373,205.852,209.630,199.120,214.041,232.013,217.897,195.528,214.811,221.664,216.561,231.863
1545,207.614,249.995,240.681,216.418,205.410,210.472,200.078,213.679,231.525,217.948,195.968,214.810,222.143,217.269,231.592
1546,207.216,249.372,239.958,215.537,204.799,210.547,200.862,213.440,231.207,218.340,196.290,214.770,222.031,217.624,231.469
1547,207.244,249.010,239.938,215.480,204.555,209.655,201.023,213.251,230.942,218.872,196.143,214.700,221.303,217.519,231.242
1548,207.401,249.132,240.201,216.254,204.799,208.348,200.470,213.162,230.776,219.121,195.631,214.875,220.294,217.289,230.981
1549,207.429,249.349,240.174,216.840,205.066,207.380,199.885,213.274,230.711,218.956,195.088,215.196,219.383,217.148,230.853
1550,207.185,249.468,239.583,216.951,205.009,207.111,199.765,213.525,230.661,218.547,194.897,215.317,218.906,217.192,231.137
1551,206.722,249.258,238.854,216.701,204.808,207.446,200.171,213.683,230.433,218.160,195.178,214.928,218.875,217.277,231.621
1552,206.438,248.912,238.542,216.578,204.616,207.991,200.622,213.700,230.220,217.948,195.657,214.264,219.053,217.211,231.829
1553,206.540,248.731,238.812,216.668,204.493,208.649,200.668,213.635,230.212,217.975,196.137,213.726,219.165,216.874,231.787
1554,206.901,248.599,239.493,216.783,204.362,209.215,200.392,213.547,230.286,218.185,196.598,213.604,219.031,216.522,231.938
1555,207.485,248.214,240.028,216.619,204.258,209.674,199.945,213.316,230.154,218.325,196.860,213.827,218.755,216.592,232.450
1556,208.037,247.537,239.854,216.180,204.664,209.959,199.696,212.938,229.713,218.397,196.964,213.844,218.408,217.027,232.597
1557,208.191,246.951,239.139,215.975,205.266,209.994,199.627,212.561,229.189,218.542,197.109,213.554,218.129,217.291,232.237
1558,207.836,246.703,238.660,216.311,205.511,209.797,199.765,212.298,228.851,218.877,197.363,213.321,218.105,217.189,231.782
1559,207.269,246.835,238.778,216.902,205.192,209.361,199.857,212.168,228.757,219.025,197.602,213.393,218.359,217.056,231.692
1560,207.019,247.065,239.215,217.102,204.760,208.744,199.770,212.109,228.943,218.847,197.609,213.575,218.833,217.235,231.967
1561,207.444,247.171,239.604,216.889,204.703,208.177,199.456,212.078,229.174,218.458,197.546,213.630,219.243,217.430,232.303
1562,208.485,246.863,239.632,216.725,205.131,207.994,199.120,212.064,229.360,218.116,197.484,213.695,219.379,217.189,232.725
1563,209.296,246.589,239.160,216.770,205.576,208.241,199.323,212.188,229.623,217.818,197.486,213.969,219.107,216.570,233.156
1564,209.333,246.943,238.208,216.762,206.013,208.620,199.889,212.476,229.875,217.621,197.414,214.364,218.512,215.998,233.265
1565,208.840,247.811,237.424,216.525,206.489,208.775,200.530,212.765,229.978,217.695,197.211,214.410,217.862,215.825,232.810
1566,208.306,248.514,236.833,216.266,206.969,208.699,200.825,212.909,229.959,218.111,196.915,213.995,217.298,216.087,232.095
1567,207.815,248.690,236.646,216.217,207.017,208.566,200.705,212.828,229.799,218.712,196.492,213.458,217.096,216.534,231.858
1568,207.373,248.233,236.882,216.344,206.389,208.392,200.373,212.560,229.570,219.126,196.052,213.194,217.214,216.910,232.175
1569,206.994,247.501,237.486,216.291,205.428,208.459,199.908,212.416,229.409,219.113,195.900,213.245,217.557,217.051,232.716
1570,206.895,246.842,238.083,216.041,204.585,208.775,199.369,212.442,229.513,218.655,196.310,213.268,218.067,217.034,233.095
1571,207.062,246.659,238.368,215.754,204.083,208.915,198.922,212.570,229.809,218.298,197.062,213.451,218.570,217.024,233.507
1572,207.460,246.796,238.125,215.807,203.747,208.354,199.051,212.754,230.012,218.313,197.607,213.930,218.951,216.932,233.526
1573,207.772,246.941,237.986,216.156,203.572,207.522,199.668,212.883,229.981,218.453,197.853,214.448,218.708,216.835,233.171
1574,207.873,247.101,238.257,216.557,203.559,207.199,200.023,212.766,229.737,218.569,197.877,214.547,217.955,216.932,232.716
1575,207.910,247.548,238.396,216.770,203.760,207.848,199.747,212.394,229.656,218.537,197.781,214.331,217.254,217.301,232.611
1576,207.815,248.176,237.875,217.135,204.114,208.915,199.152,212.029,229.868,218.310,197.561,214.343,217.154,217.607,232.720
1577,207.494,248.473,237.500,217.541,204.498,209.652,198.488,211.890,230.304,217.825,197.190,214.684,217.548,217.527,232.834
1578,207.160,248.111,237.792,217.639,204.817,209.677,198.009,211.948,230.781,217.468,196.578,215.214,218.053,217.078,232.716
1579,206.840,247.393,238.312,217.348,204.908,209.130,197.931,212.047,230.956,217.414,195.833,215.413,218.432,216.830,232.308
1580,206.667,246.961,238.271,216.721,204.900,208.408,198.484,212.102,230.860,217.411,195.395,215.261,218.557,217.058,232.033
1581,206.534,246.956,237.806,216.082,204.913,207.842,199.502,212.240,230.803,217.266,195.520,214.880,218.630,217.413,232.223
1582,206.559,247.289,237.875,215.844,205.166,207.123,200.046,212.338,231.046,217.148,195.926,214.679,218.978,217.362,232.322
1583,206.914,248.026,238.792,216.123,205.725,206.149,199.452,212.412,231.483,217.333,196.190,214.698,219.566,216.973,231.749
1584,207.673,249.274,239.958,216.607,206.502,205.282,198.396,212.321,231.878,218.042,196.337,214.863,219.978,216.600,230.986
1585,208.494,250.566,240.493,216.992,206.764,205.155,197.802,212.247,232.076,218.941,196.657,214.911,220.045,216.279,230.678
1586,208.858,251.413,240.486,217.197,206.306,205.908,197.912,212.421,231.909,219.426,197.243,214.801,219.871,215.709,231.114
1587,208.954,251.664,240.153,217.545,205.581,206.851,198.691,212.833,231.383,219.212,197.830,214.527,219.708,215.248,231.682
1588,208.738,251.388,239.979,217.984,205.044,207.623,199.774,213.224,230.869,218.914,198.138,213.979,219.788,215.481,231.981
1589,208.358,250.922,240.153,218.344,204.703,207.854,200.756,213.388,230.597,218.995,197.985,213.257,220.176,216.075,231.872
1590,208.043,250.434,240.403,218.148,204.297,207.684,201.106,213.364,230.481,219.281,197.517,212.530,220.577,216.500,231.815
1591,207.602,249.964,239.833,217.389,203.869,207.541,200.756,213.257,230.270,219.278,197.032,212.172,220.724,216.675,231.877
1592,207.093,249.460,238.403,216.348,203.703,207.674,200.138,212.929,229.837,218.847,196.836,212.316,220.452,217.019,231.991
1593,206.654,249.160,237.090,215.684,203.834,208.076,199.751,212.344,229.479,218.121,196.857,212.849,220.027,217.529,232.128
1594,206.367,249.088,236.729,215.750,204.205,208.402,199.733,211.747,229.372,217.333,196.868,213.283,219.555,218.012,232.569
1595,206.432,249.096,237.250,216.475,204.598,208.301,199.779,211.608,229.680,216.643,196.642,213.393,219.049,218.061,233.085
1596,206.627,248.904,237.951,217.455,204.786,207.525,199.839,211.909,230.179,216.337,196.396,213.362,218.586,217.602,233.014
1597,206.932,248.610,238.264,218.045,204.707,206.725,199.728,212.271,230.542,216.520,196.253,213.062,218.198,217.073,232.294
1598,207.383,248.367,237.986,218.201,204.135,206.554,199.304,212.438,230.585,216.599,196.288,212.455,218.167,216.762,231.270
1599,207.843,248.150,237.333,218.127,203.354,206.987,198.991,212.415,230.404,216.286,196.341,212.060,218.454,216.748,230.332
1600,208.105,248.047,236.646,218.197,202.991,207.579,198.949,212.320,230.350,215.635,196.185,212.226,218.733,216.813,229.607
1601,208.065,248.344,236.507,218.406,203.245,207.753,199.111,212.231,230.354,215.071,195.771,212.784,218.704,216.917,229.280
1602,207.880,248.801,236.674,218.611,203.638,207.415,199.106,212.027,230.288,214.899,195.302,213.472,218.370,217.129,229.536
1603,207.818,248.708,236.931,218.791,203.507,207.009,198.816,211.715,230.021,215.165,194.967,214.129,218.042,217.398,230.517
1604,207.843,247.984,237.278,218.676,202.646,207.028,198.387,211.522,229.656,215.798,194.910,214.448,217.797,217.641,231.919
1605,207.917,247.028,237.944,218.316,201.721,207.285,198.244,211.574,229.298,216.741,195.149,214.362,217.445,217.859,232.701
1606,208.071,246.470,238.812,217.922,201.555,207.123,198.659,211.710,229.029,217.498,195.416,214.065,217.082,217.985,232.730
1607,208.312,246.478,239.160,217.730,202.310,206.370,199.147,211.757,228.902,217.869,195.363,213.762,217.089,217.944,232.517
1608,208.500,246.966,238.965,217.668,203.463,205.661,199.189,211.837,229.074,217.778,195.096,213.458,217.457,217.857,232.517
1609,208.478,247.576,238.875,217.529,204.389,205.487,198.917,211.840,229.123,217.813,195.015,213.180,217.684,217.660,232.336
1610,208.269,247.995,239.104,217.287,204.734,205.997,198.834,211.721,228.870,218.261,195.481,213.060,217.396,217.342,231.555
1611,207.994,247.951,239.222,217.033,204.555,206.763,198.848,211.602,228.625,218.830,196.185,213.122,217.105,217.005,230.611
1612,207.836,247.545,239.056,216.902,204.087,207.278,198.668,211.552,228.651,219.140,196.543,213.173,217.163,216.619,230.000
1613,207.753,247.142,239.076,216.926,203.769,207.149,198.382,211.574,228.837,219.052,196.511,213.194,217.548,216.294,230.104
1614,207.657,247.026,239.243,217.176,203.699,206.646,198.106,211.728,229.017,218.739,196.595,213.228,217.949,215.968,230.791
1615,207.577,247.085,239.292,217.459,203.830,206.446,198.078,211.917,229.230,218.313,197.085,213.322,218.223,215.607,231.701
1616,207.512,247.114,239.146,217.611,203.681,206.759,198.106,212.011,229.447,217.998,197.750,213.739,218.425,215.388,232.166
1617,207.370,247.134,239.028,217.656,203.358,207.405,198.244,211.933,229.561,217.850,197.932,214.300,218.526,215.505,231.886
1618,206.994,246.871,238.639,217.541,203.026,207.718,198.456,211.817,229.576,217.805,197.416,214.616,218.381,215.806,231.223
1619,206.590,246.331,238.306,217.242,202.594,207.528,198.788,211.933,229.512,217.702,196.552,214.497,218.091,216.231,230.801
1620,206.170,245.842,237.903,216.902,202.114,207.139,199.249,212.180,229.301,217.347,195.756,214.237,217.699,216.716,230.867
1621,205.836,245.540,237.181,216.607,201.690,206.820,199.710,212.312,229.048,216.899,195.379,213.856,217.401,217.136,231.408
1622,205.639,245.432,235.924,216.594,201.607,206.785,199.899,212.167,228.893,216.741,195.580,213.575,217.405,217.160,232.147
1623,205.682,245.659,234.993,216.611,202.135,207.044,199.548,211.902,228.885,217.111,196.158,213.238,217.811,216.942,232.877
1624,206.025,246.292,235.132,216.352,203.057,207.152,199.143,211.748,228.932,217.958,196.580,213.132,218.229,216.765,233.265
1625,206.676,247.093,236.410,216.168,203.943,206.987,198.935,211.808,229.132,218.734,196.578,213.326,218.388,216.757,233.000
1626,207.167,247.636,237.736,216.484,204.511,206.415,198.945,212.008,229.508,218.980,196.338,213.581,218.345,216.779,232.213
1627,207.244,247.760,238.271,217.299,204.742,205.706,199.092,212.215,229.916,218.739,196.102,213.708,218.272,216.682,231.502
1628,206.997,247.654,238.424,218.184,204.716,205.168,199.309,212.331,230.197,218.246,196.173,213.623,218.229,216.568,231.218
1629,206.722,248.047,239.278,218.738,204.576,205.022,199.323,212.231,230.232,217.791,196.399,213.573,218.379,216.524,230.896
1630,206.608,249.390,240.528,218.930,204.581,205.206,198.977,212.026,229.967,217.672,196.458,213.755,218.757,216.425,230.280
1631,206.997,251.189,241.236,219.131,204.472,205.497,198.300,211.921,229.663,217.966,196.299,214.264,219.120,216.320,229.626
1632,207.744,252.326,241.410,219.865,204.092,205.617,197.774,211.954,229.705,218.350,196.235,214.976,219.374,216.282,229.791
1633,208.441,252.256,241.500,220.770,203.786,205.595,197.650,212.163,229.907,218.566,196.524,215.544,219.479,216.417,230.886
1634,208.981,251.395,241.688,221.221,203.611,205.693,197.899,212.453,229.867,218.591,197.050,215.576,219.521,216.597,232.152
1635,209.481,250.643,241.674,221.135,203.769,206.085,198.207,212.790,229.688,218.559,197.423,215.055,219.523,216.733,232.839
1636,209.778,250.364,241.556,221.033,203.996,206.573,198.465,213.029,229.659,218.485,197.193,214.427,219.379,216.515,232.934
1637,209.735,250.421,241.160,221.012,203.948,207.051,198.650,212.953,229.674,218.281,196.405,213.976,219.261,216.015,232.697
1638,209.136,250.326,240.292,220.947,203.585,207.386,198.673,212.646,229.483,217.845,195.467,213.667,219.303,215.539,232.246
1639,208.349,249.506,239.306,220.311,203.236,207.478,198.502,212.360,228.976,217.397,194.865,213.285,219.637,215.376,231.953
1640,207.735,248.473,238.785,219.295,203.197,207.187,198.336,212.285,228.527,217.256,194.756,212.837,219.766,215.524,231.782
1641,207.488,248.171,238.750,218.443,203.445,206.766,197.940,212.174,228.396,217.463,195.052,212.417,219.695,215.677,231.739
1642,207.525,248.863,238.757,218.303,203.611,206.472,197.512,211.941,228.545,217.850,195.517,212.132,219.552,215.874,231.711
1643,207.525,249.819,238.639,218.766,203.655,206.456,197.465,211.653,228.768,218.066,196.008,212.077,219.470,216.199,231.668
1644,207.565,250.416,238.549,219.107,203.598,206.642,197.723,211.404,228.902,218.010,196.369,212.250,219.180,216.541,231.801
1645,207.787,250.393,238.722,218.881,203.341,206.953,198.207,211.270,229.004,217.709,196.511,212.686,218.619,216.595,231.858
1646,208.451,249.643,239.417,218.020,202.908,207.437,198.618,211.340,229.322,217.367,196.601,213.206,217.984,216.498,231.692
1647,209.398,248.504,240.403,217.029,202.511,208.184,199.028,211.631,229.884,217.313,196.484,213.491,217.537,216.665,231.299
1648,210.022,247.819,241.340,216.631,202.323,209.035,199.253,211.974,230.312,217.626,195.882,213.554,217.419,216.791,231.128
1649,209.873,247.948,241.458,216.980,202.581,209.627,199.277,212.199,230.281,217.934,194.933,213.552,217.434,216.600,231.507
1650,209.108,248.183,240.847,217.307,203.017,209.585,199.207,212.121,229.781,217.914,194.146,213.690,217.646,216.413,232.199
1651,208.136,247.661,240.139,217.094,203.441,208.953,199.295,211.765,229.007,217.421,193.870,213.792,217.918,216.612,232.180
1652,207.488,246.656,240.285,216.434,203.681,208.165,199.281,211.294,228.179,216.781,194.155,213.717,218.205,217.078,231.469
1653,207.466,246.248,240.743,216.070,203.638,207.668,198.922,210.829,227.568,216.727,194.781,213.638,218.098,217.563,230.891
1654,207.941,247.059,241.160,216.266,203.629,207.348,198.304,210.395,227.535,217.202,195.373,213.700,217.521,217.993,231.114
1655,208.423,248.501,241.000,216.693,203.817,207.108,197.747,210.198,227.795,217.653,195.616,213.846,216.831,218.024,231.569
1656,208.577,249.377,240.458,216.791,203.921,206.870,197.581,210.452,227.815,217.680,195.569,213.835,216.499,217.612,231.645
1657,208.750,249.173,240.007,216.332,203.646,206.601,197.756,210.975,227.454,217.569,195.496,213.619,216.528,217.027,231.123
1658,209.099,248.514,239.715,216.156,203.022,206.231,198.263,211.484,227.201,217.628,195.592,213.415,216.635,216.575,230.412
1659,209.469,248.078,239.701,216.791,202.572,205.965,198.604,211.687,227.320,217.690,195.839,213.202,216.922,216.398,230.005
1660,209.691,248.085,239.729,217.738,202.498,205.949,198.567,211.611,227.731,217.663,196.135,212.803,217.483,216.459,229.953
1661,209.525,248.251,239.653,218.373,202.624,206.373,198.230,211.377,228.080,217.493,196.320,212.358,218.053,216.490,229.891
1662,209.068,248.504,239.271,218.738,202.546,207.076,198.346,211.219,228.144,217.345,196.407,212.252,218.220,216.318,229.545
1663,208.386,248.522,238.729,218.947,202.367,207.494,199.023,211.129,228.067,217.167,196.636,212.539,217.902,215.876,229.313
1664,207.812,248.132,238.340,218.947,202.345,207.440,199.581,211.126,228.076,216.975,196.941,213.115,217.586,215.376,229.502
1665,207.667,247.703,238.132,218.775,202.467,207.228,199.765,211.180,228.416,216.899,197.114,213.657,217.693,215.146,230.242
1666,207.926,247.677,237.910,218.168,202.716,206.997,199.714,211.471,228.931,216.892,197.191,214.051,218.127,215.490,231.232
1667,208.191,248.256,237.542,217.467,203.162,206.753,199.899,211.850,229.226,216.946,197.106,214.415,218.528,216.019,231.863
1668,208.201,249.145,237.382,217.053,203.651,206.728,200.355,212.029,228.999,217.054,196.636,214.688,218.492,216.311,231.995
1669,208.179,249.716,237.556,217.168,203.712,207.035,200.654,211.978,228.461,217.150,195.968,214.532,218.051,216.580,232.005
1670,208.441,249.592,237.743,217.389,203.341,207.193,200.521,211.954,228.201,217.259,195.763,214.118,217.599,216.993,232.336
1671,209.065,249.468,238.062,217.762,202.638,207.013,199.995,212.219,228.435,217.421,196.178,213.780,217.437,217.177,232.621
1672,209.867,249.902,238.743,218.160,202.135,206.551,199.502,212.550,229.077,217.653,196.549,213.878,217.572,216.852,232.232
1673,210.315,250.729,240.021,218.607,202.231,206.051,199.415,212.692,229.785,217.837,196.351,214.108,217.817,216.085,231.047
1674,210.293,251.463,241.403,219.020,202.987,205.453,199.710,212.607,230.305,217.783,195.912,214.026,218.183,215.364,229.882
1675,210.275,251.822,242.146,219.516,203.843,204.829,199.986,212.416,230.778,217.547,195.792,213.714,218.664,214.728,229.403
1676,210.438,251.922,241.576,219.816,204.227,204.494,200.041,212.356,231.459,217.399,196.065,213.388,219.171,214.262,229.697
1677,210.685,252.078,240.125,219.873,203.886,204.592,199.820,212.418,232.287,217.672,196.349,213.232,219.392,214.129,230.180
1678,210.549,252.235,238.868,219.844,203.144,205.212,199.267,212.689,232.809,218.281,196.381,213.357,219.307,214.578,230.502
1679,209.873,252.217,238.569,219.656,202.537,205.975,198.521,213.111,232.642,218.574,196.266,213.590,219.071,215.454,230.616
1680,209.068,251.959,239.035,219.270,202.358,206.528,197.912,213.371,231.870,218.291,196.074,213.549,218.744,216.400,230.900
1681,208.367,251.587,239.389,218.713,202.437,206.750,197.618,213.141,230.921,217.761,195.974,213.273,218.559,216.932,231.403
1682,208.025,251.336,239.250,218.336,202.480,206.801,197.765,212.593,230.226,217.436,195.974,213.108,218.561,216.590,231.687
1683,207.929,251.320,238.688,218.439,202.651,206.854,198.161,212.260,230.054,217.419,196.173,213.230,218.490,215.680,231.919
1684,207.926,251.408,238.208,219.127,203.253,206.791,198.608,212.475,230.157,217.695,196.346,213.420,218.318,215.107,232.246
1685,208.009,251.380,238.243,219.762,203.729,206.402,198.797,212.816,230.242,217.877,196.305,213.592,218.318,215.299,232.839
1686,208.034,250.806,238.792,219.984,203.485,205.788,198.300,212.776,230.137,217.798,196.039,213.810,218.661,215.983,233.246
1687,208.093,249.700,239.444,219.717,202.869,205.000,197.364,212.355,229.971,217.616,195.832,214.137,218.955,216.556,233.360
1688,208.244,248.685,239.986,219.287,202.266,204.503,196.710,211.905,229.960,217.734,195.877,214.456,218.962,216.660,233.555
1689,208.420,248.385,240.361,218.939,202.201,204.794,196.737,211.670,230.119,217.998,196.171,214.527,218.802,216.342,233.953
1690,208.549,248.868,240.562,218.738,202.655,205.680,197.373,211.721,230.415,218.030,196.455,214.273,218.494,215.973,233.995
1691,208.756,249.494,240.458,218.398,203.293,206.386,198.124,212.043,230.869,217.660,196.428,214.166,218.000,216.022,233.393
1692,209.040,249.672,240.153,217.902,203.594,206.472,198.567,212.560,231.714,217.094,195.935,214.398,217.301,216.461,232.531
1693,209.491,249.300,239.889,217.115,203.624,206.519,198.336,213.147,233.080,216.564,195.244,214.945,216.677,216.745,231.848
1694,210.065,248.672,239.778,216.279,203.782,206.987,197.880,213.856,234.804,216.259,194.806,215.595,216.416,216.614,231.379
1695,210.593,248.137,240.049,215.844,204.074,207.804,197.461,214.745,236.404,216.271,194.712,216.271,216.461,215.985,231.009
1696,210.670,247.948,240.111,215.869,204.231,208.813,197.544,215.703,237.791,216.571,194.786,217.113,216.791,215.163,231.081
1697,209.935,248.124,239.972,216.086,204.633,209.851,197.871,216.461,238.981,217.042,194.818,217.899,217.171,214.748,231.379
1698,208.929,248.305,239.778,216.311,205.384,210.845,198.074,216.962,239.933,217.488,194.759,218.334,217.318,215.029,231.607
1699,208.090,248.160,239.778,216.475,206.157,211.475,197.862,217.402,240.580,217.963,194.689,218.348,217.007,215.677,231.573
1700,207.639,247.858,239.861,216.541,206.590,211.851,197.512,218.079,241.132,218.318,194.715,218.467,216.501,216.070,231.550
1701,207.602,247.765,240.056,216.590,206.969,212.231,197.198,218.965,241.696,218.394,194.750,218.842,216.174,216.214,231.768
1702,207.799,248.021,240.333,216.758,207.520,212.918,197.083,219.743,242.115,218.135,194.605,219.125,216.154,216.226,232.242
1703,207.991,248.473,240.021,217.025,207.882,213.421,197.253,220.239,242.087,217.867,194.319,219.117,216.305,216.345,232.900
1704,207.997,248.848,238.736,217.000,207.760,213.196,197.627,220.332,241.785,217.680,194.123,218.907,216.414,216.534,233.754
1705,207.738,249.003,237.431,216.594,207.568,212.386,197.982,220.133,241.673,217.335,194.032,218.738,216.539,216.738,234.427
1706,207.404,249.101,237.146,215.988,207.760,211.608,198.000,219.858,241.923,216.943,193.942,218.729,216.677,216.932,234.635
