 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15
1320,386.087,376.335,407.184,380.960,375.726,390.553,382.934,369.187,374.908,365.554,370.571,375.472,367.501,381.053,366.950
1321,389.993,375.880,410.278,381.533,377.096,393.197,383.687,369.789,375.101,365.738,371.852,376.859,368.296,383.850,367.474
1322,394.094,374.717,412.649,382.501,378.452,395.318,383.412,371.147,375.506,366.149,372.847,378.042,369.252,386.617,368.036
1323,397.162,373.168,414.463,384.049,379.685,397.041,383.152,372.955,375.690,366.970,372.886,379.032,369.985,388.546,369.150
1324,398.343,371.990,416.145,385.957,381.119,398.806,384.165,374.677,375.344,368.470,372.278,379.951,370.514,389.581,371.136
1325,398.292,372.052,417.693,387.856,383.041,400.836,386.296,375.827,374.764,370.316,371.625,380.771,371.242,389.810,373.078
1326,398.245,373.199,419.169,389.493,385.187,402.804,388.737,376.077,374.684,371.800,371.293,381.366,371.901,389.794,374.208
1327,399.054,374.524,420.998,390.944,386.959,404.435,390.831,375.661,375.518,372.770,371.662,381.996,371.946,389.980,374.565
1328,400.538,375.408,423.810,392.287,388.014,405.539,392.255,375.312,376.994,373.670,372.577,382.891,371.309,390.635,374.740
1329,402.101,375.461,427.584,393.858,388.539,406.250,392.733,375.203,378.402,374.368,373.523,384.363,370.410,391.609,374.947
1330,403.596,374.801,431.594,395.931,389.151,406.831,392.506,375.149,379.396,374.632,374.040,386.134,369.642,392.525,375.122
1331,405.260,374.178,435.032,398.650,390.315,407.469,392.062,374.915,380.009,374.822,374.196,387.944,369.111,393.089,375.006
1332,406.570,374.168,437.851,401.489,391.840,408.222,391.671,374.643,380.095,375.549,374.349,389.680,368.830,393.282,374.233
1333,406.856,374.890,440.610,403.780,393.146,409.076,391.045,374.464,379.899,376.749,374.514,391.127,368.669,393.404,373.327
1334,405.946,376.377,443.565,405.067,393.808,409.942,390.218,374.325,379.933,377.773,374.497,392.148,368.802,393.391,373.011
1335,404.733,378.592,446.460,405.464,394.068,410.451,389.712,374.109,380.080,378.205,374.290,392.366,369.269,393.576,373.235
1336,404.000,380.780,449.005,405.495,394.027,410.362,389.778,373.555,380.132,378.130,373.722,391.968,369.659,393.909,373.645
1337,403.744,381.764,451.094,405.905,393.740,409.961,390.107,372.736,380.147,377.800,372.642,391.750,369.210,394.221,373.806
1338,403.274,381.691,452.588,407.244,393.365,409.774,389.720,371.875,380.856,377.827,371.222,392.437,367.951,394.284,373.701
1339,402.173,381.513,453.560,409.386,393.393,410.068,388.099,370.973,382.055,378.505,370.060,394.120,366.479,394.173,373.848
1340,400.809,381.696,454.297,411.656,393.922,410.768,385.852,370.200,383.153,379.884,369.500,396.246,365.425,394.140,374.213
1341,399.993,381.853,454.826,413.626,394.726,411.630,384.440,369.672,384.015,381.597,369.332,398.292,364.699,394.175,374.792
1342,400.018,381.456,454.927,415.353,395.416,412.301,384.403,369.488,384.979,382.946,369.435,399.412,364.163,393.794,375.729
1343,400.498,380.592,454.619,417.198,396.055,412.698,385.148,369.757,385.988,383.414,369.571,399.144,363.881,392.718,376.726
1344,400.823,379.848,454.218,419.177,396.571,413.207,385.930,370.576,386.681,383.192,369.733,397.933,364.111,391.551,377.133
1345,400.274,379.544,453.962,421.205,396.804,414.177,386.387,371.565,387.209,382.735,370.031,396.764,364.965,390.749,376.881
1346,398.603,379.173,453.801,423.131,396.603,415.693,386.819,372.576,387.874,382.362,370.696,396.514,365.923,389.868,376.568
1347,396.560,378.770,453.874,424.516,396.100,417.314,387.165,373.397,388.537,382.354,371.537,396.669,366.625,388.759,376.684
1348,394.939,378.644,454.677,424.808,395.479,418.369,387.609,374.240,389.015,382.784,372.480,396.827,367.588,387.787,377.249
1349,393.758,378.963,456.345,423.979,394.872,418.648,387.774,375.256,389.301,383.343,373.520,396.923,369.109,387.135,377.723
1350,392.949,379.000,458.157,422.743,394.151,418.478,387.523,376.589,389.503,383.970,374.295,396.701,370.679,386.246,377.939
1351,393.076,378.471,459.239,421.802,393.594,418.083,386.864,377.696,389.540,384.570,374.349,396.158,371.721,384.921,378.130
1352,393.910,377.555,459.107,421.127,393.388,417.499,386.148,377.965,388.834,385.168,373.895,395.827,372.333,383.581,378.260
1353,394.184,376.838,457.899,419.997,393.676,416.633,385.617,377.400,387.304,385.416,373.571,395.993,372.659,382.756,378.166
1354,393.357,376.236,456.259,418.237,393.685,415.670,385.296,376.347,385.785,385.203,373.406,396.687,372.541,382.429,377.751
1355,392.372,375.775,454.872,416.209,392.799,414.852,385.107,375.288,384.994,384.651,372.952,397.496,371.842,382.378,376.848
1356,391.466,375.173,453.825,414.600,391.123,414.215,385.280,374.816,384.810,383.976,372.281,397.965,370.625,382.249,375.651
1357,390.336,374.529,452.913,413.747,389.443,413.635,385.700,375.008,384.788,383.178,371.614,397.743,369.247,382.000,374.825
1358,388.675,374.000,452.024,413.559,388.324,412.889,385.889,375.147,384.571,382.432,371.037,396.894,368.257,381.893,375.089
1359,387.224,373.644,451.122,413.508,387.854,411.927,385.621,374.773,383.724,381.589,370.503,395.602,367.963,381.893,376.105
1360,386.412,373.220,450.014,412.962,387.763,410.864,385.214,373.947,382.635,380.916,370.159,393.993,368.523,381.371,377.030
1361,386.069,372.691,448.607,411.879,387.676,409.834,384.909,372.987,381.613,380.468,370.190,392.553,369.225,380.274,377.216
1362,386.267,372.220,447.007,410.777,387.151,408.935,384.852,372.320,380.764,380.349,370.554,391.761,369.348,379.434,376.748
1363,387.033,371.953,445.349,409.901,386.082,408.274,384.790,371.859,380.138,380.270,370.895,391.690,368.946,379.063,376.047
1364,388.076,371.717,443.780,409.086,385.457,407.790,384.551,371.659,380.055,379.992,371.099,391.725,368.541,378.850,375.803
1365,388.588,371.461,442.365,408.218,385.858,407.148,383.963,371.797,380.561,379.527,371.287,391.451,368.059,378.632,376.111
1366,388.076,371.382,440.881,407.405,386.466,406.051,382.947,372.277,381.255,378.895,371.219,390.975,366.921,378.386,376.307
1367,387.025,371.513,439.109,406.692,386.575,404.721,381.778,372.531,381.702,378.284,370.702,390.053,365.319,378.020,375.701
1368,385.953,371.482,437.076,405.841,386.539,403.513,380.741,372.272,381.515,377.711,370.037,388.644,364.536,377.579,374.429
1369,384.964,371.476,435.192,404.678,386.283,402.530,380.128,371.576,380.592,376.997,369.884,387.095,365.338,377.028,373.130
1370,384.430,371.921,433.674,403.502,385.438,401.748,379.852,370.923,379.632,375.827,370.108,386.275,367.178,376.383,372.294
1371,384.798,372.581,432.567,402.487,383.804,401.042,379.321,370.795,378.936,374.243,370.256,386.225,368.869,375.883,371.817
1372,385.845,373.178,431.800,401.557,382.210,400.263,378.535,370.875,378.420,372.862,370.307,386.194,369.684,375.492,371.607
1373,386.419,373.246,431.255,400.498,381.580,399.497,378.091,370.701,377.739,372.178,370.429,385.648,369.568,374.954,371.557
1374,385.762,373.131,430.783,399.499,381.932,398.987,378.198,370.496,377.163,372.081,370.634,384.655,368.795,374.277,371.770
1375,384.722,373.340,430.146,398.860,382.283,399.017,378.572,371.051,376.890,372.168,370.702,383.602,367.817,373.767,372.211
1376,384.029,373.812,429.317,398.670,382.023,399.192,379.259,372.392,377.132,372.430,370.489,382.820,366.879,373.787,372.673
1377,384.097,373.723,428.326,398.545,381.123,398.826,380.354,373.547,377.807,372.630,369.915,382.739,366.323,374.414,372.717
1378,384.509,372.979,427.132,397.976,380.224,397.712,381.070,373.795,378.291,372.608,369.111,383.261,366.163,375.457,372.000
1379,384.917,372.215,425.819,396.971,379.516,396.520,381.111,373.352,378.248,372.268,368.531,383.972,366.237,376.302,370.803
1380,384.747,371.932,424.527,395.843,379.219,395.820,380.819,372.989,377.736,371.765,368.423,384.327,366.395,376.495,369.892
1381,383.946,372.162,423.230,394.986,379.356,395.371,380.218,372.763,377.113,371.384,368.724,384.028,366.827,375.939,369.670
1382,382.848,372.419,421.908,394.508,379.429,394.655,379.177,372.229,376.387,371.476,369.179,383.085,367.716,374.949,369.634
1383,381.863,372.319,420.636,394.321,379.416,393.605,378.342,371.427,375.883,372.095,369.636,382.285,368.748,374.157,369.404
1384,381.368,372.157,419.802,394.417,379.680,392.785,378.218,371.120,375.859,372.746,370.094,382.373,369.588,374.033,369.122
1385,381.520,372.513,419.884,394.533,381.014,392.832,378.909,371.797,376.132,373.235,370.392,383.563,370.156,374.647,369.091
1386,382.087,373.209,420.995,394.351,382.817,393.601,380.123,373.429,376.193,373.676,370.778,385.525,370.212,375.642,369.263
1387,382.491,373.508,422.576,393.832,383.986,394.565,381.556,375.597,376.353,374.314,371.571,387.377,369.812,376.802,369.499
1388,382.686,373.168,424.020,393.394,383.790,395.447,382.918,377.611,376.819,375.041,372.759,388.711,369.474,377.990,369.886
1389,382.921,372.482,425.281,393.514,382.717,396.256,383.835,379.128,377.540,375.486,373.733,389.528,369.390,379.132,370.604
1390,383.430,372.178,426.564,394.481,381.872,396.993,383.914,380.248,378.426,375.597,374.116,389.972,369.306,380.267,371.360
1391,384.285,372.466,427.759,396.131,381.918,397.811,383.218,381.227,379.166,375.659,373.901,390.588,368.874,381.137,371.734
1392,385.455,373.042,428.621,398.258,382.420,399.023,382.420,382.099,379.144,376.062,373.551,391.535,368.111,381.652,371.881
1393,386.801,373.639,429.075,400.272,382.635,400.824,382.202,382.797,378.371,376.959,373.466,392.718,367.289,381.957,372.352
1394,387.733,374.466,429.311,401.858,381.968,402.939,382.580,383.085,377.202,377.878,373.452,393.683,366.679,382.091,373.512
1395,388.144,374.806,429.527,403.131,380.607,404.666,383.193,382.736,376.377,378.568,373.037,394.056,366.188,382.109,374.831
1396,388.545,374.073,429.897,403.980,378.995,405.531,383.745,381.408,376.126,379.373,372.188,394.049,366.146,382.091,375.773
1397,389.267,372.791,430.725,404.038,377.863,405.799,383.844,379.499,376.025,380.257,371.452,394.018,366.669,381.972,376.424
1398,389.913,371.602,432.131,403.501,377.639,405.982,383.395,377.976,375.475,380.451,371.045,393.768,367.400,381.467,376.964
1399,390.087,370.466,433.706,402.685,378.082,405.935,382.716,377.587,374.721,379.824,370.858,393.268,367.662,380.480,377.177
1400,389.939,369.853,434.896,401.850,378.635,405.529,382.346,378.109,374.515,379.138,370.636,392.535,367.252,379.325,377.313
1401,389.798,370.335,435.447,401.255,378.840,404.939,382.642,378.739,374.798,378.751,370.483,391.989,366.269,378.528,377.335
1402,389.549,371.110,435.475,400.815,378.840,404.611,383.403,378.920,374.966,378.227,370.477,391.651,365.198,378.480,376.823
1403,388.838,371.403,435.152,400.389,379.009,404.570,384.412,378.459,374.776,377.024,370.665,391.187,364.504,379.365,375.629
1404,387.538,371.408,434.597,400.021,379.384,404.470,385.325,377.440,374.494,375.611,370.790,390.662,364.331,380.652,374.180
1405,386.314,371.696,433.946,399.771,379.329,404.098,385.605,376.320,374.669,374.870,370.861,390.423,364.400,381.355,373.393
1406,385.657,372.220,433.259,399.565,378.735,403.552,384.679,375.411,375.371,375.165,370.898,390.271,364.783,381.114,373.271
1407,385.708,372.806,432.532,399.223,378.137,402.912,382.835,375.320,376.202,376.000,371.097,389.585,365.506,380.513,373.593
1408,386.116,373.346,431.627,398.907,378.087,402.213,380.885,376.165,376.660,376.441,371.290,388.028,366.237,379.949,374.296
1409,386.383,373.649,430.507,398.867,378.315,401.570,379.700,377.224,376.245,376.089,371.429,386.243,366.341,379.320,375.022
1410,386.321,373.597,429.250,398.931,378.365,401.015,379.428,377.648,374.804,375.168,371.418,384.975,365.919,378.721,375.089
1411,385.791,373.440,427.924,398.482,378.137,400.376,379.646,377.133,373.144,374.397,371.196,384.514,365.590,378.358,374.274
1412,384.801,373.325,426.611,397.400,377.845,399.367,380.115,376.269,372.589,374.238,370.588,384.349,365.652,378.162,373.216
1413,383.556,373.042,425.427,396.186,377.621,398.123,380.770,375.392,373.040,374.368,370.222,384.106,366.099,377.787,372.368
1414,382.495,372.576,424.599,395.359,377.301,396.844,381.461,374.445,373.411,374.259,370.134,383.908,366.770,377.327,371.789
1415,382.069,372.309,424.064,394.751,377.210,395.914,381.708,373.603,373.015,373.586,370.094,384.035,367.114,377.206,371.551
1416,382.469,372.597,423.622,394.046,377.553,395.524,381.481,373.288,372.417,372.668,369.744,383.915,366.699,377.114,371.742
1417,383.307,372.801,423.167,393.287,378.068,395.521,380.786,373.683,372.086,371.935,369.491,383.377,365.884,376.424,372.136
1418,383.870,372.707,422.584,392.737,378.416,395.367,379.802,374.312,372.101,371.578,369.713,383.165,365.358,375.218,371.964
1419,383.318,372.152,421.898,392.505,378.356,394.875,378.737,374.571,371.951,371.535,370.014,383.468,365.289,374.449,371.252
1420,381.903,371.136,421.137,392.266,377.767,394.305,377.942,374.205,371.706,371.581,370.116,383.641,365.165,374.784,370.634
1421,380.715,369.901,420.450,391.924,377.046,393.962,377.564,373.416,371.635,371.722,370.031,383.194,364.649,375.728,370.737
1422,380.791,369.068,419.779,391.736,376.703,393.982,377.506,372.595,371.472,371.949,370.023,382.606,363.933,376.061,371.249
1423,381.801,369.005,419.034,391.621,376.726,393.999,377.601,372.248,370.985,371.968,369.929,382.616,363.556,375.416,371.648
1424,382.924,369.649,417.998,391.241,376.621,393.718,377.584,372.472,370.460,371.654,369.727,382.824,363.321,374.701,371.817
1425,383.379,370.660,416.710,390.287,376.205,393.107,377.547,373.155,370.423,371.011,369.278,382.620,363.165,374.386,371.668
1426,383.069,371.215,415.421,389.110,375.804,392.306,377.576,373.843,371.018,370.565,368.866,381.944,363.220,374.117,371.053
1427,381.801,371.047,414.383,388.237,375.584,391.641,377.897,373.848,372.383,370.568,368.747,380.835,363.879,373.487,370.460
1428,379.888,370.183,413.592,387.881,375.438,391.318,377.942,373.216,373.966,370.768,368.960,379.820,364.978,372.840,370.255
1429,378.137,369.241,413.013,387.814,375.498,391.185,377.325,372.485,374.883,370.727,369.165,379.282,365.723,372.581,370.313
1430,377.209,368.660,412.642,387.595,375.840,390.814,376.490,372.179,374.819,370.246,369.196,379.377,365.489,372.678,370.280
1431,377.224,368.539,412.428,386.847,376.333,390.166,376.132,372.336,374.163,369.541,369.014,379.592,364.711,372.764,370.053
1432,377.895,368.885,412.150,386.078,376.753,389.479,376.329,372.856,373.515,368.868,368.773,379.634,364.022,372.657,369.698
1433,378.783,369.723,411.747,385.673,376.694,388.876,376.654,373.315,373.000,368.200,368.540,379.585,364.002,372.269,369.562
1434,379.762,370.440,411.239,385.696,376.123,388.498,376.761,373.267,372.681,367.697,368.295,379.532,364.598,371.688,369.615
1435,380.350,370.644,410.680,385.840,375.073,388.497,376.720,372.661,372.439,367.619,368.315,379.461,365.230,371.213,370.047
1436,380.148,370.419,410.084,385.928,374.027,388.648,376.432,372.048,371.911,368.049,368.560,379.317,365.444,371.096,370.712
1437,379.339,370.314,409.517,386.014,373.237,388.679,375.967,371.867,371.018,368.684,368.744,379.197,365.763,371.185,370.936
1438,378.458,370.476,409.003,386.055,372.726,388.540,375.514,371.963,370.365,369.384,368.565,378.859,366.353,371.282,370.186
1439,377.671,370.984,408.433,385.832,372.443,388.439,375.140,372.088,369.994,369.943,368.006,378.144,366.990,371.543,369.008
1440,376.986,371.550,407.726,385.111,372.726,388.380,374.424,372.240,369.905,370.189,367.551,377.676,367.531,372.056,368.069
1441,376.697,371.775,406.962,384.266,373.174,387.988,373.535,372.408,370.135,370.032,367.491,377.810,367.721,372.538,367.554
1442,376.848,371.586,406.322,383.795,373.329,387.270,373.041,372.571,370.574,369.838,367.463,378.074,367.454,372.731,367.374
1443,377.101,371.257,405.991,383.788,373.224,386.520,373.243,372.667,370.926,369.803,367.085,378.070,367.057,372.863,367.371
1444,377.238,371.068,405.961,384.160,373.265,385.942,373.807,372.629,370.764,369.722,366.719,377.923,367.138,373.173,367.346
1445,377.747,370.691,406.112,384.514,373.808,385.633,374.366,372.683,370.193,369.468,366.835,377.764,367.583,373.480,367.188
1446,378.393,370.681,406.333,384.373,374.301,385.459,374.922,372.696,369.632,369.219,367.040,377.535,367.684,373.495,367.127
1447,378.722,371.555,406.407,383.663,374.594,385.242,375.728,372.459,369.479,369.122,366.730,376.905,367.094,373.429,367.731
1448,378.628,372.639,406.258,382.834,374.680,384.986,376.391,372.099,369.644,368.757,366.386,376.194,366.185,373.391,368.751
1449,378.426,372.963,405.940,382.420,374.913,384.833,376.218,371.784,369.853,368.238,366.727,375.602,365.573,373.122,369.338
1450,378.249,372.346,405.422,382.221,375.050,384.618,375.333,371.552,370.006,367.768,367.503,375.035,365.499,372.614,369.053
1451,377.888,371.623,404.675,382.003,375.000,384.201,374.802,371.248,370.037,367.468,368.009,374.504,365.558,372.231,368.183
1452,377.159,371.257,403.847,382.024,374.521,383.750,374.951,370.592,369.902,367.086,368.278,374.130,365.501,372.467,367.091
1453,376.350,370.890,403.208,382.397,374.055,383.401,375.222,369.829,369.887,366.949,368.526,374.130,365.590,373.261,366.319
1454,376.000,370.183,402.777,382.621,373.429,383.001,375.206,369.397,370.175,367.341,368.611,374.218,365.901,373.977,366.332
1455,376.520,369.780,402.358,382.169,372.475,382.461,374.893,369.005,370.267,367.905,368.489,374.092,366.143,374.122,366.889
1456,377.538,369.723,401.962,381.424,371.557,382.068,374.189,368.381,369.761,367.922,368.412,373.989,366.128,373.695,367.302
1457,378.415,369.634,401.677,380.954,371.411,382.006,373.214,367.997,369.077,367.322,368.594,373.792,366.057,373.084,367.277
1458,379.199,369.068,401.422,380.800,371.863,382.197,372.391,368.229,368.997,366.538,368.918,373.415,366.054,372.208,367.266
1459,379.982,368.246,401.082,380.776,372.315,382.436,372.095,369.013,369.957,365.805,369.108,373.211,366.111,371.117,367.554
1460,380.173,367.880,400.751,380.609,372.584,382.681,372.272,369.837,371.061,365.446,368.776,373.701,366.121,370.497,367.709
1461,379.466,368.487,400.546,380.255,372.735,382.751,372.082,370.213,371.617,365.773,367.812,374.539,365.931,370.855,367.399
1462,378.213,369.450,400.512,379.904,372.950,382.518,371.403,370.304,371.515,366.581,366.472,375.320,365.301,371.751,366.903
1463,377.083,369.775,400.540,379.640,372.991,382.077,370.947,370.344,370.997,367.230,365.236,375.775,364.491,372.193,366.507
1464,376.632,369.628,400.412,379.656,372.744,381.708,371.317,370.336,370.107,367.686,364.670,375.651,364.168,371.690,366.003
1465,376.798,369.675,399.979,380.076,372.466,381.452,372.272,370.232,369.276,367.930,364.693,375.190,364.523,370.556,365.657
1466,377.245,370.298,399.278,380.565,372.539,381.294,373.263,370.261,368.733,367.557,365.290,374.923,365.077,369.505,365.925
1467,377.300,371.126,398.423,380.661,372.689,381.048,374.058,370.227,368.491,366.703,366.253,375.243,365.449,369.020,366.909
1468,377.079,371.534,397.548,380.257,372.895,380.721,374.477,369.603,368.561,366.024,367.264,375.708,365.664,369.269,368.130
1469,376.614,371.215,396.868,379.704,373.132,380.526,374.667,368.888,368.767,365.989,367.881,375.616,365.951,369.751,369.127
1470,376.087,370.419,396.594,379.392,373.356,380.463,374.753,368.789,368.770,366.508,368.023,374.634,366.232,370.010,369.773
1471,375.758,369.660,396.669,379.229,373.164,380.323,375.012,369.309,368.736,367.162,368.060,373.215,366.494,369.827,369.751
1472,375.144,369.131,396.891,379.121,372.534,380.045,375.403,369.704,368.988,367.543,368.119,372.387,366.751,369.782,369.025
1473,373.982,368.890,397.045,378.953,371.982,379.712,375.745,369.747,369.356,367.259,367.980,372.718,367.237,370.525,368.011
1474,372.812,368.843,397.150,378.754,371.995,379.702,375.650,369.925,369.834,366.378,367.483,373.574,367.684,371.896,367.235
1475,372.639,368.942,397.073,378.478,372.215,380.024,374.988,370.200,370.166,365.505,366.759,373.887,367.551,373.041,367.089
1476,373.477,369.241,396.857,378.147,372.315,380.322,374.070,370.387,370.104,365.122,366.142,373.391,366.817,373.896,367.784
1477,374.700,369.529,396.532,377.650,372.160,380.206,373.626,370.533,369.528,365.435,365.662,372.835,365.852,374.586,369.042
1478,375.661,369.932,396.191,377.169,372.009,379.792,374.008,370.883,368.942,366.370,365.091,372.637,365.086,375.183,369.864
1479,376.105,370.398,395.897,376.945,372.027,379.550,374.358,371.288,368.911,367.338,364.409,372.842,364.546,375.497,369.507
1480,376.256,370.707,395.629,376.953,372.023,379.679,373.868,371.384,369.028,367.724,363.977,373.496,364.558,375.718,368.391
1481,376.285,370.859,395.295,376.959,371.785,380.029,372.646,371.131,368.942,367.362,363.898,374.556,365.040,376.058,367.452
1482,376.191,370.482,394.938,376.806,371.288,380.161,371.424,370.803,368.831,366.624,363.926,375.183,365.664,376.198,367.277
1483,375.856,369.675,394.622,376.475,370.479,379.912,370.914,370.373,368.951,366.284,363.665,374.535,366.170,375.952,367.476
1484,375.350,368.749,394.412,376.249,369.525,379.582,371.074,369.611,368.868,366.765,363.395,372.898,366.588,375.107,367.704
1485,374.881,368.445,394.280,376.076,368.717,379.558,371.387,368.851,368.393,367.516,363.562,371.408,366.805,374.137,367.717
1486,374.599,369.168,394.251,376.011,368.484,379.801,371.292,368.496,367.975,368.043,364.287,370.813,366.684,373.497,367.684
1487,374.383,370.775,394.337,376.318,368.772,379.803,371.210,368.720,367.745,368.132,365.074,371.092,366.422,373.525,367.867
1488,374.419,372.047,394.653,377.169,369.320,379.503,371.811,369.443,367.742,367.700,365.503,371.954,366.400,374.046,368.463
1489,375.033,372.079,395.694,378.041,369.918,378.977,372.572,370.568,368.245,366.743,365.653,372.856,366.595,374.848,369.244
1490,377.101,371.120,398.525,378.290,370.744,378.418,372.848,372.011,369.460,365.332,365.898,373.081,366.602,375.997,369.825
1491,380.509,370.021,404.101,377.866,371.836,378.004,373.132,373.917,370.954,364.046,366.290,372.479,366.304,377.520,369.942
1492,384.440,368.906,411.543,377.435,373.333,378.099,374.399,375.939,372.304,363.922,366.386,371.771,366.035,378.886,369.648
1493,387.516,367.880,418.522,377.562,374.909,379.091,376.337,377.717,373.957,365.143,366.321,371.574,366.141,379.645,369.343
1494,389.393,366.984,423.457,378.136,375.986,380.873,377.856,378.920,375.874,366.584,366.097,372.144,366.467,379.944,369.526
1495,390.484,366.539,426.580,378.734,377.032,383.064,378.235,379.381,377.537,367.468,365.591,373.077,366.840,380.246,370.269
1496,391.401,366.895,428.907,379.003,378.005,385.159,377.992,379.043,378.077,368.314,364.773,374.014,367.375,380.543,371.042
1497,392.751,367.963,431.347,379.173,378.886,387.099,378.374,378.515,377.853,369.922,364.094,375.285,368.148,380.718,371.609
1498,394.621,369.424,434.262,380.076,379.575,389.283,380.173,378.733,377.850,372.146,364.071,377.169,369.111,380.840,372.341
1499,396.588,370.832,437.523,382.322,380.251,391.879,382.675,380.019,378.945,374.024,364.511,379.074,370.069,381.381,373.277
1500,398.076,371.906,440.443,385.377,380.516,394.657,385.119,381.765,380.644,374.908,365.091,380.539,370.578,382.464,374.064
1501,398.780,373.010,442.513,388.505,380.507,397.451,386.926,383.205,382.126,374.924,365.682,382.102,370.417,383.896,374.626
1502,398.614,374.225,443.639,391.330,380.763,400.321,388.029,383.997,383.497,374.376,366.182,384.338,369.691,385.137,374.917
1503,397.848,375.550,444.023,393.850,382.005,402.962,388.469,384.051,384.975,373.816,366.639,386.859,369.096,385.515,374.975
1504,397.022,376.990,443.899,395.954,383.932,404.708,388.712,383.381,386.242,373.962,367.128,389.106,369.133,385.109,375.111
1505,396.513,378.503,443.639,397.423,385.575,405.395,388.959,382.192,386.564,374.568,367.631,390.655,369.980,384.650,375.709
1506,396.635,379.921,443.486,398.279,386.411,405.479,389.148,381.291,385.948,375.235,367.906,391.849,371.047,384.594,376.720
1507,397.430,380.796,443.701,398.843,386.726,405.469,389.374,381.248,385.117,376.092,367.940,393.123,371.662,384.810,377.634
1508,398.978,380.853,444.386,399.244,386.726,405.504,389.642,381.848,384.604,377.286,367.972,394.560,371.435,385.185,378.033
1509,401.195,380.921,445.280,399.183,386.041,405.624,389.753,382.416,384.494,378.770,368.199,395.715,370.617,385.761,378.100
1510,403.220,381.382,445.829,398.487,384.781,405.505,389.412,382.173,384.439,380.249,368.991,396.380,369.649,386.492,378.061
1511,404.314,381.801,445.792,397.434,383.653,405.074,388.782,380.832,383.877,381.432,370.352,396.803,368.691,386.934,377.975
1512,404.296,381.366,445.660,396.376,383.046,404.603,388.457,378.544,382.785,382.059,371.670,397.338,367.751,386.939,377.684
1513,403.812,380.398,446.168,395.701,383.164,404.433,388.996,376.381,381.656,382.259,372.153,397.982,366.889,386.787,377.094
1514,403.783,380.099,447.581,395.418,384.178,404.497,390.016,375.461,380.810,382.259,371.699,398.729,366.210,386.817,376.388
1515,404.946,381.822,449.866,395.281,386.055,404.663,390.720,375.768,380.353,381.830,370.881,399.810,366.010,387.284,375.751
1516,407.159,385.466,452.812,395.037,388.288,404.889,390.901,376.715,380.064,380.865,370.153,401.109,366.311,388.117,375.573
1517,409.726,389.628,455.801,394.849,390.370,404.764,390.942,377.571,379.706,379.903,369.949,402.261,366.358,388.982,375.975
1518,411.928,392.827,457.962,394.573,391.822,404.139,390.864,377.853,379.595,379.314,370.327,403.137,365.830,389.607,376.285
1519,413.433,394.644,458.868,393.890,392.411,403.364,390.383,377.451,379.672,378.938,371.003,403.750,365.294,390.005,375.756
1520,414.502,394.880,458.872,392.802,392.329,402.822,389.856,376.488,379.574,378.311,371.403,403.968,365.227,390.386,374.662
1521,414.971,393.942,458.713,391.884,391.840,402.447,389.856,375.467,379.242,377.132,371.307,403.908,365.405,390.711,373.693
1522,414.599,392.937,459.094,391.870,391.388,402.185,390.189,374.997,378.822,375.576,370.997,404.239,365.094,390.858,373.252
1523,413.675,393.120,460.209,393.298,391.292,402.027,390.531,375.043,378.408,374.486,370.793,404.866,364.165,390.678,372.928
1524,413.184,394.084,461.523,395.983,391.361,401.959,390.687,374.917,378.058,374.308,370.597,405.345,363.400,390.152,372.280
1525,412.996,395.073,462.297,399.089,391.160,401.854,390.321,374.323,377.819,374.665,370.210,405.370,363.477,389.444,371.543
1526,412.300,396.099,462.509,401.925,390.502,401.739,389.350,373.661,377.494,374.859,369.801,405.120,364.077,388.954,371.266
1527,410.877,397.168,462.693,404.227,389.406,401.848,388.000,373.341,376.948,374.841,369.642,405.004,364.642,388.860,371.582
1528,409.531,397.843,463.226,405.860,388.023,402.179,386.951,373.531,376.457,374.662,369.509,404.778,364.911,389.000,372.108
1529,408.827,397.513,463.857,406.983,386.521,402.803,386.486,374.347,376.221,374.424,369.281,404.275,365.254,389.025,372.296
1530,408.614,396.429,464.240,408.321,385.429,403.732,386.704,375.872,375.896,374.081,368.866,403.296,365.933,388.749,371.922
1531,408.545,395.204,464.178,410.243,385.032,404.577,387.551,377.856,374.988,373.511,368.793,402.289,367.193,388.267,371.366
1532,408.325,394.120,463.941,412.021,385.658,405.082,388.556,379.349,374.166,372.900,369.568,401.532,368.817,387.914,370.861
1533,407.765,393.225,463.661,413.133,386.534,405.268,389.407,380.155,374.187,372.538,371.102,401.486,370.040,387.827,370.241
1534,406.801,392.209,463.069,413.612,386.447,405.470,390.379,380.541,375.098,372.481,372.756,402.120,370.294,387.543,369.363
1535,405.484,391.414,462.093,413.718,384.959,405.913,392.029,380.883,376.021,372.303,373.778,403.088,369.968,387.033,368.637
1536,404.292,391.194,461.007,413.475,383.160,406.405,394.370,381.091,376.607,372.114,373.884,403.937,369.775,386.457,368.346
1537,403.480,391.529,459.767,413.006,382.146,406.751,396.539,381.075,376.917,372.243,373.807,404.482,369.820,386.099,368.216
1538,402.852,392.147,457.993,412.502,382.279,406.815,397.609,380.757,377.092,372.573,374.105,404.261,370.151,385.520,368.089
1539,402.130,392.110,455.544,411.965,382.735,406.550,397.263,379.888,376.850,372.570,374.690,403.507,370.689,384.929,368.310
