 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
1513,459.432,501.644,485.047,452.137,441.074,459.437,450.630,448.357,445.153,436.785,446.290,445.035
1514,459.271,500.916,484.545,452.328,440.223,459.099,450.236,448.331,445.234,436.725,447.049,444.459
1515,459.656,500.414,483.823,452.042,439.378,459.275,450.139,447.654,445.189,436.552,447.639,444.435
1516,460.182,500.016,483.081,451.782,439.153,459.313,450.168,446.457,444.957,436.263,447.818,444.864
1517,460.663,499.618,482.453,452.109,439.475,458.898,450.170,444.922,444.647,436.278,447.646,445.370
1518,461.195,499.182,481.880,452.919,439.595,458.313,450.080,443.725,444.383,436.693,447.530,445.962
1519,461.652,498.708,480.872,453.639,439.153,457.750,449.939,443.546,444.328,437.146,447.648,446.811
1520,461.610,498.109,479.218,453.894,438.876,457.028,449.742,444.457,444.394,437.621,447.895,447.305
1521,460.867,497.466,477.398,453.622,439.236,456.444,449.429,445.617,444.315,438.170,448.073,447.160
1522,459.865,496.996,476.081,452.798,439.872,456.511,448.785,446.349,444.132,438.493,447.869,446.698
1523,459.107,496.800,475.406,451.499,440.038,457.257,447.952,446.777,444.236,438.734,447.337,446.207
1524,458.783,496.728,475.152,449.877,439.653,458.081,447.286,446.836,444.404,439.048,447.043,445.666
1525,458.858,496.629,475.402,448.224,439.162,458.246,447.002,446.290,444.311,439.167,447.380,445.062
1526,458.954,496.798,475.934,446.975,438.982,457.958,446.838,445.439,444.266,438.866,448.099,444.393
1527,458.796,497.756,476.158,446.810,439.516,457.493,446.750,444.955,444.436,438.194,448.433,443.695
1528,458.525,499.688,475.912,447.599,440.709,456.905,446.909,445.193,444.368,437.454,448.090,443.059
1529,458.375,502.360,475.773,448.924,442.018,456.292,447.226,446.100,443.636,436.704,447.371,442.657
1530,458.384,505.532,476.261,450.454,443.205,455.683,447.267,447.141,442.853,436.167,446.652,442.465
1531,458.587,509.057,477.374,451.891,444.394,455.391,447.067,447.599,442.787,436.215,446.107,442.228
1532,459.193,512.565,478.776,452.986,445.403,455.518,446.982,447.416,443.257,437.009,446.002,442.098
1533,460.033,515.630,479.818,453.644,445.831,456.176,447.288,447.290,443.674,438.149,446.408,442.402
1534,460.692,518.003,479.925,454.154,445.750,456.982,447.552,447.599,443.917,439.376,447.045,443.314
1535,461.036,519.599,479.135,454.871,445.475,457.261,447.517,448.275,444.453,440.340,447.461,444.361
1536,461.404,520.405,478.340,455.992,445.009,456.835,447.327,449.100,445.123,440.675,447.740,445.015
1537,461.756,520.408,478.205,457.008,444.520,455.996,447.111,449.788,445.477,440.603,448.060,445.311
1538,461.523,519.767,478.513,457.275,444.288,455.190,446.729,450.212,445.306,440.442,448.545,445.320
1539,460.499,519.040,478.662,456.888,444.140,454.648,446.282,450.327,444.879,440.203,448.880,445.364
1540,459.470,518.538,478.180,456.555,443.615,454.046,446.168,450.483,444.670,440.030,448.903,445.462
1541,458.889,518.261,477.273,456.683,442.788,453.176,446.527,450.877,444.836,440.484,448.966,445.704
1542,458.517,518.096,476.327,457.011,442.477,451.754,447.191,451.178,445.191,441.576,449.491,445.985
1543,458.182,517.973,475.400,457.227,442.993,450.592,447.676,450.866,445.402,442.516,450.032,446.101
1544,458.117,517.635,474.406,456.899,443.975,450.475,447.565,449.855,445.521,442.466,450.217,445.814
1545,458.102,516.800,473.429,456.112,444.815,451.173,446.891,448.323,445.570,441.749,450.240,445.118
1546,457.923,515.493,472.955,455.401,445.144,451.479,446.000,447.416,445.411,441.200,450.384,444.302
1547,457.508,514.086,473.190,455.025,444.741,451.053,445.398,447.855,444.996,441.200,450.468,443.391
1548,457.011,512.878,473.748,454.392,444.131,450.271,445.200,449.599,444.385,441.585,450.191,442.737
1549,456.658,511.951,474.004,453.210,443.709,449.630,445.258,451.465,443.889,442.003,449.403,442.639
1550,456.707,511.317,473.555,451.924,443.444,449.426,445.524,452.052,443.596,442.194,448.311,443.376
1551,457.080,510.883,472.726,451.297,443.423,449.796,445.786,451.112,443.719,442.233,447.127,444.541
1552,457.189,510.511,471.919,451.468,443.700,450.342,445.929,449.409,444.177,442.266,446.204,445.109
1553,456.658,510.067,471.570,452.137,443.962,450.648,446.014,447.996,444.777,442.334,446.073,444.689
1554,455.878,509.557,471.992,452.709,443.640,450.620,446.179,447.717,445.270,442.319,446.766,443.905
1555,455.576,509.002,472.662,452.796,443.056,450.472,446.380,448.558,445.687,442.134,447.867,443.385
1556,455.993,508.363,472.878,452.532,443.036,450.880,446.492,449.900,445.936,441.794,448.865,443.349
1557,456.698,507.516,472.432,451.947,443.604,451.768,446.470,450.743,446.049,440.866,449.464,443.550
1558,457.317,506.530,471.711,450.997,443.800,452.356,446.374,450.409,446.138,439.439,449.549,443.488
1559,457.610,505.541,470.964,449.888,443.126,452.204,446.148,449.253,445.715,438.057,449.208,442.994
1560,457.596,504.787,470.329,449.230,442.282,451.771,445.723,448.320,444.783,437.367,448.792,442.405
1561,457.441,504.216,469.688,449.241,442.059,451.419,445.289,447.777,443.983,437.391,448.766,442.133
1562,457.158,503.700,469.152,449.538,442.797,451.239,444.962,447.312,443.832,437.764,449.142,442.068
1563,456.858,503.108,468.716,449.762,443.887,451.204,444.847,446.862,443.845,438.442,449.481,442.083
1564,456.630,502.404,468.417,449.630,444.450,450.905,444.882,446.457,443.857,439.325,449.783,442.166
1565,456.339,501.686,468.124,448.944,444.146,449.898,445.067,446.089,444.055,440.033,450.017,442.435
1566,455.942,501.218,467.912,448.311,443.345,448.655,445.342,446.007,444.470,439.952,450.047,442.825
1567,455.515,501.037,467.769,448.448,442.401,447.792,445.664,446.067,445.074,439.385,449.923,443.018
1568,455.501,500.871,467.564,449.157,441.511,447.771,445.736,445.710,445.470,438.910,449.766,442.861
1569,456.328,500.437,467.421,449.479,440.885,448.415,445.341,444.799,444.943,438.907,449.502,442.509
1570,457.770,499.654,467.222,449.275,440.520,449.408,444.539,444.063,443.651,438.940,449.178,442.234
1571,458.942,498.774,466.669,449.120,440.439,450.176,443.962,443.833,442.579,438.788,448.858,442.089
1572,459.086,498.060,465.945,449.353,440.608,450.634,443.732,443.959,442.762,438.337,448.489,441.985
1573,458.242,497.566,465.382,449.378,440.824,450.746,443.724,444.349,443.851,437.952,447.788,442.142
1574,457.129,497.202,465.068,449.017,440.845,450.313,443.794,444.985,444.762,437.728,447.043,442.642
1575,456.244,496.974,464.876,449.031,440.610,449.324,444.020,445.606,444.974,437.869,446.691,443.284
1576,455.654,497.005,465.122,449.471,440.327,448.299,444.388,445.926,444.570,438.493,446.867,443.861
1577,455.357,497.582,466.299,449.711,440.011,447.792,444.900,446.015,443.874,439.349,447.341,444.035
1578,455.856,498.992,468.626,449.599,440.160,448.025,445.482,446.026,443.274,440.128,448.155,443.967
1579,457.370,501.498,471.596,449.571,441.417,448.778,446.124,446.327,443.072,440.406,449.474,443.905
1580,459.719,504.679,474.148,449.798,443.703,449.704,447.033,446.955,443.398,440.131,451.077,443.672
1581,462.366,507.752,475.699,450.123,446.140,450.768,448.594,447.680,444.338,439.627,452.472,443.402
1582,464.894,510.222,476.680,450.521,447.968,451.972,450.683,448.632,445.900,439.487,453.101,443.198
1583,466.849,512.240,477.680,451.070,449.300,453.246,452.411,450.112,447.602,439.925,453.112,443.352
1584,468.044,514.124,478.742,451.678,450.579,454.535,453.247,451.903,448.891,440.878,453.107,443.962
1585,468.825,515.973,479.323,452.076,452.151,455.577,453.377,453.346,449.777,441.949,453.498,445.222
1586,469.862,517.535,478.953,452.011,454.160,455.968,453.080,454.654,450.338,442.758,454.150,446.917
1587,471.222,518.426,477.803,451.793,456.014,455.694,452.656,456.045,450.734,443.164,454.923,448.373
1588,472.452,518.820,476.581,452.003,457.243,455.613,452.594,457.428,450.802,443.699,455.528,448.970
1589,473.426,519.149,475.735,452.852,457.842,455.859,453.039,458.178,450.538,444.779,455.848,448.669
1590,474.335,519.553,475.539,454.277,458.671,455.923,453.580,457.703,450.253,446.403,455.800,448.618
1591,475.255,519.653,475.934,455.919,460.437,455.458,453.898,456.658,449.998,448.084,455.710,449.544
1592,475.909,519.153,476.293,457.389,462.788,454.757,454.079,455.914,449.517,449.501,455.925,451.518
1593,476.138,518.108,475.987,458.622,464.748,454.299,454.173,455.963,448.726,450.504,456.451,453.769
1594,475.854,516.755,474.929,459.529,466.365,454.000,454.009,456.387,448.081,450.887,456.614,455.322
1595,474.976,515.402,473.835,459.919,467.536,453.856,453.641,457.026,447.962,450.713,456.195,455.535
1596,473.656,514.253,473.227,459.599,468.122,453.870,453.286,457.755,448.102,450.352,455.373,454.432
1597,472.534,513.331,473.195,459.022,467.917,454.081,453.032,458.126,448.068,450.188,454.410,452.731
1598,471.883,512.737,473.256,458.790,466.982,453.923,452.941,457.818,447.991,450.251,453.575,450.988
1599,471.862,512.307,473.047,458.972,465.705,453.641,453.002,457.026,448.102,450.254,452.936,449.763
1600,472.251,511.812,472.539,459.252,464.367,453.796,453.053,456.071,448.304,450.066,452.494,449.482
1601,472.849,511.218,471.925,459.482,463.367,453.996,452.779,455.216,448.781,449.812,452.174,450.015
1602,473.361,510.660,471.387,459.459,462.788,453.377,452.017,454.532,449.411,449.704,452.073,450.766
1603,473.290,510.227,470.726,458.815,462.313,452.007,451.073,454.078,449.815,449.209,452.180,451.305
1604,472.477,509.602,469.934,457.669,461.795,450.768,450.362,453.550,449.613,448.245,452.345,451.604
1605,471.565,508.521,469.011,456.737,461.232,450.676,450.003,452.662,448.894,447.021,452.470,451.698
1606,471.104,507.014,468.004,456.459,460.583,451.525,449.753,451.755,447.960,446.003,452.466,451.657
1607,470.789,505.562,467.150,456.894,460.113,452.211,449.429,451.074,446.917,445.567,452.135,451.257
1608,470.058,504.521,466.549,457.804,460.011,452.155,448.868,451.145,446.072,445.445,451.607,450.500
1609,469.055,503.899,466.237,458.437,459.948,451.553,448.056,451.431,445.815,445.370,451.118,449.760
1610,468.370,503.398,466.602,458.199,459.475,450.680,447.208,451.632,446.200,445.224,450.974,449.278
1611,468.226,502.730,467.511,457.308,458.624,449.690,446.688,452.026,447.015,445.078,451.013,448.873
1612,468.113,501.979,468.320,456.591,457.653,449.123,446.597,452.833,447.570,444.994,450.912,448.607
1613,467.619,501.385,468.449,456.602,456.649,449.440,446.818,453.327,447.277,444.967,450.521,448.627
1614,466.903,501.133,467.758,457.076,455.937,450.144,447.294,452.710,446.326,444.928,449.845,448.749
1615,466.352,501.122,466.652,457.115,455.784,450.665,447.829,451.714,445.183,444.445,448.979,448.509
1616,466.224,501.108,465.539,456.423,456.029,451.229,448.042,451.494,444.417,443.528,448.307,447.905
1617,466.244,500.733,464.436,455.824,456.045,451.982,447.917,451.755,444.219,442.716,448.197,447.317
1618,466.089,499.937,463.566,455.899,455.626,452.673,447.794,451.814,444.202,442.591,448.845,446.888
1619,465.463,498.901,463.145,456.045,454.894,452.567,447.829,451.349,443.694,443.024,449.779,446.574
1620,464.526,497.852,462.910,455.655,454.079,451.602,447.821,450.543,443.183,443.961,450.315,446.376
1621,463.760,496.946,462.538,454.728,453.529,450.204,447.665,449.888,443.153,444.922,450.161,446.299
1622,463.515,496.244,462.220,453.616,453.642,449.363,447.426,449.706,444.019,445.352,449.597,446.204
1623,463.490,495.784,462.395,452.389,453.685,449.380,447.120,449.862,445.391,445.116,448.966,445.781
1624,463.397,495.647,462.900,451.532,452.849,449.592,446.886,449.833,446.457,444.591,448.466,445.080
1625,463.226,495.749,463.229,451.336,451.248,449.458,446.832,449.454,446.281,444.036,448.339,444.429
1626,462.991,495.985,463.004,451.737,449.896,449.130,446.880,448.993,444.951,443.504,448.431,443.885
1627,462.829,496.093,462.306,452.277,449.268,449.028,446.683,448.483,443.609,442.669,448.416,443.349
1628,462.832,496.030,461.477,452.773,449.142,448.993,446.165,447.736,443.121,441.690,448.133,442.849
1629,463.071,495.771,460.910,452.958,449.113,448.863,445.671,447.182,443.455,441.009,447.987,442.612
1630,463.370,495.350,460.803,452.501,449.187,448.866,445.621,447.383,444.136,440.916,448.298,442.876
1631,463.244,494.752,460.865,451.605,449.356,448.986,445.774,448.480,444.696,440.982,448.873,443.831
1632,462.532,493.923,460.962,451.053,449.444,448.704,445.529,450.063,445.009,440.896,449.200,445.130
1633,461.546,492.989,461.171,450.972,449.394,448.063,444.853,451.316,444.945,440.731,448.852,445.967
1634,460.862,492.206,461.370,451.283,449.209,447.504,444.348,451.338,444.438,440.558,448.197,445.967
1635,460.530,491.700,461.590,451.496,448.804,447.507,444.238,450.279,443.864,440.239,447.805,445.568
1636,460.324,491.525,461.686,451.174,447.845,447.908,444.564,449.086,443.700,439.654,447.755,445.107
1637,460.144,491.591,461.423,450.543,446.599,448.655,445.109,448.186,443.691,439.078,447.601,444.636
1638,460.077,491.690,460.970,449.978,445.863,449.257,445.600,447.844,443.319,438.994,447.245,444.018
1639,460.262,491.736,460.761,449.989,445.635,449.246,445.923,447.941,442.708,439.140,446.779,443.189
1640,460.368,491.672,460.898,450.356,445.279,448.835,446.188,448.257,442.715,439.081,446.406,442.426
1641,459.974,491.374,461.148,450.756,444.538,448.637,446.415,448.476,443.104,438.534,446.285,442.257
1642,459.086,490.735,461.293,451.294,444.074,448.577,446.565,448.394,443.002,437.884,446.614,442.808
1643,458.164,489.970,461.321,451.815,444.216,448.599,446.444,447.985,442.302,438.090,447.322,443.577
1644,457.840,489.419,461.122,451.821,444.764,448.542,446.009,447.454,441.651,439.030,448.054,444.074
1645,458.202,489.155,460.714,451.022,445.342,448.317,445.630,446.810,441.677,439.642,448.371,444.178
1646,458.780,489.014,460.111,449.891,445.842,447.803,445.353,445.836,442.074,439.570,448.082,444.376
1647,458.982,488.863,459.397,449.067,446.333,446.937,444.991,445.082,442.304,439.272,447.487,444.686
1648,458.796,488.570,458.793,448.798,446.714,446.349,444.606,444.836,442.255,439.110,446.903,444.982
1649,458.681,487.997,458.427,448.731,446.579,446.306,444.383,444.654,442.051,439.131,446.828,445.074
1650,458.698,487.386,458.372,448.591,445.757,446.585,444.306,444.442,442.053,439.636,447.219,444.683
1651,458.734,487.212,458.656,448.218,444.613,446.754,444.156,444.242,442.321,440.400,447.526,443.775
1652,458.729,487.758,459.513,448.050,443.653,446.803,443.977,444.071,442.432,440.964,447.448,442.808
1653,458.945,489.128,461.662,448.423,443.081,447.106,444.047,444.004,442.194,441.104,447.167,442.666
1654,459.792,491.457,465.321,449.501,442.894,447.658,444.414,444.390,441.979,441.304,447.191,443.337
1655,461.253,494.723,469.780,451.429,443.005,448.511,444.805,444.981,442.343,441.988,447.693,444.059
1656,462.885,498.476,473.756,454.034,443.214,449.225,444.924,445.193,443.306,443.125,448.210,444.506
1657,464.441,501.873,476.692,456.599,443.311,449.426,444.758,444.654,444.460,444.304,448.552,445.207
1658,465.652,504.525,478.774,458.843,443.216,449.426,444.627,443.706,445.415,445.054,448.541,446.538
1659,466.386,506.843,480.209,460.748,442.955,449.669,444.661,443.387,445.883,445.358,448.369,447.793
1660,467.005,509.567,480.976,462.062,442.743,449.880,444.865,444.156,446.130,445.898,448.335,448.183
1661,467.964,512.851,481.124,462.437,442.791,449.574,445.159,445.665,446.453,447.021,448.476,447.843
1662,469.180,516.257,481.019,462.272,443.083,449.246,445.764,447.279,446.913,448.185,448.517,447.328
1663,470.552,519.138,481.023,462.106,443.516,448.965,446.626,448.647,447.089,448.946,448.328,446.852
1664,471.985,521.019,481.150,462.014,443.968,448.475,447.324,449.520,446.747,449.388,448.300,446.746
1665,473.311,521.653,481.199,461.249,444.257,447.817,447.462,449.431,446.445,450.078,448.616,447.204
1666,474.277,521.251,480.831,459.695,444.495,447.595,447.148,448.758,446.491,451.260,448.912,448.038
1667,474.656,520.276,480.229,458.401,444.854,447.739,446.991,448.201,446.855,452.478,449.019,448.642
1668,474.592,519.255,479.558,458.218,445.561,448.035,447.056,448.227,447.130,453.158,449.187,449.035
1669,474.346,518.333,478.972,458.793,446.207,448.458,447.142,448.033,447.402,453.788,449.483,449.435
1670,474.177,517.523,478.423,459.126,446.561,448.708,447.027,447.138,447.770,454.731,449.676,450.003
1671,474.089,516.979,477.974,459.008,446.806,448.644,446.782,446.268,447.855,455.364,449.573,450.240
1672,474.089,516.606,477.445,458.860,447.248,448.454,446.553,446.268,447.330,455.385,449.170,449.666
1673,474.195,516.238,476.714,458.230,447.761,448.331,446.488,446.814,446.453,455.102,448.637,448.642
1674,474.301,515.787,475.784,457.132,447.921,447.993,446.732,447.439,445.826,455.301,448.279,447.988
1675,474.328,515.409,474.872,456.104,447.577,447.806,447.470,447.584,445.757,456.128,448.328,448.121
1676,474.146,515.182,474.103,455.277,447.083,448.134,448.395,447.286,445.909,456.797,448.854,448.657
1677,473.849,515.082,473.814,454.232,447.236,448.796,448.905,447.275,445.953,456.513,449.506,448.778
1678,474.098,515.216,474.521,453.294,448.331,449.303,448.638,448.335,445.621,455.639,449.968,448.317
1679,475.689,515.992,476.523,453.193,450.345,449.521,447.706,450.134,445.083,455.027,450.448,447.965
1680,479.042,517.698,479.340,454.048,453.009,450.014,446.503,451.621,444.513,454.654,451.689,448.172
1681,483.401,519.938,482.066,455.286,455.818,450.835,445.514,452.561,444.287,453.955,453.618,448.737
1682,487.419,521.880,484.222,456.513,458.097,451.528,445.115,453.599,444.453,453.021,455.485,449.322
1683,489.949,523.148,485.673,457.266,459.264,451.796,445.118,455.524,444.906,452.352,456.742,449.867
1684,491.153,523.888,486.622,457.345,459.610,451.641,445.206,457.963,445.198,452.558,457.487,450.467
1685,491.852,524.512,487.117,457.112,460.063,451.232,445.047,459.989,445.000,453.725,457.903,450.988
1686,492.665,525.220,487.179,456.894,461.203,450.849,444.844,461.193,444.251,455.200,458.270,451.139
1687,493.413,526.009,486.759,456.636,462.680,451.067,444.783,461.338,443.366,455.872,458.494,451.030
1688,493.392,526.504,486.070,456.283,463.550,451.648,444.844,460.684,442.694,455.116,458.414,451.275
1689,492.319,526.333,485.445,455.796,463.405,451.958,444.624,459.502,442.519,453.490,457.710,451.899
1690,490.907,525.494,485.141,455.034,462.529,452.074,443.895,458.487,442.949,451.982,456.403,452.408
1691,489.882,524.388,485.094,453.916,461.520,452.285,443.003,457.539,443.579,450.633,454.813,452.568
1692,489.195,523.257,484.868,452.392,460.820,452.208,442.502,456.736,444.011,449.460,453.732,452.361
1693,488.623,522.203,483.938,450.983,460.392,451.440,442.615,456.212,444.196,448.445,453.646,451.820
1694,488.180,521.115,482.070,450.359,460.059,450.218,443.361,455.848,444.049,447.576,454.275,451.183
1695,487.780,519.915,480.023,450.445,459.885,449.246,444.400,455.375,443.617,446.543,454.918,450.722
1696,487.180,518.601,478.543,450.779,460.032,448.908,445.294,454.762,443.281,445.576,455.212,450.565
1697,486.652,517.417,478.021,450.944,460.275,449.063,445.648,454.164,443.264,444.925,455.279,450.888
1698,486.235,516.551,478.132,451.415,460.218,449.408,445.539,453.758,443.477,444.221,455.258,451.192
1699,485.415,515.944,478.617,452.305,459.800,449.627,445.315,453.807,443.479,443.337,455.060,450.926
1700,484.058,515.330,478.771,453.162,459.034,449.842,444.979,454.309,442.977,442.537,454.768,449.959
1701,482.601,514.470,478.329,453.118,457.973,450.415,444.606,454.651,442.196,442.066,454.461,448.583
1702,481.317,513.337,477.513,452.275,456.905,451.317,444.361,454.684,441.764,441.970,454.227,447.441
1703,480.117,512.050,476.571,451.160,456.119,451.655,444.342,454.729,441.864,442.287,454.084,447.225
1704,478.940,510.597,475.620,450.185,455.755,450.996,444.345,455.097,442.038,442.830,453.796,447.648
1705,478.086,509.050,474.831,449.501,455.236,450.327,444.247,456.152,441.834,443.352,453.099,447.760
1706,477.667,507.798,474.479,449.039,454.234,450.507,444.311,457.461,441.230,443.358,452.049,447.314
1707,477.563,507.050,474.438,448.566,452.980,451.190,444.612,458.007,440.602,442.782,451.084,446.746
1708,477.583,506.614,474.226,447.975,451.917,451.363,445.053,457.357,440.123,441.901,450.448,446.325
1709,477.424,506.133,473.560,447.297,451.505,450.479,445.202,456.000,439.894,441.242,449.805,445.760
1710,476.836,505.609,472.365,446.818,451.723,448.996,444.945,454.104,439.932,441.081,449.176,445.024
1711,475.907,505.204,471.086,446.891,452.295,447.754,444.695,452.019,440.260,441.445,448.923,444.358
1712,475.047,504.835,470.164,447.703,452.550,447.042,444.789,450.658,440.670,442.146,448.903,444.411
1713,474.406,504.323,469.590,448.597,452.002,446.937,444.921,450.468,441.119,442.594,448.805,445.012
1714,473.863,503.734,469.011,449.227,450.910,447.602,444.794,450.866,441.621,442.415,448.642,445.479
1715,473.018,503.151,468.410,449.810,449.696,448.908,444.464,450.829,442.334,441.728,448.833,445.314
1716,471.732,502.416,468.036,450.289,448.748,449.993,444.283,449.970,442.979,441.239,449.281,444.740
1717,470.545,501.508,467.991,450.294,447.901,450.475,444.406,448.781,443.364,441.260,449.766,444.296
1718,469.905,500.586,467.673,449.944,447.444,450.535,444.848,448.112,443.574,441.394,450.101,444.414
1719,469.658,499.852,466.714,449.840,447.863,450.912,445.262,448.439,443.957,441.218,450.273,445.015
1720,469.452,499.199,465.637,450.263,449.304,451.588,445.315,449.227,444.377,441.003,450.318,445.459
1721,469.361,498.562,465.342,450.770,450.959,451.648,445.056,449.844,444.687,440.887,450.451,445.325
1722,469.665,498.123,465.968,450.972,452.140,450.718,444.698,450.249,444.955,440.860,450.794,444.435
1723,470.495,497.924,466.883,450.832,452.876,449.627,444.397,450.855,445.147,440.693,451.221,443.435
1724,471.492,497.829,467.357,450.697,453.351,449.398,444.314,451.669,445.736,440.522,451.961,442.882
1725,472.259,497.734,467.235,451.241,453.367,449.972,444.741,452.283,446.632,440.469,452.951,442.618
1726,472.412,497.558,466.758,452.518,452.928,450.162,445.668,452.595,447.451,440.412,453.910,442.633
1727,471.980,497.222,466.472,453.650,452.646,449.775,446.833,452.554,447.840,440.555,454.536,443.269
1728,471.304,496.727,466.352,454.087,452.759,449.335,447.826,452.283,447.994,441.367,454.880,444.391
1729,470.619,496.221,466.083,453.734,453.191,449.053,448.383,451.822,448.155,442.728,454.951,445.234
1730,470.251,495.813,465.564,453.014,453.649,448.775,448.608,451.442,448.385,444.075,454.700,445.266
1731,470.077,495.490,464.964,452.594,453.806,448.514,448.700,451.487,448.521,445.287,454.079,444.719
1732,470.197,495.101,464.607,452.580,453.568,448.106,448.998,451.781,448.204,446.466,453.116,444.192
1733,470.486,494.697,464.658,452.605,453.027,447.243,449.394,451.892,447.515,447.134,452.221,444.246
1734,470.949,494.277,464.763,452.448,452.399,446.317,449.527,451.695,447.068,446.922,451.491,444.843
1735,471.266,493.789,464.665,452.398,451.939,445.651,449.373,451.524,447.115,446.116,451.064,445.317
1736,471.098,493.364,464.447,452.585,451.570,445.239,449.335,451.271,447.223,445.310,450.957,444.905
1737,470.419,492.952,464.248,452.880,451.252,445.306,449.679,450.758,447.328,444.690,450.940,443.577
1738,469.528,492.582,463.827,452.941,450.928,445.792,450.070,450.167,447.570,444.140,450.854,442.391
1739,468.530,492.244,462.994,452.866,450.579,446.430,450.247,449.896,447.849,443.561,450.863,442.432
1740,467.457,492.032,461.662,452.653,450.072,447.032,450.436,449.799,447.634,443.313,451.279,443.538
1741,466.667,491.776,460.442,451.919,449.809,447.595,450.656,449.472,446.836,443.501,451.794,444.663
1742,466.541,491.407,459.853,450.891,449.995,447.831,450.394,449.264,446.115,443.546,451.685,444.938
1743,466.978,491.101,459.647,450.423,450.572,447.514,449.527,449.610,446.055,443.128,451.105,444.118
1744,467.390,490.970,459.408,451.020,451.115,447.039,448.538,450.190,446.436,442.818,450.483,442.719
1745,467.443,490.833,459.179,452.218,450.966,447.004,447.948,450.268,446.713,442.696,449.966,441.426
1746,467.260,490.730,459.436,453.132,449.966,447.250,447.756,449.844,446.777,442.304,449.438,440.905
1747,467.015,490.609,460.011,453.345,448.743,447.338,447.736,449.342,446.857,441.522,449.019,440.846
1748,466.570,490.346,460.150,453.202,447.856,447.278,447.871,448.628,447.072,441.087,448.858,440.672
1749,465.872,489.921,459.645,453.059,447.079,447.158,448.120,447.647,447.287,441.806,449.002,440.465
1750,465.120,489.569,458.932,453.017,446.142,446.958,448.333,446.755,447.349,443.036,449.159,440.808
1751,464.670,489.352,458.744,453.118,445.403,446.546,448.292,446.487,446.964,443.669,448.828,441.621
1752,464.481,489.203,459.162,453.003,445.408,445.989,447.827,446.766,446.251,443.442,447.910,442.550
1753,463.989,488.949,459.991,452.314,445.849,445.303,447.030,447.468,445.506,443.239,446.893,443.154
1754,462.933,488.654,460.632,451.277,446.023,444.644,446.412,448.286,445.094,443.507,446.365,443.322
1755,461.787,488.332,460.598,450.249,445.741,444.408,445.908,448.833,445.060,443.994,446.393,442.923
1756,461.155,488.038,460.028,449.524,445.543,444.940,445.427,448.636,445.017,443.985,446.751,442.050
1757,461.077,487.909,459.519,449.328,445.694,445.792,445.038,447.985,444.826,443.003,447.307,441.107
1758,460.978,487.861,459.325,449.818,445.764,446.366,444.911,447.401,444.421,441.624,448.084,440.775
1759,460.561,487.697,459.182,450.776,445.565,446.535,445.171,447.268,444.036,440.761,448.672,440.976
1760,460.064,487.385,458.726,451.658,445.117,446.482,445.805,447.788,444.160,440.851,448.964,441.266
1761,459.794,487.141,458.199,451.885,444.561,446.602,446.508,448.989,444.689,441.558,449.019,441.293
1762,459.827,487.114,457.808,451.213,444.101,447.165,446.903,449.848,444.972,442.179,448.998,441.163
1763,459.922,487.245,457.831,450.022,444.009,447.965,446.812,449.346,444.726,441.976,448.749,441.358
1764,459.974,487.284,458.147,449.120,444.448,448.296,446.361,447.944,444.391,440.830,448.429,441.825
1765,459.756,487.094,458.447,448.913,444.957,447.989,445.905,446.978,444.470,439.543,448.253,442.346
1766,459.362,486.798,458.600,448.961,445.081,447.310,445.733,446.792,444.749,438.833,448.202,442.598
1767,458.785,486.429,458.524,448.602,444.791,446.750,446.082,446.941,444.651,438.898,447.981,442.633
1768,458.313,486.006,458.355,447.681,444.347,446.479,446.853,447.112,444.202,439.579,447.556,442.675
1769,457.880,485.703,458.150,446.773,443.782,446.680,447.359,447.234,443.738,440.269,447.114,442.760
1770,457.375,485.749,457.940,446.319,443.279,447.092,447.123,446.621,443.449,440.651,446.841,442.793
1771,456.707,486.286,457.784,446.532,443.399,447.479,446.483,445.472,443.247,440.681,446.938,442.654
1772,456.386,487.390,457.919,447.815,444.214,447.475,446.256,444.751,443.055,440.490,447.371,442.509
1773,456.605,489.108,458.479,449.980,445.097,447.394,446.771,444.978,443.211,440.307,448.009,442.598
1774,456.852,491.175,459.109,452.204,445.176,447.500,447.815,445.476,443.828,440.510,448.560,442.793
1775,456.723,493.010,459.323,454.221,444.579,447.359,449.088,445.632,444.351,441.122,448.933,442.956
1776,456.497,494.309,459.154,456.291,444.016,446.616,450.426,445.528,444.532,441.863,449.309,442.953
1777,456.645,495.027,458.910,458.081,444.117,445.750,451.512,445.446,444.857,442.761,449.764,442.837
1778,456.974,495.352,458.583,459.361,444.786,445.599,452.312,445.498,445.708,443.931,450.365,442.675
1779,457.322,495.499,458.284,460.193,445.847,446.715,453.164,445.766,446.702,445.215,450.781,442.731
1780,457.925,495.637,458.308,460.784,447.025,448.606,454.365,446.138,447.402,446.167,450.822,443.169
1781,458.712,495.678,458.641,461.154,448.243,450.190,455.779,446.454,447.657,446.770,450.511,443.825
1782,459.330,495.506,459.397,461.286,449.203,450.764,457.100,446.498,447.889,447.060,449.921,444.328
1783,459.446,495.264,460.673,461.353,449.574,450.215,458.005,446.253,448.302,447.134,449.234,444.973
1784,459.302,495.222,462.402,461.224,449.462,448.859,458.505,445.751,448.721,447.328,448.758,445.870
1785,459.510,495.206,464.164,460.770,449.110,447.356,458.732,445.126,449.013,447.690,448.380,446.678
