 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6
2628,398.543,373.785,384.637,384.209,392.624,384.262
2629,398.290,373.521,384.817,384.234,392.737,384.284
2630,398.082,373.456,385.367,383.992,392.659,384.111
2631,397.997,373.572,385.762,383.544,392.437,383.773
2632,397.985,373.947,385.698,383.060,392.143,383.369
2633,397.751,374.443,385.396,382.692,391.731,383.195
2634,397.368,374.744,385.139,382.434,391.346,383.309
2635,397.101,374.667,384.813,382.305,391.174,383.473
2636,397.233,374.361,384.578,382.291,391.367,383.553
2637,397.872,374.213,384.731,382.409,391.666,383.783
2638,398.589,374.409,385.440,382.516,391.752,384.188
2639,398.831,374.816,386.119,382.516,391.681,384.343
2640,398.524,375.104,386.301,382.368,391.613,383.966
2641,397.933,375.241,385.999,382.284,391.510,383.351
2642,397.477,375.409,385.486,382.270,391.337,382.980
2643,397.514,375.784,385.261,382.275,391.353,383.001
2644,397.850,376.276,385.626,382.212,391.692,383.170
2645,398.159,376.628,386.290,382.124,392.212,383.291
2646,398.411,376.564,386.597,382.175,392.793,383.270
2647,398.686,376.363,386.443,382.508,393.295,383.310
2648,398.946,376.117,386.301,382.855,393.693,383.461
2649,399.071,375.897,386.333,382.923,393.878,383.564
2650,399.043,375.914,386.117,382.585,393.772,383.507
2651,398.890,376.178,385.404,382.267,393.382,383.423
2652,398.620,376.357,384.556,382.350,392.919,383.445
2653,398.394,376.167,384.111,382.740,392.577,383.367
2654,398.336,375.736,384.201,383.162,392.426,383.158
2655,398.505,375.297,384.568,383.282,392.269,382.945
2656,398.892,374.956,384.949,383.096,392.074,382.967
2657,399.344,374.767,385.117,382.834,391.797,383.151
2658,399.773,374.799,385.004,382.798,391.404,383.285
2659,399.941,375.164,384.458,382.853,391.121,383.303
2660,399.965,375.588,383.675,382.788,391.307,383.358
2661,399.851,375.771,383.277,382.620,391.892,383.481
2662,399.523,375.648,383.541,382.526,392.390,383.586
2663,398.981,375.465,384.152,382.675,392.496,383.576
2664,398.476,375.301,384.619,382.976,392.226,383.348
2665,398.368,375.153,384.809,383.179,391.805,382.957
2666,398.554,374.932,384.936,383.147,391.421,382.575
2667,398.874,374.781,385.086,382.957,391.139,382.340
2668,399.222,374.752,385.060,382.796,391.074,382.444
2669,399.640,374.841,384.989,382.605,391.254,382.875
2670,399.865,374.961,385.183,382.285,391.748,383.343
2671,399.719,375.128,385.511,382.008,392.428,383.543
2672,399.390,375.322,385.680,381.974,393.115,383.284
2673,399.149,375.543,385.667,382.132,393.700,382.888
2674,399.030,375.581,385.478,382.097,394.176,382.778
2675,398.977,375.543,385.258,381.556,394.407,383.056
2676,399.009,375.646,385.221,380.821,394.157,383.289
2677,399.291,375.778,385.206,380.398,393.401,383.236
2678,399.471,375.662,385.117,380.419,392.577,383.090
2679,399.176,375.194,384.899,380.665,392.163,383.145
2680,398.583,374.740,384.616,380.981,392.215,383.380
2681,398.166,374.535,384.366,381.319,392.531,383.448
2682,398.011,374.555,384.475,381.573,392.882,383.271
2683,398.103,374.541,384.917,381.734,393.076,383.074
2684,398.325,374.438,385.351,381.820,393.118,383.083
2685,398.552,374.382,385.404,381.969,393.135,383.096
2686,398.586,374.494,385.120,382.120,393.053,382.928
2687,398.408,374.810,385.003,382.136,392.718,382.682
2688,398.185,375.162,385.306,381.823,392.321,382.680
2689,398.001,375.447,385.754,381.388,392.161,382.988
2690,397.843,375.734,385.865,381.138,392.324,383.543
2691,397.819,376.025,385.458,381.043,392.452,384.117
2692,397.971,376.051,385.063,381.076,392.429,384.392
2693,398.174,375.823,385.195,381.093,392.466,384.315
2694,398.108,375.569,385.648,381.026,392.607,384.047
2695,397.777,375.454,385.936,380.894,392.523,383.758
2696,397.316,375.543,385.904,380.780,392.235,383.605
2697,397.058,375.716,385.888,380.798,391.970,383.689
2698,397.117,375.838,385.801,380.948,391.950,383.927
2699,397.175,375.861,385.490,381.257,391.970,384.101
2700,397.142,375.666,385.145,381.599,391.859,384.186
2701,397.184,375.274,385.060,381.793,391.728,384.274
2702,397.435,374.820,385.262,381.796,391.817,384.279
2703,397.764,374.569,385.433,381.613,392.068,384.133
2704,397.950,374.630,385.434,381.388,392.275,383.995
2705,397.786,375.024,385.284,381.275,392.263,383.931
2706,397.302,375.470,385.231,381.314,392.005,383.846
2707,396.844,375.565,385.363,381.424,391.879,383.602
2708,396.583,375.336,385.376,381.513,392.074,383.365
2709,396.384,375.026,385.205,381.355,392.416,383.446
2710,396.047,374.842,385.008,381.090,392.482,383.895
2711,395.640,374.633,385.082,380.993,392.120,384.268
2712,395.543,374.380,385.321,381.126,391.634,384.246
2713,395.787,374.166,385.557,381.427,391.369,384.010
2714,395.995,374.050,385.682,381.778,391.451,383.920
2715,395.874,374.025,385.546,382.024,391.610,384.063
2716,395.632,374.150,385.133,381.876,391.589,384.281
2717,395.560,374.526,384.612,381.380,391.473,384.438
2718,395.669,374.813,384.292,380.734,391.450,384.481
2719,395.772,374.852,384.284,380.239,391.485,384.453
2720,395.877,374.797,384.522,380.094,391.410,384.437
2721,395.924,374.914,384.893,380.212,391.299,384.300
2722,395.894,375.027,385.189,380.356,391.157,383.962
2723,395.866,374.759,385.238,380.382,390.947,383.500
2724,395.974,374.292,385.067,380.219,390.836,383.159
2725,396.110,374.063,384.876,380.052,391.082,383.136
2726,396.161,374.306,384.862,379.916,391.516,383.327
2727,396.108,374.817,385.071,379.778,391.897,383.449
2728,396.034,375.007,385.354,379.588,392.017,383.482
2729,395.821,374.805,385.572,379.441,391.961,383.493
2730,395.360,374.547,385.598,379.602,391.872,383.595
2731,394.929,374.501,385.467,379.965,392.036,383.687
2732,394.690,374.474,385.357,380.386,392.503,383.809
2733,394.494,374.364,385.354,380.612,393.173,383.847
2734,394.159,374.280,385.227,380.623,393.735,383.838
2735,393.853,374.317,385.008,380.486,393.876,383.781
2736,393.851,374.471,384.746,380.385,393.612,383.667
2737,394.134,374.639,384.607,380.567,393.220,383.504
2738,394.666,374.778,384.654,381.077,393.000,383.469
2739,395.214,374.790,384.758,381.519,393.074,383.674
2740,395.545,374.649,384.893,381.679,393.186,383.927
2741,395.583,374.429,385.242,381.534,393.246,384.087
2742,395.340,374.124,385.664,381.246,393.208,384.141
2743,394.977,373.854,385.885,380.977,392.983,384.355
2744,394.602,373.660,385.821,380.790,392.673,384.632
2745,394.344,373.800,385.660,380.808,392.424,384.801
2746,394.295,374.202,385.333,381.038,392.369,384.783
2747,394.437,374.735,384.906,381.359,392.469,384.580
2748,394.734,375.199,384.663,381.486,392.567,384.204
2749,395.091,375.433,384.807,381.465,392.601,383.653
2750,395.476,375.482,385.171,381.323,392.943,383.117
2751,395.673,375.307,385.275,381.171,393.624,382.859
2752,395.594,375.019,385.079,381.115,394.354,382.967
2753,395.252,374.677,384.641,381.093,394.811,383.175
2754,394.579,374.519,384.277,380.971,394.895,383.260
2755,393.786,374.606,384.158,380.761,394.754,383.245
2756,393.277,374.814,384.407,380.606,394.572,383.397
2757,393.237,374.922,385.041,380.665,394.494,383.673
2758,393.586,374.816,385.786,380.793,394.584,383.964
2759,393.982,374.540,386.399,380.833,394.731,384.123
2760,394.343,374.237,386.582,380.780,394.629,384.164
2761,394.607,374.014,386.366,380.667,394.235,384.042
2762,394.763,374.033,385.923,380.590,393.802,383.819
2763,394.652,374.173,385.542,380.665,393.711,383.755
2764,394.375,374.363,385.292,380.853,394.052,383.935
2765,393.955,374.335,385.169,380.946,394.653,384.173
2766,393.491,374.039,385.168,380.877,395.023,384.227
2767,393.072,373.823,385.199,380.844,395.052,383.955
2768,392.995,374.008,385.075,381.067,394.943,383.514
2769,393.258,374.290,384.903,381.319,394.885,383.064
2770,393.591,374.269,384.928,381.270,394.945,382.799
2771,393.596,373.832,385.120,380.792,395.100,382.751
2772,393.414,373.355,385.168,380.261,395.300,382.751
2773,393.287,373.246,385.059,380.135,395.392,382.668
2774,393.199,373.588,384.917,380.444,395.376,382.596
2775,393.113,374.070,384.740,380.916,395.376,382.613
2776,393.019,374.394,384.448,381.233,395.282,382.810
2777,393.068,374.587,384.102,381.325,394.996,383.217
2778,393.236,374.679,384.016,381.361,394.642,383.766
2779,393.489,374.609,384.294,381.424,394.564,384.116
2780,393.777,374.478,384.732,381.511,394.813,384.130
2781,394.045,374.412,385.160,381.698,395.083,383.938
2782,394.053,374.490,385.514,381.928,395.043,383.770
2783,393.827,374.681,385.669,381.968,394.772,383.717
2784,393.631,374.879,385.613,381.663,394.556,383.738
2785,393.598,374.813,385.515,381.249,394.525,383.839
2786,393.657,374.393,385.501,381.120,394.597,384.028
2787,393.647,373.923,385.755,381.489,394.638,384.147
2788,393.607,373.797,385.943,381.897,394.579,383.956
2789,393.592,373.854,386.072,381.946,394.429,383.545
2790,393.578,373.707,386.134,381.800,394.208,383.257
2791,393.611,373.467,386.190,381.864,394.033,383.425
2792,393.693,373.474,386.152,382.147,393.971,383.983
2793,393.816,373.746,386.123,382.418,394.085,384.544
2794,394.009,373.966,386.055,382.476,394.202,384.791
2795,394.179,373.899,385.861,382.221,394.196,384.795
2796,394.134,373.762,385.458,381.839,394.088,384.718
2797,393.903,373.822,385.138,381.721,394.039,384.774
2798,393.564,374.122,385.015,381.850,394.174,384.766
2799,393.514,374.561,385.016,382.072,394.450,384.619
2800,393.892,374.911,385.179,382.278,394.732,384.489
2801,394.504,374.971,385.358,382.446,394.898,384.412
2802,395.045,374.574,385.475,382.488,394.865,384.295
2803,395.354,374.056,385.467,382.270,394.387,384.106
2804,395.549,373.792,385.342,382.036,393.575,383.960
2805,395.617,373.769,385.055,381.940,392.983,383.928
2806,395.504,373.823,384.673,381.980,392.991,383.947
2807,395.261,373.996,384.359,382.005,393.445,383.880
2808,395.068,374.392,384.072,382.010,393.873,383.643
2809,395.072,374.813,383.833,381.899,394.010,383.325
2810,395.229,375.094,383.758,381.780,394.039,383.038
2811,395.451,375.187,383.996,381.698,394.021,382.913
2812,395.615,375.137,384.325,381.835,393.914,382.971
2813,395.576,375.083,384.383,382.155,393.810,383.195
2814,395.325,375.085,384.202,382.481,393.818,383.441
2815,394.916,375.198,384.239,382.591,394.051,383.403
2816,394.688,375.406,384.523,382.511,394.441,383.078
2817,394.747,375.588,384.932,382.381,394.788,382.640
2818,394.892,375.561,385.374,382.192,394.883,382.353
2819,394.872,375.320,385.663,382.011,394.707,382.318
2820,394.610,375.062,385.727,381.944,394.508,382.554
2821,394.365,374.979,385.471,381.969,394.497,383.002
2822,394.248,375.006,385.061,381.972,394.689,383.502
2823,394.132,374.944,384.801,381.986,394.886,383.875
2824,394.014,374.677,384.779,381.968,394.976,384.066
2825,394.030,374.413,384.776,381.838,394.923,384.098
2826,394.213,374.297,384.874,381.767,394.658,383.953
2827,394.602,374.286,385.079,381.831,394.223,383.724
2828,395.020,374.382,385.286,382.062,393.792,383.590
2829,395.377,374.608,385.324,382.377,393.566,383.688
2830,395.820,375.043,385.202,382.612,393.478,383.933
2831,396.399,375.434,384.993,382.490,393.549,384.134
2832,396.890,375.435,384.884,381.971,393.911,384.211
2833,396.888,375.047,384.928,381.411,394.476,384.101
2834,396.346,374.561,385.168,381.282,394.852,383.899
2835,395.568,374.249,385.467,381.666,394.751,383.612
2836,394.916,374.127,385.704,382.218,394.348,383.390
2837,394.730,374.052,385.713,382.561,393.894,383.294
2838,394.931,374.027,385.583,382.439,393.462,383.255
2839,395.031,374.083,385.551,381.988,393.118,383.149
2840,394.742,374.207,385.716,381.606,393.141,383.139
2841,394.237,374.288,385.799,381.524,393.564,383.284
2842,393.946,374.203,385.727,381.851,394.139,383.424
2843,394.099,374.041,385.525,382.608,394.602,383.400
2844,394.423,373.883,385.333,383.353,394.804,383.379
2845,394.540,373.667,385.150,383.763,394.594,383.462
2846,394.393,373.459,385.146,383.787,394.099,383.592
2847,394.139,373.520,385.568,383.561,393.750,383.682
2848,394.019,373.863,386.191,383.230,393.790,383.674
2849,394.146,374.271,386.421,383.065,393.931,383.608
2850,394.403,374.509,386.029,383.088,393.909,383.504
2851,394.651,374.529,385.331,383.113,393.693,383.377
2852,394.870,374.667,384.861,382.833,393.563,383.231
2853,395.008,374.966,384.650,382.398,393.645,383.232
2854,394.965,375.296,384.514,382.216,393.757,383.420
2855,394.659,375.327,384.395,382.439,393.703,383.654
2856,394.432,375.130,384.396,382.678,393.440,383.863
2857,394.569,374.713,384.484,382.627,393.130,384.043
2858,395.020,374.140,384.538,382.381,392.954,384.132
2859,395.463,373.704,384.635,382.278,393.016,383.936
2860,395.618,373.679,385.016,382.388,393.411,383.447
2861,395.487,374.045,385.456,382.498,393.934,382.979
2862,395.283,374.330,385.572,382.578,394.454,382.985
2863,395.220,374.265,385.357,382.618,394.770,383.404
2864,395.135,373.966,384.872,382.625,394.819,383.800
2865,394.845,373.711,384.470,382.523,394.639,383.958
2866,394.327,373.515,384.384,382.505,394.309,383.968
2867,393.894,373.306,384.689,382.363,394.017,384.016
2868,393.948,373.256,385.057,382.192,393.965,383.998
2869,394.287,373.361,385.257,382.268,394.145,383.828
2870,394.545,373.580,385.316,382.591,394.402,383.571
2871,394.642,373.972,385.213,382.745,394.516,383.361
2872,394.671,374.341,384.840,382.546,394.414,383.241
2873,394.724,374.505,384.270,382.237,394.042,383.168
2874,394.800,374.416,383.690,382.040,393.551,383.149
2875,394.797,374.277,383.205,381.964,393.243,383.237
2876,394.732,374.364,383.057,382.008,393.252,383.493
2877,394.680,374.647,383.430,382.213,393.322,383.786
2878,394.700,374.840,384.048,382.433,393.298,383.972
2879,394.739,374.721,384.374,382.669,393.212,383.958
2880,394.943,374.341,384.270,382.809,393.186,383.795
2881,395.312,373.906,384.074,382.685,393.239,383.589
2882,395.470,373.567,384.143,382.252,393.203,383.507
2883,395.188,373.311,384.337,381.745,393.008,383.543
2884,394.719,373.271,384.486,381.458,392.810,383.668
2885,394.443,373.593,384.504,381.564,392.811,383.885
2886,394.278,374.083,384.529,381.891,393.005,384.269
2887,394.063,374.389,384.714,382.300,393.234,384.685
2888,393.843,374.350,384.889,382.656,393.368,384.912
2889,393.723,374.190,384.934,382.862,393.421,384.957
2890,393.660,374.085,384.923,383.065,393.450,384.955
2891,393.550,374.166,385.167,383.460,393.530,384.898
2892,393.310,374.249,385.653,383.806,393.713,384.770
2893,393.168,374.162,385.988,383.689,393.791,384.615
2894,393.239,373.971,386.022,383.143,393.686,384.532
2895,393.500,373.761,385.967,382.524,393.667,384.524
2896,393.761,373.733,385.884,382.222,393.638,384.531
2897,394.001,373.757,385.668,382.356,393.441,384.423
2898,394.297,373.787,385.173,382.849,392.948,384.178
2899,394.544,373.832,384.941,383.398,392.312,383.847
2900,394.304,373.921,385.296,383.742,391.844,383.679
2901,393.904,373.957,385.867,383.749,391.664,383.791
2902,393.916,373.964,386.059,383.643,391.752,384.013
2903,394.335,374.017,385.809,383.481,392.080,384.089
2904,394.797,374.083,385.511,383.242,392.468,383.767
2905,395.047,374.092,385.396,382.806,392.560,383.134
2906,395.094,374.138,385.388,382.316,392.313,382.611
2907,394.984,374.196,385.120,382.081,392.055,382.579
2908,394.864,374.159,384.766,382.089,391.902,382.888
2909,394.804,374.036,384.529,382.252,391.951,383.066
2910,394.822,373.910,384.376,382.355,392.127,382.953
2911,394.850,373.702,384.370,382.431,392.216,382.702
2912,394.836,373.491,384.607,382.496,392.207,382.450
2913,394.832,373.354,384.992,382.505,392.222,382.267
2914,394.861,373.491,385.327,382.444,392.243,382.241
2915,395.063,373.952,385.434,382.430,392.137,382.230
2916,395.236,374.482,385.288,382.475,391.919,382.173
2917,395.190,374.676,384.992,382.492,391.726,382.025
2918,394.674,374.533,384.572,382.405,391.665,381.822
2919,394.053,374.437,384.186,382.439,391.672,381.810
2920,393.762,374.544,384.127,382.595,391.729,382.052
2921,393.921,374.776,384.530,382.666,391.937,382.481
2922,394.126,374.967,385.025,382.518,392.307,382.925
2923,394.266,375.114,385.260,382.251,392.601,383.308
2924,394.424,375.135,385.230,382.019,392.673,383.610
2925,394.777,374.964,385.060,381.763,392.420,383.718
2926,395.191,374.688,384.980,381.576,392.090,383.647
2927,395.453,374.344,384.902,381.692,392.129,383.539
2928,395.404,374.058,384.753,381.986,392.550,383.523
2929,395.326,373.839,384.598,382.157,393.099,383.429
2930,395.264,373.744,384.538,382.095,393.476,383.327
2931,395.246,373.796,384.709,381.906,393.556,383.307
2932,395.171,374.100,384.962,381.701,393.463,383.568
2933,395.101,374.506,385.135,381.472,393.545,384.003
2934,395.102,374.692,385.254,381.368,393.731,384.244
2935,395.160,374.587,385.503,381.349,393.779,384.042
2936,395.267,374.428,385.962,381.573,393.686,383.531
2937,395.363,374.310,386.361,381.870,393.744,383.129
2938,395.462,374.239,386.291,382.049,394.031,383.084
2939,395.455,374.159,385.795,381.887,394.219,383.351
2940,395.298,374.158,385.154,381.518,394.225,383.626
2941,395.181,374.198,384.833,381.221,394.235,383.735
2942,395.165,374.193,384.813,381.073,394.315,383.822
2943,395.053,374.113,384.873,381.105,394.419,384.007
2944,394.990,373.953,384.817,381.421,394.476,384.236
2945,395.136,373.782,384.770,381.929,394.615,384.268
2946,395.416,373.656,384.848,382.387,394.749,384.039
2947,395.702,373.635,385.042,382.621,394.687,383.661
2948,395.754,373.767,385.235,382.620,394.466,383.367
2949,395.364,373.939,385.470,382.346,394.268,383.247
2950,394.725,374.211,385.658,382.112,394.197,383.225
2951,394.145,374.469,385.515,382.141,394.207,383.374
2952,393.957,374.401,384.984,382.517,394.121,383.482
2953,393.953,373.916,384.507,383.103,394.003,383.472
2954,394.093,373.366,384.428,383.442,394.159,383.239
2955,394.334,373.192,384.481,383.228,394.570,382.954
2956,394.736,373.520,384.307,382.674,394.855,382.765
2957,395.151,373.919,383.988,382.151,394.931,382.728
2958,395.398,374.123,383.842,381.921,394.874,382.797
2959,395.421,374.003,384.029,381.938,394.743,382.998
2960,395.230,373.697,384.437,382.100,394.597,383.277
2961,394.995,373.372,384.764,382.346,394.606,383.466
2962,394.873,373.192,384.844,382.458,394.949,383.533
2963,394.816,373.183,384.678,382.328,395.230,383.551
2964,394.681,373.397,384.408,381.953,395.112,383.479
2965,394.598,373.745,384.097,381.627,394.658,383.192
2966,394.533,374.126,383.999,381.614,394.281,382.805
2967,394.443,374.438,383.903,381.809,394.272,382.609
2968,394.528,374.659,383.997,382.017,394.493,382.625
2969,395.092,374.872,384.402,382.151,394.475,382.795
2970,395.970,375.047,385.007,382.333,394.121,383.034
2971,396.666,375.217,385.534,382.566,393.615,383.319
2972,396.829,375.230,385.637,382.713,393.380,383.715
2973,396.746,374.957,385.444,382.544,393.558,383.964
2974,396.801,374.437,385.213,382.232,393.990,383.967
2975,396.929,373.966,385.240,382.165,394.421,383.856
2976,396.980,373.758,385.500,382.323,394.606,383.760
2977,396.848,373.759,385.820,382.492,394.694,383.787
2978,396.681,373.833,385.981,382.584,394.862,383.934
2979,396.549,373.805,385.750,382.746,394.849,384.141
2980,396.424,373.716,385.216,382.899,394.536,384.389
2981,396.354,373.475,384.843,382.865,394.103,384.524
2982,396.418,373.001,384.956,382.638,393.768,384.440
2983,396.446,372.332,385.425,382.327,393.652,384.293
2984,396.249,371.812,385.880,381.904,393.678,384.292
2985,396.099,371.795,386.158,381.513,393.600,384.416
2986,396.204,372.293,386.109,381.345,393.348,384.478
2987,396.315,373.007,385.736,381.458,393.004,384.257
2988,396.298,373.654,385.033,381.740,392.711,383.781
2989,396.242,374.050,384.193,382.053,392.522,383.221
2990,396.341,374.125,383.464,382.471,392.522,382.840
2991,396.523,373.950,383.004,382.829,392.677,382.938
2992,396.599,373.773,382.923,382.981,393.008,383.365
2993,396.380,373.741,383.086,382.865,393.352,383.792
2994,396.044,373.806,383.346,382.529,393.699,383.960
2995,395.874,373.874,383.724,382.132,393.990,383.907
2996,395.902,373.832,384.236,381.819,394.099,383.904
2997,395.967,373.866,384.732,381.721,394.139,384.220
2998,396.120,374.031,385.139,381.867,394.278,384.702
2999,396.374,374.187,385.470,382.031,394.468,384.950
3000,396.563,374.191,385.626,381.992,394.545,384.953
3001,396.657,374.101,385.383,381.739,394.477,384.935
3002,396.605,374.018,384.885,381.590,394.408,384.993
3003,396.519,374.061,384.537,381.780,394.373,385.023
3004,396.470,374.176,384.661,382.173,394.339,384.926
3005,396.453,374.210,385.160,382.391,394.334,384.554
3006,396.382,373.887,385.527,382.419,394.430,384.055
3007,396.322,373.282,385.444,382.513,394.490,383.615
3008,396.424,372.601,384.896,382.776,394.323,383.361
3009,396.607,372.267,384.153,382.868,394.031,383.341
3010,396.642,372.546,383.484,382.751,393.780,383.485
3011,396.496,373.226,383.108,382.498,393.736,383.707
3012,396.373,373.841,383.198,382.279,393.819,383.848
3013,396.403,374.215,383.766,382.216,393.871,383.962
3014,396.445,374.422,384.459,382.272,393.848,384.038
3015,396.583,374.442,384.786,382.353,393.665,384.188
3016,396.884,374.364,384.549,382.391,393.413,384.371
3017,397.249,374.175,384.119,382.400,393.264,384.535
3018,397.383,373.936,383.934,382.394,393.243,384.564
3019,397.199,373.721,384.026,382.258,393.247,384.516
3020,396.898,373.614,384.187,381.969,393.291,384.426
3021,396.709,373.597,384.141,381.829,393.306,384.321
3022,396.480,373.583,383.891,381.832,393.200,384.328
3023,396.099,373.336,383.585,382.043,392.991,384.293
3024,395.679,373.020,383.474,382.310,392.763,384.154
3025,395.418,372.975,383.691,382.576,392.663,383.931
3026,395.344,373.235,383.974,382.871,392.769,383.841
3027,395.528,373.587,384.253,383.026,393.025,383.996
3028,395.866,373.868,384.654,382.898,393.300,384.278
3029,396.049,374.034,385.004,382.542,393.408,384.550
3030,395.892,374.048,384.969,382.284,393.226,384.694
3031,395.616,374.036,384.511,382.284,392.800,384.837
3032,395.436,374.077,383.888,382.335,392.231,384.932
3033,395.254,374.216,383.514,382.321,391.712,384.867
3034,394.936,374.318,383.615,382.218,391.430,384.691
3035,394.453,374.357,384.160,382.103,391.527,384.466
3036,393.961,374.209,384.738,382.165,391.802,384.255
3037,393.714,373.903,384.937,382.299,391.973,384.082
3038,393.820,373.566,384.769,382.379,392.054,383.941
3039,394.045,373.179,384.568,382.404,392.245,383.839
3040,394.125,372.892,384.519,382.352,392.531,383.792
3041,393.935,372.831,384.604,382.026,392.748,383.890
3042,393.703,373.067,384.557,381.540,392.720,384.027
3043,393.684,373.306,384.348,381.088,392.561,384.165
3044,393.775,373.310,384.195,380.990,392.575,384.342
3045,393.990,373.227,384.294,381.160,392.813,384.521
3046,394.247,373.149,384.736,381.439,392.964,384.566
3047,394.563,373.064,385.333,381.555,392.870,384.512
3048,394.702,373.015,385.817,381.462,392.694,384.604
3049,394.587,373.097,385.958,381.447,392.782,384.851
3050,394.270,373.221,385.857,381.582,393.107,385.071
3051,393.874,373.301,385.941,381.730,393.480,385.221
3052,393.597,373.495,386.224,381.793,393.725,385.359
3053,393.617,373.879,386.514,381.954,393.808,385.447
3054,393.781,374.383,386.883,382.189,393.642,385.407
3055,393.788,374.748,387.178,382.243,393.368,385.210
3056,393.650,374.769,387.260,381.870,393.210,384.894
3057,393.476,374.508,387.005,381.407,393.301,384.605
3058,393.394,374.219,386.443,381.383,393.550,384.553
3059,393.304,374.001,385.735,381.799,393.852,384.676
3060,393.244,373.821,385.183,382.286,394.093,384.662
3061,393.268,373.669,385.056,382.475,394.244,384.440
3062,393.322,373.555,385.186,382.403,394.348,384.214
3063,393.576,373.500,385.337,382.066,394.277,384.026
3064,393.952,373.594,385.478,381.618,393.944,383.966
3065,394.310,373.778,385.586,381.286,393.436,384.141
3066,394.364,373.845,385.675,381.233,392.905,384.506
3067,394.120,373.799,385.602,381.462,392.537,384.821
3068,393.707,373.878,385.466,381.895,392.431,384.953
3069,393.395,374.323,385.596,382.155,392.489,385.039
3070,393.364,374.935,385.958,382.038,392.605,385.139
3071,393.540,375.335,386.169,381.617,392.798,385.215
3072,393.825,375.427,385.952,381.147,393.091,385.118
3073,394.118,375.230,385.628,380.940,393.436,384.999
3074,394.423,374.888,385.545,380.958,393.794,385.032
3075,394.617,374.611,385.896,381.018,394.069,385.168
3076,394.756,374.475,386.504,380.984,394.025,385.242
3077,394.689,374.483,387.130,380.930,393.556,385.228
3078,394.510,374.502,387.466,380.971,392.965,385.183
3079,394.451,374.570,387.242,381.025,392.619,385.163
3080,394.448,374.599,386.574,380.994,392.572,385.154
3081,394.402,374.573,386.020,380.706,392.712,385.115
3082,394.452,374.415,385.954,380.272,392.974,385.006
3083,394.553,374.144,386.194,379.944,393.061,384.918
3084,394.451,374.118,386.309,379.739,392.837,384.784
3085,394.117,374.460,386.189,379.632,392.497,384.636
3086,393.634,374.913,386.079,379.768,392.211,384.618
3087,393.126,375.097,386.005,380.177,391.987,384.824
3088,392.781,375.070,385.843,380.740,391.751,384.979
3089,392.625,375.029,385.658,381.148,391.573,384.921
3090,392.534,375.079,385.652,381.285,391.482,384.812
3091,392.325,374.977,385.668,381.218,391.453,384.813
3092,392.162,374.524,385.633,380.936,391.423,384.822
3093,392.178,373.811,385.373,380.540,391.720,384.712
3094,392.306,373.311,384.936,380.351,392.364,384.596
3095,392.355,373.418,384.616,380.633,392.990,384.662
3096,392.314,373.892,384.526,381.097,393.255,384.970
3097,392.340,374.191,384.717,381.328,393.352,385.275
3098,392.504,374.118,385.150,381.207,393.429,385.352
3099,392.680,373.910,385.675,380.881,393.395,385.235
3100,392.642,373.927,385.944,380.582,393.216,385.085
3101,392.469,374.263,385.833,380.355,393.028,384.982
3102,392.378,374.564,385.579,380.066,393.020,385.005
3103,392.577,374.565,385.590,379.755,393.100,385.004
3104,392.781,374.542,385.813,379.680,393.121,384.841
3105,392.718,374.644,385.898,380.120,393.101,384.553
3106,392.460,374.852,385.645,380.710,393.183,384.317
3107,392.380,374.841,385.309,381.132,393.297,384.101
3108,392.681,374.593,385.143,381.397,393.445,384.025
3109,393.019,374.320,385.258,381.531,393.402,384.201
3110,393.107,374.149,385.537,381.572,393.139,384.395
3111,392.927,374.157,385.768,381.365,392.792,384.370
3112,392.641,374.401,385.878,380.958,392.671,384.091
3113,392.432,374.800,385.762,380.721,392.894,383.847
3114,392.345,375.092,385.451,380.911,393.243,383.759
3115,392.224,374.985,385.156,381.256,393.524,383.828
3116,392.121,374.549,385.213,381.397,393.741,383.892
3117,392.113,374.137,385.510,381.350,394.007,383.890
3118,392.145,373.932,385.822,381.298,394.378,383.807
3119,392.025,373.860,385.962,381.224,394.722,383.767
3120,391.719,373.644,386.037,380.839,394.875,383.856
3121,391.385,373.353,386.216,380.375,394.847,383.896
3122,391.160,373.126,386.440,380.103,394.866,383.803
3123,391.128,373.069,386.526,380.197,395.050,383.608
3124,391.213,373.317,386.361,380.310,395.229,383.500
3125,391.341,373.862,386.128,380.268,395.452,383.504
3126,391.334,374.409,386.026,380.154,395.585,383.677
3127,391.233,374.667,386.086,380.256,395.570,383.838
3128,391.122,374.556,386.046,380.629,395.269,383.803
3129,391.137,374.194,385.981,381.126,394.715,383.548
3130,391.262,373.782,386.001,381.267,394.010,383.253
3131,391.354,373.518,386.041,380.800,393.363,383.007
3132,391.545,373.634,385.846,380.290,393.078,382.937
3133,391.859,374.090,385.600,380.112,393.112,383.170
3134,392.164,374.618,385.501,380.227,393.280,383.597
3135,392.456,374.987,385.553,380.343,393.363,383.956
3136,392.762,375.091,385.571,380.266,393.310,384.015
3137,393.222,375.057,385.495,380.150,393.219,383.917
3138,393.730,374.934,385.361,380.144,393.275,383.905
3139,394.127,374.838,385.270,380.234,393.519,383.931
3140,394.210,374.971,385.250,380.240,393.749,383.977
3141,393.981,375.259,385.083,380.248,393.793,384.043
3142,393.645,375.375,384.758,380.284,393.797,384.211
3143,393.490,375.086,384.459,380.543,393.905,384.415
3144,393.651,374.715,384.540,380.761,394.064,384.438
