 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6
5006,430.520,438.066,408.397,409.149,408.377,425.829
5007,430.207,438.155,408.515,409.111,408.350,425.934
5008,430.120,438.124,408.771,409.331,407.940,426.059
5009,430.005,438.035,409.015,409.694,407.183,426.213
5010,429.860,437.934,409.058,409.900,406.600,426.208
5011,429.715,437.865,408.942,409.781,406.514,426.080
5012,429.688,437.881,408.856,409.559,406.798,426.049
5013,429.882,437.901,409.023,409.410,407.059,426.207
5014,430.150,437.901,409.471,409.388,407.012,426.438
5015,430.310,437.988,409.880,409.445,406.792,426.514
5016,430.161,438.154,409.949,409.548,406.764,426.417
5017,429.727,438.235,409.657,409.687,406.911,426.254
5018,429.315,438.129,409.325,409.765,406.935,426.176
5019,429.145,437.997,409.121,409.911,406.903,426.167
5020,429.208,437.817,409.088,410.126,407.109,426.206
5021,429.321,437.719,409.142,410.344,407.560,426.244
5022,429.446,437.583,409.216,410.511,408.044,426.298
5023,429.581,437.499,409.289,410.385,408.421,426.405
5024,429.761,437.384,409.403,409.917,408.730,426.685
5025,429.848,437.291,409.735,409.411,408.838,426.901
5026,429.887,437.092,410.270,409.320,408.681,426.914
5027,429.674,436.816,410.760,409.598,408.415,426.736
5028,429.096,436.482,411.001,409.876,408.206,426.586
5029,428.448,436.394,410.977,409.750,408.088,426.576
5030,428.060,436.658,410.865,409.339,408.088,426.746
5031,428.054,437.111,410.863,408.984,408.224,426.978
5032,428.344,437.489,411.036,408.936,408.399,427.142
5033,428.723,437.633,411.313,409.120,408.346,427.017
5034,428.801,437.558,411.501,409.507,407.999,426.632
5035,428.626,437.350,411.526,409.960,407.504,426.317
5036,428.490,437.291,411.475,410.167,407.159,426.232
5037,428.589,437.532,411.546,410.059,407.139,426.327
5038,428.761,437.977,411.710,409.848,407.230,426.614
5039,428.908,438.262,411.802,409.633,407.219,426.977
5040,428.992,438.190,411.712,409.474,407.245,427.228
5041,428.977,437.914,411.477,409.505,407.511,427.203
5042,429.003,437.673,411.244,409.641,407.831,426.901
5043,429.157,437.567,411.159,409.790,408.048,426.489
5044,429.499,437.427,411.198,409.751,408.269,426.171
5045,429.858,437.319,411.169,409.678,408.707,426.102
5046,430.045,437.329,411.061,409.549,409.077,426.339
5047,429.997,437.335,410.847,409.454,408.968,426.867
5048,429.798,437.144,410.667,409.484,408.488,427.583
5049,429.599,436.735,410.625,409.658,408.087,428.246
5050,429.301,436.388,410.709,409.721,408.173,428.605
5051,428.928,436.081,410.949,409.617,408.737,428.683
5052,428.636,435.606,411.311,409.592,409.214,428.627
5053,428.666,435.132,411.645,409.769,409.155,428.546
5054,429.003,435.007,411.850,409.997,408.582,428.501
5055,429.185,435.268,411.965,410.083,407.987,428.456
5056,429.031,435.623,412.195,409.914,407.946,428.333
5057,428.669,435.758,412.375,409.525,408.510,428.096
5058,428.499,435.435,412.247,408.996,408.940,427.741
5059,428.452,434.731,411.805,408.605,408.755,427.341
5060,428.356,434.288,411.286,408.596,408.236,426.956
5061,428.176,434.315,411.095,408.923,407.752,426.894
5062,428.252,434.801,411.350,409.098,407.480,427.218
5063,428.679,435.462,411.790,409.037,407.335,427.746
5064,429.278,436.258,412.047,409.034,407.284,428.105
5065,429.649,436.827,412.100,409.249,407.315,428.082
5066,429.491,437.063,412.058,409.426,407.421,427.854
5067,428.990,437.183,412.052,409.391,407.645,427.811
5068,428.555,437.453,412.114,409.283,407.940,427.970
5069,428.348,437.976,412.133,409.247,408.367,428.239
5070,428.209,438.473,412.029,409.180,408.933,428.397
5071,428.353,438.613,411.819,409.236,409.352,428.324
5072,428.810,438.486,411.760,409.536,409.374,427.924
5073,429.398,438.301,412.017,409.934,408.998,427.311
5074,429.814,438.302,412.534,410.184,408.478,426.810
5075,429.870,438.340,413.068,410.286,407.960,426.620
5076,429.704,438.312,413.412,410.348,407.544,426.640
5077,429.552,438.158,413.403,410.284,407.162,426.621
5078,429.242,438.190,413.067,409.917,406.891,426.392
5079,428.753,438.329,412.712,409.325,406.900,425.963
5080,428.365,438.623,412.467,408.943,407.181,425.553
5081,428.336,439.196,412.154,408.940,407.556,425.407
5082,428.592,439.978,411.697,409.246,407.734,425.621
5083,428.816,440.538,411.405,409.518,407.555,426.213
5084,428.791,440.410,411.506,409.544,407.447,426.880
5085,428.588,439.830,411.788,409.339,407.685,427.187
5086,428.594,439.433,411.985,409.224,408.048,426.902
5087,428.938,439.368,412.043,409.316,407.990,426.408
5088,429.382,439.294,412.059,409.448,407.655,425.973
5089,429.419,439.101,412.025,409.593,407.364,425.755
5090,428.994,439.076,411.821,409.746,407.111,425.597
5091,428.506,439.147,411.639,409.951,406.964,425.400
5092,428.634,438.978,411.783,410.156,407.191,425.195
5093,429.267,438.568,412.086,410.283,407.552,425.038
5094,429.850,438.101,412.105,410.221,407.495,425.145
5095,429.835,437.740,411.765,409.820,407.095,425.229
5096,429.504,437.475,411.582,409.120,406.784,424.996
5097,429.189,437.599,411.823,408.482,406.829,424.520
5098,428.926,438.163,412.246,408.359,406.897,424.200
5099,428.675,438.865,412.729,408.619,406.768,424.116
5100,428.689,439.212,413.063,409.027,406.546,424.147
5101,429.055,438.986,413.060,409.361,406.466,424.177
5102,429.451,438.447,412.779,409.689,406.737,424.268
5103,429.363,438.259,412.421,409.903,407.103,424.350
5104,428.877,438.580,412.182,410.033,407.251,424.432
5105,428.467,439.007,412.086,410.026,407.190,424.646
5106,428.354,439.096,412.053,409.854,407.115,424.935
5107,428.312,438.883,412.038,409.589,407.177,425.154
5108,428.215,438.673,411.979,409.507,407.288,425.244
5109,428.107,438.521,411.921,409.690,407.373,425.146
5110,428.087,438.377,411.810,409.952,407.298,424.863
5111,428.052,438.176,411.830,409.888,407.238,424.571
5112,427.865,437.977,412.049,409.486,407.101,424.228
5113,427.518,437.799,412.316,409.109,407.075,423.762
5114,427.241,437.639,412.377,409.040,407.035,423.238
5115,427.149,437.463,412.146,409.067,406.947,422.990
5116,427.210,437.213,411.785,409.042,406.880,423.135
5117,427.509,436.942,411.550,408.944,406.859,423.557
5118,427.759,436.809,411.475,408.947,406.750,424.044
5119,427.712,436.993,411.482,409.094,406.536,424.447
5120,427.363,437.393,411.478,409.370,406.258,424.818
5121,427.093,437.614,411.518,409.840,405.941,425.048
5122,427.126,437.296,411.585,410.400,405.715,425.015
5123,427.491,436.663,411.678,410.803,405.638,424.806
5124,427.999,436.245,411.835,410.885,405.838,424.558
5125,428.320,436.256,411.905,410.724,406.401,424.211
5126,428.413,436.462,411.510,410.530,406.947,423.792
5127,428.446,436.512,410.744,410.488,407.102,423.581
5128,428.463,436.383,410.136,410.631,406.819,423.835
5129,428.325,436.137,409.963,410.704,406.335,424.385
5130,428.205,435.799,410.039,410.537,405.831,424.919
5131,428.183,435.376,410.309,410.198,405.297,425.405
5132,428.156,435.094,410.786,409.885,404.870,425.759
5133,428.071,435.049,411.326,409.866,404.797,426.060
5134,427.921,435.337,411.579,410.100,405.100,426.297
5135,427.752,435.839,411.639,410.344,405.654,426.400
5136,427.685,436.469,411.730,410.249,406.127,426.395
5137,427.749,436.967,412.006,409.825,406.381,426.419
5138,427.904,437.309,412.260,409.269,406.323,426.506
5139,428.300,437.353,412.392,408.923,405.995,426.566
5140,428.873,437.145,412.612,408.891,405.524,426.564
5141,429.417,436.842,413.002,408.977,405.329,426.542
5142,429.714,436.822,413.331,408.908,405.371,426.580
5143,429.839,437.324,413.375,408.947,405.570,426.716
5144,429.801,438.213,413.251,409.329,405.891,426.908
5145,429.627,439.193,413.079,409.954,406.398,427.142
5146,429.340,439.878,412.745,410.642,407.160,427.390
5147,428.981,440.164,412.291,411.295,407.950,427.660
5148,428.707,440.036,411.999,411.753,408.355,427.868
5149,428.537,439.727,412.006,411.750,408.243,428.010
5150,428.495,439.419,412.223,411.597,407.731,428.183
5151,428.587,439.158,412.518,411.538,407.075,428.298
5152,428.666,438.891,412.893,411.620,406.512,428.251
5153,428.605,438.649,413.266,411.470,406.189,428.148
5154,428.355,438.445,413.547,410.863,406.024,427.938
5155,428.020,438.380,413.667,409.932,406.073,427.896
5156,427.866,438.210,413.607,409.143,406.257,428.194
5157,428.127,437.967,413.465,408.814,406.345,428.745
5158,428.612,437.804,413.299,409.005,406.244,429.036
5159,429.045,437.714,413.079,409.628,406.177,428.826
5160,429.247,437.659,412.827,410.265,406.347,428.347
5161,429.228,437.606,412.549,410.537,406.720,428.051
5162,428.958,437.755,412.247,410.400,407.049,428.102
5163,428.584,437.977,412.028,410.160,407.100,428.378
5164,428.450,437.948,411.921,409.959,406.953,428.627
5165,428.642,437.718,411.984,409.745,406.761,428.917
5166,428.807,437.577,412.234,409.306,406.505,429.432
5167,428.693,437.765,412.712,408.751,406.212,430.052
5168,428.404,438.187,413.254,408.440,405.841,430.465
5169,428.203,438.344,413.613,408.449,405.638,430.484
5170,427.960,438.194,413.746,408.586,405.706,430.260
5171,427.552,437.888,413.638,408.847,405.870,430.200
5172,427.343,437.942,413.377,409.131,405.931,430.380
5173,427.639,438.163,413.144,409.180,405.746,430.459
5174,428.195,438.286,413.097,408.948,405.499,430.306
5175,428.586,438.242,413.201,408.738,405.435,429.974
5176,428.742,438.271,413.203,408.736,405.612,429.759
5177,428.835,438.472,412.983,408.999,405.972,429.573
5178,428.906,438.599,412.707,409.253,406.296,429.517
5179,429.064,438.614,412.490,409.320,406.460,429.647
5180,429.234,438.472,412.295,409.281,406.434,430.043
5181,429.270,438.188,411.979,409.417,406.370,430.499
5182,429.150,437.860,411.543,409.847,406.281,430.899
5183,428.950,437.646,411.299,410.239,406.141,431.234
5184,428.736,437.573,411.471,410.283,406.073,431.438
5185,428.535,437.622,412.001,409.999,406.279,431.607
5186,428.486,437.565,412.495,409.847,406.700,431.718
5187,428.630,437.252,412.721,409.891,406.980,431.839
5188,428.806,436.919,412.689,409.798,406.944,432.007
5189,428.980,436.843,412.552,409.551,406.791,432.141
5190,429.215,436.744,412.333,409.355,406.748,432.143
5191,429.526,436.499,412.101,409.344,406.882,432.007
5192,429.724,436.285,411.940,409.384,406.907,431.817
5193,429.665,436.134,411.865,409.329,406.769,431.536
5194,429.519,435.986,411.713,409.230,406.744,431.177
5195,429.355,435.971,411.499,409.078,406.869,430.976
5196,428.960,436.129,411.210,408.964,406.907,431.013
5197,428.426,436.367,410.896,408.970,406.773,431.116
5198,428.060,436.633,410.884,409.268,406.710,431.205
5199,428.020,436.875,411.400,409.862,406.835,431.326
5200,428.254,436.947,412.231,410.387,406.888,431.512
5201,428.606,436.738,412.885,410.415,406.805,431.800
5202,428.951,436.322,413.072,410.042,406.570,432.148
5203,429.059,435.842,412.895,409.590,406.248,432.299
5204,428.764,435.399,412.617,409.350,405.919,432.322
5205,428.285,435.252,412.428,409.434,405.858,432.395
5206,428.045,435.401,412.261,409.701,405.984,432.672
5207,428.228,435.663,411.970,409.809,406.038,432.975
5208,428.373,435.957,411.601,409.775,405.912,433.115
5209,428.064,436.564,411.364,409.817,405.686,433.243
5210,427.494,437.378,411.279,410.012,405.571,433.436
5211,427.086,438.154,411.157,410.257,405.703,433.621
5212,426.901,438.738,411.029,410.372,405.852,433.801
5213,426.729,439.003,410.966,410.350,405.960,434.073
5214,426.509,439.029,411.123,410.417,406.109,434.421
5215,426.385,438.896,411.366,410.590,406.419,434.725
5216,426.538,438.850,411.551,410.619,406.779,434.971
5217,426.987,438.787,411.742,410.251,406.998,435.125
5218,427.462,438.706,411.993,409.770,406.963,435.184
5219,427.974,438.452,412.352,409.589,406.760,435.124
5220,428.510,438.214,412.659,409.725,406.659,434.974
5221,429.065,438.079,412.964,410.027,406.734,434.771
5222,429.393,438.158,413.409,410.232,406.733,434.471
5223,429.302,438.357,413.838,410.175,406.373,434.239
5224,429.005,438.528,414.131,409.772,405.904,434.166
5225,428.671,438.715,414.263,409.083,405.707,434.211
5226,428.411,438.958,414.271,408.485,405.898,434.137
5227,428.271,439.132,414.220,408.331,406.188,433.911
5228,428.031,439.036,414.132,408.425,406.453,433.659
5229,427.583,438.658,414.055,408.725,406.470,433.493
5230,427.117,438.135,413.816,409.198,406.210,433.587
5231,426.856,437.763,413.488,409.884,405.859,433.871
5232,426.868,437.577,413.218,410.357,405.516,434.139
5233,427.165,437.318,413.187,410.423,405.197,434.258
5234,427.637,436.840,413.273,410.169,404.930,434.128
5235,428.156,436.181,413.452,409.825,404.862,433.849
5236,428.422,435.784,413.732,409.515,404.980,433.736
5237,428.301,435.876,414.055,409.322,405.044,433.951
5238,427.919,436.423,414.132,409.198,405.102,434.273
5239,427.618,437.127,414.069,409.049,405.186,434.510
5240,427.524,437.790,414.114,409.041,405.272,434.727
5241,427.471,438.187,414.353,409.311,405.363,435.120
5242,427.486,438.163,414.512,409.653,405.484,435.586
5243,427.820,437.826,414.385,409.417,405.683,435.781
5244,428.375,437.578,413.927,408.885,405.894,435.516
5245,428.822,437.597,413.481,408.638,406.053,435.119
5246,429.034,437.650,413.353,408.805,406.160,434.874
5247,429.024,437.440,413.555,409.123,406.143,434.847
5248,428.899,436.858,413.932,409.423,406.014,434.763
5249,428.751,436.325,414.252,409.608,405.897,434.467
5250,428.503,435.905,414.453,409.497,405.847,434.195
5251,428.267,435.645,414.500,409.052,405.867,434.064
5252,427.999,435.443,414.540,408.620,406.032,433.940
5253,427.814,435.411,414.677,408.475,406.225,433.683
5254,427.855,435.527,414.792,408.555,406.352,433.492
5255,428.291,435.773,414.748,408.534,406.433,433.508
5256,429.018,436.102,414.564,408.541,406.524,433.716
5257,429.766,436.319,414.285,408.787,406.422,433.958
5258,430.145,436.216,413.827,409.223,406.197,434.239
5259,430.232,435.806,413.317,409.622,406.081,434.635
5260,430.324,435.281,413.147,409.876,406.172,435.164
5261,430.368,435.014,413.438,409.929,406.236,435.715
5262,430.219,435.142,413.795,409.762,406.002,436.090
5263,430.223,435.470,413.737,409.523,405.466,436.233
5264,430.529,435.961,413.353,409.220,404.982,436.167
5265,430.927,436.456,412.897,408.786,404.745,435.905
5266,431.042,436.814,412.577,408.439,404.611,435.602
5267,430.965,437.088,412.440,408.469,404.529,435.490
5268,431.097,437.404,412.509,408.947,404.560,435.516
5269,431.535,437.741,412.665,409.567,404.714,435.436
5270,431.904,437.832,412.950,409.755,404.989,435.261
5271,432.001,437.603,413.326,409.384,405.357,435.145
5272,432.026,437.367,413.651,408.836,405.785,435.161
5273,432.223,437.406,413.754,408.751,406.198,435.120
5274,432.421,437.571,413.563,409.214,406.413,434.989
5275,432.315,437.406,413.247,409.848,406.195,434.709
5276,431.804,436.974,412.932,410.231,405.712,434.411
5277,431.113,436.833,412.654,410.214,405.165,434.313
5278,430.647,437.082,412.370,410.005,404.740,434.354
5279,430.705,437.509,412.111,409.861,404.591,434.362
5280,431.130,437.685,411.817,409.613,404.754,434.326
5281,431.586,437.342,411.575,409.060,405.019,434.223
5282,431.836,436.909,411.618,408.650,405.135,434.053
5283,431.790,436.937,411.919,408.740,405.115,433.843
5284,431.577,437.655,412.210,409.092,405.150,433.597
5285,431.377,438.879,412.351,409.277,405.294,433.356
5286,431.406,440.345,412.409,409.414,405.424,432.977
5287,431.775,441.607,412.583,409.699,405.565,432.608
5288,432.290,442.443,412.936,410.104,405.637,432.457
5289,432.627,442.928,413.361,410.333,405.576,432.620
5290,432.649,443.137,413.741,410.238,405.391,432.917
5291,432.559,443.058,413.844,409.936,405.216,432.980
5292,432.617,442.586,413.471,409.613,405.101,432.697
5293,432.775,441.682,412.910,409.471,404.987,432.271
5294,432.830,440.557,412.690,409.489,404.883,431.876
5295,432.662,439.691,412.953,409.477,404.849,431.769
5296,432.469,439.236,413.461,409.373,405.038,431.938
5297,432.564,439.023,413.833,409.317,405.418,432.232
5298,433.093,438.780,413.915,409.392,405.911,432.458
5299,433.764,438.407,413.752,409.628,406.494,432.576
5300,434.074,438.016,413.393,409.854,407.061,432.756
5301,433.875,437.619,413.123,409.964,407.365,432.841
5302,433.495,437.318,412.965,409.911,407.196,432.742
5303,433.282,437.178,413.058,409.807,406.719,432.506
5304,433.301,437.262,413.391,409.795,406.236,432.334
5305,433.521,437.532,413.909,409.913,405.930,432.171
5306,433.879,437.904,414.314,410.008,405.837,432.040
5307,434.207,438.285,414.380,409.761,405.880,431.978
5308,434.287,438.511,414.310,409.389,406.020,432.027
5309,433.991,438.317,414.317,409.154,406.161,432.213
5310,433.426,437.786,414.421,409.173,406.195,432.423
5311,432.982,437.491,414.538,409.481,405.868,432.698
5312,432.928,437.704,414.622,409.709,405.320,432.997
5313,433.169,438.295,414.874,409.686,405.016,433.133
5314,433.304,438.702,415.139,409.393,405.105,432.928
5315,433.232,438.768,415.255,409.025,405.352,432.637
5316,432.980,438.517,415.154,408.904,405.522,432.670
5317,432.652,438.209,415.094,409.068,405.554,432.961
5318,432.322,437.986,415.203,409.240,405.601,433.181
5319,431.977,437.822,415.432,409.328,405.672,433.133
5320,431.419,437.744,415.551,409.544,405.613,433.122
5321,430.694,437.796,415.622,409.828,405.496,433.384
5322,430.359,437.931,415.796,409.989,405.422,433.801
5323,430.787,438.150,416.088,409.963,405.436,434.117
5324,431.673,438.125,416.275,409.874,405.525,434.289
5325,432.290,437.823,416.202,409.613,405.719,434.250
5326,432.408,437.627,416.006,409.135,405.838,434.109
5327,432.291,437.777,415.911,408.770,405.680,434.042
5328,432.242,437.981,415.938,408.792,405.309,434.069
5329,432.190,437.669,415.952,409.108,405.040,434.156
5330,431.902,436.997,415.884,409.214,405.189,434.191
5331,431.394,436.619,415.765,408.963,405.496,434.180
5332,430.866,436.866,415.695,408.724,405.463,433.999
5333,430.462,437.417,415.667,408.777,405.046,433.607
5334,430.445,437.837,415.665,408.928,404.481,433.236
5335,430.757,438.047,415.802,408.798,404.190,433.209
5336,431.101,438.060,416.071,408.309,404.203,433.502
5337,431.203,437.912,416.182,407.958,404.431,433.946
5338,431.241,437.753,415.622,408.142,404.845,434.275
5339,431.285,437.563,414.654,408.706,405.434,434.290
5340,431.180,437.521,413.809,409.321,405.978,433.985
5341,430.824,437.911,413.594,409.693,406.269,433.544
5342,430.349,438.399,413.929,409.772,406.325,433.099
5343,429.883,438.530,414.544,409.650,406.339,432.689
5344,429.520,438.245,415.197,409.505,406.403,432.280
5345,429.355,438.138,415.624,409.318,406.641,431.970
5346,429.433,438.455,415.697,409.146,406.831,431.827
5347,429.839,438.894,415.389,409.161,406.757,431.654
5348,430.440,439.089,414.943,409.417,406.338,431.354
5349,430.889,438.970,414.552,409.705,405.871,430.932
5350,430.928,438.653,414.307,409.828,405.583,430.541
5351,430.505,438.365,414.170,409.753,405.395,430.264
5352,429.914,438.345,414.034,409.560,405.256,430.181
5353,429.647,438.436,413.860,409.432,405.238,430.341
5354,429.834,438.404,413.480,409.508,405.569,430.653
5355,430.149,438.203,413.061,409.622,406.011,430.917
5356,430.408,437.895,412.899,409.678,406.370,430.954
5357,430.620,437.669,413.037,409.858,406.450,430.901
5358,430.767,437.771,413.115,410.191,406.436,431.094
5359,430.856,438.160,413.016,410.434,406.445,431.674
5360,430.917,438.643,412.796,410.344,406.438,432.330
5361,430.974,438.967,412.596,410.156,406.382,432.748
5362,431.073,439.125,412.509,410.034,406.363,432.993
5363,431.291,439.207,412.566,409.985,406.463,433.189
5364,431.518,439.423,412.814,409.978,406.546,433.427
5365,431.761,439.780,413.188,409.933,406.488,433.525
5366,431.822,440.019,413.443,409.758,406.478,433.379
5367,431.681,439.915,413.399,409.602,406.794,432.993
5368,431.560,439.478,413.091,409.634,407.083,432.446
5369,431.746,438.869,412.707,409.731,407.049,431.921
5370,432.149,438.357,412.401,409.736,406.778,431.545
5371,432.332,438.043,412.234,409.551,406.489,431.429
5372,432.399,437.873,412.286,409.553,406.293,431.296
5373,432.325,437.734,412.590,409.850,406.172,431.069
5374,432.040,437.557,412.923,410.182,406.064,430.701
5375,431.587,437.360,413.007,410.220,406.078,430.498
5376,431.204,437.158,412.939,410.191,406.083,430.688
5377,431.103,437.099,412.984,410.227,405.900,431.171
5378,431.116,437.201,413.128,410.428,405.716,431.595
5379,431.093,437.348,413.170,410.526,405.846,431.751
5380,431.034,437.404,412.929,410.492,406.111,431.741
5381,431.030,437.212,412.621,410.466,406.308,431.882
5382,431.113,436.924,412.360,410.399,406.328,432.230
5383,431.325,436.650,412.160,410.194,406.248,432.423
5384,431.542,436.380,412.001,409.954,406.072,432.336
5385,431.529,436.115,411.896,409.902,405.739,432.093
5386,431.107,436.180,411.757,409.904,405.337,432.068
5387,430.389,436.622,411.547,409.769,405.011,432.475
5388,429.628,437.209,411.347,409.370,404.767,433.191
5389,429.011,437.560,411.278,408.827,404.589,433.769
5390,428.791,437.427,411.453,408.469,404.483,433.726
5391,428.974,436.860,411.771,408.515,404.484,433.420
5392,429.377,436.102,412.018,408.825,404.778,433.295
5393,429.520,435.465,412.112,409.171,405.404,433.364
5394,429.332,435.055,412.033,409.372,405.903,433.401
5395,429.315,434.784,412.005,409.557,406.019,433.341
5396,429.571,434.665,412.147,409.930,405.921,433.167
5397,429.908,434.532,412.521,410.389,405.944,432.956
5398,430.191,434.553,413.029,410.790,406.079,432.817
5399,430.213,434.866,413.463,410.820,406.133,432.915
5400,429.904,435.429,413.599,410.542,405.832,433.103
5401,429.514,435.742,413.458,410.265,405.294,433.212
5402,429.458,435.581,413.309,410.176,404.993,433.222
5403,429.524,435.203,413.255,410.117,405.169,433.254
5404,429.545,434.807,413.240,409.963,405.486,433.346
5405,429.499,434.483,413.330,409.652,405.552,433.335
5406,429.237,434.138,413.555,409.381,405.312,433.128
5407,428.613,434.012,413.925,409.235,405.132,432.991
5408,427.953,434.176,414.191,409.085,405.191,432.953
5409,427.698,434.433,414.092,408.936,405.375,433.013
5410,427.911,434.649,413.953,409.000,405.454,433.166
5411,428.259,434.862,414.045,409.179,405.500,433.424
5412,428.554,435.180,414.197,409.246,405.623,433.705
5413,428.754,435.381,414.242,409.175,405.853,434.016
5414,428.860,435.342,414.269,409.107,406.207,434.379
5415,428.598,435.060,414.428,408.963,406.417,434.625
5416,428.155,434.781,414.561,408.765,406.400,434.609
5417,427.874,434.593,414.415,408.503,406.038,434.524
5418,427.940,434.488,413.977,408.327,405.661,434.577
5419,428.198,434.506,413.669,408.552,405.419,434.745
5420,428.377,434.727,413.738,409.067,405.399,435.002
5421,428.338,435.239,414.082,409.365,405.556,435.324
5422,428.247,435.869,414.305,409.145,405.736,435.574
5423,428.253,436.275,414.298,408.769,405.619,435.592
5424,428.164,436.289,414.152,408.724,405.180,435.251
5425,427.890,436.224,413.943,409.094,404.898,434.720
5426,427.670,436.263,413.827,409.623,405.052,434.183
5427,427.739,436.374,413.833,410.001,405.316,433.828
5428,428.004,436.452,413.987,410.046,405.264,433.683
5429,428.160,436.351,414.171,409.954,404.919,433.717
5430,428.088,436.222,414.373,409.870,404.764,433.836
5431,427.839,436.315,414.360,410.018,404.957,433.980
5432,427.596,436.596,414.063,410.138,405.251,434.089
5433,427.628,436.882,413.556,410.112,405.381,434.077
5434,427.766,436.777,413.178,410.138,405.168,433.863
5435,427.967,436.524,413.082,410.447,404.837,433.551
5436,428.152,436.555,413.204,410.878,404.659,433.440
5437,428.317,436.909,413.375,411.056,404.666,433.577
5438,428.407,437.433,413.496,410.805,404.732,433.815
5439,428.423,437.973,413.435,410.406,404.821,434.079
5440,428.606,438.214,413.199,410.111,405.065,434.211
5441,428.956,438.085,412.885,409.887,405.352,434.272
5442,429.232,437.885,412.579,409.873,405.692,434.314
5443,429.156,437.827,412.181,409.992,406.013,434.348
5444,428.662,437.803,411.764,409.986,405.959,434.225
5445,428.118,437.675,411.776,409.754,405.621,433.986
5446,427.788,437.623,412.176,409.612,405.291,433.777
5447,427.854,437.740,412.543,409.796,405.103,433.713
5448,428.099,437.796,412.495,410.040,405.119,433.817
5449,428.282,437.380,412.158,409.883,405.178,433.962
5450,428.176,436.646,411.958,409.448,405.050,434.060
5451,427.840,436.212,412.196,409.119,404.763,434.021
5452,427.480,436.138,412.650,409.079,404.671,434.128
5453,427.302,435.849,413.127,409.275,404.826,434.516
5454,427.481,435.553,413.469,409.538,405.125,435.023
5455,428.042,435.557,413.664,409.734,405.243,435.288
5456,428.807,435.771,413.720,409.712,405.035,435.363
5457,429.373,435.706,413.652,409.628,404.661,435.476
5458,429.608,435.469,413.465,409.754,404.514,435.615
5459,429.650,435.403,413.183,409.933,404.553,435.739
5460,429.655,435.728,412.935,409.996,404.643,435.818
5461,429.616,436.265,412.795,409.791,404.576,435.814
5462,429.351,436.508,412.703,409.493,404.279,435.659
5463,428.907,436.453,412.676,409.329,403.894,435.308
5464,428.487,436.386,412.799,409.426,403.590,434.831
5465,428.181,436.570,413.018,409.746,403.570,434.353
5466,428.060,436.801,413.151,410.077,403.773,434.137
5467,428.084,436.896,413.101,410.228,404.054,434.158
5468,428.398,437.001,412.878,410.090,404.312,434.228
5469,428.928,437.226,412.702,409.913,404.447,434.366
5470,429.344,437.534,412.727,409.925,404.452,434.548
5471,429.334,437.824,412.904,410.255,404.537,434.624
5472,429.067,437.899,413.144,410.689,404.806,434.368
5473,428.690,437.750,413.233,411.008,405.093,433.978
5474,428.416,437.374,413.160,411.041,405.316,433.620
5475,428.326,436.996,412.923,410.811,405.459,433.419
5476,428.353,436.845,412.782,410.538,405.388,433.196
5477,428.418,437.065,412.745,410.352,405.143,432.973
5478,428.380,437.527,412.744,410.317,404.940,432.849
5479,428.256,437.780,412.756,410.279,405.059,432.774
5480,428.191,437.594,412.643,410.270,405.436,432.692
5481,428.166,437.128,412.437,410.393,405.784,432.624
5482,428.059,436.819,412.087,410.661,405.963,432.574
5483,427.869,436.837,411.693,411.003,405.981,432.509
5484,427.724,436.931,411.389,411.097,405.812,432.372
5485,427.783,436.894,411.286,410.642,405.439,432.111
5486,428.034,436.704,411.363,409.970,404.930,431.834
5487,428.411,436.619,411.451,409.597,404.650,431.651
5488,428.676,436.823,411.399,409.701,404.691,431.711
5489,428.841,437.027,411.283,409.893,404.803,431.852
5490,429.023,436.984,411.339,409.796,404.697,431.912
5491,429.166,436.714,411.531,409.633,404.488,431.818
5492,429.253,436.547,411.699,409.743,404.488,431.753
5493,429.212,436.609,411.770,410.000,404.651,431.845
5494,429.001,436.836,411.734,409.996,404.889,432.063
5495,428.820,436.958,411.623,409.635,405.101,432.301
5496,428.792,436.829,411.398,409.327,405.351,432.517
5497,428.834,436.599,411.005,409.374,405.531,432.766
5498,428.836,436.731,410.691,409.637,405.510,433.072
5499,428.872,437.220,410.680,409.732,405.266,433.433
5500,428.948,437.764,410.857,409.635,404.912,433.805
5501,428.971,438.086,410.952,409.410,404.698,433.993
5502,428.926,438.367,411.039,409.193,404.667,433.836
5503,428.816,438.824,411.187,409.087,404.790,433.413
5504,428.613,439.341,411.457,409.172,404.960,433.054
5505,428.433,439.711,411.896,409.460,405.132,433.061
5506,428.445,439.699,412.345,409.795,405.375,433.386
5507,428.683,439.292,412.476,410.107,405.697,433.663
5508,429.018,438.862,412.242,410.223,406.031,433.698
5509,429.125,438.599,411.764,410.117,406.316,433.498
5510,428.931,438.413,411.188,409.954,406.523,433.115
5511,428.552,438.043,410.526,409.881,406.602,432.598
5512,428.311,437.439,410.051,409.929,406.636,432.184
5513,428.184,437.016,410.065,409.803,406.656,432.065
5514,428.194,437.062,410.543,409.549,406.694,432.245
5515,428.343,437.279,411.051,409.141,406.669,432.346
5516,428.348,437.210,411.384,408.827,406.525,432.098
5517,428.037,436.839,411.590,408.802,406.154,431.583
5518,427.542,436.363,411.639,408.940,405.799,431.119
5519,427.314,435.783,411.539,408.995,405.645,430.783
5520,427.470,435.285,411.335,408.893,405.852,430.529
5521,427.897,434.981,411.168,408.738,406.270,430.455
5522,428.264,435.047,411.097,408.825,406.669,430.705
