 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
3621,514.441,521.705,504.102,513.941,515.956,515.905,497.845,495.350,525.888,509.979,513.271,507.519,507.015,497.446,497.319,517.750,509.986
3622,514.445,521.693,503.084,513.290,515.517,515.656,497.713,495.161,526.080,509.972,512.325,506.862,507.157,497.176,497.444,517.841,509.719
3623,514.488,521.545,502.312,512.358,515.439,515.547,498.400,495.073,526.101,509.936,511.455,506.677,507.429,497.061,498.100,517.852,509.268
3624,514.367,521.527,502.260,511.637,515.472,515.635,499.461,495.347,525.743,510.060,511.222,507.071,507.533,496.821,498.730,517.758,508.883
3625,513.920,521.969,502.811,511.105,515.132,515.807,500.120,495.851,524.969,510.549,511.408,507.532,507.559,496.321,499.076,517.856,508.725
3626,513.265,522.897,503.439,510.739,514.594,516.043,500.011,496.171,524.344,511.336,511.735,507.494,507.617,495.571,498.877,518.067,508.674
3627,512.718,524.102,503.895,510.552,514.528,516.349,499.783,496.158,524.170,512.111,511.890,507.007,507.533,494.939,498.199,518.108,508.564
3628,512.520,525.145,504.112,510.540,515.164,516.616,500.056,495.949,524.266,512.613,511.820,506.508,507.157,494.627,497.272,517.671,508.389
3629,512.632,525.938,504.161,510.484,516.202,516.675,500.611,495.765,524.436,512.668,511.644,506.016,506.649,494.686,496.672,517.016,508.393
3630,512.863,526.486,504.042,510.384,517.208,516.408,501.000,495.804,524.638,512.508,511.484,505.359,506.291,495.039,496.888,516.608,508.549
3631,513.278,526.875,504.119,510.376,518.028,515.781,501.008,496.193,524.830,512.360,511.451,504.523,505.872,495.630,497.940,516.732,508.570
3632,513.881,527.068,504.554,510.560,518.539,514.913,500.826,496.617,524.971,512.385,511.654,504.080,505.542,496.380,499.272,517.406,508.195
3633,514.295,527.054,504.979,511.008,518.752,514.328,500.809,496.840,525.067,512.543,511.737,504.416,505.569,497.027,500.192,518.156,507.674
3634,514.292,526.979,505.032,511.663,518.847,514.424,501.089,496.712,525.307,512.834,511.406,505.276,505.978,497.270,500.259,518.567,507.113
3635,514.192,526.851,504.846,512.212,518.849,515.093,501.494,496.415,525.789,513.064,510.967,506.076,506.431,497.105,499.607,518.715,506.428
3636,514.131,526.572,505.025,512.419,518.537,515.772,501.429,496.130,526.188,513.289,510.700,506.390,506.630,496.765,498.797,518.559,505.666
3637,513.991,526.186,505.775,512.074,517.908,516.225,500.809,495.756,526.139,513.657,510.545,506.414,506.758,496.537,498.540,518.108,505.070
3638,513.504,525.844,506.621,511.155,517.079,516.278,500.215,495.110,525.494,514.045,510.321,506.047,506.877,496.625,498.846,517.622,505.018
3639,512.839,525.684,506.958,510.135,516.147,515.966,500.271,494.097,524.997,514.338,510.087,505.408,506.775,497.132,499.670,517.417,505.398
3640,512.225,525.905,506.705,509.410,514.956,515.445,500.994,493.532,525.015,514.583,510.130,504.657,506.341,497.890,500.507,517.451,505.664
3641,511.825,526.412,506.179,509.049,513.745,515.124,501.579,493.653,525.090,514.802,510.416,504.216,505.678,498.699,500.761,517.449,505.336
3642,511.484,527.050,505.446,508.917,512.895,515.008,501.249,494.127,524.697,514.574,510.410,504.290,504.937,499.453,500.194,517.402,504.805
3643,511.176,527.534,504.432,508.930,513.035,515.103,500.333,494.418,523.783,513.868,509.691,504.557,504.298,500.047,499.377,517.709,504.564
3644,510.899,527.706,503.688,509.150,514.083,515.275,499.663,494.499,522.777,513.357,508.431,504.739,503.973,500.194,499.000,518.283,504.559
3645,510.799,527.517,503.540,509.577,515.129,515.305,499.517,494.651,522.185,513.581,507.406,505.107,503.869,499.623,499.141,519.028,504.537
3646,510.883,527.208,504.225,510.035,515.259,514.892,499.625,494.993,522.271,514.272,506.944,506.183,504.015,498.485,499.480,519.352,504.629
3647,511.087,527.098,505.081,510.361,514.566,514.232,499.652,495.268,522.612,514.781,506.851,507.762,503.826,497.625,499.627,519.031,504.918
3648,511.353,527.351,505.354,510.473,513.917,513.749,499.587,495.218,522.864,514.787,506.876,508.891,503.223,497.507,499.467,518.439,505.326
3649,511.626,527.853,504.877,510.671,513.603,513.760,499.545,495.007,523.159,514.523,507.207,508.857,502.893,498.025,499.114,518.356,505.410
3650,511.846,528.278,504.326,511.199,513.520,514.085,499.498,494.967,523.708,514.106,508.288,508.220,503.310,498.532,498.643,518.663,505.066
3651,511.927,528.446,504.242,511.954,513.377,514.259,499.293,494.934,524.393,513.349,509.971,508.042,503.932,498.777,498.031,518.677,504.740
3652,511.738,528.493,504.246,512.451,513.132,513.973,498.689,494.648,524.902,512.485,511.706,508.441,504.128,498.914,497.536,518.098,504.801
3653,511.415,528.670,503.884,512.583,512.649,513.289,497.965,494.239,525.057,512.038,512.783,508.786,503.966,498.931,497.596,517.329,504.992
3654,511.183,528.975,503.130,512.437,512.048,512.842,497.509,494.029,525.063,512.292,513.106,508.782,503.673,498.586,498.364,516.933,504.852
3655,511.078,529.158,502.519,512.174,511.599,512.564,497.439,494.191,525.003,512.738,513.267,508.739,503.465,497.735,499.373,517.057,504.531
3656,510.959,529.201,502.604,511.914,511.311,512.066,497.697,494.545,524.853,512.994,513.702,509.094,503.291,496.699,499.940,517.567,504.279
3657,510.892,529.463,503.161,511.863,511.037,511.450,498.112,494.802,524.492,512.800,514.422,509.753,503.196,496.029,499.942,517.990,504.256
3658,510.966,530.248,503.463,511.973,510.917,511.095,498.238,495.053,524.006,512.353,514.925,510.526,503.010,495.850,499.509,518.154,504.090
3659,511.264,531.290,503.256,512.062,511.046,511.087,497.917,495.160,523.422,512.096,515.097,511.225,502.835,496.020,498.978,518.106,503.596
3660,511.677,532.127,502.989,511.935,511.487,511.093,497.255,495.114,522.992,512.038,515.176,511.911,502.559,496.223,498.891,518.291,503.070
3661,511.991,532.660,502.919,511.546,512.042,510.859,496.850,495.053,522.784,511.849,515.516,512.648,502.075,496.002,499.141,518.581,502.934
3662,511.992,532.974,503.256,511.062,512.566,510.469,497.062,495.086,522.705,511.398,516.319,513.354,501.545,495.257,499.355,518.803,503.211
3663,511.309,533.273,503.842,510.813,512.892,510.151,497.530,495.042,522.546,510.900,517.449,513.644,501.165,494.453,499.308,518.839,503.492
3664,510.184,533.491,504.421,511.117,513.101,510.056,497.702,494.993,522.248,510.591,518.406,513.036,501.082,494.061,499.279,518.685,503.479
3665,509.181,533.599,504.761,511.888,513.211,510.318,497.700,494.908,521.945,510.604,518.853,511.822,501.499,494.377,499.295,518.510,503.346
3666,508.669,533.739,504.877,512.703,513.182,510.857,497.770,494.928,521.861,510.787,518.698,510.728,502.102,495.000,499.181,518.469,503.375
3667,508.833,533.875,504.649,513.134,512.910,511.211,497.743,494.886,521.951,510.711,518.224,510.441,502.477,495.304,499.089,518.689,503.729
3668,509.349,533.753,504.004,513.231,512.351,511.188,497.255,494.721,522.150,510.298,517.801,510.543,502.293,494.892,499.467,519.031,504.158
3669,509.889,533.239,503.007,513.229,511.572,510.667,496.675,494.442,522.376,509.877,517.580,510.519,501.697,494.147,500.670,519.589,504.477
3670,510.055,532.470,502.204,513.331,510.809,509.760,496.472,494.334,522.806,509.579,517.544,510.330,501.024,493.431,502.067,520.207,504.576
3671,509.984,531.789,502.056,513.489,510.086,508.958,496.912,494.486,523.471,509.468,517.642,510.016,500.419,492.966,503.172,520.557,504.438
3672,509.930,531.216,502.512,513.639,509.559,508.887,497.648,494.862,524.206,509.760,517.936,509.626,500.116,492.672,503.879,520.488,504.191
3673,509.821,530.813,502.807,513.706,509.421,509.289,498.303,495.312,524.810,510.696,518.294,509.176,500.153,492.547,504.301,520.138,503.826
3674,509.760,530.524,502.695,513.645,509.428,509.521,498.638,495.763,525.110,512.164,518.673,508.822,500.293,492.375,504.799,519.882,503.232
3675,509.961,530.115,502.709,513.375,509.243,509.275,498.663,496.136,525.171,513.751,519.085,508.688,500.191,492.441,505.810,519.957,502.617
3676,510.398,529.523,503.267,512.850,508.838,508.759,498.514,496.272,525.286,514.764,519.611,508.904,499.874,492.826,507.342,520.559,502.352
3677,510.515,529.148,504.207,512.144,508.588,508.339,498.439,496.174,525.598,514.768,519.965,509.494,499.608,492.958,508.507,521.230,502.648
3678,510.115,529.439,504.877,511.549,508.434,508.084,498.541,496.028,525.934,514.062,519.836,510.165,499.738,492.306,508.929,521.514,503.314
3679,509.849,530.344,505.095,511.420,508.053,507.979,498.807,496.020,526.112,513.449,519.099,510.557,499.961,491.076,509.056,521.341,503.902
3680,510.541,531.428,505.428,511.665,507.585,508.169,499.171,496.094,526.208,513.702,518.228,510.570,499.840,490.218,509.500,521.028,504.340
3681,512.445,532.237,505.874,512.117,507.658,508.561,499.458,496.121,526.187,514.870,517.696,510.412,499.400,490.103,510.304,520.612,504.502
3682,514.994,532.639,506.344,512.563,508.180,508.707,499.539,496.017,526.203,516.102,517.735,510.372,498.826,490.390,511.060,520.140,504.316
3683,517.303,532.662,506.972,512.906,508.379,508.463,499.644,495.859,526.272,517.011,518.302,510.454,498.184,490.632,511.357,519.630,503.967
3684,518.833,532.408,507.688,512.980,508.013,508.254,499.818,495.719,526.245,518.049,518.795,510.702,497.685,490.515,510.973,519.283,503.875
3685,519.633,532.207,508.218,512.876,507.546,508.412,499.780,495.796,526.174,519.406,518.803,511.004,497.770,489.934,510.136,519.441,504.027
3686,520.100,532.189,508.435,512.649,507.404,508.701,499.207,495.886,526.246,520.374,518.530,511.276,498.165,489.076,509.364,519.965,504.064
3687,520.509,532.484,508.618,512.369,507.250,508.839,498.190,496.007,526.318,520.455,518.315,511.031,498.501,488.265,509.076,520.453,503.656
3688,520.984,533.197,508.600,511.933,506.919,508.823,497.249,496.178,526.284,519.977,518.174,510.136,498.492,487.529,508.922,520.654,502.971
3689,521.654,534.195,508.235,511.522,506.564,508.711,496.903,496.694,526.237,519.266,518.002,509.042,498.080,487.186,508.799,520.756,502.314
3690,522.381,535.047,507.818,511.229,506.316,508.633,497.254,497.286,526.098,518.330,517.698,508.156,497.552,487.255,508.766,520.933,501.904
3691,522.917,535.402,507.579,510.988,505.864,508.646,497.892,497.519,525.813,517.649,517.362,507.624,497.254,487.453,508.743,521.065,501.793
3692,523.078,535.369,507.575,510.624,505.189,508.707,498.263,497.402,525.459,517.566,517.006,507.572,497.145,487.723,508.643,521.089,501.883
3693,522.861,535.386,507.775,510.187,504.724,508.559,498.337,497.161,525.067,517.945,516.824,508.089,496.511,487.713,508.592,521.031,502.094
3694,522.591,535.835,508.204,509.718,504.958,508.394,498.447,496.938,524.797,518.730,517.029,508.791,495.245,487.326,508.462,521.120,502.424
3695,522.555,536.566,508.677,509.489,506.018,508.510,498.533,496.806,524.743,519.874,517.377,509.283,494.140,486.885,507.862,521.453,502.846
3696,523.022,537.157,508.863,509.785,507.660,508.910,498.442,496.894,524.757,520.983,517.484,509.543,493.637,486.799,506.835,521.701,503.018
3697,523.591,537.393,508.484,510.276,509.112,509.072,498.070,497.233,524.546,521.468,517.226,509.548,493.954,487.098,506.076,521.575,502.705
3698,523.925,537.499,507.761,510.527,509.443,508.759,497.522,497.648,524.364,521.145,516.905,509.354,494.450,487.564,506.076,521.171,502.016
3699,524.222,537.501,506.856,510.410,508.629,508.145,496.775,497.961,524.518,520.153,516.447,509.232,494.806,487.740,506.603,520.500,501.271
3700,524.560,537.179,506.354,509.948,507.794,507.617,496.097,498.046,524.786,518.928,515.633,509.479,495.107,487.436,507.319,519.754,500.982
3701,524.654,536.451,506.856,509.313,507.671,507.516,495.941,498.235,524.870,517.994,514.673,510.002,495.169,486.926,507.982,519.449,501.277
3702,524.195,535.600,508.260,508.865,507.958,507.637,496.539,498.479,524.882,517.391,514.116,510.241,494.973,486.365,508.565,519.955,501.846
3703,523.473,535.119,509.863,508.856,508.121,507.539,497.429,498.466,525.061,517.119,514.240,510.031,494.821,486.020,508.902,520.699,502.258
3704,522.778,535.428,511.067,509.352,507.776,507.199,497.829,498.103,525.410,517.281,514.749,509.535,495.090,486.007,508.879,521.035,502.301
3705,522.399,536.331,512.123,510.411,507.167,507.029,497.316,497.569,525.800,517.719,515.286,509.256,495.475,486.074,508.415,520.644,501.861
3706,522.390,537.361,512.807,511.610,506.346,507.310,496.392,497.150,526.009,518.130,515.685,509.474,495.504,485.870,507.596,519.902,501.291
3707,522.521,538.065,512.800,512.504,505.449,507.772,495.994,496.938,525.856,518.223,515.692,510.096,495.169,485.324,506.717,519.201,500.871
3708,522.538,538.285,512.274,512.958,504.417,508.071,496.439,496.991,525.613,518.151,515.422,510.468,494.867,485.032,505.969,518.797,500.619
3709,522.262,538.049,511.979,513.314,503.669,508.122,496.965,497.303,525.586,518.274,515.161,510.160,495.017,485.326,505.795,518.801,500.773
3710,521.992,537.679,512.063,513.604,503.706,508.203,496.864,497.530,525.824,518.526,515.191,509.270,495.283,486.100,506.136,518.984,501.268
3711,521.917,537.447,512.151,513.859,504.360,508.604,496.279,497.617,526.173,518.664,515.348,508.490,495.080,486.681,506.623,518.913,501.725
3712,521.945,537.328,512.028,514.351,505.024,509.212,495.939,497.761,526.370,518.598,515.542,508.263,494.438,486.868,506.551,518.744,501.855
3713,521.836,537.298,511.881,515.184,505.252,509.418,496.134,497.928,526.498,518.428,515.375,508.735,494.041,486.855,505.469,518.713,501.771
3714,521.577,537.440,511.937,516.203,504.908,509.286,496.421,498.172,526.586,518.238,514.723,509.561,494.240,486.556,504.040,518.864,501.814
3715,521.390,537.787,511.926,516.924,504.432,509.193,496.512,498.539,526.472,517.732,513.859,510.143,494.661,485.946,503.266,518.801,502.287
3716,521.165,538.217,511.684,517.174,504.349,509.156,496.285,498.809,526.049,516.811,513.126,510.430,495.085,485.203,503.411,518.319,502.990
3717,520.832,538.409,511.249,517.049,504.656,508.942,495.871,498.600,525.330,516.028,512.687,510.780,495.511,484.701,503.946,517.699,503.217
3718,520.441,538.105,511.179,516.759,504.829,508.836,495.333,497.989,524.774,515.713,512.574,511.330,496.031,484.505,504.326,517.287,502.566
3719,520.109,537.505,511.554,516.625,504.647,508.932,494.931,497.134,524.575,515.572,512.791,511.920,496.799,484.767,504.846,517.033,501.484
3720,519.797,536.888,512.042,516.728,504.164,509.101,494.994,496.259,524.780,515.366,513.149,512.530,497.760,485.532,505.605,516.768,500.758
3721,519.265,536.468,512.418,516.980,503.728,509.252,495.367,495.611,525.043,515.455,513.391,513.370,498.835,486.755,506.315,516.612,500.648
3722,518.626,536.141,512.505,517.167,503.836,509.722,495.817,495.385,525.076,515.962,513.509,513.902,499.985,488.380,507.036,516.717,500.742
3723,518.261,536.031,512.014,517.191,504.706,510.654,496.230,495.439,524.622,516.685,513.586,513.742,501.291,489.961,507.518,516.963,500.539
3724,518.304,536.234,511.207,517.208,506.224,511.879,496.804,495.319,523.998,517.243,513.590,513.241,502.814,490.961,507.435,517.413,500.287
3725,518.693,536.582,510.554,517.191,507.814,512.934,497.649,495.167,523.433,517.483,513.518,513.216,504.131,491.181,506.714,517.996,500.209
3726,519.189,536.709,510.519,517.074,509.064,513.421,498.617,495.288,523.069,517.319,513.466,513.606,504.680,490.882,505.859,518.339,500.133
3727,519.413,536.512,510.754,516.813,510.132,513.457,499.525,495.690,523.084,516.870,513.631,513.900,504.274,490.701,505.420,518.081,499.885
3728,519.270,536.075,510.884,516.636,511.085,513.233,500.080,495.993,523.547,516.221,513.691,513.784,503.387,491.147,505.194,517.581,499.561
3729,519.066,535.582,510.705,516.554,511.669,512.939,500.228,495.939,524.176,515.781,513.366,513.706,502.816,491.998,504.953,517.171,499.279
3730,518.869,535.176,510.747,516.294,511.699,512.648,500.150,495.574,524.520,515.823,512.801,513.808,503.109,492.725,504.462,516.972,499.166
3731,518.622,534.912,511.018,515.901,511.592,512.506,500.112,494.983,524.361,516.185,512.315,513.938,503.910,493.093,503.824,516.850,499.084
3732,518.184,534.592,510.881,515.690,511.835,512.532,500.128,494.229,524.008,516.113,511.969,513.797,504.593,493.446,503.330,516.724,499.197
3733,517.540,534.128,510.158,515.728,512.452,512.434,500.198,493.510,523.665,515.374,511.812,513.216,504.852,493.875,503.288,516.630,499.355
3734,516.827,533.837,509.274,515.704,513.107,512.074,500.375,493.193,523.188,514.313,511.882,512.379,505.169,494.135,503.509,516.488,499.412
3735,516.357,534.052,508.719,515.414,513.592,511.664,500.786,493.490,522.378,513.645,511.867,511.728,505.649,493.895,503.583,516.327,499.387
3736,516.307,534.668,508.505,515.144,513.643,511.603,501.115,494.242,521.480,513.570,511.656,511.577,505.944,493.069,503.176,516.315,499.355
3737,516.378,535.377,508.284,515.219,513.353,511.904,501.260,495.165,520.794,513.889,511.499,511.561,506.005,491.968,502.728,516.421,499.438
3738,516.295,535.870,507.779,515.439,513.018,512.256,501.228,495.837,520.529,514.304,511.801,511.390,506.061,491.049,502.658,516.671,499.510
3739,516.078,535.978,507.056,515.452,512.954,512.320,501.179,495.884,520.602,514.719,512.574,511.392,506.332,490.689,502.871,516.677,499.473
3740,516.123,535.986,506.470,515.114,512.803,512.048,501.139,495.360,520.768,515.015,513.404,511.860,506.700,490.904,503.045,516.295,499.371
3741,516.646,536.135,506.172,514.431,512.643,511.529,501.072,495.011,520.855,515.060,513.776,512.510,507.077,491.434,503.076,515.896,499.414
3742,517.315,536.387,506.340,513.619,512.781,511.043,500.831,495.281,520.595,514.981,513.623,512.806,507.390,492.015,503.107,515.963,499.373
3743,517.794,536.465,506.944,512.868,513.165,510.781,500.587,495.875,520.161,514.796,512.828,512.755,507.397,492.610,503.170,516.169,499.088
3744,517.713,536.333,507.691,512.443,513.358,510.670,500.596,496.167,519.878,514.202,511.642,512.604,506.964,493.184,503.217,516.022,498.523
3745,517.062,536.055,508.404,512.393,513.031,510.892,500.949,496.031,519.806,513.268,510.404,512.452,506.441,493.657,503.257,515.551,498.014
3746,516.184,535.765,508.744,512.609,512.421,511.569,501.148,495.741,519.922,512.460,509.569,512.374,505.821,493.554,503.225,515.321,497.918
3747,515.346,535.506,508.653,512.816,511.899,512.326,500.860,495.475,520.506,512.321,509.170,512.479,505.075,493.061,502.812,515.488,498.193
3748,514.793,535.141,508.428,512.891,511.803,512.707,500.265,495.150,521.696,512.938,509.068,512.915,504.278,492.787,502.000,515.935,498.533
3749,514.677,534.591,508.267,512.669,511.921,512.762,499.861,494.490,523.338,514.147,509.207,513.599,503.697,493.059,501.031,516.500,498.600
3750,514.852,533.924,508.130,512.247,512.114,512.608,500.152,493.684,524.968,515.426,509.857,514.352,503.458,493.520,500.417,517.175,498.254
3751,514.925,533.527,507.989,511.795,512.438,512.301,500.909,493.470,526.095,516.579,510.994,514.815,503.554,493.706,500.324,517.707,497.760
3752,514.749,533.662,507.723,511.429,513.031,511.947,501.612,493.763,526.817,517.447,512.180,515.065,504.048,493.583,500.576,517.963,497.627
3753,514.323,534.246,507.414,511.193,513.855,511.834,502.006,494.108,527.378,518.070,512.874,515.276,505.140,493.365,501.031,517.951,498.133
3754,514.028,534.941,507.133,510.819,514.625,511.945,502.303,494.103,528.029,518.323,513.317,515.307,506.816,493.230,501.382,517.648,499.025
3755,514.192,535.637,506.765,510.299,515.044,512.034,502.584,493.789,528.515,518.028,514.217,515.249,508.351,493.515,501.391,517.350,499.764
3756,514.852,536.465,506.404,509.766,515.077,511.899,502.908,493.490,528.700,517.400,515.851,515.417,509.153,494.152,501.154,517.161,500.340
3757,515.441,537.234,506.414,509.639,514.798,511.733,503.231,493.426,528.654,517.008,517.720,515.615,509.375,494.838,500.938,516.878,500.896
3758,515.579,537.578,506.975,509.804,514.322,511.846,503.464,493.626,528.716,517.102,519.081,515.405,509.387,495.277,500.871,516.341,501.398
3759,515.296,537.408,507.618,509.633,513.871,512.140,503.547,493.800,529.012,517.389,519.727,514.788,508.942,495.613,501.004,516.006,501.480
3760,514.924,537.074,508.011,508.933,513.430,512.212,503.453,493.774,529.431,517.126,520.044,514.396,507.879,495.949,501.275,516.398,501.195
3761,514.763,536.869,508.232,508.029,512.807,511.693,503.032,493.670,529.659,516.208,520.300,514.412,506.632,496.461,501.585,517.333,500.701
3762,514.574,536.635,508.147,507.413,511.881,510.767,502.215,493.521,529.416,515.309,520.602,514.684,506.138,496.993,501.417,518.161,500.268
3763,514.061,536.219,507.695,507.234,510.952,509.881,501.419,493.395,529.052,514.996,520.979,514.998,506.605,497.265,500.882,518.339,499.875
3764,513.198,535.775,507.067,507.185,510.485,509.537,501.010,493.433,528.945,515.085,521.184,515.127,507.600,497.230,500.672,518.179,499.533
3765,512.360,535.493,506.267,507.086,510.629,509.833,500.987,493.607,528.998,515.123,521.236,514.875,508.300,497.309,501.058,518.215,499.352
3766,511.995,535.332,505.393,507.039,511.118,510.539,501.033,493.617,529.081,515.166,521.352,514.305,508.235,497.478,501.779,518.571,499.447
3767,512.184,535.161,504.716,507.170,511.305,511.297,501.234,493.345,529.402,515.566,521.615,513.844,507.501,497.789,502.328,518.717,499.619
3768,512.615,535.076,504.695,507.341,510.982,511.810,501.553,493.002,530.009,516.198,521.836,513.889,506.700,498.174,502.650,518.354,499.576
3769,512.825,534.853,505.239,507.624,510.333,511.760,501.770,492.875,531.006,516.430,521.716,514.209,506.409,498.623,502.855,517.679,499.090
3770,512.619,534.423,505.667,508.130,509.671,511.153,501.576,492.993,531.994,516.457,521.234,514.356,506.613,498.674,503.040,517.195,498.168
3771,512.170,534.114,505.737,508.546,509.044,510.408,501.080,493.356,532.893,516.766,520.592,513.842,507.065,498.262,503.132,516.941,497.299
3772,511.704,534.350,505.393,508.595,508.618,509.653,500.601,493.782,533.624,517.243,520.075,512.898,507.610,497.703,503.203,516.976,496.980
3773,511.285,534.994,505.126,508.111,508.794,508.968,500.255,494.156,534.291,517.374,519.712,512.098,507.906,497.189,503.172,517.037,497.385
3774,511.066,535.569,505.063,507.320,509.487,508.510,500.097,494.523,534.907,517.111,519.261,511.376,507.671,496.931,503.045,517.191,498.262
3775,511.119,535.750,505.074,506.408,510.026,508.614,500.182,494.683,535.355,516.823,518.832,510.508,507.172,496.772,502.770,517.514,499.166
3776,511.334,535.553,504.656,505.583,509.921,508.939,500.624,494.684,535.541,516.800,518.640,509.713,506.680,496.674,502.404,517.951,499.854
3777,511.607,535.214,504.091,505.124,509.285,508.958,501.108,494.670,535.393,517.051,518.801,509.717,506.409,496.681,502.165,518.348,500.197
3778,511.973,535.079,503.747,505.222,508.419,508.703,501.362,494.850,535.047,517.381,519.110,510.339,506.293,496.627,502.241,518.396,500.230
3779,512.513,535.073,503.909,505.772,507.662,508.569,501.185,495.239,534.794,517.602,519.493,510.813,506.201,496.390,502.627,518.045,500.088
3780,512.978,535.093,504.200,506.443,507.344,508.658,500.906,495.677,534.685,517.462,519.884,510.713,505.973,495.934,502.752,517.386,499.781
3781,513.080,535.215,504.288,506.961,507.559,508.918,500.888,495.971,534.729,516.913,520.145,510.508,505.915,495.625,502.243,516.750,499.314
3782,512.953,535.758,503.860,507.038,508.149,509.220,501.337,496.240,534.772,516.047,520.242,510.621,506.155,495.529,501.598,516.325,498.738
3783,513.002,536.491,503.235,506.706,508.958,509.690,501.992,496.664,534.859,515.066,520.143,511.087,506.312,495.600,501.509,516.276,498.393
3784,513.268,536.983,502.975,506.328,509.601,510.135,502.528,497.138,535.130,514.474,519.737,511.539,505.937,495.684,501.969,516.868,498.672
3785,513.607,537.240,503.558,506.534,509.967,510.532,502.670,497.446,535.462,514.657,519.035,511.915,505.085,495.924,502.688,517.626,499.488
3786,513.894,537.348,504.712,507.126,510.175,510.772,502.447,497.347,535.552,515.585,518.261,512.082,504.199,496.260,503.281,517.856,500.164
3787,514.275,537.144,505.456,507.687,510.292,510.820,501.997,496.793,534.974,516.689,517.868,512.234,503.659,496.483,503.431,517.069,500.416
3788,514.867,536.631,505.404,508.178,510.062,510.587,501.686,496.240,533.890,517.221,518.112,512.207,503.550,496.044,503.036,515.736,500.365
3789,515.844,536.026,505.081,508.841,509.303,510.458,501.772,496.312,532.905,517.223,518.704,511.831,503.581,494.885,502.455,514.549,500.359
3790,517.042,535.574,505.228,509.739,508.193,510.481,502.136,496.763,532.497,517.391,519.039,511.080,503.354,493.613,502.022,514.230,500.457
3791,518.133,535.175,505.747,510.798,507.200,510.498,502.203,497.040,532.543,517.928,518.899,510.334,503.039,493.012,501.911,514.789,500.691
3792,518.959,534.642,505.775,511.640,506.533,510.376,501.683,496.714,532.615,518.098,518.503,510.009,502.949,493.228,501.940,515.575,500.857
3793,519.555,533.983,504.919,512.115,506.349,510.109,500.944,496.024,532.543,517.419,518.170,510.160,503.174,493.887,501.850,515.880,500.938
3794,519.891,533.534,503.912,512.182,506.458,510.019,500.587,495.558,532.469,516.143,518.025,510.379,503.373,494.350,501.723,515.614,500.789
3795,520.031,533.304,503.400,511.985,506.667,510.428,500.880,495.604,532.187,514.972,517.901,510.434,503.513,494.083,501.931,515.069,500.551
3796,520.055,533.043,503.611,511.971,506.847,510.981,501.608,495.925,531.703,514.232,517.544,510.388,503.748,493.306,502.536,514.772,500.346
3797,520.120,532.767,504.144,512.205,506.888,511.008,502.163,496.139,531.271,513.840,517.132,510.392,504.085,492.686,502.897,514.888,500.275
3798,520.290,532.781,504.488,512.551,506.612,510.453,502.215,496.051,531.101,513.621,516.841,510.330,504.283,492.679,502.708,515.219,500.314
3799,520.417,532.939,504.418,512.516,506.081,509.963,502.029,495.837,530.974,513.566,516.824,509.984,504.211,493.132,502.400,515.270,500.426
3800,520.246,532.941,503.979,512.249,505.862,510.021,501.944,495.629,531.081,513.734,516.905,509.470,504.058,493.706,502.569,514.978,500.619
3801,519.913,532.695,503.432,512.199,506.522,510.376,502.043,495.677,531.398,514.030,516.671,509.027,503.944,494.235,502.837,514.581,500.789
3802,519.724,532.291,502.786,512.214,507.643,510.572,502.094,495.969,531.630,514.279,516.116,508.826,503.881,494.346,502.663,514.138,500.846
3803,519.880,531.878,502.112,512.088,508.224,510.408,502.123,496.448,531.356,514.292,515.723,508.886,504.162,494.076,502.252,513.498,500.844
3804,520.320,531.511,501.712,511.709,507.803,510.098,502.061,496.932,530.506,514.070,515.592,509.085,504.736,493.615,502.118,512.921,500.992
3805,520.588,531.192,501.898,511.463,506.950,509.891,501.931,497.130,529.586,513.932,515.445,508.829,505.329,493.098,502.373,512.811,501.332
3806,520.524,530.836,502.425,511.608,506.270,509.820,501.847,496.884,529.035,513.962,515.010,508.185,505.581,492.500,502.895,513.346,501.443
3807,520.240,530.437,502.656,512.114,505.847,509.929,501.589,496.389,528.810,513.934,514.325,507.588,505.770,492.032,503.281,514.165,501.223
3808,520.100,530.168,502.439,512.747,505.369,510.042,501.207,495.899,528.631,513.828,513.870,507.352,506.257,491.858,503.373,514.659,500.703
3809,520.463,530.153,501.825,513.111,504.879,510.098,501.147,495.705,528.454,514.081,513.979,507.383,506.976,491.836,503.109,514.413,500.207
3810,521.548,530.472,501.425,512.956,504.651,510.281,501.742,495.727,528.454,514.689,514.613,507.439,507.608,491.934,502.446,513.805,500.014
3811,523.128,531.102,501.161,512.700,504.750,510.757,502.445,495.734,528.742,515.074,515.520,507.459,507.906,492.333,501.654,513.390,500.352
3812,524.797,531.935,500.944,512.839,505.006,511.365,502.477,495.705,528.927,515.051,516.406,507.673,508.121,493.145,501.121,513.329,500.777
3813,526.151,532.564,500.937,513.270,505.281,511.622,501.617,495.771,528.937,514.674,516.793,508.220,508.281,493.988,500.955,513.402,500.748
3814,527.094,532.604,501.351,513.572,505.347,511.273,500.544,496.127,529.133,514.394,516.456,508.775,508.475,494.706,501.103,513.384,500.373
3815,527.822,532.235,501.758,513.542,505.450,510.648,499.954,496.545,529.457,514.170,515.725,508.784,508.973,495.547,501.357,513.443,500.250
