 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7
3255,422.900,424.429,423.483,427.683,425.785,423.328,422.189
3256,422.662,424.187,423.517,427.719,426.223,423.505,422.266
3257,422.243,423.936,423.565,427.916,426.551,423.660,422.119
3258,421.952,423.751,423.647,427.986,426.536,423.687,421.984
3259,422.028,423.720,423.804,427.729,426.391,423.681,422.021
3260,422.312,423.854,423.854,427.177,426.393,423.654,422.149
3261,422.513,423.930,423.719,426.682,426.456,423.508,422.240
3262,422.395,423.818,423.435,426.391,426.431,423.255,422.160
3263,421.995,423.594,423.138,426.302,426.501,423.061,421.894
3264,421.646,423.385,422.952,426.334,426.756,422.925,421.720
3265,421.635,423.260,422.826,426.490,426.974,422.584,421.805
3266,421.837,423.312,422.529,426.715,426.865,422.075,422.060
3267,422.108,423.564,422.077,426.969,426.452,421.654,422.198
3268,422.245,423.807,421.813,427.126,426.093,421.593,422.104
3269,422.257,423.700,421.933,427.116,425.968,421.901,421.805
3270,422.240,423.228,422.205,426.902,425.930,422.311,421.437
3271,422.271,422.803,422.330,426.664,425.934,422.555,421.181
3272,422.300,422.735,422.229,426.667,426.012,422.696,421.085
3273,422.408,422.714,422.130,426.725,426.162,422.898,421.139
3274,422.629,422.670,422.185,426.604,426.232,423.174,421.217
3275,422.782,422.735,422.362,426.402,426.194,423.372,421.290
3276,422.771,422.976,422.420,426.262,426.117,423.439,421.349
3277,422.650,423.226,422.190,426.219,425.973,423.224,421.466
3278,422.555,423.315,421.814,426.206,425.747,422.654,421.597
3279,422.418,423.177,421.700,426.320,425.554,422.125,421.680
3280,422.213,422.902,421.903,426.769,425.406,422.069,421.567
3281,422.003,422.693,422.121,427.314,425.380,422.387,421.301
3282,421.965,422.557,422.032,427.435,425.416,422.679,421.137
3283,422.139,422.472,421.816,427.015,425.470,422.777,421.177
3284,422.308,422.417,421.735,426.293,425.405,422.752,421.461
3285,422.406,422.494,421.943,425.841,425.357,422.712,421.778
3286,422.518,422.675,422.222,425.897,425.479,422.606,421.934
3287,422.681,422.884,422.435,426.249,425.664,422.494,421.815
3288,422.780,422.986,422.617,426.513,425.622,422.434,421.610
3289,422.664,422.875,422.879,426.545,425.288,422.421,421.540
3290,422.361,422.655,422.973,426.495,425.043,422.291,421.617
3291,421.971,422.443,422.802,426.443,425.173,422.103,421.783
3292,421.670,422.457,422.515,426.372,425.539,421.942,421.853
3293,421.668,422.615,422.215,426.234,425.806,421.910,421.755
3294,422.033,422.947,421.946,426.025,425.899,421.988,421.609
3295,422.388,423.262,421.728,425.759,425.783,422.312,421.446
3296,422.444,423.461,421.586,425.607,425.668,422.772,421.233
3297,422.304,423.424,421.465,425.600,425.655,422.964,421.029
3298,422.420,423.170,421.610,425.668,425.770,422.832,420.958
3299,422.688,422.824,421.936,425.767,425.802,422.583,421.073
3300,422.907,422.540,422.184,425.826,425.674,422.459,421.352
3301,422.877,422.522,422.132,425.788,425.465,422.590,421.645
3302,422.770,422.669,421.968,425.693,425.384,422.935,421.724
3303,422.620,422.746,421.891,425.442,425.510,423.196,421.504
3304,422.393,422.707,421.844,425.193,425.703,423.121,421.210
3305,422.241,422.486,421.721,425.086,425.829,422.733,421.160
3306,422.249,422.078,421.550,425.279,425.831,422.347,421.356
3307,422.142,421.579,421.558,425.561,425.758,422.117,421.681
3308,421.823,421.208,421.696,425.710,425.792,422.053,421.890
3309,421.353,420.980,421.721,425.709,425.814,421.986,421.801
3310,421.098,420.979,421.423,425.694,425.702,421.939,421.415
3311,421.193,421.183,421.074,425.616,425.460,422.043,421.041
3312,421.603,421.399,421.077,425.386,425.298,422.386,420.935
3313,422.095,421.566,421.395,425.026,425.412,422.766,421.122
3314,422.419,421.622,421.811,424.741,425.702,422.933,421.347
3315,422.419,421.539,422.110,424.707,426.047,422.821,421.339
3316,422.088,421.242,422.252,424.878,426.338,422.608,421.146
3317,421.719,420.906,422.151,424.818,426.570,422.481,420.974
3318,421.536,420.841,421.891,424.487,426.631,422.608,420.998
3319,421.622,420.976,421.670,424.132,426.515,422.871,421.067
3320,421.902,421.197,421.602,424.043,426.479,423.216,420.962
3321,422.198,421.340,421.722,424.130,426.492,423.516,420.752
3322,422.326,421.410,421.871,424.339,426.393,423.607,420.691
3323,422.302,421.484,421.804,424.522,426.134,423.365,420.786
3324,422.230,421.525,421.472,424.522,425.728,423.014,420.926
3325,422.246,421.462,421.138,424.172,425.381,422.601,421.101
3326,422.218,421.265,420.964,423.719,425.277,422.259,421.285
3327,422.062,421.250,420.800,423.408,425.337,422.112,421.413
3328,421.950,421.551,420.487,423.307,425.352,422.291,421.543
3329,421.990,422.064,420.224,423.337,425.229,422.656,421.616
3330,422.094,422.467,420.183,423.419,425.167,422.898,421.564
3331,422.032,422.577,420.267,423.637,425.290,422.964,421.529
3332,421.802,422.461,420.334,423.846,425.609,422.913,421.471
3333,421.567,422.206,420.438,423.882,425.828,422.796,421.312
3334,421.518,422.045,420.627,423.809,425.793,422.799,421.108
3335,421.555,421.964,420.767,423.884,425.439,422.725,421.062
3336,421.602,421.931,420.729,424.246,425.110,422.497,421.115
3337,421.654,421.916,420.685,424.707,425.076,422.174,421.122
3338,421.752,421.921,420.778,425.014,425.328,421.847,421.097
3339,421.943,421.879,421.064,424.985,425.624,421.571,421.198
3340,422.142,421.726,421.354,424.723,425.772,421.368,421.464
3341,422.225,421.591,421.530,424.378,425.826,421.468,421.855
3342,422.203,421.460,421.679,424.007,425.890,421.948,422.183
3343,422.240,421.235,421.786,423.723,425.956,422.514,422.425
3344,422.334,420.897,421.797,423.666,425.787,422.889,422.369
3345,422.326,420.655,421.574,423.878,425.498,423.024,422.121
3346,422.151,420.593,421.187,424.365,425.296,423.032,421.923
3347,421.990,420.711,420.830,424.852,425.155,422.936,421.922
3348,421.944,420.916,420.725,424.991,425.091,422.676,421.908
3349,422.112,421.022,420.859,424.705,425.222,422.342,421.773
3350,422.146,421.039,420.954,424.204,425.398,422.009,421.626
3351,421.818,421.082,420.823,423.907,425.270,421.675,421.612
3352,421.316,421.205,420.572,423.813,424.864,421.415,421.612
3353,420.873,421.283,420.452,423.848,424.566,421.390,421.532
3354,420.734,421.283,420.498,423.908,424.505,421.697,421.496
3355,420.858,421.234,420.567,423.953,424.677,422.210,421.624
3356,421.110,421.364,420.543,423.832,425.072,422.474,421.907
3357,421.483,421.586,420.612,423.733,425.457,422.270,422.186
3358,421.929,421.689,420.734,423.813,425.732,421.782,422.253
3359,422.261,421.593,420.706,423.935,425.894,421.370,422.124
3360,422.327,421.265,420.491,423.962,426.121,421.312,421.979
3361,422.324,420.885,420.286,424.040,426.378,421.467,421.951
3362,422.310,420.849,420.336,424.139,426.301,421.605,421.888
3363,422.279,421.058,420.469,424.253,425.718,421.662,421.571
3364,422.177,421.177,420.341,424.437,425.056,421.649,421.030
3365,422.115,420.995,420.039,424.811,424.791,421.597,420.575
3366,422.011,420.664,419.795,425.200,424.877,421.540,420.414
3367,421.956,420.406,419.894,425.259,425.076,421.524,420.573
3368,421.961,420.274,420.219,425.134,425.181,421.564,420.851
3369,421.804,420.364,420.561,425.101,425.064,421.615,420.935
3370,421.315,420.699,420.716,425.174,424.904,421.756,420.931
3371,420.748,421.032,420.662,425.091,424.886,422.031,420.971
3372,420.539,421.122,420.604,424.933,425.130,422.206,421.082
3373,420.759,420.884,420.689,424.806,425.409,422.173,421.204
3374,421.111,420.413,420.887,424.626,425.476,422.093,421.316
3375,421.330,419.945,421.084,424.486,425.263,421.994,421.514
3376,421.314,419.794,421.159,424.442,424.900,421.692,421.792
3377,421.258,419.990,421.160,424.408,424.550,421.086,421.944
3378,421.350,420.220,421.111,424.175,424.362,420.493,422.011
3379,421.580,420.086,420.941,423.896,424.448,420.264,422.037
3380,421.761,419.651,420.619,423.918,424.852,420.504,421.980
3381,421.785,419.386,420.360,424.182,425.343,420.913,421.845
3382,421.710,419.707,420.375,424.320,425.643,421.160,421.625
3383,421.598,420.493,420.733,424.236,425.579,421.133,421.331
3384,421.464,421.374,421.179,424.116,425.370,421.043,421.245
3385,421.245,422.188,421.451,424.029,425.261,421.022,421.408
3386,421.038,422.720,421.358,423.922,425.379,421.096,421.661
3387,421.102,422.744,421.033,423.899,425.616,421.351,421.833
3388,421.466,422.240,420.682,424.158,425.755,421.824,421.891
3389,421.779,421.647,420.396,424.524,425.660,422.287,421.882
3390,421.849,421.307,420.262,424.715,425.358,422.377,421.726
3391,421.738,421.309,420.241,424.625,424.962,422.089,421.462
3392,421.512,421.353,420.335,424.375,424.592,421.738,421.357
3393,421.203,421.328,420.371,424.050,424.372,421.569,421.334
3394,421.034,421.262,420.289,423.890,424.336,421.622,421.406
3395,421.039,421.313,420.217,424.076,424.310,421.895,421.419
3396,421.022,421.246,420.181,424.517,424.231,422.193,421.364
3397,420.977,421.091,420.229,424.950,424.183,422.201,421.266
3398,421.047,420.991,420.240,425.155,424.248,422.064,421.352
3399,421.174,421.017,420.202,425.166,424.413,421.978,421.742
3400,421.145,421.083,420.148,425.015,424.580,421.913,422.303
3401,420.983,421.145,419.931,424.903,424.722,421.645,422.675
3402,420.890,421.183,419.469,424.874,424.855,421.364,422.562
3403,421.013,421.071,419.031,424.839,425.003,421.471,422.133
3404,421.313,420.908,419.040,424.843,424.981,421.973,421.823
3405,421.599,420.819,419.364,424.808,424.744,422.439,421.621
3406,421.724,420.851,419.666,424.747,424.450,422.545,421.380
3407,421.564,421.040,419.729,424.893,424.330,422.416,421.204
3408,421.290,421.418,419.782,425.258,424.576,422.364,421.231
3409,421.124,421.725,419.990,425.545,425.115,422.398,421.224
3410,421.071,421.765,420.310,425.487,425.630,422.584,421.104
3411,420.996,421.539,420.621,425.358,425.767,422.903,420.988
3412,420.873,421.267,420.816,425.345,425.662,423.170,420.999
3413,420.747,421.291,420.957,425.572,425.680,423.270,421.083
3414,420.826,421.600,421.033,425.754,425.911,423.205,421.063
3415,421.230,421.911,421.142,425.572,426.329,423.133,420.881
3416,421.743,421.986,421.253,425.179,426.669,423.123,420.718
3417,421.831,421.804,421.273,425.044,426.691,423.195,420.733
3418,421.410,421.626,421.174,425.190,426.287,423.204,420.966
3419,420.943,421.602,421.106,425.263,425.777,423.180,421.359
3420,420.842,421.730,421.114,425.109,425.586,423.264,421.798
3421,421.124,421.860,421.216,425.052,425.954,423.251,422.131
3422,421.473,421.931,421.418,425.170,426.620,423.062,422.356
3423,421.611,421.864,421.660,425.235,426.982,422.998,422.413
3424,421.530,421.703,421.843,425.148,426.807,423.230,422.320
3425,421.339,421.563,421.906,425.019,426.332,423.480,422.092
3426,421.314,421.438,421.787,425.142,426.048,423.562,421.845
3427,421.319,421.327,421.605,425.491,425.953,423.551,421.685
3428,421.114,421.169,421.457,425.797,425.824,423.370,421.608
3429,420.723,420.997,421.334,425.768,425.664,423.049,421.585
3430,420.452,420.783,421.207,425.389,425.643,422.805,421.604
3431,420.560,420.612,421.058,425.074,425.867,422.752,421.540
3432,421.041,420.626,421.114,425.140,426.084,422.813,421.533
3433,421.607,420.738,421.309,425.447,426.111,422.966,421.526
3434,421.848,420.733,421.302,425.693,425.979,423.105,421.481
3435,421.722,420.625,420.939,425.823,425.815,423.186,421.437
3436,421.399,420.600,420.453,425.962,425.531,423.218,421.441
3437,421.011,420.789,420.244,426.171,425.144,423.211,421.450
3438,420.825,421.099,420.317,426.293,425.043,423.144,421.420
3439,421.077,421.262,420.405,426.229,425.377,423.055,421.415
3440,421.653,421.223,420.477,425.871,425.903,422.905,421.397
3441,422.136,421.123,420.691,425.224,426.230,422.659,421.444
3442,422.305,421.088,421.136,424.456,426.282,422.446,421.430
3443,422.151,421.094,421.494,423.865,426.137,422.511,421.141
3444,421.859,421.182,421.453,423.598,425.867,422.816,420.765
3445,421.666,421.402,421.196,423.590,425.370,423.003,420.577
3446,421.735,421.681,421.089,423.686,424.919,422.840,420.651
3447,422.028,421.865,421.183,424.107,424.759,422.323,420.702
3448,422.259,421.831,421.191,424.718,424.909,421.818,420.549
3449,422.262,421.581,420.909,425.173,425.207,421.688,420.332
3450,422.093,421.343,420.545,425.276,425.322,421.884,420.244
3451,421.994,421.366,420.557,425.166,425.245,422.178,420.443
3452,422.152,421.581,420.865,424.997,425.090,422.299,420.783
3453,422.411,421.754,421.041,424.782,425.161,422.119,421.011
3454,422.590,421.675,420.890,424.602,425.478,421.864,421.295
3455,422.560,421.412,420.468,424.529,425.736,421.907,421.675
3456,422.366,421.198,419.879,424.560,425.783,422.233,422.004
3457,422.007,421.133,419.316,424.706,425.570,422.575,422.063
3458,421.712,421.156,419.101,424.841,425.215,422.836,422.095
3459,421.701,421.082,419.309,425.089,424.883,423.035,422.071
3460,421.809,420.937,419.690,425.525,424.909,423.157,421.983
3461,421.926,420.694,420.199,426.019,425.399,423.189,421.843
3462,421.909,420.474,420.863,426.146,426.070,423.182,421.731
3463,421.714,420.591,421.486,425.771,426.374,423.249,421.634
3464,421.511,420.978,421.808,425.456,426.046,423.279,421.574
3465,421.477,421.291,421.881,425.684,425.331,423.088,421.493
3466,421.634,421.393,422.013,426.372,424.840,422.809,421.232
3467,421.807,421.492,422.265,427.005,424.941,422.728,420.909
3468,421.997,421.700,422.472,427.173,425.575,422.884,420.686
3469,422.187,421.979,422.345,426.951,426.211,423.076,420.684
3470,422.349,422.156,422.002,426.555,426.628,423.116,420.812
3471,422.279,422.328,421.713,426.092,426.684,423.014,421.132
3472,422.017,422.594,421.580,425.696,426.482,422.834,421.577
3473,421.903,422.737,421.441,425.515,426.155,422.747,421.864
3474,422.158,422.320,421.267,425.599,425.840,422.828,421.885
3475,422.655,421.392,421.188,425.784,425.689,423.032,421.741
3476,423.012,420.548,421.198,425.789,425.625,423.226,421.615
3477,422.985,420.341,421.029,425.628,425.615,423.340,421.516
3478,422.618,420.580,420.593,425.566,425.644,423.361,421.577
3479,422.338,420.823,420.091,425.586,425.895,423.405,421.563
3480,422.458,420.891,419.961,425.514,426.358,423.610,421.437
3481,422.842,420.977,420.124,425.365,426.746,423.924,421.267
3482,422.983,421.094,420.376,425.285,426.904,424.145,421.185
3483,422.775,421.168,420.472,425.365,426.944,424.098,421.312
3484,422.520,421.163,420.502,425.427,426.930,423.767,421.570
3485,422.543,420.975,420.571,425.497,426.827,423.334,421.859
3486,422.773,420.782,420.708,425.583,426.488,423.070,422.058
3487,423.014,420.666,420.742,425.485,426.038,423.087,422.093
3488,423.077,420.777,420.544,425.255,425.685,423.230,421.916
3489,422.968,421.100,420.133,425.152,425.478,423.342,421.560
3490,422.626,421.349,419.841,425.227,425.228,423.388,421.254
3491,422.206,421.289,419.859,425.382,424.914,423.271,421.130
3492,421.972,421.176,420.033,425.504,424.628,423.061,421.294
3493,422.099,421.147,420.271,425.661,424.508,422.920,421.558
3494,422.484,421.104,420.550,425.893,424.707,422.819,421.724
3495,422.903,421.039,420.867,426.004,425.137,422.805,421.696
3496,423.017,420.981,421.160,425.976,425.487,422.807,421.276
3497,422.696,421.019,421.349,425.906,425.645,422.860,420.585
3498,422.205,420.927,421.521,425.722,425.712,422.830,420.084
3499,421.863,420.772,421.666,425.316,425.932,422.751,420.080
3500,421.634,420.754,421.696,424.810,426.220,422.663,420.366
3501,421.409,420.930,421.456,424.395,426.401,422.705,420.703
3502,421.401,421.122,421.099,424.200,426.419,422.854,421.013
3503,421.574,421.188,420.773,424.235,426.286,422.954,421.348
3504,421.817,421.222,420.500,424.408,426.144,422.770,421.630
3505,422.039,421.316,420.390,424.703,426.139,422.409,421.839
3506,422.159,421.532,420.491,425.017,426.100,422.141,421.985
3507,422.238,421.677,420.685,425.119,425.954,422.111,422.047
3508,422.425,421.565,420.808,424.920,425.778,422.294,421.919
3509,422.597,421.134,420.884,424.733,425.615,422.378,421.608
3510,422.537,420.696,420.883,424.844,425.559,422.260,421.323
3511,422.176,420.529,420.771,425.213,425.763,422.317,420.987
3512,421.960,420.697,420.654,425.609,426.121,422.805,420.599
3513,422.211,421.029,420.576,426.071,426.432,423.505,420.405
3514,422.855,421.400,420.652,426.594,426.620,424.081,420.570
3515,423.447,421.562,421.021,426.926,426.802,424.375,420.966
3516,423.670,421.504,421.502,426.838,427.049,424.600,421.239
3517,423.539,421.151,421.897,426.533,427.289,424.810,421.359
3518,423.193,420.745,422.084,426.219,427.572,425.087,421.496
3519,422.684,420.642,422.099,426.057,427.776,425.334,421.714
3520,422.029,421.078,422.061,426.077,427.853,425.424,421.929
3521,421.649,421.802,422.013,426.249,427.685,425.277,421.927
3522,421.796,422.268,421.992,426.560,427.459,424.885,421.843
3523,422.372,422.212,422.116,427.007,427.327,424.486,421.889
3524,422.983,421.885,422.198,427.539,427.265,424.279,422.230
3525,423.268,421.482,422.205,427.905,427.179,424.302,422.650
3526,423.044,421.240,422.210,427.834,427.119,424.550,422.851
3527,422.588,421.222,422.006,427.362,427.224,424.878,422.756
3528,422.288,421.306,421.403,426.760,427.495,425.120,422.477
3529,422.295,421.332,420.699,426.392,427.661,425.195,422.225
3530,422.410,421.326,420.433,426.257,427.510,425.133,422.074
3531,422.379,421.445,420.849,426.251,427.065,425.022,421.926
3532,422.261,421.642,421.445,426.336,426.634,424.794,421.769
3533,422.186,421.648,421.801,426.454,426.512,424.445,421.640
3534,422.184,421.531,421.804,426.397,426.821,424.126,421.589
3535,422.319,421.551,421.445,426.076,427.210,423.916,421.549
3536,422.674,421.662,420.932,425.740,427.356,423.830,421.375
3537,423.106,421.822,420.521,425.711,427.191,423.922,421.083
3538,423.287,421.806,420.443,425.919,426.928,424.160,421.002
3539,423.090,421.640,420.647,426.194,426.791,424.456,421.143
3540,422.636,421.439,420.807,426.485,426.815,424.794,421.482
3541,422.131,421.217,420.820,426.765,426.866,425.079,421.762
3542,421.751,420.886,420.761,426.934,426.827,425.139,421.809
3543,421.483,420.525,420.735,426.878,426.783,424.789,421.635
3544,421.331,420.313,420.681,426.600,426.768,424.201,421.563
3545,421.405,420.345,420.634,426.179,426.764,423.730,421.707
3546,421.580,420.508,420.718,425.927,426.699,423.464,421.896
3547,421.629,420.704,420.997,425.834,426.565,423.216,422.062
3548,421.546,420.868,421.210,425.778,426.346,423.040,422.096
3549,421.426,421.027,421.136,425.610,426.043,423.021,421.998
3550,421.350,421.202,421.038,425.636,425.690,423.102,422.022
3551,421.335,421.491,420.984,425.952,425.416,423.204,422.272
3552,421.379,421.944,420.876,426.272,425.359,423.263,422.671
3553,421.454,422.470,420.737,426.243,425.613,423.212,422.908
3554,421.387,422.840,420.774,425.874,425.900,423.052,422.858
3555,421.272,422.807,420.983,425.493,425.926,423.003,422.629
3556,421.285,422.460,421.218,425.314,425.663,423.155,422.326
3557,421.403,422.069,421.338,425.360,425.399,423.328,422.107
3558,421.498,421.836,421.337,425.540,425.401,423.280,421.891
3559,421.516,421.698,421.194,425.529,425.694,423.112,421.704
3560,421.505,421.599,420.943,425.273,426.042,423.044,421.610
3561,421.454,421.546,420.835,424.876,426.252,423.236,421.744
3562,421.375,421.567,420.952,424.599,426.252,423.529,421.980
3563,421.317,421.539,421.163,424.486,426.144,423.642,422.119
3564,421.329,421.369,421.271,424.535,426.003,423.424,422.142
3565,421.406,421.068,421.229,424.687,425.977,423.214,422.155
3566,421.533,420.733,421.196,424.728,426.084,423.340,422.285
3567,421.722,420.454,421.171,424.605,426.146,423.707,422.428
3568,421.883,420.357,421.109,424.427,426.163,423.916,422.383
3569,422.097,420.559,420.900,424.352,426.213,423.893,422.020
3570,422.185,420.984,420.618,424.406,426.264,423.844,421.596
3571,422.084,421.301,420.459,424.438,426.228,423.754,421.298
3572,421.889,421.397,420.479,424.454,426.133,423.519,421.102
3573,421.778,421.211,420.409,424.531,426.147,423.235,421.020
3574,421.775,420.849,420.276,424.808,426.142,423.046,421.132
3575,421.765,420.530,420.204,425.064,425.863,423.000,421.539
3576,421.701,420.395,420.164,425.058,425.254,423.071,421.985
3577,421.687,420.363,420.097,424.768,424.544,423.190,422.236
3578,421.687,420.354,420.053,424.460,424.115,423.240,422.278
3579,421.477,420.486,420.160,424.368,424.155,423.164,422.331
3580,421.143,420.823,420.356,424.632,424.481,422.997,422.307
3581,421.124,421.176,420.577,424.997,424.950,422.860,422.157
3582,421.445,421.284,420.648,425.143,425.469,422.828,421.871
3583,421.819,421.269,420.531,424.927,425.800,422.806,421.645
3584,421.938,421.231,420.306,424.664,425.805,422.649,421.487
3585,421.948,421.216,420.165,424.773,425.618,422.344,421.328
3586,422.019,421.262,420.205,425.161,425.408,422.090,421.156
3587,422.136,421.364,420.419,425.365,425.422,422.130,420.976
3588,422.188,421.390,420.659,425.194,425.567,422.417,420.845
3589,422.171,421.231,420.800,424.908,425.540,422.647,420.935
3590,422.094,420.978,420.927,424.719,425.252,422.577,421.304
3591,421.989,420.906,420.940,424.784,424.969,422.330,421.679
3592,421.969,421.013,420.729,425.063,425.029,422.082,421.890
3593,422.010,421.099,420.436,425.416,425.143,422.090,421.869
3594,421.865,421.073,420.303,425.662,425.110,422.183,421.676
3595,421.569,420.906,420.447,425.765,425.044,422.310,421.396
3596,421.360,420.644,420.828,425.696,425.072,422.476,421.034
3597,421.379,420.420,421.289,425.532,425.027,422.671,420.786
3598,421.498,420.334,421.732,425.143,424.970,422.752,420.742
3599,421.601,420.285,421.916,424.603,424.876,422.675,420.892
3600,421.601,420.108,421.766,424.244,424.787,422.595,421.051
3601,421.681,419.902,421.478,424.229,424.714,422.685,421.259
3602,421.899,420.010,421.337,424.344,424.667,422.819,421.542
3603,422.131,420.511,421.287,424.403,424.737,422.973,421.897
3604,422.158,421.115,421.087,424.489,424.831,423.049,422.005
3605,422.064,421.323,420.726,424.839,424.995,423.021,421.778
3606,422.005,421.012,420.444,425.311,425.134,422.908,421.545
3607,422.009,420.462,420.509,425.551,425.282,422.730,421.619
3608,422.045,420.125,420.817,425.503,425.309,422.526,421.799
3609,421.946,420.085,421.005,425.324,425.281,422.255,421.723
3610,421.727,420.238,420.962,425.081,425.224,422.009,421.617
3611,421.507,420.413,420.822,424.831,425.161,421.869,421.648
3612,421.258,420.646,420.758,424.816,425.165,421.861,421.761
3613,420.876,420.814,420.764,424.887,425.357,421.978,421.611
3614,420.566,420.708,420.747,424.893,425.680,422.286,421.208
3615,420.628,420.488,420.701,425.030,426.168,422.642,420.763
3616,420.989,420.483,420.796,425.383,426.612,422.725,420.596
3617,421.479,420.926,421.030,425.704,426.675,422.565,420.814
3618,421.822,421.618,421.373,425.640,426.282,422.244,421.321
3619,421.771,422.164,421.547,425.196,425.682,422.010,421.667
3620,421.368,422.268,421.386,424.612,425.114,422.033,421.745
3621,420.973,422.018,421.070,424.123,424.764,422.295,421.637
3622,420.902,421.744,420.957,423.807,424.723,422.568,421.459
3623,421.077,421.650,420.945,423.762,425.036,422.590,421.458
3624,421.409,421.653,420.875,424.065,425.401,422.409,421.656
3625,421.695,421.547,420.817,424.587,425.596,422.142,421.867
3626,421.755,421.212,421.002,425.214,425.561,421.948,421.870
3627,421.566,420.918,421.364,425.892,425.500,422.063,421.671
3628,421.300,420.806,421.629,426.461,425.692,422.582,421.446
3629,421.193,420.900,421.696,426.728,426.071,423.207,421.377
3630,421.374,421.043,421.716,426.834,426.361,423.618,421.512
3631,421.719,421.315,421.795,426.962,426.514,423.834,421.691
3632,422.054,421.627,422.046,427.227,426.770,423.968,421.729
3633,422.091,421.763,422.377,427.497,427.085,424.108,421.565
3634,422.003,421.739,422.727,427.460,427.295,424.314,421.296
3635,421.891,421.823,422.768,427.043,427.280,424.486,421.157
3636,421.792,422.146,422.549,426.451,427.400,424.526,421.254
3637,421.706,422.455,422.233,425.951,427.729,424.439,421.446
3638,421.623,422.521,421.972,425.769,428.108,424.311,421.625
3639,421.567,422.369,421.785,425.752,428.174,424.175,421.794
3640,421.554,422.174,421.541,425.685,427.940,423.957,421.977
3641,421.558,421.986,421.186,425.717,427.498,423.648,422.133
3642,421.681,421.822,420.879,425.885,426.994,423.537,422.167
3643,421.852,421.764,420.823,425.991,426.488,423.778,422.041
3644,421.936,421.882,421.028,425.987,426.227,424.060,421.890
3645,421.838,422.130,421.246,425.892,426.187,424.050,421.836
3646,421.706,422.350,421.319,425.832,426.356,423.882,421.899
3647,421.767,422.479,421.232,425.841,426.532,423.827,422.041
3648,421.996,422.454,421.012,426.088,426.730,423.911,422.189
3649,422.124,422.382,420.832,426.509,426.877,423.839,422.306
3650,421.949,422.306,420.845,426.953,426.841,423.444,422.379
3651,421.866,422.176,420.996,427.347,426.652,423.073,422.389
3652,421.995,422.090,421.196,427.700,426.514,423.127,422.330
3653,422.287,422.209,421.461,428.066,426.746,423.752,422.273
3654,422.560,422.651,422.023,428.424,427.362,424.699,422.306
3655,422.745,423.275,422.910,428.702,428.020,425.678,422.415
3656,422.743,423.776,423.860,428.926,428.409,426.386,422.437
3657,422.455,423.974,424.510,429.214,428.548,426.629,422.276
3658,422.172,424.034,424.692,429.501,428.640,426.575,422.187
3659,422.181,424.150,424.597,429.700,428.679,426.670,422.255
3660,422.268,424.227,424.558,429.854,428.592,426.959,422.321
3661,422.158,424.215,424.650,430.085,428.642,427.093,422.213
3662,421.782,424.178,424.659,430.369,428.856,426.910,421.998
3663,421.483,424.234,424.431,430.687,429.083,426.626,421.863
3664,421.518,424.551,424.047,430.991,429.083,426.462,421.809
3665,421.865,425.036,423.746,431.326,428.888,426.315,421.790
3666,422.165,425.435,423.701,431.531,428.646,426.075,421.822
3667,422.276,425.569,423.789,431.538,428.645,425.916,421.942
3668,422.367,425.440,423.819,431.450,428.811,425.934,422.159
3669,422.507,425.172,423.772,431.480,429.011,426.146,422.341
3670,422.519,424.888,423.729,431.570,429.134,426.483,422.401
3671,422.427,424.711,423.802,431.377,429.252,426.788,422.325
3672,422.234,424.528,423.879,430.856,429.452,427.003,422.207
3673,422.046,424.194,423.905,430.139,429.753,426.985,422.258
3674,421.919,423.746,423.768,429.682,430.053,426.800,422.384
3675,421.862,423.443,423.533,429.533,430.266,426.486,422.285
3676,421.904,423.555,423.197,429.597,430.321,426.119,421.756
3677,422.083,424.013,423.050,429.634,430.164,425.722,421.168
3678,422.302,424.497,423.381,429.586,429.816,425.375,420.962
3679,422.295,424.776,424.002,429.443,429.362,425.253,421.149
3680,422.179,424.849,424.361,429.431,428.791,425.399,421.412
3681,422.197,424.907,424.192,429.528,428.216,425.587,421.617
3682,422.260,424.860,423.779,429.578,427.852,425.801,421.644
3683,422.331,424.560,423.498,429.390,427.811,426.010,421.606
3684,422.349,424.174,423.358,429.145,427.951,426.095,421.460
3685,422.507,423.933,423.161,428.950,427.951,426.068,421.322
3686,422.641,423.882,422.863,428.810,427.802,426.122,421.304
3687,422.547,423.940,422.733,428.688,427.710,426.256,421.495
3688,422.413,423.987,422.891,428.641,427.877,426.377,421.729
3689,422.556,424.061,423.290,428.765,428.155,426.250,421.856
3690,422.829,424.186,423.656,428.928,428.364,425.845,421.908
3691,422.900,424.318,423.906,428.898,428.437,425.428,422.043
3692,422.649,424.320,423.941,428.641,428.537,425.421,422.229
3693,422.520,424.124,423.823,428.331,428.670,425.750,422.311
3694,422.695,423.743,423.589,428.121,428.666,426.024,422.209
3695,422.902,423.275,423.477,428.108,428.608,425.903,421.971
3696,422.838,423.040,423.666,428.145,428.673,425.474,421.737
3697,422.431,423.150,423.919,428.054,428.752,424.919,421.592
3698,422.023,423.510,423.900,427.828,428.539,424.427,421.646
3699,422.006,423.862,423.573,427.477,427.950,424.148,421.732
3700,422.194,423.902,423.163,427.204,427.344,423.959,421.593
3701,422.324,423.648,422.903,427.221,427.109,423.852,421.331
3702,422.486,423.358,422.852,427.519,427.116,423.881,421.087
3703,422.708,423.271,422.886,428.027,427.011,424.034,421.042
3704,423.010,423.262,422.865,428.476,426.809,424.226,421.257
