 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21
1519,503.223,502.217,503.835,509.052,514.515,495.359,507.374,496.531,503.199,513.287,535.930,516.144,500.602,505.706,523.988,510.356,500.873,492.440,495.470,491.045,502.031
1520,500.967,503.060,502.042,509.000,514.680,499.878,507.284,490.907,501.648,516.294,536.903,515.359,500.889,506.456,523.680,508.830,498.334,490.333,493.081,489.643,504.102
1521,508.597,499.622,500.390,507.154,515.310,499.348,504.286,490.758,505.268,514.971,533.062,514.773,498.170,505.566,525.418,517.058,501.314,493.873,500.024,495.560,501.575
1522,501.220,498.912,503.273,510.865,508.481,494.878,506.595,490.858,502.059,515.321,533.402,516.075,499.660,509.117,521.879,509.210,499.763,489.717,495.749,494.491,497.866
1523,499.967,503.326,502.600,506.730,505.293,502.506,505.318,491.093,502.134,512.746,532.994,516.985,499.319,505.505,525.319,509.084,501.797,493.510,493.092,496.913,501.008
1524,500.198,504.144,499.770,506.083,510.552,497.931,503.776,492.966,494.791,516.866,533.579,511.672,499.291,506.953,523.659,512.496,501.103,493.272,496.110,494.817,502.352
1525,505.161,502.678,501.619,508.938,509.495,502.826,502.416,491.201,504.296,515.127,535.461,514.541,501.143,502.677,523.538,509.270,500.673,495.480,498.589,493.864,502.583
1526,505.777,499.534,502.754,504.027,503.138,504.301,505.490,489.624,503.358,515.944,533.295,511.515,497.546,503.712,524.344,511.536,498.872,491.164,495.711,494.893,497.916
1527,504.604,498.702,502.412,505.950,506.599,497.204,503.995,491.825,502.206,513.903,532.172,514.760,498.054,507.159,520.613,509.137,501.504,492.561,497.538,493.552,498.667
1528,498.879,499.365,503.014,507.954,507.185,499.069,501.492,493.482,498.143,513.752,530.635,514.276,497.984,506.317,519.852,510.382,500.261,492.593,493.859,490.016,501.955
1529,503.659,504.871,503.441,504.056,506.357,496.729,503.423,488.613,501.495,514.092,533.711,513.810,498.677,505.145,523.986,509.773,496.823,493.483,497.906,493.442,500.814
1530,501.029,498.466,504.610,507.218,501.508,493.345,503.387,492.920,502.788,513.510,531.818,514.363,500.692,503.928,523.396,506.219,496.552,493.104,497.951,491.022,500.386
1531,501.480,500.888,501.397,510.506,510.869,498.083,507.526,488.649,499.788,516.107,530.978,514.717,500.651,506.450,521.070,509.719,498.372,488.152,496.503,489.501,504.892
1532,503.037,500.172,502.369,507.060,504.175,502.740,506.313,489.804,503.408,512.640,530.765,516.985,499.505,507.431,521.984,508.790,502.190,490.652,496.855,495.199,498.906
1533,502.531,500.082,501.534,507.319,508.084,495.517,504.362,490.456,499.648,516.774,530.494,509.889,498.758,504.673,522.620,508.807,503.052,493.472,495.619,494.678,500.152
1534,501.143,502.167,499.252,507.328,508.508,496.003,505.470,489.477,500.215,512.198,528.123,513.625,500.681,505.607,523.214,509.629,501.040,489.863,493.705,493.276,499.751
1535,499.897,502.740,501.592,502.755,508.135,501.608,506.902,494.619,492.991,512.516,529.842,512.418,499.579,508.131,519.943,509.863,499.319,492.012,494.963,491.901,499.415
1536,500.758,498.594,499.845,508.160,512.290,501.519,507.166,487.348,503.131,512.220,527.958,512.821,499.834,508.059,525.572,514.232,499.301,490.368,493.937,488.897,501.701
1537,501.692,500.161,501.835,508.745,503.727,503.204,504.090,496.330,503.975,512.722,527.834,510.163,500.927,510.002,532.177,520.215,499.405,491.584,494.342,491.882,501.299
1538,500.095,499.431,500.060,512.048,509.670,501.398,505.801,494.268,502.255,514.545,529.319,513.762,497.411,509.830,535.652,524.307,503.698,491.593,497.218,490.728,506.719
1539,505.278,501.796,496.430,515.012,504.182,495.881,506.468,500.379,498.897,513.255,531.508,511.907,497.118,513.395,538.769,524.444,500.438,495.180,492.006,491.998,507.680
1540,500.095,496.015,497.736,516.873,508.865,501.436,508.058,494.796,507.888,515.495,534.458,512.875,499.073,509.458,538.219,529.517,498.981,490.692,497.318,496.791,507.315
1541,498.740,498.768,497.192,516.278,506.741,502.489,506.788,493.943,503.442,518.479,531.547,514.207,497.438,508.714,540.297,526.852,501.819,491.508,494.851,490.456,500.669
1542,496.172,498.858,500.161,517.726,509.431,502.232,507.995,493.822,499.741,516.156,531.242,515.433,497.541,511.585,541.126,529.742,501.975,497.232,493.310,486.258,503.627
1543,501.278,498.955,497.960,518.562,505.347,494.365,505.899,494.742,503.623,520.881,532.981,515.651,502.097,516.344,541.060,535.899,502.441,492.626,493.550,487.375,504.766
1544,496.930,500.725,495.870,521.000,506.545,500.660,505.843,495.570,512.723,517.710,533.966,512.317,498.411,512.135,541.579,527.805,500.454,489.036,489.752,490.947,507.126
1545,498.777,499.665,496.950,518.683,510.727,502.102,508.761,494.253,507.190,517.654,532.820,513.541,496.406,510.818,541.948,531.277,500.081,494.955,491.456,488.436,504.160
1546,500.275,500.985,497.534,517.954,501.162,501.503,507.658,495.863,505.246,519.723,533.214,514.955,500.283,512.581,540.062,534.442,500.483,490.704,496.715,492.574,504.945
1547,495.560,501.732,497.232,517.044,507.108,500.229,508.047,494.740,508.097,519.702,533.925,512.161,500.098,511.427,543.618,535.212,500.009,495.094,492.851,491.101,500.257
1548,496.465,499.163,498.147,516.131,504.391,503.807,510.499,490.933,501.903,517.487,535.615,514.089,497.460,515.250,542.170,531.556,498.186,494.877,497.039,490.422,502.932
1549,494.125,494.815,493.634,516.519,503.835,505.989,509.667,492.920,506.888,518.319,532.740,512.069,497.258,514.286,545.403,533.369,500.454,492.050,495.375,489.677,508.202
1550,495.571,498.903,497.000,514.743,507.195,501.948,509.655,492.956,502.461,519.518,532.118,510.901,499.141,512.804,542.887,533.564,495.258,491.844,493.735,488.414,501.906
1551,499.114,498.193,496.468,518.490,507.593,495.715,507.606,493.433,509.321,519.957,532.491,510.838,496.114,508.364,542.085,534.395,498.334,491.343,488.228,489.645,503.950
1552,499.443,498.955,497.943,519.952,505.973,500.798,504.761,496.830,506.371,519.250,533.388,511.575,498.636,511.160,540.989,531.521,502.506,494.472,497.556,487.008,505.554
1553,496.249,499.240,495.804,513.195,504.791,504.923,504.808,492.492,504.583,517.738,528.762,511.283,496.167,515.877,542.608,528.972,502.116,492.608,496.988,490.972,502.407
1554,505.370,502.345,495.830,516.203,504.502,505.450,506.928,493.490,513.349,517.337,530.037,511.327,498.607,516.051,544.359,534.768,501.343,495.743,497.639,488.304,505.583
1555,498.469,496.300,497.684,514.654,508.286,496.503,510.532,493.513,503.975,518.414,532.003,510.426,499.714,513.098,542.684,531.002,498.910,492.492,496.104,488.572,504.459
1556,499.934,497.139,494.425,515.654,506.761,499.050,511.244,498.268,509.773,517.000,530.608,510.933,495.196,512.804,544.906,538.747,498.261,495.220,493.206,488.755,497.853
1557,497.165,497.979,496.668,513.988,504.418,504.423,507.799,495.781,502.526,520.483,530.151,513.595,497.848,514.462,544.320,536.927,499.480,490.565,495.202,491.907,495.979
1558,495.033,493.704,496.263,518.732,511.889,503.088,504.278,495.711,507.601,521.428,533.739,510.234,498.480,513.939,542.339,531.191,506.097,493.707,493.841,488.619,503.273
1559,496.802,498.343,497.339,513.077,507.926,502.105,505.967,499.621,508.586,525.127,536.463,513.253,495.497,513.941,541.140,535.047,504.113,495.447,497.067,488.201,509.528
1560,497.663,500.275,497.678,516.683,507.596,502.859,503.154,501.670,505.050,528.685,534.503,513.815,496.446,517.074,544.141,535.826,501.022,492.270,499.758,493.980,504.801
1561,502.018,496.818,497.282,514.205,507.428,500.282,506.313,503.827,513.065,530.923,536.350,513.298,495.719,515.918,544.557,537.981,505.751,491.902,496.464,489.107,502.892
1562,496.454,493.644,496.064,520.039,505.916,498.061,506.114,505.776,514.629,530.973,538.756,513.196,499.205,514.431,543.601,535.882,503.303,498.661,491.206,492.501,505.454
1563,498.469,502.579,496.682,516.718,515.135,504.146,507.539,500.436,514.327,533.054,536.232,515.521,497.921,515.669,542.166,533.266,508.106,497.429,499.845,490.475,505.672
1564,496.538,499.223,498.559,515.255,509.734,502.674,509.069,499.541,513.118,536.158,536.792,513.147,500.969,519.350,541.110,534.350,506.610,493.801,495.299,490.649,504.197
1565,501.707,497.968,499.048,517.272,506.081,503.240,512.481,497.719,515.607,534.732,540.197,512.721,498.124,520.855,539.337,534.369,508.170,497.399,494.519,488.893,508.367
1566,501.971,497.685,496.613,512.245,506.508,502.602,506.617,502.490,516.847,533.272,539.683,514.153,500.693,517.800,540.706,536.281,510.764,493.694,497.847,489.797,501.751
1567,494.846,495.242,494.645,512.077,508.616,500.232,508.391,503.085,517.243,532.959,537.489,512.379,499.062,516.720,540.533,536.822,507.524,496.702,493.450,490.542,499.982
1568,495.648,498.489,494.937,513.857,506.347,499.856,507.566,501.905,512.688,536.979,538.742,513.977,495.807,514.978,538.911,532.704,507.027,495.742,495.776,490.375,500.572
1569,496.040,498.103,497.597,511.776,507.451,500.072,504.071,501.719,512.975,531.818,539.914,513.420,500.555,512.008,535.855,530.624,506.893,494.714,494.409,492.207,499.848
1570,493.875,497.330,499.782,513.483,510.155,497.925,508.327,500.948,515.140,532.495,537.002,512.715,499.366,515.671,536.978,528.715,505.938,497.217,496.974,491.156,506.094
1571,496.912,496.946,496.118,511.234,507.279,503.525,505.548,501.513,514.763,534.219,537.058,512.437,495.560,513.458,537.785,527.779,505.160,495.717,496.039,488.124,502.029
1572,499.399,498.408,498.261,513.077,512.259,496.641,505.622,499.619,510.028,530.745,536.632,510.660,497.771,509.761,537.707,533.910,504.062,496.894,495.916,491.793,503.186
1573,500.117,499.371,497.878,511.888,506.512,502.704,505.505,508.376,515.732,533.221,535.764,508.975,496.632,512.611,534.151,528.569,502.895,498.224,497.338,491.095,504.147
1574,495.630,502.058,499.270,510.660,504.987,500.981,509.409,507.925,517.857,533.415,536.272,511.946,498.503,516.806,533.274,528.305,506.409,496.212,497.027,491.053,502.163
1575,495.575,498.914,497.213,508.581,513.505,500.122,505.022,504.948,518.592,531.301,534.783,510.226,499.343,512.239,536.896,529.850,501.377,492.020,496.340,492.663,500.076
1576,501.249,497.481,497.329,510.114,508.842,503.050,507.396,506.338,511.707,535.537,531.770,511.275,499.813,510.080,533.937,528.824,508.921,498.909,497.212,491.229,503.299
1577,493.978,494.491,495.401,509.902,504.899,500.262,504.056,502.284,509.364,532.553,536.653,512.711,498.786,514.184,533.873,527.363,505.910,490.899,498.360,488.454,502.853
1578,495.890,499.240,497.029,512.068,506.798,496.417,506.228,501.577,516.903,532.421,532.459,509.903,501.956,513.663,532.636,527.395,505.024,500.985,495.077,492.252,501.924
1579,497.073,498.494,496.093,513.830,510.495,498.928,503.181,505.688,514.215,530.060,534.616,512.144,498.119,515.249,532.039,527.328,503.335,494.714,498.982,489.213,499.486
1580,503.795,499.764,497.644,513.102,507.236,497.077,502.611,504.487,514.464,528.795,533.616,511.059,497.106,508.607,535.457,521.590,504.732,493.626,494.210,486.544,502.635
1581,497.216,498.333,501.020,512.205,504.663,501.873,504.844,506.003,511.567,531.018,534.853,510.509,499.333,508.507,534.578,528.839,506.807,496.609,492.194,491.065,504.696
1582,498.348,498.693,496.727,514.143,503.623,501.395,503.944,501.678,513.315,530.494,535.781,511.513,498.367,509.904,533.591,530.466,508.994,497.937,495.487,487.775,500.958
1583,499.447,500.204,499.698,513.614,508.747,502.409,505.993,505.802,511.847,531.921,537.659,511.836,496.475,511.096,532.715,525.691,502.915,495.096,496.756,489.112,500.491
1584,493.916,493.161,497.834,514.627,508.411,500.514,503.345,509.892,507.492,529.571,534.730,513.629,498.756,507.213,532.276,523.899,506.828,496.671,495.678,492.381,501.609
1585,497.656,497.386,497.038,513.452,503.650,500.994,506.278,504.763,515.579,529.193,537.394,511.381,499.291,509.941,531.278,520.333,506.246,494.618,497.709,487.588,501.160
1586,493.168,495.753,496.935,515.508,499.845,499.378,506.063,506.054,514.688,526.505,535.858,513.624,498.736,511.994,531.800,526.517,507.423,496.396,494.489,491.211,500.619
1587,499.084,495.663,499.262,511.021,504.488,499.804,505.452,509.340,512.243,529.793,540.060,512.917,497.221,510.554,530.846,528.328,509.459,497.089,499.994,489.105,509.417
1588,498.330,495.453,499.280,515.313,507.411,501.981,506.244,501.925,512.551,527.767,536.269,513.758,497.554,510.669,529.176,527.779,505.059,499.639,498.935,488.751,505.417
1589,497.850,494.335,497.229,513.979,509.865,501.622,504.291,508.345,510.947,525.353,538.212,513.194,499.644,510.427,531.310,525.107,505.550,496.982,499.059,491.497,503.995
1590,496.385,492.036,497.420,511.006,503.387,500.854,505.665,508.098,513.262,528.344,538.832,517.508,500.700,508.969,529.672,519.794,505.547,495.843,493.853,493.223,504.092
1591,492.289,497.414,498.824,511.608,509.098,498.746,507.306,505.162,508.474,525.642,539.805,513.675,502.250,508.415,529.008,523.981,508.325,496.414,500.491,490.162,500.753
1592,496.685,495.805,495.994,511.027,506.717,499.522,503.577,506.075,504.464,525.185,539.454,516.466,498.162,512.462,528.781,520.766,506.985,492.603,495.523,490.408,501.974
1593,496.769,494.352,497.269,513.218,509.411,494.970,505.195,502.845,508.916,523.745,540.023,516.563,499.279,512.211,529.767,519.281,504.719,494.422,496.912,491.207,499.010
1594,499.744,497.285,498.097,511.909,507.343,497.959,503.906,509.245,511.349,528.118,540.795,515.001,499.349,511.221,527.366,519.519,508.312,494.886,497.055,493.882,501.278
1595,495.579,495.455,495.072,510.170,510.199,504.428,503.662,505.255,505.358,525.981,545.272,515.690,501.084,511.912,526.629,521.871,502.495,497.571,495.802,494.775,500.648
1596,497.458,497.180,498.630,514.122,509.734,500.378,506.895,502.312,508.928,520.838,542.760,515.250,500.431,509.689,528.142,518.700,508.918,496.671,495.878,490.931,506.475
1597,494.956,490.170,497.700,509.172,503.758,489.522,506.222,505.634,504.632,524.045,541.420,517.229,498.575,511.748,527.790,520.903,506.481,497.162,493.617,494.404,506.504
1598,495.505,500.433,497.331,509.539,512.394,500.942,503.351,503.412,505.813,523.836,541.575,518.955,500.555,509.198,528.889,522.122,506.065,499.676,495.255,493.643,504.071
1599,496.059,499.103,497.234,509.046,506.199,502.050,503.971,504.683,505.907,522.026,541.028,518.323,500.111,516.975,527.582,521.227,505.714,499.419,499.434,494.199,504.995
1600,494.601,493.637,500.547,513.921,509.909,496.406,502.277,504.897,507.340,521.788,535.489,515.330,497.927,510.658,526.936,519.942,506.647,496.474,496.544,489.501,505.701
1601,499.747,492.807,496.971,509.253,504.428,495.796,506.993,504.041,506.520,520.890,541.631,515.882,499.472,510.301,526.456,520.678,504.032,494.781,495.098,487.469,505.942
1602,495.696,494.315,499.125,510.417,513.438,502.224,505.499,505.126,499.763,520.092,538.859,516.304,497.565,512.000,527.166,517.730,503.572,497.846,499.611,493.594,499.399
1603,493.674,494.622,496.120,511.894,508.027,498.591,502.892,503.956,504.570,517.591,536.559,518.189,497.698,509.440,525.797,513.955,504.627,499.119,494.102,492.430,500.577
1604,499.114,495.571,499.312,510.216,509.667,502.163,508.020,500.742,502.623,522.504,538.625,515.811,497.470,511.023,523.649,513.828,503.808,497.709,499.018,492.978,504.029
1605,502.930,496.455,498.076,509.095,506.983,500.660,507.253,501.546,508.118,519.910,537.294,516.133,497.894,507.067,527.679,517.880,502.333,495.089,499.731,489.783,500.919
1606,497.201,496.685,499.004,508.048,508.778,504.373,504.494,503.379,503.492,518.978,535.126,515.456,498.672,508.057,528.007,516.998,504.796,498.066,496.275,494.746,501.724
1607,497.139,495.910,498.482,510.720,507.350,499.743,507.624,504.134,502.474,517.618,536.353,516.656,496.048,508.061,526.048,517.515,505.218,493.969,501.118,491.359,502.486
1608,492.502,496.152,500.311,507.349,505.724,498.428,507.828,501.876,500.826,517.373,537.389,514.874,497.861,507.593,524.486,516.989,498.729,494.392,497.077,491.536,499.688
1609,492.516,492.348,499.252,507.230,503.064,498.099,507.141,505.510,504.517,520.554,533.748,515.983,497.170,507.791,525.028,512.506,503.936,495.916,493.735,492.538,504.541
1610,500.289,494.103,501.763,509.900,508.549,498.075,509.034,501.802,502.498,520.559,534.789,513.499,496.446,507.462,524.868,514.350,505.242,501.258,499.045,491.014,500.609
1611,503.198,494.586,499.647,505.724,505.111,497.934,506.268,504.044,502.280,517.847,535.882,515.803,497.016,509.626,523.878,512.650,505.219,495.354,494.090,490.024,499.598
1612,498.337,491.446,500.210,511.981,508.949,499.967,506.821,498.758,506.670,516.507,534.311,515.522,496.876,509.973,521.722,515.629,501.268,496.964,494.305,489.296,501.790
1613,499.689,499.129,501.385,509.649,505.316,502.901,502.429,498.662,503.006,513.795,533.747,513.929,497.981,507.018,522.046,514.275,503.965,496.343,496.617,488.014,500.856
1614,498.586,494.513,501.256,512.546,503.926,495.704,508.148,502.072,500.925,517.218,530.516,514.835,498.457,509.961,523.052,513.966,502.914,494.202,489.527,490.982,502.577
1615,497.330,491.185,501.941,509.232,504.141,498.036,508.034,496.348,499.408,513.900,533.748,514.176,495.878,508.928,522.144,511.442,502.837,495.401,495.102,493.260,497.950
1616,496.828,497.384,502.121,507.458,500.579,499.199,506.175,499.067,502.137,516.824,532.485,512.996,497.266,510.671,523.582,508.605,501.717,492.954,494.982,493.840,505.142
1617,499.366,494.788,503.400,506.724,504.559,497.765,510.481,498.240,504.396,511.252,532.272,513.821,496.410,508.838,522.595,518.009,501.092,493.997,493.473,491.329,502.446
1618,504.341,491.356,502.822,508.079,498.108,501.320,508.702,498.956,506.115,511.404,530.831,513.021,497.123,506.299,522.302,510.524,503.180,495.937,493.385,489.781,504.877
